bin,sample_id,depth,MAG_pnps_median,total_count,scg_pnps_median,scg_count,transposase_pnps_median,transposase_count
MED-611,ERR315863,SRF,0.052020045668754525,26.0,0.037095595459190236,1.0,,
MED-611,ERR318618,DCM,0.06419719876951001,1.0,,,,
MED-611,ERR318620,DCM,0.05104151429162634,1.0,,,,
MED-611,ERR594288,SRF,0.060059657822827364,14.0,0.0,1.0,,
MED-611,ERR594317,SRF,0.06299803150565624,1.0,,,,
MED-611,ERR594352,DCM,0.13671221450461352,2.0,,,,
MED-611,ERR594358,SRF,0.03832453057533985,7.0,0.0,2.0,,
MED-611,ERR594375,DCM,0.08276617642173324,5.0,,,,
MED-611,ERR594396,SRF,0.13820622761790266,15.0,,,,
MED-611,ERR594405,DCM,0.2524158146710163,3.0,,,,
MED-611,ERR594408,DCM,0.07656133131207386,27.0,,,,
MED-611,ERR598951,SRF,0.05620026441511162,2.0,,,,
MED-611,ERR598993,SRF,0.039482891336218594,2.0,,,,
MED-611,ERR599043,SRF,0.052414900836231654,72.0,0.06009129477235544,9.0,,
MED-611,ERR599092,DCM,0.0977087488442317,2.0,,,,
MED-611,ERR599094,DCM,0.18746694613161308,1.0,,,,
MED-611,ERR599153,DCM,0.07379277223088006,1.0,,,,
MED-613,ERR315856,DCM,0.12275134866107373,4.0,,,,
MED-613,ERR315857,SRF,0.3081420389973654,4.0,,,,
MED-613,ERR315858,SRF,0.08656542056074785,5.0,,,,
MED-613,ERR315859,DCM,0.14395865377213185,3.0,,,,
MED-613,ERR315860,DCM,0.0997770537761842,4.0,,,,
MED-613,ERR315861,SRF,0.10932963209649986,4.0,,,,
MED-613,ERR315862,SRF,0.0842093685102315,37.0,0.0,1.0,,
MED-613,ERR315863,SRF,0.0981733001149704,15.0,,,,
MED-613,ERR318618,DCM,0.029408127837126687,9.0,,,,
MED-613,ERR318620,DCM,0.06517135011361094,12.0,,,,
MED-613,ERR594288,SRF,0.08588863203252764,4.0,,,,
MED-613,ERR594317,SRF,0.10437235714892543,4.0,,,,
MED-613,ERR594329,DCM,0.09160130473013284,7.0,,,,
MED-613,ERR594408,DCM,0.4192257265339346,2.0,,,,
MED-613,ERR598951,SRF,0.0904125127928012,4.0,,,,
MED-613,ERR598993,SRF,0.07570051032018944,50.0,,,,
MED-613,ERR599043,SRF,0.06331259767543652,157.0,0.0,3.0,,
MED-613,ERR599073,DCM,0.0,1.0,,,,
MED-613,ERR599092,DCM,0.06346088011219257,87.0,0.0033457492482125762,3.0,,
MED-613,ERR599094,DCM,0.09668865819332889,52.0,,,,
MED-614,ERR315856,DCM,0.1711262685674997,595.0,0.1614807765041783,18.0,,
MED-614,ERR315857,SRF,0.18270626415283767,1299.0,0.10070109621638698,46.0,,
MED-614,ERR315858,SRF,0.03385726113962017,10.0,,,,
MED-614,ERR315859,DCM,0.0670036961584566,9.0,,,,
MED-614,ERR315860,DCM,0.03948674337210974,7.0,,,,
MED-614,ERR315861,SRF,0.026823949464728138,8.0,,,,
MED-614,ERR315862,SRF,0.11213954915049708,51.0,0.10263870871927536,1.0,,
MED-614,ERR315863,SRF,0.07805900535024943,52.0,,,,
MED-614,ERR318618,DCM,0.17532771878450315,8.0,,,,
MED-614,ERR318620,DCM,0.21469801383097425,9.0,,,,
MED-614,ERR594288,SRF,0.0558919325617412,120.0,0.029140709379185118,9.0,,
MED-614,ERR594317,SRF,0.08822702822878646,13.0,,,,
MED-614,ERR594329,DCM,0.07225082995667133,15.0,0.031755909778993716,5.0,,
MED-614,ERR594396,SRF,0.09107410805443793,17.0,,,,
MED-614,ERR594408,DCM,0.12070457629052855,7.0,,,,
MED-614,ERR598951,SRF,0.04704356496767375,9.0,,,,
MED-614,ERR598993,SRF,0.13767968819816861,4.0,,,,
MED-614,ERR599043,SRF,0.12220181642963927,87.0,0.011284695889579815,1.0,,
MED-614,ERR599092,DCM,0.17373449349689216,3.0,,,,
MED-614,ERR599094,DCM,0.12102201124144192,1.0,,,,
MED-615,ERR315856,DCM,0.13916044193454824,997.0,0.08011783764723637,36.0,,
MED-615,ERR315857,SRF,0.4759613731905809,1507.0,0.36799458114436767,58.0,,
MED-615,ERR315858,SRF,0.04727777235079742,23.0,0.0,8.0,,
MED-615,ERR315859,DCM,0.01655360788063446,4.0,0.0018766611728179925,2.0,,
MED-615,ERR315860,DCM,0.11140397054987344,2.0,0.009629646526103632,1.0,,
MED-615,ERR315861,SRF,0.0544090265544591,18.0,0.03778647635672398,4.0,,
MED-615,ERR315862,SRF,0.09264820611827376,32.0,0.0203665039832412,1.0,,
MED-615,ERR315863,SRF,0.0449198426083607,240.0,0.0380020735135621,31.0,,
MED-615,ERR318618,DCM,0.13882839534540758,1.0,,,,
MED-615,ERR594288,SRF,0.0797191232818228,866.0,0.03079182078270997,46.0,,
MED-615,ERR594317,SRF,0.0405321275624678,81.0,0.04020751208261101,11.0,,
MED-615,ERR594329,DCM,0.05386221934520311,1.0,,,,
MED-615,ERR594358,SRF,0.002312494323090709,8.0,0.0,1.0,,
MED-615,ERR594375,DCM,0.09256694367497792,1.0,,,,
MED-615,ERR594396,SRF,0.10287366074282107,1.0,,,,
MED-615,ERR598951,SRF,0.051129252843796456,23.0,0.0,3.0,,
MED-615,ERR598993,SRF,0.1511944894573247,4.0,0.02774432177242491,1.0,,
MED-615,ERR599043,SRF,0.09868462290861243,1382.0,0.046064207734007434,59.0,,
MED-615,ERR599092,DCM,0.018485481936404674,6.0,0.00830697077642455,1.0,,
MED-615,ERR599094,DCM,0.12386537962541416,2.0,,,,
MED-616,ERR315856,DCM,0.07835596230845755,875.0,0.05818997274306325,39.0,,
MED-616,ERR315857,SRF,0.30470738348361176,2073.0,0.22462951244326668,66.0,,
MED-616,ERR315858,SRF,0.20751992111177686,3.0,,,,
MED-616,ERR315859,DCM,0.19369035096770826,3.0,,,,
MED-616,ERR315860,DCM,0.9694480826719355,2.0,,,,
MED-616,ERR315861,SRF,0.07754849253256534,5.0,,,,
MED-616,ERR315862,SRF,0.12568565887893624,24.0,,,,
MED-616,ERR315863,SRF,1.3422222945110365,2.0,,,,
MED-616,ERR318618,DCM,0.21123025633781145,6.0,,,,
MED-616,ERR318619,DCM,1.4420157466246892,1.0,,,,
MED-616,ERR318620,DCM,0.18414789587972896,7.0,,,,
MED-616,ERR318621,DCM,2.110716752081789,1.0,,,,
MED-616,ERR594288,SRF,0.1250939204443526,1892.0,0.07854203205679815,58.0,,
MED-616,ERR594315,DCM,1.482099373280086,1.0,,,,
MED-616,ERR594316,SRF,0.0785293579225797,8.0,,,,
MED-616,ERR594317,SRF,0.11283986976150766,1382.0,0.07328848636403408,32.0,,
MED-616,ERR594329,DCM,0.09172211070127348,71.0,,,,
MED-616,ERR594358,SRF,0.4531280397032703,1.0,,,,
MED-616,ERR594375,DCM,0.2868670892478655,1.0,,,,
MED-616,ERR594396,SRF,0.4054856221325655,1.0,,,,
MED-616,ERR594405,DCM,0.3572463691848709,1.0,,,,
MED-616,ERR598951,SRF,0.18068483475141187,4.0,,,,
MED-616,ERR598993,SRF,0.13467852612186948,16.0,,,,
MED-616,ERR599043,SRF,0.12712517810138443,1686.0,0.09632423722177974,47.0,,
MED-616,ERR599073,DCM,0.8320828113517016,2.0,,,,
MED-616,ERR599092,DCM,0.17552270270710826,11.0,,,,
MED-616,ERR599094,DCM,0.1617351419624675,17.0,,,,
MED-616,ERR599140,SRF,1.3120420839583298,1.0,,,,
MED-616,ERR599153,DCM,1.9083870088390356,1.0,,,,
MED-617,ERR315856,DCM,0.031099641265025908,66.0,0.2544210481644512,1.0,,
MED-617,ERR315857,SRF,0.06782669623124013,950.0,0.06913681913263013,55.0,,
MED-617,ERR315858,SRF,0.02317080428355395,14.0,,,,
MED-617,ERR315859,DCM,0.0335063713511756,1.0,,,,
MED-617,ERR315860,DCM,0.03174580103886429,1.0,,,,
MED-617,ERR315861,SRF,0.04374794195300735,17.0,0.006465687310197718,1.0,,
MED-617,ERR315862,SRF,0.05073169522388339,22.0,,,,
MED-617,ERR315863,SRF,0.041541675670850084,9.0,,,,
MED-617,ERR318618,DCM,0.06086809939216696,5.0,,,,
MED-617,ERR318620,DCM,0.05478036232330765,6.0,,,,
MED-617,ERR594288,SRF,0.0715930236387036,1203.0,0.05333856750712287,61.0,,
MED-617,ERR594316,SRF,0.0379089655893865,17.0,,,,
MED-617,ERR594317,SRF,0.05642165923456931,698.0,0.021953329196999095,40.0,,
MED-617,ERR594329,DCM,0.06794578282239325,714.0,0.049497495604774455,24.0,,
MED-617,ERR598951,SRF,0.05507453142009496,7.0,,,,
MED-617,ERR598993,SRF,0.047038322368580326,12.0,,,,
MED-617,ERR599043,SRF,0.08868865575047787,1446.0,0.05830911708816699,73.0,,
MED-617,ERR599092,DCM,0.035834596788035834,9.0,,,,
MED-617,ERR599094,DCM,0.057758582149749736,15.0,0.008794258132036001,1.0,,
MED-617,ERR599153,DCM,0.05733070874009547,1.0,,,,
MED-619,ERR315856,DCM,0.23670156744233803,25.0,,,,
MED-619,ERR315857,SRF,0.4575603961904946,1257.0,0.4937279858985347,44.0,,
MED-619,ERR315861,SRF,0.2616474774789734,1.0,,,,
MED-619,ERR315862,SRF,0.1961262637166065,153.0,0.16201274061228044,1.0,,
MED-619,ERR315863,SRF,0.07934155889070486,20.0,0.05966080804567227,2.0,,
MED-619,ERR318618,DCM,0.049486924397204646,2.0,,,,
MED-619,ERR318620,DCM,0.16810623102042926,2.0,,,,
MED-619,ERR594288,SRF,0.15531734012387372,788.0,0.11577726465646015,19.0,,
MED-619,ERR594316,SRF,0.13069321802098904,1.0,,,,
MED-619,ERR594317,SRF,0.14018329444562547,50.0,0.011651873070927668,1.0,,
MED-619,ERR594329,DCM,0.01042753564980007,1.0,,,,
MED-619,ERR598993,SRF,0.12612810784667774,5.0,,,,
MED-619,ERR599043,SRF,0.20307451145457767,5.0,,,,
MED-619,ERR599092,DCM,0.1323193430885689,2.0,,,,
MED-620,ERR315856,DCM,0.1230411220923931,10.0,,,,
MED-620,ERR315857,SRF,0.4214746525021876,103.0,0.08247386989950682,2.0,,
MED-620,ERR315858,SRF,0.049930274774744716,11.0,,,,
MED-620,ERR315859,DCM,0.08647476551998205,3.0,,,,
MED-620,ERR315860,DCM,0.07146981449385048,5.0,,,,
MED-620,ERR315861,SRF,0.02590585444381616,7.0,,,,
MED-620,ERR315862,SRF,0.16712511112117567,7.0,,,,
MED-620,ERR315863,SRF,0.07593561166534317,15.0,,,,
MED-620,ERR318618,DCM,0.09694762009527147,2.0,,,,
MED-620,ERR318620,DCM,0.03458050558459782,4.0,,,,
MED-620,ERR594288,SRF,0.08643925609662592,20.0,,,,
MED-620,ERR594316,SRF,0.07110293488864568,1.0,,,,
MED-620,ERR594317,SRF,0.05912588018468814,8.0,,,,
MED-620,ERR594358,SRF,0.05974560510217892,2.0,,,,
MED-620,ERR594396,SRF,0.0,3.0,,,,
MED-620,ERR598951,SRF,0.05244764318508155,9.0,,,,
MED-620,ERR598993,SRF,0.2894959623744807,2.0,,,,
MED-620,ERR599043,SRF,0.13136969798610856,1021.0,0.07443930225852546,11.0,,
MED-620,ERR599092,DCM,0.33286824864333514,1.0,,,,
MED-620,ERR599094,DCM,0.13182262332765834,6.0,,,,
MED-621,ERR315856,DCM,0.010782368117320288,1.0,,,,
MED-621,ERR315857,SRF,0.08871710823996108,413.0,0.06270371897237215,12.0,0.2710664475602664,1.0
MED-621,ERR315858,SRF,0.015803884519725534,1.0,,,,
MED-621,ERR315861,SRF,0.04671323599516621,1.0,,,,
MED-621,ERR315862,SRF,0.11150271068675373,37.0,,,,
MED-621,ERR315863,SRF,0.10553488384614422,20.0,,,,
MED-621,ERR318618,DCM,0.018639917408727474,3.0,,,,
MED-621,ERR318620,DCM,0.05851202849487064,4.0,,,,
MED-621,ERR594288,SRF,0.1460102736923215,1273.0,0.09361270438643088,36.0,,
MED-621,ERR594316,SRF,0.09433656235176152,10.0,,,,
MED-621,ERR594317,SRF,0.11934113091468085,732.0,0.14093162960261646,16.0,,
MED-621,ERR594329,DCM,0.024950825589887753,4.0,,,,
MED-621,ERR594352,DCM,0.5511197089912908,1.0,,,,
MED-621,ERR594358,SRF,0.08964199710071409,9.0,,,0.09235890311660616,1.0
MED-621,ERR594375,DCM,0.08947051516738755,1.0,,,0.08947051516738755,1.0
MED-621,ERR594405,DCM,0.1496208439563946,2.0,,,0.1821951226331458,1.0
MED-621,ERR598993,SRF,0.040206006153007345,4.0,,,,
MED-621,ERR599043,SRF,0.03849079238812292,4.0,,,,
MED-621,ERR599092,DCM,0.031108459780692082,3.0,,,,
MED-621,ERR599094,DCM,0.027147747155107423,3.0,,,,
MED-622,ERR315856,DCM,0.08740651839790571,8.0,,,,
MED-622,ERR315857,SRF,0.3722559456274601,319.0,0.37043188116548925,8.0,,
MED-622,ERR315858,SRF,0.11589070657793367,3.0,,,,
MED-622,ERR315860,DCM,1.5440972631827385,2.0,,,,
MED-622,ERR315861,SRF,0.3474230447914659,1.0,,,,
MED-622,ERR315862,SRF,0.10116851168511633,25.0,,,,
MED-622,ERR315863,SRF,0.0723634883114805,10.0,,,,
MED-622,ERR318618,DCM,0.08431173891298545,7.0,,,,
MED-622,ERR318620,DCM,0.11953005451002735,13.0,,,,
MED-622,ERR594288,SRF,0.13706127729575485,719.0,0.10766563467492216,17.0,,
MED-622,ERR594316,SRF,0.02311346336634897,1.0,,,,
MED-622,ERR594317,SRF,0.08203672143578222,31.0,,,,
MED-622,ERR594329,DCM,0.1338393358795561,8.0,,,,
MED-622,ERR594358,SRF,0.06781487662477703,6.0,,,,
MED-622,ERR594375,DCM,0.11620709858904518,2.0,,,,
MED-622,ERR594396,SRF,0.10327102803738324,1.0,,,,
MED-622,ERR594408,DCM,0.8363070525627491,1.0,,,,
MED-622,ERR598951,SRF,0.044913554731194225,2.0,,,,
MED-622,ERR599043,SRF,0.09253637746652094,17.0,,,,
MED-622,ERR599094,DCM,0.14337022634903074,12.0,,,,
MED-623,ERR315856,DCM,0.04356205284158775,174.0,0.028795056745386974,25.0,,
MED-623,ERR315857,SRF,0.5315357610478252,911.0,0.12092490842490862,37.0,,
MED-623,ERR315858,SRF,0.0780030009435267,4.0,0.07671414379214783,2.0,,
MED-623,ERR315859,DCM,0.0014684629789302635,6.0,,,,
MED-623,ERR315860,DCM,0.04188816542975502,8.0,,,,
MED-623,ERR315861,SRF,0.08683490329688807,5.0,0.0,1.0,,
MED-623,ERR315862,SRF,0.10703197421864726,58.0,0.04982415534121435,4.0,,
MED-623,ERR315863,SRF,0.04949909359789145,23.0,0.024576702574169076,6.0,,
MED-623,ERR318618,DCM,0.06228163613723982,14.0,0.12791544343864375,1.0,,
MED-623,ERR318620,DCM,0.08241738899273497,12.0,0.11375107628889995,1.0,,
MED-623,ERR594288,SRF,0.06674708181345611,121.0,0.048533137536876186,23.0,,
MED-623,ERR594315,DCM,0.2416922237324769,1.0,,,,
MED-623,ERR594316,SRF,0.07377860080665238,2.0,,,,
MED-623,ERR594317,SRF,0.07317902042662136,48.0,0.04469319161043431,8.0,,
MED-623,ERR594329,DCM,0.13368608815319824,9.0,0.26560705729973383,1.0,,
MED-623,ERR594375,DCM,0.010867743901742187,1.0,,,,
MED-623,ERR594408,DCM,0.008916656128766427,3.0,,,,
MED-623,ERR598993,SRF,0.09507823986089761,14.0,0.12677471386040673,1.0,,
MED-623,ERR599043,SRF,0.04272600668706278,11.0,,,,
MED-623,ERR599073,DCM,0.14312038068239455,1.0,,,,
MED-623,ERR599092,DCM,0.0713680826796193,12.0,0.16503550970536093,1.0,,
MED-623,ERR599094,DCM,0.03639547819596019,32.0,,,,
MED-624,ERR315856,DCM,0.008084286264936444,1.0,,,,
MED-624,ERR315857,SRF,1.234357417754604,300.0,1.078026905829606,1.0,,
MED-624,ERR594288,SRF,0.022115641414818005,264.0,0.0,4.0,,
MED-624,ERR594317,SRF,0.04184395631550456,7.0,,,,
MED-624,ERR594352,DCM,0.04543354396383506,2.0,,,,
MED-624,ERR594358,SRF,0.033089568713329374,8.0,,,,
MED-624,ERR594375,DCM,0.03479245158084232,19.0,,,,
MED-624,ERR594396,SRF,0.03706747899719006,12.0,,,,
MED-626,ERR315856,DCM,0.0437423541702916,2.0,,,,
MED-626,ERR315857,SRF,0.32215409367631004,115.0,0.4670838729013471,8.0,,
MED-626,ERR315858,SRF,0.11451694093882142,1155.0,0.04666133667000826,60.0,,
MED-626,ERR315859,DCM,0.09404565758145324,329.0,0.10006560266322737,13.0,,
MED-626,ERR315860,DCM,0.09661602049434248,279.0,0.09063306906574987,6.0,,
MED-626,ERR315861,SRF,0.11034562816109433,1164.0,0.051027149151784364,59.0,,
MED-626,ERR315862,SRF,0.12964141375723748,402.0,0.09201117318435786,9.0,,
MED-626,ERR315863,SRF,0.11888709809580958,1173.0,0.05926734679345087,63.0,,
MED-626,ERR318618,DCM,0.05476097912725659,1.0,,,,
MED-626,ERR318620,DCM,0.03690043142074943,1.0,,,,
MED-626,ERR594288,SRF,0.1254991940717909,1180.0,0.05379817006414707,57.0,,
MED-626,ERR594316,SRF,0.03917833600689196,2.0,,,,
MED-626,ERR594317,SRF,0.11926073417352853,816.0,0.03790579776587151,26.0,,
MED-626,ERR598951,SRF,0.10577593036017179,1062.0,0.052713761398513005,49.0,,
MED-626,ERR598993,SRF,0.03608163261844723,3.0,,,,
MED-626,ERR599043,SRF,0.1118593716771413,1234.0,0.048084366351390406,67.0,,
MED-626,ERR599073,DCM,2.19821080408972,1.0,2.19821080408972,1.0,,
MED-626,ERR599092,DCM,0.026675633647970227,4.0,0.42296939294637176,1.0,,
MED-626,ERR599094,DCM,0.0,3.0,1.0897057463110418,1.0,,
MED-626,ERR599140,SRF,0.8253060741588364,1.0,0.8253060741588364,1.0,,
MED-626,ERR599153,DCM,0.3643492066066483,1.0,0.3643492066066483,1.0,,
MED-629,ERR315856,DCM,0.18518176582223583,4.0,,,,
MED-629,ERR315857,SRF,0.717470718965604,2.0,,,,
MED-629,ERR594288,SRF,0.9048099519666706,2.0,,,,
MED-629,ERR594317,SRF,1.0164562681085114,1.0,,,,
MED-629,ERR594329,DCM,0.13338147876476625,1.0,,,,
MED-629,ERR599043,SRF,1.0310670608729575,2.0,,,,
MED-630,ERR315856,DCM,0.09162043655807278,812.0,0.06067618261837244,50.0,,
MED-630,ERR315857,SRF,0.04727667952715698,21.0,,,,
MED-630,ERR315858,SRF,0.05429145136917818,190.0,0.023440311899845773,10.0,,
MED-630,ERR315859,DCM,0.12798468908551616,1381.0,0.06427713643890803,62.0,,
MED-630,ERR315860,DCM,0.12712617828874434,1374.0,0.07298041704073907,61.0,,
MED-630,ERR315861,SRF,0.035764482654914484,185.0,0.08409794165781595,6.0,,
MED-630,ERR315862,SRF,0.11449003467633395,89.0,,,,
MED-630,ERR315863,SRF,0.025576227663489264,8.0,,,,
MED-630,ERR318618,DCM,0.1335438208517161,1357.0,0.07135338672414437,61.0,,
MED-630,ERR318619,DCM,0.05747780032535874,2.0,,,,
MED-630,ERR318620,DCM,0.13381914919750856,1365.0,0.0684573499349268,62.0,,
MED-630,ERR318621,DCM,0.04939884465708057,2.0,,,,
MED-630,ERR594288,SRF,0.03243325166081521,17.0,,,,
MED-630,ERR594315,DCM,0.14863553650563527,1377.0,0.08696025963418963,62.0,,
MED-630,ERR594316,SRF,0.06842918037483103,2.0,,,,
MED-630,ERR594317,SRF,0.034028429421734264,10.0,,,,
MED-630,ERR594329,DCM,0.12543076796697072,1376.0,0.06832905493163867,61.0,,
MED-630,ERR594352,DCM,0.02042912218670343,1.0,,,,
MED-630,ERR594358,SRF,0.018220753754928827,1.0,,,,
MED-630,ERR594375,DCM,0.014348444763449032,1.0,,,,
MED-630,ERR594396,SRF,0.0,1.0,,,,
MED-630,ERR594405,DCM,0.0022336196715791005,1.0,,,,
MED-630,ERR594408,DCM,0.012127238432070735,1.0,,,,
MED-630,ERR598951,SRF,0.10681298992895841,968.0,0.062236435579965874,41.0,,
MED-630,ERR598993,SRF,0.12537813799245406,1376.0,0.06343399505227679,62.0,,
MED-630,ERR599043,SRF,0.1267279315156878,1378.0,0.06818933147893362,61.0,,
MED-630,ERR599073,DCM,0.12440706518487962,1286.0,0.05200182861228539,60.0,,
MED-630,ERR599092,DCM,0.1278178927327335,1375.0,0.06762282227069417,61.0,,
MED-630,ERR599094,DCM,0.12818324994090444,1375.0,0.062459243453221375,61.0,,
MED-630,ERR599140,SRF,0.11167277265147584,1111.0,0.06407325266595079,51.0,,
MED-630,ERR599153,DCM,0.13136677398330893,1380.0,0.07049405970442381,61.0,,
MED-632,ERR315856,DCM,0.052337737151621266,3.0,,,,
MED-632,ERR315858,SRF,0.08072095268747996,1.0,,,,
MED-632,ERR315859,DCM,0.06688947075419571,33.0,,,,
MED-632,ERR315860,DCM,0.06963387411825743,27.0,,,,
MED-632,ERR315863,SRF,0.014497120116197068,1.0,,,,
MED-632,ERR318618,DCM,0.1546762589928079,17.0,,,,
MED-632,ERR318620,DCM,0.15590828453668548,11.0,,,,
MED-632,ERR594288,SRF,0.040000000000000036,2.0,,,,
MED-632,ERR594315,DCM,0.06765707675546076,10.0,,,,
MED-632,ERR594329,DCM,0.09543726056906214,527.0,0.040712533093204405,7.0,,
MED-632,ERR594352,DCM,0.12791178552261456,14.0,,,,
MED-632,ERR594358,SRF,0.06305273856983153,4.0,,,,
MED-632,ERR594375,DCM,0.0819885608740199,74.0,,,,
MED-632,ERR594396,SRF,0.07916447151379673,10.0,,,,
MED-632,ERR594405,DCM,0.07107486033519576,7.0,,,,
MED-632,ERR594408,DCM,0.09787473176997705,54.0,,,,
MED-632,ERR598951,SRF,0.08996785767460125,1.0,,,,
MED-632,ERR598993,SRF,0.10052075227509134,63.0,,,,
MED-632,ERR599043,SRF,0.05987030812041935,91.0,0.0,1.0,,
MED-632,ERR599073,DCM,0.002208819638838709,9.0,,,,
MED-632,ERR599092,DCM,0.08325111580925558,43.0,,,,
MED-632,ERR599094,DCM,0.1035938755656842,1754.0,0.06864865974737586,29.0,,
MED-632,ERR599140,SRF,0.000787235759527238,4.0,,,,
MED-632,ERR599153,DCM,0.08582985135721241,40.0,,,,
MED-633,ERR315856,DCM,0.4869099191800167,6.0,0.0329942860557183,1.0,3.4540451079601056,1.0
MED-633,ERR315857,SRF,1.1329624198708907,19.0,0.053572238582384225,2.0,2.0194765525036686,3.0
MED-633,ERR315859,DCM,0.0,1.0,,,,
MED-633,ERR315860,DCM,0.0041432024124590785,1.0,,,,
MED-633,ERR315862,SRF,0.0,1.0,,,,
MED-633,ERR315863,SRF,0.014239868530396391,2.0,,,,
MED-633,ERR318618,DCM,0.0028258254421501725,1.0,,,,
MED-633,ERR318620,DCM,0.008399400906859068,1.0,,,,
MED-633,ERR594288,SRF,0.05287506082995507,63.0,0.020570852747194543,3.0,0.13861033618445584,3.0
MED-633,ERR594317,SRF,0.12930098083625471,7.0,0.004946633037487762,1.0,1.6253442322931293,1.0
MED-633,ERR594329,DCM,0.17000065396493114,7.0,,,,
MED-633,ERR594358,SRF,0.045077415329050165,2831.0,0.03808663520904977,64.0,0.1110856706671186,1.0
MED-633,ERR594375,DCM,0.03241308955037812,1381.0,0.022174422190860077,24.0,0.06106379903213125,5.0
MED-633,ERR594396,SRF,0.02117464750909337,955.0,0.03478799836502048,8.0,0.2951206153998246,1.0
MED-633,ERR594405,DCM,0.09083695201684953,38.0,0.0,1.0,,
MED-633,ERR594408,DCM,0.021854778800917192,2.0,,,,
MED-633,ERR598993,SRF,0.022515159442606618,2.0,,,,
MED-633,ERR599043,SRF,0.01897216997254713,16.0,0.01658001685382814,3.0,,
MED-633,ERR599092,DCM,0.02694428205130758,2.0,,,,
MED-633,ERR599094,DCM,0.08411767260189512,4.0,,,,
MED-633,ERR599153,DCM,0.0,1.0,,,,
MED-635,ERR315856,DCM,0.05610264914000376,2.0,,,,
MED-635,ERR315859,DCM,4.983089743564926,1.0,,,,
MED-635,ERR315860,DCM,3.678846087679278,1.0,,,,
MED-635,ERR315863,SRF,0.4114165130120456,1.0,,,,
MED-635,ERR318618,DCM,0.11818931357619708,1.0,,,,
MED-635,ERR318620,DCM,0.07366632183108808,2.0,,,,
MED-635,ERR594329,DCM,0.1132970622207833,4.0,,,,
MED-635,ERR594352,DCM,0.12632879401520494,16.0,,,,
MED-635,ERR594358,SRF,0.14021093520711092,4.0,,,,
MED-635,ERR594375,DCM,0.08718980791486584,9.0,,,,
MED-635,ERR594396,SRF,0.11261324253265832,7.0,,,,
MED-635,ERR594405,DCM,0.05489518302983689,7.0,,,,
MED-635,ERR594408,DCM,0.08797597713840725,10.0,,,,
MED-635,ERR598951,SRF,1.4023532224461115,1.0,,,,
MED-635,ERR599043,SRF,0.4389521852719721,2.0,,,,
MED-635,ERR599092,DCM,0.18402160350298316,5.0,,,,
MED-635,ERR599094,DCM,0.06548208668539467,4.0,,,,
MED-636,ERR315856,DCM,0.2935405174083998,2.0,,,,
MED-636,ERR315857,SRF,0.08122923588039882,5.0,,,,
MED-636,ERR315858,SRF,0.03714262945648483,1.0,,,,
MED-636,ERR315862,SRF,0.05311968256209129,16.0,,,,
MED-636,ERR315863,SRF,0.02997219579134214,2.0,,,,
MED-636,ERR318618,DCM,0.03406075755984926,3.0,,,,
MED-636,ERR318620,DCM,0.09893853393399787,2.0,,,,
MED-636,ERR594288,SRF,0.21106344271625752,2.0,,,,
MED-636,ERR594315,DCM,0.268596999928232,4.0,,,,
MED-636,ERR594329,DCM,0.12037936921055435,347.0,0.09249029736753692,4.0,,
MED-636,ERR598993,SRF,0.08596098496961924,113.0,0.07025002846677814,3.0,,
MED-636,ERR599043,SRF,0.6738282634402762,1.0,,,,
MED-636,ERR599073,DCM,0.008155840775436463,2.0,,,,
MED-636,ERR599092,DCM,0.0903361365779191,161.0,0.0362352797200677,2.0,,
MED-636,ERR599094,DCM,0.04730586958903351,9.0,,,,
MED-637,ERR315856,DCM,0.07590122246624159,1.0,,,,
MED-637,ERR315857,SRF,0.0983280102593683,3.0,,,,
MED-637,ERR315862,SRF,0.10283257657451232,1.0,,,,
MED-637,ERR315863,SRF,0.014568843859461854,3.0,,,,
MED-637,ERR318618,DCM,0.02365365008978533,9.0,,,,
MED-637,ERR318620,DCM,0.05999514644475079,8.0,,,,
MED-637,ERR594288,SRF,0.056470968324834864,11.0,,,,
MED-637,ERR594316,SRF,0.026319833870102893,8.0,,,,
MED-637,ERR594317,SRF,0.05113917686982508,10.0,,,,
MED-637,ERR594329,DCM,0.004562018404786278,7.0,,,,
MED-637,ERR594352,DCM,0.1010175707305724,1.0,,,,
MED-637,ERR594375,DCM,0.04724166848397471,10.0,,,,
MED-637,ERR594396,SRF,0.041977501715087136,1.0,,,,
MED-637,ERR594405,DCM,0.01924093863135313,7.0,,,,
MED-637,ERR594408,DCM,0.044964486082883184,12.0,,,,
MED-637,ERR598993,SRF,0.12544998064198748,1002.0,0.11913109121117982,16.0,,
MED-637,ERR599043,SRF,0.07183804835011218,20.0,,,,
MED-637,ERR599073,DCM,0.016969231983200127,5.0,,,,
MED-637,ERR599092,DCM,0.1299006561187718,804.0,0.17096693738606017,10.0,,
MED-637,ERR599094,DCM,0.04521337946943388,21.0,,,,
MED-637,ERR599140,SRF,0.056337688727769265,4.0,,,,
MED-641,ERR315856,DCM,0.12474448271961862,3.0,,,,
MED-641,ERR315857,SRF,0.06945025095046162,4.0,,,,
MED-641,ERR315858,SRF,0.05565734235883206,1.0,,,,
MED-641,ERR315859,DCM,0.05699120173379161,3.0,,,,
MED-641,ERR315860,DCM,0.05194679257144586,3.0,,,,
MED-641,ERR315861,SRF,0.042081194108239794,1.0,,,,
MED-641,ERR315862,SRF,0.3846108686229989,2.0,,,,
