bin,ERR315856,ERR315859,ERR315860,ERR318618,ERR318619,ERR318620,ERR318621,ERR594315,ERR594329,ERR594352,ERR594375,ERR594405,ERR594408,ERR599073,ERR599092,ERR599094,ERR599153
MED-689,73537.39911668515,31516.991613546845,29336.206095998357,2879597.243707,176611.4632513183,3011679.8830709313,187416.50754809714,35444.20224465522,233439.6619625721,841.0368790029457,1450.0625912291941,2488.756044754521,1816.8809349345574,157226.47466144516,791225.7399352953,469498.22755323537,79506.38237610135
MED-690,4793.109435146482,193795.96350331165,191313.86688571313,207049.09121584354,21022.775678658152,193771.1357659225,19258.14719639611,38305.349640405795,222509.34140238079,588.5534699153842,465176.5124867186,145.5348333442508,376349.3365152565,61721.083818518426,299916.5572689157,693185.7449619692,123637.09732409594
MED-692,36512.38182552461,93478.7835808816,91621.96687351604,24419.056040151292,3930.67174182403,24077.888634414947,2984.41592767068,2380.695398505247,16947.469895862192,6567.182561967138,65414.49284855694,5364.3215715020415,855518.6596110665,4843.538630441665,24442.960000213752,183520.8911886387,32689.773779454314
MED-694,285669.7074177168,1153.6720832817214,689.397632892767,798.5837374552929,181.63897979771562,648.1804588304965,187.65144556635855,41576.53746133474,250875.38775090562,191.28091318852887,220.50790404431154,234.78969134847762,78.90864927769195,143.03002942427804,2459.54913083245,2779.102028996064,334.92953608934766
MED-695,72199.2465090651,474365.00312566,471655.4818953202,370873.80984174577,24132.246985625563,350852.6125018517,25585.82731769549,217262.07081032541,1296036.3814950022,240.3559897217792,12570.585742576837,49.27164890297182,84337.46564825306,403056.149790875,2038714.7194360967,10167592.613808343,1806367.3535956643
MED-696,594727.7165213906,59555.57949362483,61855.944398406915,24403.607109660647,3508.5461476734386,23004.295131988743,3521.2656362024827,2866.250540176122,15646.437212082505,181.16488561292343,933.9750355822174,99.12915435139571,123.66666666666667,11999.26929498515,57881.41290811907,13064.730937241082,1606.7669274923142
MED-697,1029403.8435834256,14015.563350706268,14247.455269122278,73186.89029676978,8749.598622276224,70903.51200455926,7929.669341875025,11864.873260869908,76899.41759195972,24014.56070164152,77773.48340191237,69786.886691221,1159.6981222274928,15013.188280843124,69649.25112225141,49238.76938223623,8351.006216841648
MED-698,17936318.061756186,19065.458093480425,18864.125448072606,13536.014275734737,1617.2192974058937,12953.494669735815,1988.77519719052,298165.8899484895,1704510.2207416075,239.78451849285187,1296.588833659707,3447.689797129746,669.7722505352939,10414.992534689358,48328.27644426665,35911.8899888535,6747.636196654675
MED-702,3703672.1013051677,63702.69978032755,63653.72333753608,5570.609021512635,1003.4584110919607,4574.554471702196,971.141931924465,803018.8265091303,4360295.345186424,2335786.141574081,7269798.166815155,268095.2703236969,104606.66847641804,69365.44869219285,316954.46027356625,270561.570786909,44790.56724851885
MED-703,22864.358709146043,13599.597643782714,12698.356025294564,388.5714285714285,79.50536266557012,656.4950664950665,51.97784960137901,2563283.5949487593,15137361.88080923,0.0,87.7620724580563,0.0,0.0,1041.5862765663578,5163.7569326569555,36739.095314443344,6922.951408420183
MED-704,289493.8922371015,17381.766734277582,16407.49517990671,33231.398175235845,2957.2716687994593,33049.47066874749,3351.026350640792,1152976.2721495167,7131541.944006082,0.0,343.75266906573694,110.77574219089468,65.3682240191674,19344.31155117015,98562.3395616638,54520.08468469611,8417.2455474253
MED-705,316801.74172042403,180391.42377945164,177030.85460027438,155.09680130789576,0.0,62.508117379314925,29.948611111111106,2472044.6768137654,14302535.791145554,0.0,0.0,17.666666666666664,0.0,6976.901363159819,33132.18640931662,31806.937091606793,5190.989537956798
MED-706,8281033.681985991,625613.0996420704,604368.5001497092,1625.1208046198278,68.48987932446421,1625.8995933783556,170.55648048253101,1212813.8017742478,7014108.019909521,13.62795089707271,0.0,0.0,12.630783758262512,1233499.6348102882,5911828.087670967,421046.16427663044,77216.39682580449
MED-707,197650.61755447797,333978.0039594961,337950.1489008682,898.6813143380449,231.4029458396753,569.9684097222222,140.39374047032607,1325658.569317141,7874996.798420707,0.0,0.0,0.0,39.63063881320012,29270.08376290267,150800.06876259192,228138.14948905105,36754.449897952916
MED-708,3346.5493213594173,5974.414384818734,5525.489302642302,18804.607858490577,2964.2145002831417,15285.29553602918,4152.387460977842,1988.7088581158098,12286.553472731679,414.9247798341954,4161.145280318682,1265.9100609618101,173.1038854435717,1292.462268810273,4442.264700503553,43765.82363428239,7928.023392697241
MED-712,119326.83414941913,37442.01493223564,36497.800660368615,2615618.4734983807,173234.55555230807,2705560.7967434768,174796.68201816975,32844.09010628269,204084.7422810587,5376.42435314175,668.2967573256436,3535.221066989924,233.86264563744805,1788279.650903155,8857212.768582884,314506.69655079476,52161.9136082296
MED-713,320308.5467177335,2004971.86579269,1952298.1215201553,377841.3071273436,26293.200120098292,386665.9413210537,24343.236238150326,457416.34584041976,2821780.916017713,942.6819114757653,0.0,0.0,0.0,9753048.494257517,48581356.07816208,7987140.401282371,1411714.9483939467
MED-715,338353.19110613526,17576.27182497245,19657.330157737048,3256226.988679524,210306.16403086274,3383379.7891842634,208225.76438914266,206324.1509418205,1276514.0311702546,19.966329966329965,30.495099480544937,88.71242105790861,0.0,56720.05840040599,291112.82372090546,835066.0274459998,144322.44784177156
MED-716,16280.52508552941,81563.46099633047,80207.83525199602,4127650.8327660477,492389.2514697315,3943861.235577126,494351.05585951894,21095.135532782697,132006.6594658078,1667.0129723285509,3039.372555473339,614.1898295744293,133.66883413314332,523596.41714882717,2467309.7168247253,12139172.442367205,2176199.177954524
MED-717,339752.7138573396,1862501.3834903236,1884523.3000291353,985986.6615151081,148896.00917416316,858465.7356915041,150015.59517167087,21969.213853309357,109754.89240803271,2088.1416704192748,16580.705357986182,4393.498598984592,495.6595898635074,70437.92638648623,332207.08665889956,330057.2156355351,61780.23266604963
MED-718,112169.30287559237,301504.9489595632,291886.2351721234,323908.4497626571,23001.251455292244,331232.82009102876,25925.99994915367,52084.61644561024,350168.6259721925,46.5972518360578,0.0,33.63856427378965,0.0,1294486.0375727445,6442542.414265862,98019.13717024689,16908.43686398344
MED-719,2124048.890489206,11729703.71259141,11538397.34328317,5496282.924061406,652313.8763145999,5221283.855778545,666006.9023262645,645829.6657829152,3767808.986110123,59.554511278195484,3859.453618022921,707.071114923008,3815.5950131293534,997144.6047606191,4720549.06221629,9738923.584867248,1762767.0834912732
MED-721,2572.8567806488177,81418.6427402539,77752.39791881168,418164.06370917236,28223.535383757768,413984.3855411047,26020.55933810667,5819.033777270063,33125.29799923167,1473.0407905376383,178.6514717003481,2371.160400133201,199.7423947397296,314954.5141935281,1545694.0997866532,21345.721667834518,4441.755385885211
MED-725,248080.99176390126,608415.166836837,600739.0226667037,149674.47857116393,18662.302856533846,134123.03693309418,20281.72629254498,21594.699337798647,122206.0264831302,765.1796006301901,12055.989851340317,1912.000386628428,46506.70586357597,58018.542851955826,273855.6858873895,370386.655942197,68058.19638965864
MED-728,25429559.266853895,6699130.725758616,6684081.105791954,319395.2836203158,8217.394743395998,278215.90083830425,7670.299781988603,17006.815286476845,106164.41990320855,18970.77022950645,197965.9085600506,31862.05764977324,1471.7701706299674,22434.39609542496,109106.85931407743,106915.96629248325,19287.085433718064
MED-729,1125714.3610088374,640262.7906976942,628318.894456444,4410175.115802182,294004.16406698,4479921.475933336,307349.05363318726,947061.5200131824,5834763.694720357,193.20924652837027,0.0,85.23621899910965,197.41738080972087,1419876.27798215,6973729.579390075,10235583.81780384,1791079.4515068287
MED-730,2842355.439656135,219203.82648646826,214064.20263461853,1529941.224144853,222211.62338757297,1377897.1030398675,214669.78538174182,239544.6915749015,1371463.5927889373,1058.0570091485238,7730.121624339848,22279.726899672685,17288.20007658504,603907.5949282552,2815063.4187179655,596619.1761206245,108600.61686143093
MED-731,188900.44135796741,2318678.620217182,2285953.0649213404,292294.85612540593,16874.725498397554,293137.12426245137,19236.42426525426,98509.36365419641,599583.5414564393,2418.9309617254435,17007.21531919507,3733.0393313980117,81682.05187498387,4303945.734509806,21258966.65714099,8758971.057547156,1529308.827091182
MED-732,4238018.258594166,930562.3684090148,907060.8230127541,3282535.159872205,292615.57366363617,3269113.856134867,289783.3381561703,114279.85353931591,668621.8448966163,100.34523056170794,2057.127029724159,239.08300777073788,1317.9718322343133,330391.13184315804,1630545.6347498954,306358.2291218672,54588.62588868524
MED-733,1053389.3449785358,130936.04374884786,130458.36227225167,606083.5621016616,42943.25362236311,605362.4900828297,41782.90336901829,134057.98458928018,901256.2833205472,549.3497705963027,2928.938529317313,1289.2427792377362,1426.8191442993536,447897.7446441118,2277618.5619502263,264080.59156509215,46552.03559552468
MED-734,146629.39699783083,154101.31064207264,153143.10511216303,6377.914916721094,1470.6573605026595,7252.970194101225,1014.8413004985455,109590.82427030127,639855.1737236421,1044.5413733627202,1655.9830295451222,1010.0902320638501,2189.81087392218,573960.3451842774,2810253.483382475,7545878.758258735,1310660.8368124038
MED-735,613280.3086170792,136742.8304043697,133735.95021628164,7766430.62852589,477592.04713068187,7982926.412082796,481633.7304153225,63263.35460679106,406071.31156296446,9212.415170913953,3200.5001478714103,751.8013309402531,550.5730606859516,1500168.1532137205,7428976.102587818,306841.0008531329,52777.179464664616
MED-736,643042.7329582459,32253.987889827837,35360.37324877087,149041.07420101436,22550.352168444213,132668.39085080297,22116.360942601295,19318.89694084299,105829.26511879462,128.8846450323425,1224.2022333798373,291.5572509207651,117.98101418911367,46770.001250569905,214830.44521806735,191110.3451661669,36243.7194220991
MED-738,302785.1748327709,1928046.9934327833,1896091.8433854533,699.0885124646129,150.70132488675682,553.7749479178566,84.41669698963858,1517601.308779305,8885406.133605639,0.0,203.68037076034773,0.0,0.0,55041.68730663641,273880.3235979395,1529668.483148056,271967.1211440275
MED-739,813950.1902507386,879970.9663620674,874463.4838947814,758149.2338516155,65333.404986927075,756734.1354532301,65000.39283166531,96291.65589074844,556604.1071566232,370.50056113843067,742.2956257403625,999.1287164200018,1126.8691631918123,243081.22385190683,1183501.8734772338,87743.20888121812,15244.203363766357
MED-740,258619.85451609336,2767913.5587102473,2728784.887695937,3956.9435004130446,309.3250771807723,4328.182752559873,418.48731768808943,14771608.38509046,91245036.39056087,65.0,7688.307773299074,229.33333333333337,4943.661947575883,48395.01052532584,231950.8645529635,44440911.831843026,7730631.128531696
MED-741,66963.76906051772,936926.737290973,926810.5508445714,1050620.6834336321,129742.2149821663,976170.2539839427,125989.74051098332,14386.072812426984,100913.65491517018,7398.483465248436,5678.497674939724,29398.17704175011,227380.9833095062,52132.38023184871,251394.4034286575,202872.77360802845,37465.360471919725
MED-743,93485.45270421238,71869.89934812523,69710.58624106232,1879805.1829032362,150243.30232381204,1877572.1933827586,152359.95875936895,101215.18043085192,640794.0481956464,242933.96145039817,52211.1682764364,211031.0624471706,23797.66586824857,1109815.2295892811,5326779.170298917,1021406.4664838685,179558.56450395795
MED-744,6742.230668116514,929577.6173604741,913041.2174567779,91812.0312084365,10040.39005470665,92972.49334636024,8988.099734771922,593.66688740221,3496.359982895099,14772.141984987502,11583.99831534487,7594.252881671179,48188.56123931987,1488.5736116030132,7243.508459127609,15258.784152045917,3175.677612588762
MED-745,461229.93151006923,1432680.5531643697,1396795.765107348,2206280.885011261,273818.33902866684,2141616.35286549,268169.21912511636,330545.14128477644,1975569.0446683452,160.46381377439397,286.3580593931755,454.5366771203768,175.6815473975413,294467.7280557308,1446841.3249405113,10121452.723358508,1773713.5327982192
MED-746,82128.86531056082,12381.968854667712,12552.942350143734,3396808.7102087354,191474.82899997098,3557696.4606582993,186116.0042653528,51258.901485207796,323263.15396082203,0.0,60.81958818972203,22.625379477838496,28.484076433121018,8250387.397307197,41310970.24797286,177194.6664321627,31693.739947688606
MED-747,48324.937939744304,863773.4261338447,847205.7598121683,6980932.804938585,571673.5345967774,7112686.470952685,579281.2269247443,4208.6448549023335,24214.1753389514,368.5597750331394,2232.2486463083596,694.1808441883699,2944.093601957085,23043.31505736273,113223.25061141621,326811.6522961033,58816.47541989082
MED-748,771801.0573903108,263515.93616092764,266199.4769562282,268388.2385148228,33557.92967018705,235117.14653949914,36487.71154150578,79992.87457406227,444075.96709521604,2401.0814374545057,3105.4917692803156,1531.5527750974932,1151.4261400481096,16427.653860266877,83243.66555774075,2585054.3308654795,474380.35100400186
MED-752,3468954.318757955,87392.15443486196,82430.36074054024,58804.26098084114,4935.258181476291,54023.07617325705,4602.908942489794,2070451.1328959938,12256464.34409787,14169.025797186963,51853.81583716854,11019.833337619299,1069.1770483232153,291384.8612779556,1446036.7567127345,438968.1332870391,76212.52628400555
MED-753,14530.770492963888,649.2885767628832,496.64824410163,1908.773856679224,673.6289840671777,2386.3651316272903,514.9413247998878,2523.384251123022,12416.813138717203,95.86757508459286,110.21087186345076,189.30285098371084,0.0,1189.037911566538,6426.058662876552,1973.4498420684388,202.9102491167225
MED-754,148957.0815986797,335574.7324177702,329281.9637534122,2981398.729850305,291978.83358027966,2946540.0078923022,283890.2448517133,34424.196687418524,220127.50215060366,177201.35931366563,470403.67667657475,705951.4303651255,750628.4157749352,473523.84939085855,2317900.2183324266,2306088.146579596,401731.92537139094
MED-756,23685.06790926199,32184.056847465814,33655.58506744492,19914.50542410592,2437.8894531749497,17254.941931339334,2705.517121555505,1534.0761367839546,9006.527021994705,1236.766617923121,11118.94789072358,4061.1204753023085,120.48129531500156,1789.0498827470797,10767.578665589817,42664.903123021555,7545.572861065022
MED-757,39508.85242043618,56578.78332682817,54027.561696911354,4807247.717203189,284252.25274844415,4973266.92713869,279459.84738102334,17492.72913810312,125223.92037482034,3637.521784769064,16714.51092572457,733284.2316938163,8186.0443357784625,39036.49160709127,207511.32908450055,185884.42015115585,30454.86852551031
MED-759,648727.309527081,88585.66635926535,94063.59261743644,38011.62307604882,5170.656115146406,36153.34145989276,5138.246985281538,4726.609898501523,22775.027082025106,276.80579761360985,600.0218715081693,672.3142376284297,120.64274830545142,16870.799989403993,78895.08255725502,23313.679850890723,3709.561351102678
MED-762,295835.8342714718,307938.95019546634,300478.01046493987,8446855.197709875,634048.0597862104,8540780.541112756,634955.6564403696,136365.6725125785,865251.6922129027,535079.1812059851,34718.103290184576,297622.0129078053,47523.20960054904,2441119.8645974733,11975576.821674371,548538.867236949,93700.66401482589
MED-763,641657.6438028679,112732.72070442849,103720.81819641696,8593992.529547136,586914.7259176996,8841959.966533862,592482.1548579125,252775.52212823575,1695271.783945143,318472.5618522285,8935.393470022624,153014.90732253127,13465.418451767853,2261787.0248102634,11314582.185644172,603881.9321458095,101419.12989987421
MED-765,410659.1928200147,2752147.2078498737,2641936.9157941835,323690.4345619721,33897.16505350445,305974.0173320435,34191.153639827666,281756.0297789861,1658292.5798345946,3654.4277261232974,114730.2043970287,31039.13474478279,334425.5464113264,98982.75276900487,482337.2520486264,17330606.304638293,3093573.0891956873
MED-766,196665.40727596913,2759971.717666787,2686793.066664918,140285.42481370128,11799.000925340533,146274.49566523053,11279.967800883142,29714.30500980371,214832.37299074183,63660.023096380995,101161.75053161198,136570.0744165654,610032.6865502603,33163.503941384726,172453.21868841318,206220.4591151605,33999.05617950243
MED-767,1009588.7348581268,409944.7530186054,404360.22262749635,326938.8021807867,41382.22718605945,279280.9633378085,42656.79890153422,12496.20405851037,75735.0039937319,2671.784672950133,7572.286607909965,2040.2291550295267,1563.9766381668653,56412.64398035476,267004.23110239115,356046.7068938328,65411.827091995394
MED-768,23961.292598768185,34337.2033661529,37777.775363836365,2392454.896539196,212030.38141850007,2366077.930804393,212445.56811828318,5705.081452379282,32961.79218894699,654905.0211590423,383478.0394884703,1222369.8084866547,63573.42513984006,322517.2554425571,1543087.858157518,963600.2591783152,172134.76091223586
MED-769,425990.2344731426,207793.16498031482,211724.5046377201,5920971.953824617,324332.29643245274,6133501.757621583,336783.6483482538,146164.7964358727,1076878.992346783,12182.444910616196,734.2981064452366,4681.448564939403,681.2858727699705,470828.75462830166,2433544.930013617,1533585.1729259582,243526.09038296502
MED-775,171614.01644389363,1355173.1261514286,1354219.2253588713,34686.15394078708,2988.0108840544904,34706.231725687045,2793.349928929546,11201234.715836458,67940214.08373468,19859.665336173155,489278.8543164067,12682.12814170813,346167.22081758286,99877.97153525443,505735.94441129453,23512315.693498604,4119660.470138511
MED-777,2645043.956993739,187810.71323992842,187976.9667008769,2619.48855946783,164.43041606886658,2244.384766658241,118.19974724062382,19933.940909139903,120384.62419542621,10.654681647940073,191.74838543232778,38.945606694560674,66.20040080160321,31700.011717621954,142978.38067226796,7341.343608343324,1556.696118757262
MED-778,47795.44091612116,657287.0995281446,649042.9930208405,296136.34942564747,30438.199685872067,296385.26231879543,29902.39018922132,17530.414881838875,101538.08929704459,48.23442441492726,510.9812857142714,1980.4816922608886,816.0302845957978,3136.763557557802,12827.008366040423,7734.8312191566265,1097.427396677818
MED-779,520842.33166319184,130952.26389801764,124992.58324051883,574855.8949951001,34352.93423855438,591753.7740035265,36114.23488418744,150287.22087866676,984312.2042941515,1296.221644594163,87.63732546726592,76.76077693087925,145.42548319868683,2147221.487865492,10748714.352464553,848608.6919065439,140590.4246465023
MED-783,19123.9262813534,74166.0350152543,69042.92633054974,13006.079950284811,1807.2810571340458,10981.83134607877,2295.822197465167,5195.165509834689,29410.199233541298,158.4035386401366,1690.5631800242834,585.0635493337537,410.53232672204376,3125.9700681204895,19834.618834045443,4668.372139512406,532.496806307766
MED-792,12623.951432381013,5443552.604311803,5429502.75477461,42564.13489205403,3905.6199558608846,38514.866533012595,4118.454006529415,1564.8967889569901,8369.55959345666,38244.36670437215,42104.63060128855,60230.95934032473,287301.06005704193,1752.955597496096,9261.356140528409,64123.8144995446,10643.502036478998
MED-796,330893.8756902893,230109.5462955355,222731.06016241107,4364210.088751046,318082.94822057773,4399298.368200165,312673.57234094496,114081.17485137179,748459.1972357896,160774.42227735286,36574.54049569709,441606.5508241188,110782.3152963122,890643.952516735,4412851.072959493,416325.212974312,71573.94838798049
MED-797,621160.6403088561,2145940.9657363086,2116458.6642396892,13145128.588057907,1195613.0613408738,13051974.401259689,1211050.898633356,1189484.7709567987,7262924.757204797,3996.4466060849622,2742.9290766811446,817.1013097096783,1548.557759817193,3057841.730558393,15033558.525812691,15171664.837979088,2670300.9031556877
MED-801,7081113.152737388,3347429.991944733,3336523.0307618086,85952.24588632393,6052.588759566118,81094.41252226324,7163.633050301134,11260546.35873251,69256193.44035472,138.0883777707227,51.62857142857141,280.60032175032177,231.64898407312745,1996022.44199868,9962664.556434955,23732164.018099453,4156029.682753266
MED-803,303975.72909824026,237839.24731798292,226224.05781796202,113693.91004555722,19351.583436904893,91210.13279658211,21058.90430778135,6965.487565788793,31237.27021273724,3818.3983480536795,26407.470809472397,8906.621526038005,858.8102354278898,3666.0981377113035,15963.705265555007,105904.76159766766,17964.00285587858
MED-806,71100.00175166731,19652.953597890977,17289.737908690928,5719010.924830473,395317.4780850273,5804123.357384538,397545.65628090303,466249.68306889146,2923514.485245493,379.13852598075675,100.3230944254835,1590.6865127055273,56.66666666666666,8250304.760137454,41146070.92344248,539059.7368702692,88547.07635717792
MED-809,176915.9918364957,647400.7024146692,630503.5873293579,1382142.7335553821,156058.1026015406,1300585.4346356755,154879.57898583208,14861.583126793446,75872.82756478424,18620.727282434847,21367.80454989281,63067.69409290838,80217.17758363878,17278.59314782006,76868.78242917253,70920.92646384746,12461.633858171634
MED-810,22108058.419759315,134989.1019213345,135707.78657953636,48076.51860996093,6016.940280158303,46581.66001103065,5532.060659604584,106228.81217405987,596577.4818420098,7982.223878042608,8982.771358168424,4225.047144036206,43705.858784940676,22496.34537173926,111994.63448936125,74422.12913083256,13228.624716913417
MED-813,79473.19873165262,3467811.986264083,3409422.9270290835,13057.468692059878,1614.3007084905878,13561.819617477242,1265.324253153918,3331831.765387895,20546065.310255036,158.58123791102514,212.68734710954482,242.6277885235332,187.33411943704834,3523053.7355951606,17501579.79992183,11544933.658511244,2004585.245326995
MED-814,171864.8685473941,74334.28819206085,72717.48873197862,386629.86711885233,52873.71023783556,366458.3710610566,50531.083826058646,6966.734912452426,34839.96597228539,791.5549208625965,610.8774704068883,946.8841496666455,316.89180160059556,78104.29776200339,383559.2472458808,44184.09732188162,6454.627678490064
MED-815,5767.207012263812,27297.980971195837,24031.265706702772,2838789.590989767,384493.0852972777,2628019.4057988254,386402.507346188,17772.630970650906,100494.21766115168,5451.2412637243515,3077.440901030195,6708.989455049474,691.1222859838542,1572158.7719617696,7416120.098331962,708487.5683218784,130635.02768846297
MED-818,884758.3412229504,291960.0607014878,272399.19775951473,5054306.373883553,363373.47262049594,5140194.384803273,374356.62312432256,346563.0744928906,2227887.4833239513,635.69628929057,2283.0560487143857,204.73401675708186,313.436413937278,1173686.2363448916,5830691.782860755,1349706.9881613646,225239.08400248253
MED-819,1070664.052177218,319884.8786712314,316569.1251308233,5913955.317918858,416027.02529205504,6083980.465056434,410825.78793180647,412350.7817708653,2638722.104405321,303.7542232148898,233.9181111487901,176.5970333145546,287.9747633111894,3587006.525513641,18049359.798200328,1667655.3478486855,292259.3384484777
MED-820,40547.70338941348,5773.90955701525,5565.57756350437,3367695.3631418636,259149.7052997327,3353844.5383564155,258992.82814062363,1297.3432103058753,9934.398077323363,10709.305075991815,507.87378377096246,15607.212318529302,966.4932793647803,1093351.0596571849,5336805.050867938,196807.84166076305,33974.290586369694
MED-825,263398.4069404802,527955.4479038217,519360.2535291367,660516.3574667636,88503.38179927497,593782.4546255509,90604.522000645,8379.345413563507,38465.284754483764,1125.5929351431714,5506.959283955772,3392.808668280842,1733.6010783484533,42433.659821156434,197541.14344744998,157560.88684248933,28350.269002107347
MED-827,981813.3073340051,812503.3676898489,786534.1507828103,6808906.017668208,372588.84375378536,7053792.932768753,370890.12964546337,651585.3689481954,4633932.777839172,8778.319828682419,1062.2335924760348,2899.2048608083182,1510.1861049571394,521628.6360384904,2791949.5604965216,2947595.7559097162,475766.1230607539
MED-828,1994110.549476771,4575167.06633529,4494655.44004066,6564069.526165412,686095.4277360385,6385447.51036994,683276.9461175746,4739063.333503743,28052393.22189638,0.0,117.30624171291566,58.3144670347062,125.27194571424943,8935184.528155068,42967712.25496536,133110644.05935463,23705820.375857998
MED-829,15216.357547383857,25172.90136597667,25479.654364128506,2883432.33160207,169861.67403353663,2986230.54409231,175996.95974274754,11530.189311346192,72411.5887168867,422.080019817488,171.04592249956448,503.084833870446,118.82665471418785,389148.7127851468,1903413.2474412594,603754.5043549541,106069.38446993375
MED-830,2009.3084750690969,74005.69536990499,77739.96994230743,35781.4301006268,4164.513658407828,32067.00782512317,4869.78544716705,168.0211663023644,1346.1200460717998,1182.7758108199846,17027.035372692215,6801.248426397942,1141.4404830232147,167.49819743689244,879.2350469829748,7568.768948882709,1521.2651732748857
MED-831,658787.1530422843,1177267.2967197667,1186122.381158195,655840.7762173408,82918.57825310534,572322.1250108068,85602.79524511134,12996.691099374362,70016.02597851706,3482.4120432993336,4355.977289001333,19645.22664696132,4389.418210886326,33517.36706420448,158660.8807960319,502496.6451868955,86478.71216545014
MED-834,12773.47604066707,43275.56735234086,38589.366548909944,41323.10554673027,6596.603835149551,37883.250026841124,7076.721543844918,1234.9309096186857,5313.688871330946,536.2172562457752,3561.851938754353,996.7483704239922,144.71066429242717,1327.324229944042,6729.539743308296,8291.163653211479,1668.6566784758757
MED-835,37194.58656368698,63368.98567553029,63799.429812044335,2992.4848221619736,152.3920108001098,2126.2685826233924,276.2369166226635,30746.490767883522,181568.07256641655,0.0,34668.063222985016,592.0426178797428,326868.4403667182,2731.6465848691737,11948.484167103064,235157.19417474046,44276.92088623156
MED-837,254773.48147170624,957917.351394464,934976.2687434008,9444.227770329764,811.0766366016264,8687.145845330933,1082.9649470690324,8981536.243530205,53562684.40422346,0.0,110.01935856785171,820.6709677419357,3263.6067691687017,335806.8559452644,1630707.7967729275,16867048.032590676,3008727.258820016
MED-841,967457.1385245834,102492.02881498294,102000.74645963991,247776.14597252078,21489.51510604335,242852.64320415328,22331.597384966233,25650.02297715871,133873.68808529503,5451.843511657582,13188.329284314837,3303.3773058329625,452.0200686322642,104458.28581293813,526404.6064266858,107498.93740904896,19350.800954425962
MED-846,33477046.87800146,284484.8338825466,267121.05320904136,15284.823007785304,1105.170251087911,15192.543499446288,1398.2590245975662,2789358.324806481,16790085.148408286,33.66666666666667,118.0,70.66666666666667,25.66666666666667,147834.49481056107,782436.1488837496,407008.3611759902,73118.68692257805
MED-850,989134.3700643337,824908.8604088369,826538.0937199846,1652272.4757809017,229220.49810704798,1457950.1991494854,226423.96493576484,13467.40496487777,84418.9564064958,3559.1733155853553,2749.773198251903,6952.577880956798,1321.773387236103,50546.73210105932,240888.2968730281,590749.5836034456,100864.83904195813
MED-853,11099922.351972569,253193.44867751785,256624.2996059853,9330.167435454738,1066.3477451487731,8079.124216422657,1069.828136223871,56361.21400971525,330552.6566145726,13086.324386268428,8064.361845600261,18799.782262972272,22716.537241226433,226211.1691973719,1135425.0578395948,165905.96011803718,29442.398443296563
MED-855,7795094.612729376,196364.0110635833,183984.34390884978,279796.2701000017,2846.992014723865,66206.89634766174,3000.730560406263,430693.95918794733,2626431.442261036,11938.990633846237,13922.028666302063,31802.361755090864,46878.983878471154,11416.116754800869,59464.947650478534,95062.94242392387,17183.536245131876
MED-856,3249439.0363884284,1745363.0511009211,1722679.898596222,3409464.949425591,320420.21636045264,3367772.0528226187,328287.7170775117,347837.6741902606,2105744.868696597,674.4857293181512,160.23245117734152,227.0778712490779,874.6152891553036,1463097.5342963,7180670.468645559,1037151.8614182686,187894.30563920835
MED-857,1108207.89886268,151642.3231361331,144211.63752012348,1592410.3858384767,127240.96082920357,1604704.9331639954,132150.7928094487,10849.94974788934,78029.60535170483,450.7262380714636,3218.3238871491917,10709.913462298497,2764.3311707429534,19122.833342896258,89039.9499253781,97153.04793661548,19210.16916386553
MED-861,1964726.019390265,993256.7887157102,986137.3809343784,7880.091961358974,1266.5880270027562,7429.245468164333,1158.3814960921165,118416.60113796318,696314.5452511015,474.1231862312258,412.54742444822705,334.0552929746478,1972.573230408039,270739.4217717868,1257354.532593074,1177084.52476503,212021.11378158667
MED-862,599412.5769450933,13908.867978324568,13304.411766951778,18382.92436198444,2104.119525980986,19300.795277350117,1639.13120783814,4173.547824514074,35996.26495941123,66741.34358140844,4189.050804161648,495.25343335100604,855.738238574804,838678.3985581531,4137050.7110016085,64289.575786641886,11175.626726394243
MED-867,352878.4120584514,2520154.03229418,2457564.079526897,30963.53540389339,3902.9088350001252,31097.402465739375,4282.407623188716,1777006.2784373027,10472650.801184675,4475.335414875948,6779.773396942256,385.6545506337882,14905.353320740653,419702.7450155699,2028062.8720474276,10290055.316127032,1842967.2229816073
MED-870,3132841.4112581937,5165872.676498893,5097260.90926114,12714.645716787683,775.8274556862228,9511.038867097303,843.1463226314091,4999536.889820594,29841454.192499083,129.15896221316828,202.05255308183882,10.316558441558442,213.42503845610017,627573.690674406,3107853.995096929,2404427.6265839487,428089.790822029
MED-878,764261.5863697915,1842320.164720283,1772077.5972773903,5930144.5342472475,453438.4104524819,6025305.453701272,463938.27368773875,174047.70818259666,1080760.5735526723,982.3377909126732,2078.0484363599307,1395.7490976988831,648.6409335235063,468970.6357529489,2379900.6777926125,5680638.4123513345,997323.1331425239
MED-879,684234.2158594519,48657.31500932076,49464.55283779846,392966.32900453167,31519.86874070659,383404.40838168457,33562.28726449476,32224.427070681053,213524.25319726943,348.694152117205,122.34201217590677,79.34568442993883,0.0,1098597.9906495814,5453141.201418081,76777.46554324093,12307.644317320442
MED-880,2714750.8050603825,209394.75180507425,200985.64183921242,306066.8955648122,37631.11213448066,292508.3601822389,34069.12683951005,15986.211669433695,76303.3149685349,15496.19061267642,2530.712699439161,1840.5093146530737,6713.911069760725,53307.37589357152,250695.74578542775,51912.878923266624,7480.761735377027
