bin,SRR3962680,SRR3962772,SRR3962773,SRR3962777,SRR3963449,SRR3963456
SP-4060,0.0,0.0,0.0,0.0,149.60624115148656,0.0
SP-4145,149.66395263669958,0.0,49.83818770226537,49.89224137931034,698.3445431057677,0.0
SP-4154,0.0,149.4324465310381,467.8233954708457,748.3787738227869,99.53952661218614,647.8260237530652
SP-4189,448.39150681298435,0.0,49.92113564668769,149.5689655172414,1844.7365867104638,0.0
SP-4220,295.2306196362842,0.0,696.954384816359,49.90291262135922,348.7071559542575,199.19241177133836
SP-4225,8260.767741941538,99.55490196078432,2771.4086132029856,457.896782552236,2920.537293634272,0.0
SP-4275,2326198.989454971,2694.428646445964,268018.9793079135,41908.261560252,368388.5173266096,7265.872521140891
SP-4288,199.51635514018693,0.0,49.712643678160916,49.929873772791034,158.7308023159636,99.13043478260869
SP-43,712067.8117069312,843139.244683613,1584783.0587772822,1521847.0291880022,179227.76235076514,153265.00725000873
SP-4300,3213.449909269111,1213.1174093035345,3845.9178939827375,2789.0663421452423,7195.611821535606,1867.8346978016818
SP-4355,268.9089250131413,0.0,113.529694770881,99.74489795918366,0.0,29.188172043010752
SP-4356,0.0,0.0,169.45993914807303,0.0,0.0,0.0
SP-4360,289.8648919230299,35.835443037974684,718.9090531220878,64.82278481012658,491.8116394639421,25.16276803118908
SP-4365,1315.9841066379652,548.0328874497977,3160.1774873692534,897.783655928455,594.4793890777904,148.56961414790996
SP-4366,550.5818295324477,199.6166243373617,639.1247005491665,298.9084846341067,992.1876992465268,299.6972754793139
SP-4369,1217.621507415997,672.1059771386895,14087.081819278506,332.38226886218047,2460.1031155829583,365.684727590677
SP-4379,99.76652133071983,99.89384288747345,448.4021652774591,0.0,647.2387235117573,49.924698795180724
SP-4380,3438.1150883009336,3928.523108736519,10758.901910409322,3066.104144738782,3643.3697732360756,1733.845446739052
SP-4387,2411.749211461838,8980.76608852648,5888.447049373745,13873.35632370175,1276.705193003905,3282.594419143254
SP-4388,6351.3494837931075,0.0,5588.888752752697,0.0,6829.521972242415,49.86263736263736
SP-45,214637.2623218386,205982.6181307299,673895.1198779248,199117.97029306518,468914.00501889235,164608.04348360808
SP-47,1648.537288052438,399.1913578620499,1184.626144460422,492.97932686436513,19208.26894675676,1050.1951375905503
SP-486,3133.778894424586,1098.0795102896068,6830.9191250980075,2227.3951069623113,7926.518300148054,1448.6237461338458
SP-49,1734.651426303877,145.02986079928155,3271.100482957171,338.8119861507959,4110.794764613244,1188.1363100123588
SP-5,599.0097412919572,0.0,562.6340150528465,449.05032195091803,1845.719310148884,698.5994106711053
SP-51,131.7108843537415,0.0,399.17976025076723,199.6386530548466,2971.9829225027606,345.47971228688067
SP-52,590.5201866470403,348.9643231320161,2128.71463226178,299.562014781063,1696.6150728758107,348.820527953312
SP-56,314.3094936964892,99.9020568070519,10488.331689331013,0.0,1517.094250852476,0.0
SP-57,4598731.200397137,3321826.4657462398,11712599.15252785,7603057.620918971,4362745.2512237,3445232.3200176945
SP-58,2986670.724486485,1902780.8833335177,9611413.521652816,3958120.726542164,3699548.835378287,2616724.7988550193
SP-59,383125.8191027638,1579922.287860362,1928005.2378059349,1085710.540816151,146765.67005257364,235971.79633100354
SP-6,64052.83158427535,1819.6176034431269,26826.969011062254,10843.210574889896,37443.92385877744,4974.255936847195
SP-60,2159557.628548203,3795763.12924203,10889796.18972273,2710257.462652187,2096806.0427657934,2882265.4800777044
SP-61,899.8530668429963,1295.2828326939166,1932.7401114782945,1238.3713212188695,1498.5496891245505,762.271959933982
SP-62,1627630.7108780725,597158.151891402,4680024.161222309,1027712.3415594233,712961.5224870342,400005.8708995208
SP-63,979178.6064870945,103212.0597203392,2379721.7957739956,160046.92876056064,1145496.4350279965,170747.89898504637
SP-64,224229.0857306395,486954.9099755689,913404.1280001873,381992.29103126883,425921.45769229875,330530.8527649641
SP-69,950.5483486550903,246.76616915422883,1650.9332500519454,185.19806980136912,601.8749883541095,1.658374792703151
SP-70,76631.08781566129,138318.9321744036,58166.32106911247,71113.42898608696,95068.70092431142,62409.03046394833
SP-71,677.4454092060467,0.0,497.18618282426394,147.47573273842113,2382.7145820425108,49.24469950581859
SP-73,41083.17787627533,78373.5866836851,167083.8532296982,57228.227448314676,45847.10089689448,51216.155658253585
SP-74,3937.675104443045,1512.4402072685423,15510.576211446805,1034.5962354708338,4705.5695421611745,2732.536499299936
SP-75,7591.4846459725495,28994.686942782748,36679.4359398597,35081.919571024606,22052.925567807615,68534.02206235191
SP-76,16098.440787462745,45260.66481532413,81592.80137744178,26405.635879726484,67441.43938579597,48090.739451343645
SP-78,1343.3864328925279,249.46972566304612,1133.3632382137669,1376.332382171848,31545.97365720433,5580.431951191564
SP-8,399.2606840858955,214.7603184992419,490.29147438120685,548.9942517541382,15527.624731683969,13195.175318830825
SP-81,960.7453422862188,399.05304535357345,792.5228430154299,997.5710732570564,3596.2894870776922,792.0245675858938
SP-82,260.4196726469843,49.92897727272728,541.3634342582095,99.86910994764398,1436.6133021253818,1132.9739434223552
SP-84,300.31775853462767,0.0,120.380017530069,92.82154187817257,978.8537979691483,296.4886407421808
SP-85,12100.607986309196,398.76689261261544,4436.556480080166,1144.0107292724128,24715.733101176986,1769.7594875262619
SP-86,2230.954285104375,4255.423105926899,9502.052007283311,1932.0903674674064,1537.3767271335248,2272.997985196878
SP-88,2498.476275556518,71.07450091315573,3923.2558679129497,216.4147196506917,5242.437202919351,210.72132393587617
SP-89,7169.990846386986,981.919799498747,9084.21820001814,755.7285775005704,7475.816314221678,585.9309994583274
SP-93,29969.61948398808,26814.778274768887,131567.56278705545,16584.10004948778,23284.0910792959,9554.977593679869
SP-94,149.73211124853103,299.5194694387376,1416.8519264202207,247.78605620335367,347.6845272466753,199.56701709416512
SP-96,1281.3186469527777,749.4447475338662,9347.251316527405,642.0234017113839,918.2981129130757,996.4155113267605
SP-97,555.0167585137763,870.106738118133,3062.9630093126566,514.9729239604872,960.1270862184383,1028.2569936291427
SP-98,1259.809936647172,194.95960245299577,1069.9088652934556,143.57576041325282,2336.788168834938,688.720464687198
deep-0008,79469.8272760557,34654.51581070871,102147.02844117055,64849.93182759632,51885.21698578573,40309.581087049446
deep-0011,283741.114917519,295454.8801452229,724648.3447150498,453634.5823750577,231949.2205946123,190452.64738751884
deep-0013,273493.43118017266,151211.09455473576,808364.9208259652,241733.51788926675,137490.38409070525,140016.18299246824
deep-0018,49396.92949256629,45960.3755323297,120246.47683056396,72684.04560002011,34434.39772788663,47371.94946611675
deep-0019,25301.425469643877,7812.544177567837,35623.19066212492,10245.029086292849,26302.31671755175,14028.715356204404
deep-0021,53642.211929950936,22263.475725460274,33650.0023933342,25936.241300229285,21506.580257834252,18837.13105596308
deep-0027,35230.993109507435,25301.51527749949,98343.52119123361,39159.89133525952,51056.71022519131,38820.658336368266
deep-0028,49224.129080699444,48276.29648576877,127972.68065605738,63728.81738719674,77869.93550139068,44599.77415922374
deep-0029,29827.239954940967,39139.31467701646,101161.4142012756,33391.71262981551,46035.447642474,31430.715871541444
deep-0035,208053.9856214158,163859.03240678197,608181.0680470504,262381.70782074897,120030.83664121875,197617.58296513325
deep-0036,171286.40226482452,36954.655880768936,181127.13998105808,83128.22861440894,106214.00716915065,45648.50745473147
deep-0037,10215.299444135593,8629.286765675559,19336.146699598572,9597.121711582007,24101.20507257461,16890.241415616285
deep-0038,131736.0220357874,38738.63972743479,327564.3187966563,39599.90206306634,147966.73745223047,39831.55727426798
deep-0040,30785.503778603346,39078.82936445677,92297.18008515262,48734.508635171114,55723.99550904065,29903.28687300357
deep-0044,24533.4630167744,48211.34400857987,69137.39036497314,72859.59583150424,40917.650733110146,34546.523290863886
deep-0045,73807.99572828613,68466.32079364409,188595.3701156793,61271.62418135594,82482.91772122332,63209.23458575238
deep-0047,511921.93721711426,384455.956294913,1287558.1046683062,840641.3279429126,488229.10052040993,414555.414898458
deep-0048,22641.604901085087,121253.72536639057,146059.7026820539,82278.35085827373,9671.411952870965,19232.9165421055
deep-0050,26293.042544010244,36354.67712028703,72597.35352096718,52865.48842972972,50704.69090427918,30350.347271883107
deep-0052,34277.474459331555,22128.030650327528,90092.97526311253,30913.981182195494,58975.60235201704,29464.368323206443
deep-0053,312622.5286979425,333286.83452943404,858336.5452806323,571173.3216471318,306384.49263696343,281839.98888796824
deep-0058,230177.3469454466,52195.482132274294,128037.66458893867,80750.00590640477,51174.60376530633,29965.7067976814
deep-0060,36984.70158017363,23584.445918650483,78505.6586412797,19510.25462501255,32441.904560058774,23335.04507602185
deep-0064,89599.85974044002,80050.87766952193,284055.0772492522,125867.91207189341,133590.0424617432,102090.35399639801
deep-0067,236.27659815546076,570.3792431803895,1364.3079932231815,705.0719779346938,2303.5512842861895,1054.7533275693688
deep-0070,9924.589889523882,17487.41743728538,8262.433510984509,7905.754612800174,14246.725460609827,9102.159538302
deep-0075,64190.14370332561,32560.99970452124,107829.9110540649,32751.07530621574,55882.491469491164,28515.90318768497
deep-0077,246317.4449188475,184740.58773612598,796919.8057952906,360441.6488549585,299957.8367928057,264951.50802917214
deep-0081,337918.08121922833,202769.96509596362,990235.9309939684,409231.57579909783,397540.2675330923,298899.1963730762
deep-0082,3761.3886589563663,35715.362397005716,6841.025736375608,56280.246830700074,14470.877409082826,76518.63864309953
deep-0084,360199.16033693176,373062.7355045028,1028133.931445394,551862.7100130303,237026.37957837476,535881.3810930289
deep-0093,31707.298749936548,33072.776952110165,70517.41690694628,52953.683106427416,16257.459918487397,28839.443375926385
deep-0094,187866.55466591162,24085.65851807758,95184.6718048313,30264.723184329483,52440.80478119903,12521.889245054434
deep-0095,198559.52357325074,298995.78414123907,946304.5977053294,239962.27510012354,193208.49320859232,256076.16857112187
deep-0096,117607.17585732613,60076.769448352505,205760.81557689837,99302.73173776703,84767.55064791821,43472.36144668991
deep-0098,45651.70725521082,15178.720130376532,101108.53477720675,19798.541575559004,48221.99007990692,21443.918748068492
deep-0101,18664.589191339484,15558.76081844282,52077.177050655446,24371.029732453982,27601.464616744077,20342.691910274094
deep-0102,8303.874292101498,3749.4970567391365,19356.082202916827,11437.187820623207,14415.287040443702,9201.490563169249
deep-0103,23442.87925398126,30018.07951032627,84113.2602261828,46168.465943479416,34266.73716050068,45681.73752610217
deep-0108,25479.867531169675,18157.378461243927,42083.04698379223,19755.385276727888,21536.01755874129,22193.15080627797
deep-0118,218221.1122940239,77827.28675503793,506173.4164001561,79719.6212239773,254215.7045862154,68471.99324074651
deep-0122,82952.21456846622,63292.498739072595,128401.19275151975,85987.84837562735,58564.614939715735,56745.407916097785
deep-0126,9326.515192101357,2364.8750391182766,8263.008021198593,5199.280655270792,14203.415454552718,5859.43486400023
deep-0127,432341.53266909247,447492.0966771151,1544208.6951534727,577392.0018644833,544712.8549963512,470772.66608753003
deep-0128,4751.3785587317825,3761.2472209031434,5969.862795125718,5788.020479285317,9607.788215331686,4204.0047371180035
deep-0131,15295.719488049737,22385.43436310005,42758.612722506325,26928.70498293821,21864.573373821935,24942.792376337333
deep-0132,37636.67147073041,44112.51103622724,145089.11491127397,62060.69845529118,53492.26957642603,51431.434051557335
deep-0134,86711.76664232973,23428.144103189512,135000.54878604552,40482.852252314,85525.42396359272,22119.297572235464
deep-0137,128940.59839193958,91546.7447168874,304667.1601729894,74710.08217207348,133585.32393240265,72994.1674788889
deep-0140,208031.59579300933,307939.64326577587,943289.4331642141,239522.6923360654,228637.19959128532,261798.25333660498
deep-0144,18309.499906589605,57193.89037196809,91082.33953213379,39677.58510941696,20391.480559398107,20970.30590210507
deep-0146,113519.75766280711,7770.215963338421,98721.82943539452,34293.91249992238,70391.30486017988,14883.34013698084
deep-0149,1711.9285454461733,1311.0806433696314,2785.857436614677,1349.6195361816388,3360.7488668444016,2037.4960423344455
deep-0152,57087.19936075587,54552.23336146191,152022.27053159248,79281.23354887043,56298.77555063177,61906.630590354805
deep-0153,23844.475989534265,106420.97468334174,134179.77203002275,68727.85210810417,20030.60286916919,23075.131688206802
deep-0161,154525.45586524977,121844.07110911394,401762.4109349296,195695.3020817047,157718.96158521724,162046.25329470157
deep-0162,16707.359742278994,15516.697978366068,59655.46415190952,19824.617595058993,29712.37291521782,21022.040119632922
deep-0165,116802.50330784245,74581.49590809815,278252.1048168182,167323.09865482053,113962.14180658125,93942.58595451966
deep-0166,291550.80781192967,61653.90549367683,282056.00050107745,77416.38326540217,142803.70894754163,55992.38974589206
deep-0167,20318.733515030242,7005.836847651485,14872.307492936081,9313.969826600385,14745.027029254134,18910.05003615162
deep-0169,83333.51381399165,99104.72610360692,197345.01399645646,181390.25895645304,36900.72877834916,27870.690386963102
deep-0173,114730.68223000113,82516.3378626605,286006.3106660202,117152.64684403132,150625.27431040333,93499.17523511045
deep-0175,15252.457057065069,5205.140058294185,26587.12559870768,10641.620353965525,18401.94292863886,5774.020614652238
deep-0176,6777.154271528561,6397.6080537299995,16265.134795909356,5760.202130108245,14443.692248953545,7666.852124428842
deep-0177,30555.897740024167,42794.49230833204,63203.203151862435,59552.44117966325,41707.0294117452,38199.96998157568
deep-0178,59634.071295321,18774.124390784462,148097.73926054558,31127.745899292975,109242.69573731082,21357.775074923087
deep-0181,60582.216093728704,1369.2865200168058,28018.343157605676,11053.63672145462,27694.42108384644,4034.2781907197664
deep-0182,35324.453263161726,14319.1390272809,75226.81114141365,15488.632135714153,35184.5407694376,15970.703595217146
deep-0183,84015.49310629754,9200.618118932125,34259.835676943534,40651.654664849564,40426.246391198336,17964.20728473089
deep-0184,357277.9222809657,255041.64639345312,938766.9874679182,559790.2293264198,328753.23541649315,272146.30475160904
deep-0185,6025.103448920662,8299.648703384044,16046.59241992996,7352.672207357051,8348.104004368695,6014.18685153431
deep-0186,52044.160711220335,34901.57748915728,116584.76066195896,39652.01278136866,42972.044867523044,37263.680959432444
deep-0191,13815.666608161133,4531.434535721347,42996.39500934793,13507.39962700272,29046.089140711454,12026.73449368677
deep-0193,34261.260883944175,14078.141220958509,27348.639939236502,21961.77370866525,20662.131267125642,13054.65169004442
deep-0194,10519.707431327324,2872.678385870111,30752.024833038737,23819.34125482711,24392.655971954588,12582.525744949902
deep-0195,172809.78743605758,77986.41775837017,321514.19352321763,68802.37237279257,148159.85171205443,72361.07873712968
deep-0196,16800.796796270733,4431.823247836759,30915.66050470774,10815.858524307769,21800.112466019902,11759.608626989586
deep-0200,2872.6775088262707,1676.3318896609946,3917.0926821747667,1860.31689020771,3113.585006199904,1341.238346621142
deep-0202,50444.2648929859,35633.44456147006,84349.73387100476,41474.06905244094,68146.2826447934,29304.154111842945
deep-0203,6409.9222114464965,5277.333264159232,16734.492320573718,9733.956125305187,8145.28954465458,6842.455143150879
deep-0209,186804.4103458132,44110.419383042965,250133.20162246577,70442.39400042163,154268.15900167814,49959.91527593755
deep-0210,41683.53781305186,53633.88387096056,91169.13123278104,84042.107062519,16349.26484799541,16177.578107719277
deep-0212,28833.47095603401,40436.25519460214,73082.7730629158,51262.050815999566,51503.99718785434,29898.58927248767
deep-0213,109447.09141969869,53031.13048523344,265395.4956227725,101483.30242019791,155005.34253794406,61532.81541330088
deep-0214,178467.2407085513,273524.27030300314,786146.4133177343,212365.14279669445,203493.81647872037,222308.946800685
deep-0218,14698.723744293075,5652.174109191299,29582.641475158372,6252.844225445441,9326.612690804213,3748.393646243068
deep-0222,4725.946164373212,6543.220752342639,18239.56199766675,4628.654003214356,6134.989459797215,5659.936293982086
deep-0223,1669.2882878938442,4010.2239018673113,6238.236829915934,1614.463843809634,4791.474475034583,3699.8088051066406
deep-0226,42167.10493475097,34008.7707883893,109054.37507524913,38909.5827305185,43077.09293800693,43561.891258930125
deep-0228,5205.9535210580125,3206.084659340356,10873.930742392116,9741.09754333379,11163.615632266003,12827.358365471304
deep-0229,555924.363202655,356751.460825891,1332895.6083519752,715017.0356164386,443368.42457310495,414252.7585615612
deep-0233,6805.476431471366,29344.42236835686,30571.71720270247,32454.194556660823,14510.116401113586,39811.69398133015
deep-0238,116203.51375911452,17255.231478239522,96408.31003173954,36768.32723909944,59821.80566783907,20947.81057196462
deep-0239,39537.45660618631,29547.179841176312,108875.0661725828,51811.23629836699,45315.32459807523,44263.29021528833
deep-0241,12322.897554055897,38251.37890345207,37124.044057327184,42565.724349200405,13810.599430548786,57416.034772222905
deep-0242,27475.132292057682,18305.56788968367,78034.2617883831,21136.91279456375,39411.49057449649,26484.409582823384
deep-0246,4512.053911471029,149.74873619458637,1347.7329718493784,349.19939921589355,1894.65164438913,736.2453625258344
deep-0250,17797.3400082387,9885.486493982185,36625.243598711895,11170.48589541121,21968.81669347433,13093.299665492234
deep-0251,32508.488940146937,22499.662958554738,85266.54959595077,23889.72314553347,41182.7883181164,27647.96626995681
deep-0255,109608.1703437802,23853.6721491331,99023.5769409594,38871.43586796373,52514.2921153166,21978.411313339835
deep-0258,19715.287543747123,11807.668799672869,43688.83417891325,12752.978062628403,32608.574417443648,19711.652186690106
deep-0262,300616.94329448015,79557.60224142508,335401.0990861407,127789.03810729607,169561.69685026363,83257.6652760445
deep-0263,3671.3634892393366,4470.862211054793,7467.1148066851165,8989.939167004424,6216.097589395065,5422.112425622025
deep-0267,50743.323431781646,29784.04877397611,109548.33976024839,67569.68559187939,41585.91410979247,44411.25841758725
deep-0269,207191.67967981906,45625.40334168962,499283.95883353957,53667.5204778902,225811.5586886442,55921.45786611538
deep-0274,195916.24665186048,11590.650343420406,64954.697018366496,17125.42624126416,28959.66601006664,8753.999424940326
deep-0275,35039.3055757553,43074.10249379191,87218.20306247553,65482.364737942924,22898.89678657518,13776.990764262275
deep-0280,173698.79836800037,135303.2240921911,513437.43037680926,238871.93677534946,252298.33139237022,184922.92001611963
deep-0282,249.36303586093456,99.57264957264955,523.0292644243281,599.6613656173632,249.59500490090537,480.65651707391555
deep-0283,147059.15318173627,139991.39651401472,427148.83090894006,221302.50705507223,108847.95954988356,192698.65135341414
deep-0284,151788.2377706881,273411.2865567225,739201.9484409948,199305.25446828216,151567.85596624084,209526.14897261784
deep-0285,269004.1500918526,316783.72862353176,760019.5024901928,505078.99890055443,253124.7837312796,354256.25197652576
deep-0286,69565.06851451183,45581.18647454292,140390.35832498802,34101.189801284316,59616.276185986586,44841.239009567325
deep-0291,14974.711051332022,12945.467873361868,37486.326063580724,29963.51632242535,19712.95036365364,25786.549625229767
deep-0293,21149.84062626284,48601.13764067907,44814.02219775543,68761.57852907374,39752.74891210952,38548.9924905743
deep-0295,57478.25193298868,32081.008449646866,126534.25856161525,26792.272967952355,51980.75214136573,34427.19508926471
deep-0296,14527.231710464926,7025.976233462897,12513.693503076898,7715.085242621492,11121.15184327929,4696.376506924235
deep-0300,430044.78671191924,443382.9728871411,1212530.2283344027,790937.774405923,408196.30978028383,347592.5720876741
deep-0303,27574.138950606157,9737.178249202429,34083.49443773362,13147.007533196911,23403.108635739896,10209.335054672547
deep-0305,8358.488767402889,4635.896629439297,19643.391276532107,5061.860898439787,12393.789028235433,8566.01400517643
deep-0307,1391.0813247917167,898.1639442898918,4106.140642661564,1342.1824057496956,3787.3425494280223,1212.1060701945948
deep-0309,42773.16971285568,14322.82073882186,53929.09617309944,26981.389836831873,31123.214795380074,26242.05059197535
deep-0314,255038.56433111572,52618.08343299067,255761.79936801412,73911.27051484006,158514.30076134365,48301.95726312661
deep-0315,38157.4645268174,18108.01947650711,63185.30035571309,32770.905545979374,33647.47952549227,32918.87413964078
deep-0317,625473.9895753391,507590.73427655385,1581225.5547822146,1082807.5138732013,603740.46788067,567517.9902404333
deep-0318,17921.105617916557,18327.34268550759,54729.06868475792,31189.35276443526,18175.18655439799,26552.11027867
deep-0320,13947.429449713472,2046.8246038333682,24929.277850264036,2816.247232009404,12859.350081449567,4718.042990042382
deep-0321,36937.77763538066,4696.262304999008,37375.49389970032,16201.97044922026,32679.368251225573,10364.784484563355
deep-0322,109567.29957006454,195477.0903111881,549727.3070295993,140602.0411702574,130961.81827007972,160847.70695982996
deep-0323,7184.632520485562,3143.406418641749,22262.65725533396,3516.424099551266,12754.580097439319,3448.090475036949
deep-0325,2422.1060945436616,3882.9755658566405,7380.78371951911,3915.105374885997,10415.00876447347,5910.874433190318
deep-0327,24531.498639793754,130897.59108000621,145586.97786024428,87546.29558984075,14251.81206447149,17418.462315944937
deep-0328,45787.35303620546,39574.390553000485,81542.30435549033,71165.086029139,40993.18781751289,19730.488297078624
deep-0330,78807.39995048345,65954.91681703461,159476.78091845784,98725.7457753109,54374.69861416017,47080.01683513336
deep-0334,2338.0775901613324,1283.4137468393906,4476.379244643213,1747.8256499862316,3051.9298462304146,1659.5563442505434
deep-0335,62755.94869354066,140980.17812481176,162453.68210228297,203949.52794073144,79948.08766890912,232166.77096138723
deep-0336,142516.34319106844,110301.32075343891,453111.72150934435,205041.45323481938,184809.64706666756,146008.07912480307
deep-0338,20848.34472927311,13897.685356021784,42516.980973037746,11963.996204423696,29323.6062570016,19763.117486096045
deep-0339,543.1465794993685,446.6262309795601,1717.279686016457,680.2680752748399,1543.5935059169522,1119.75231430919
deep-0340,64066.299232351565,94876.41058165589,189033.58240473524,144073.21394762312,67086.50478881333,152448.54450362036
deep-0342,33189.15034331676,17815.882826517416,75372.64327181996,16933.997841645836,41724.479584633686,15685.611878312471
deep-0343,597.1961595233875,1180.8816032567818,1328.2377579684,669.9396615278449,1201.2626364780224,588.5118220241228
deep-0344,181765.7491696292,186303.89129922263,529229.7052270608,272870.782525321,140536.02400442582,249005.4307469069
deep-0345,6004.910164952419,6605.515674264339,27511.800964954837,10085.992314767756,10293.44407643369,8837.189834472965
deep-0347,133499.64957450514,16159.400246686242,61499.76232309292,19667.9678457109,32698.226263790002,15504.199307322406
deep-0349,73520.31527222555,28885.323780490595,175564.93201803727,38829.502266096,101578.86204308968,38445.856708969586
deep-0351,33473.49680017913,14389.60686741843,48897.20038112982,14159.537658023291,28996.74370495902,17349.13606436511
deep-0353,81570.06329248314,4145.802340681395,49115.21329152486,16254.380192355298,66729.77067732291,6601.1337980888065
deep-0355,12483.16736039606,21772.745641374026,14083.54306833703,12587.013142831656,15914.041652380258,12207.219464673743
deep-0356,23626.899352500972,31995.01800249184,81274.26412499537,28968.667915979662,32766.267704695678,21311.853832826186
deep-0358,299994.152512059,268561.84216450655,845876.5905216186,522655.5758571322,289411.0605309774,226947.4202826466
deep-0361,48543.08306819743,29987.695726882488,98042.97303807638,24076.828071077554,46627.45829538192,29822.15403038784
deep-0362,210869.90807777585,169862.9250195032,672398.5701934051,301708.3191474839,269817.1324294329,241780.22490751575
deep-0363,68260.99068196831,6082.816855826346,20245.214024551733,24152.619620561058,25563.241187938354,9746.240938927125
deep-0366,475607.19770168577,373547.23758285557,1143943.1323750748,760133.4333596545,400244.6967077333,335856.51242910576
deep-0367,200240.0718525453,14033.031114028558,94395.89717426007,23085.96818453841,66135.76844893413,11333.598280136643
deep-0368,6243.239688117736,4421.530970273705,11180.461606831257,8478.997667742087,7477.395681126609,12656.771452417446
deep-0373,20967.2069631336,70832.0158061166,85087.2320062202,59560.31942389777,59948.8024778447,95001.08369567168
deep-0375,85558.90142336686,94018.62232346208,218083.19538282664,159067.94653447586,54074.7232796664,34192.13526421065
deep-0376,76838.68204044251,33023.529269268416,192454.47654068426,46743.92001194921,130525.52704641971,37678.63894609831
deep-0378,58474.55887431805,18406.748536627096,36377.45011061073,23270.97643361775,34657.251869980995,16816.56697006753
deep-0383,1244.6079531474918,149.1377571601452,959.1648346192453,398.64709427676087,9080.787804894338,1685.2334242151176
deep-0386,295213.1341598357,234000.68096489488,989495.5450514003,434771.3135183731,373145.64597509784,383883.6677917971
deep-0390,86256.31504384578,167195.14591896857,454927.83441693446,125509.76849851846,102074.82548675193,135505.85124811417
deep-0391,85392.3357334537,48297.515033841904,220172.41468423582,60085.6112130062,111724.0013895915,46032.69109649947
deep-0399,775.2695507082606,3052.88127948062,2280.83643961313,3191.169815124947,2322.066225454435,7198.582194238473
deep-0400,98109.32365190006,110188.69557310182,209125.47126092398,196819.57859279172,30468.46790952593,22879.04917232825
deep-0404,99.75247524752474,300.2048546031943,882.0991108590107,477.04651273554225,299.37583365747986,569.3683806288155
deep-0405,123669.5782480093,65203.30316597298,253189.2004203369,104354.81747488923,75087.22349099886,92070.17167573639
deep-0410,126375.31537005914,103913.86191919587,313274.926207292,93751.43430867753,138536.666042353,57062.21095509064
deep-0416,43693.64188052043,22313.36027344307,75204.99171576925,35520.40258812002,39114.77192632404,30529.486546950753
deep-0420,77346.41839040985,98995.82977418727,182630.91193347904,175721.4516183265,31949.019386402113,24168.163000393342
deep-0421,305475.21135248634,103592.12728686641,283292.3372767392,167650.08113437932,154266.0382354848,40271.72047136632
deep-0422,128244.59121019625,41482.95757886837,143183.5000256016,61011.90902172775,72207.65850667199,47053.67753920211
deep-0430,258936.8698227471,408830.5265949145,1253840.8914307393,299830.4978974856,265878.500012204,340581.65788079164
deep-0434,180376.25145413345,158267.28058261675,506053.77935049136,263057.688769762,234298.7854616822,222592.42879310463
deep-0435,220469.8444080606,182051.7081856673,704741.3201140934,324550.9825263153,272740.12957827887,239435.32481289376
deep-0437,4922.652797981571,8953.377216710904,9542.355047135532,22467.278989079536,4990.535313379021,14113.04262714272
deep-0438,2692.4447938244657,903.414097141551,1573.2098906407768,436.6763445573717,7081.684425259492,865.9555025691361
deep-0439,140680.11485860933,12718.15121050015,143553.568889936,48510.5978643396,100441.2330478735,20383.827260332895
deep-0441,97005.56482703895,112974.13915563631,302387.53526090266,82509.79713126733,125417.20638898738,57302.53835991144
deep-0447,26621.884021696893,80691.62638918844,107917.9455517082,62610.235803330725,9677.856103173814,16102.942618113262
deep-0452,73587.13696412776,53165.15239263417,193401.63637664096,69497.58526771338,90125.55083465371,59505.56278933793
deep-0455,23342.62707908468,7847.49575033796,31322.307627831564,12239.850638054711,21665.785463539698,11888.399826696543
deep-0457,6974.054911483103,2976.117377414796,11969.927813575347,9540.695876378724,16318.707228380583,8731.868883277928
deep-0459,15431.476414854227,3286.329646915269,10891.159891361747,5840.4199618337225,9125.320428217114,2855.0553222512212
deep-0461,68966.59000443597,60479.173264060824,172823.66331162577,51164.25115421768,71175.61168913117,55381.50485341819
deep-0465,199.7934017680086,0.0,99.73190348525469,199.4970760233918,2720.414665432994,460.16812036528427
deep-0466,26191.543749439425,3088.84384585013,11601.364194389264,4078.4277554025375,4733.327379475233,4052.84390096103
deep-0467,43081.51659067884,51664.959700469204,115289.92876887597,80789.92984705156,39247.644048945156,24560.484912916603
deep-0471,135036.57060062513,249685.54367566362,732353.6602566948,176437.24401939142,143117.20127379664,194929.02597111033
deep-0477,208686.4889905376,1292.435299653096,38513.46210586254,5352.527229991751,50444.29956585277,1182.24076132391
deep-0478,67895.99714880271,71452.59686203738,164127.6425769575,99553.81064252835,97353.8357963483,83255.50656634066
deep-0480,23854.12984723371,23627.15919762469,73342.26307400301,30682.10310138316,39854.065169842375,19121.995572626493
deep-0483,18296.232147231593,6533.520585197776,25033.886809326526,9445.30660695967,9011.168307195114,8469.498104543565
deep-0484,329689.8129854781,337182.4292739369,934987.7598565102,575572.0537521399,300592.9017637029,243797.19003765658
deep-0489,21607.06161388296,5286.495510374666,32578.073935051172,4683.525413224868,42367.247669453456,5107.4636947349
deep-0490,88225.96090421706,58381.72756746469,91128.09093616951,64390.948815245916,74704.44369241962,49326.53933678991
deep-0491,7566.4091239502395,18607.906333518684,21910.326664184555,16503.84451142014,17579.97568610976,21400.008525902587
deep-0494,19731.88633006568,6933.877930104863,38016.44709774248,7740.6571963914375,26476.203986573288,5616.3083090688215
deep-0496,15465.798870551604,4343.092969436528,22007.193998814495,8087.628895348895,32969.84644756939,10671.922315820178
