bin,ERR598971,ERR598980,ERR599004,ERR599015,ERR599051,ERR599060,ERR599067,ERR599076,ERR599115,ERR599127,ERR599152,ERR599175
NP-966,34599823.83289145,6301881.5212694835,19509418.065063637,23966125.114501648,19697668.262861215,19759942.57829488,7577226.76296238,24078866.318733964,15716300.185112722,24058794.18673184,24118689.509802617,19743587.605156235
NP-969,35412.902191766436,48518.447659153004,951.0813656428585,917.9118175392359,1115.5995333759636,493.09094527756235,6126.685137063769,1349.7864866551715,453111.5143837057,998.5893621376123,1214.815936765829,918.8847032231363
NP-97,16509728.484162938,807710.9542380773,3269321.1303969994,5294689.93931038,3297270.2365471884,3312406.04096113,3424985.750646997,5326500.709665813,1826809.2171190642,5335679.607479998,5340661.986161952,3281956.794059128
NP-970,108332.68181289648,59026.614294867744,136724.0017080333,48828.94490821509,142010.08391109153,140003.13670626562,20431.861214311633,48486.9199092995,50353.252627814276,45719.74632537246,42847.460660689,142760.8272920772
NP-973,55288.6273189986,38834.44630549862,3681.7246447243056,2848.608210576537,3091.5024659867754,3477.8638681401694,8556.40719972709,1952.2292989037212,56790.04966101028,3152.814093273196,2607.510160037288,3333.5785532163395
NP-980,8481.201586383031,9111.94632177804,791.4345915199509,2214.3352347666455,798.4969547298673,870.4569915802197,1948.4659406488058,2637.7666968215094,53702.79068983641,2463.094776570258,1913.7298653569271,657.7334732708637
NP-982,4127181.444162422,23012900.01932507,827991.7928406768,545246.8987334732,834301.8579624784,838637.3167519454,845249.122799151,548955.2026842979,19404214.55859164,562323.1091168583,552630.7651476554,836051.9242626104
NP-986,11237.382693504238,4075.388443741467,132.0283034202838,608.1602782301286,178.36185141692022,213.3193497367924,2287.249098018274,269.3583618146307,36028.24786348879,512.9726215689604,447.58302918308715,57.7267925561029
NP-987,2715.569436076511,28570.608746300793,408.7021572032598,270.9762920186344,575.1663528214422,433.5223177975387,363.5523687957307,336.2668214203443,74484.53362174975,284.0317708914763,178.92530162144158,471.0378943780471
NP-99,88791.40509810606,249371.30923236124,28972.695675621013,29594.678401392695,28177.302039116865,27979.717989269986,15122.302834954997,30055.59451284814,377389.0215386955,33473.37778811092,34288.229458329995,29757.755948436494
NP-992,1113875.0100734348,34100.19495325332,177983.79715954582,435444.87281110336,178659.61697354482,185932.06905931796,227232.4270703885,444769.66627874307,29807.893851603316,435645.8675520118,436999.62634237984,184825.95589226947
NP-993,14869729.412590252,9805267.969728587,5825191.790154691,4534727.669188203,5922702.686434799,5885220.799669028,3100384.1357736085,4573635.494840745,14806623.63275078,4533502.606819183,4567691.771573217,5903099.287637106
NP-996,172890.05759544412,72526.06426739016,1635945.7639478974,1300633.5654007285,1662737.4551210103,1666131.9260002228,32727.88892494195,1301226.2205357212,39812.18152320215,1294176.3118735284,1307787.1044709452,1671526.2082765999
NP-997,2060511.1193420915,29032.103246914667,392008.3046857014,1200680.5338265204,390910.07835227816,395284.814168046,410041.05607170274,1197561.6248033743,29065.73324832115,1201011.1185951245,1209406.8076824625,391517.1353687476
deep-0008,3297127.2157872217,5731455.832877076,560772.1931524306,175087.83758381905,566398.4603749606,568206.7459500633,708008.5361813691,174174.56223501186,11038131.30831314,180460.67955568797,178852.519562462,567881.7835581638
deep-0011,632327.3474773972,649786.5411883523,2100942.3173759067,941705.2087146618,2129589.8560716733,2159521.055081303,128530.72586384657,937428.6973451005,2148365.0248573157,939206.3405140775,953361.2295916995,2144897.3021450397
deep-0013,2645.234424995243,3002.2962757923115,239.70892122896848,66.83336657841608,60.71215799714173,247.774822902761,908.4775497012245,115.32381492679069,7506.696753553069,201.8170460507548,215.67747454671672,196.73574822567605
deep-0018,1794213.6675135382,987080.8869116169,471291.1272445821,750400.8303714854,479446.8095574155,476089.32640135864,375555.28944303264,755629.8688952563,1052377.0049925284,751813.6766537302,744907.5474115807,468588.7134994449
deep-0019,95479.9539855489,91748.0727483732,4664672.215350241,3275940.947566447,4724651.274068755,4771732.610400142,21237.111177828527,3228612.8783107954,234774.97879639483,3260271.7153076874,3244151.156102772,4740625.423571821
deep-0029,7737519.717289733,9051750.763454374,10234080.943312908,9715917.805929683,10274027.529625788,10279062.311357422,1651647.222703035,9744781.326451825,9737723.941436583,9773909.453161934,9815260.700815123,10339261.761654334
deep-0035,861631.9852941403,32101.345580605,554549.0517875889,806919.463090302,559916.2840326142,556304.5356150068,177269.03625280582,803887.2223000207,77965.90643291574,813382.059855616,820997.5095102568,560884.9341650425
deep-0036,291757.7473322049,219741.65645553163,775939.7362676369,864597.3172945636,777935.6620516464,784189.5872453738,61455.79588999184,879188.6656750172,743397.1463958755,876767.6095064183,883592.2008893569,776854.1031610902
deep-0044,188473.38787132545,567507.6854199192,187828.32088620652,678795.7927055919,193557.478608281,192253.18480449682,37717.5581144776,676539.8986058073,483499.07512948656,677562.8592958875,678345.3804663721,188815.80074257523
deep-0045,12284.169553172056,29598.391256969822,1620.1413511454111,1395.4673547120137,1249.8813179137057,1788.4995567219455,2253.2429782727722,1204.0221091321741,201959.7034601381,2243.734193625729,1740.5745955441555,1762.9530471372022
deep-0047,5379962.436912612,3132697.960819375,668032.9647619055,17263512.136039976,666644.9103293624,665581.9571752752,1065845.279838515,17297243.416025486,2316293.6661012466,17304429.50807354,17255842.334124167,663217.7337387003
deep-0050,1779670.7553784265,1133598.6609346794,70824.30216479859,61239.50411806449,72115.6541409723,70733.93052905139,368561.003985851,56980.813804848876,2633275.976923778,60964.20089818752,58592.794830147766,70423.91654036245
deep-0064,69532.51797912912,92722.07277131818,169324.3605309802,815597.2605232792,169288.07894974767,169004.11950519332,12797.141909256534,821061.6874557071,285788.2279410641,829604.9193261929,814866.6364227087,167576.21261575568
deep-0070,26790.76929653306,4554.68710270754,2524486.977617134,1483554.910679503,2541305.337874493,2531128.3855376747,6143.01289132796,1473020.2534562664,46044.67149552333,1495257.2555452143,1477019.8074154695,2534946.655052426
deep-0077,574568.3645633651,155668.81954742127,38424.15592679158,27361.017577116687,42389.23194357174,40819.69593429864,115204.13796050542,26352.816866055742,400446.0571335352,29154.591625944297,30753.277375701615,40781.417044001406
deep-0081,76808.95307027975,124989.5079281116,42627.23425657841,51406.16699209453,41960.923388926305,43646.62534633847,14592.030981008142,57402.61875466957,1391542.8416977993,51166.10277474328,52567.11429420324,41101.563547652535
deep-0093,515899.25300923496,1151301.88894388,1452338.8958595318,1715573.7795837203,1469922.5086728842,1467808.3117045714,103575.90190411189,1736737.8220490515,713686.0142524968,1751133.4493124834,1742993.4409278631,1458924.5504837604
deep-0095,30961.317244269158,71691.60760785808,160287.928142855,403672.5669911732,159832.58854143825,162941.4417968225,6415.236752719573,419648.1535686707,85537.22221778659,412937.21027741587,418687.6587114813,159205.7074759123
deep-0101,24120.152876031134,4416.159820419595,3402010.593317805,2026012.747921098,3439965.6109592086,3458360.868424782,3612.5673936974317,2038053.3683669658,11392.60610394662,2049293.5271567593,2044696.497593421,3431588.472939185
deep-0102,1048136.4345397458,853349.0621010491,456748.0398595732,3862124.1148967445,463021.0384062147,465294.5632535233,219253.66302777646,3867212.304589967,1269974.5081753174,3874832.4265858317,3881630.2383339223,453474.7781334791
deep-0108,3276644.2227209657,7491906.294840381,1162883.2532426054,1506207.4423012738,1188698.6747773644,1183154.1020208509,691331.1118952672,1497058.0963948923,10966807.828665555,1502740.2976579573,1498561.27528345,1186478.7829156641
deep-0122,6213830.878960267,1822775.6414497031,2283625.533692153,3476797.607611803,2282596.231446094,2330756.2111388985,1236121.063901819,3451807.3654172253,1464157.788251083,3514701.881419657,3455031.195965495,2272162.8866894506
deep-0126,49050.76419991739,15154.802066997712,1316.1335929015338,3032.6677686468643,1977.2659651496906,1257.7596970918673,9262.795139372305,2564.6182106446627,169219.06380671202,2716.3955885310147,2233.8029205278226,1097.3677874914733
deep-0127,6503723.167735749,5427553.726457717,16444535.436146151,3543919.3714734497,16625756.684285644,16686025.997979382,1342032.5859591484,3546932.555006934,34073925.01464217,3561913.8178437636,3556085.5676437877,16667426.093542345
deep-0131,26752.469159403918,9924.334757219087,1487681.1985002356,736311.5445252651,1509059.1083997532,1494084.5285216228,4067.561405228396,743073.289735023,17045.133246813835,746435.173370507,750789.3303153812,1494760.353453853
deep-0134,4422885.950893585,3681161.2540321825,743223.9595498443,3659335.0862306743,750882.3663472171,753951.6727402232,916891.2456737823,3675682.366918864,6387276.0376079865,3719714.4109793785,3708780.613290591,767721.3453562512
deep-0144,15417.563420524337,52866.67281418199,3633.2404849318505,2235.556823596363,3094.402745519532,3123.927189624421,3595.7522580651166,3073.791180677596,124388.09947751343,2582.244285165946,1122.3591446363484,3120.024332237412
deep-0146,892433.816230234,2580203.725132393,1880747.2289228386,3035082.2943174914,1894457.0831045657,1881965.5896569612,188432.9204400027,3035833.505555267,2873538.6368754376,3032000.476135794,3008105.0389706977,1876605.198154659
deep-0152,2396646.9018347356,222901.24771692397,387016.9365414524,714122.7660282769,397772.0483126031,397655.9504361226,495515.73432230717,701694.2063376218,434939.73500508355,705219.9059428623,716183.3439171887,397598.934747521
deep-0153,94968.79939781237,153760.15822483506,1338628.0138931933,905344.4134703389,1346193.777525988,1361124.6459314977,20021.33206544999,903096.7315747723,189610.20183680506,916213.1257284823,919466.0497257585,1355967.4110934788
deep-0161,3789494.268966395,5330842.051234659,15025965.319035761,11215778.389728095,15230396.073497783,15247021.321300432,747779.5386210593,11270678.503985198,5253814.235756132,11278928.782491354,11308728.880581548,15181109.150103828
deep-0165,818546.5299087983,2252595.768526253,1314358.398372735,958060.253159234,1314933.8305246725,1330376.0962336692,165385.41602900092,958585.8436137201,1050051.8809433472,948732.5850775248,964516.5437743329,1325266.3534497241
deep-0166,97466.38698245533,358765.33058022684,100506.06066697315,902775.1639550043,101137.13275540399,97850.00699327198,17012.979684128873,902621.3282778143,5332640.373575346,911020.0711672215,905668.3645643736,99467.48267890971
deep-0169,419780.7126520725,289190.2432981204,11120.56093640999,8438.961131875238,11033.38335481052,10639.176685744786,84758.2209809712,6989.306499207909,7152924.496891089,7465.534626960077,6551.451802344617,10967.135820692058
deep-0175,2547490.8995432267,600790.0660086822,5511300.676081733,8951156.263967346,5565813.532741151,5559014.071749325,521590.40374876035,8999533.926304955,933315.3689476784,8966942.988996191,8969958.06893949,5566709.123148353
deep-0176,11794.839368455992,238648.21753083981,78820.60968204262,809514.190837765,81177.70673649585,81534.43600624679,2616.109549101937,805395.6569566525,4276703.01079664,807448.0992095013,821109.9585378382,85504.97371799688
deep-0178,1005035.8275371242,843441.3630229806,157679.90887140762,230947.48655415003,158960.55845233193,154613.90743171805,192282.68119049518,233200.6489496095,481396.12694257376,232064.30940274126,242301.5868799135,159393.20399030953
deep-0182,3615239.984567969,1165233.9895282134,120085.29155910705,145339.85022020128,122654.82234757801,115059.25254493706,731343.9885030941,149275.7585936524,1098675.7079129901,149923.63009500038,145162.27188103294,123742.5314285946
deep-0184,24203.293807166152,81768.59355326678,19433.767226667183,2524.876696592158,20558.154956080754,17629.50369576667,4244.846228646204,3238.6774769388812,208382.49833034832,2833.6538460228717,2965.609547381428,18949.23543001316
deep-0185,19864385.01017985,2220342.5254202387,2568356.299327238,739000.3911202872,2570822.42290713,2584411.6644629617,4096097.2729432127,742105.7437311165,5699141.172896961,735577.85838194,750575.5002099195,2594819.4358662744
deep-0186,209336.40863277088,169909.90141043032,91365.9572011892,268961.48875573085,89935.42243757186,90123.9287378668,41902.734982232985,270371.4727258804,1185839.7814121142,263147.0086378767,267020.5396681692,90724.82796501332
deep-0194,497986.61041796854,214305.63907539987,237615.1325539314,423919.626867506,238002.7889439682,239751.92980330036,100015.75420575512,424260.11485757644,63800.18771263564,431936.9062596948,439360.3668029534,242065.0629841884
deep-0195,604047.4848624525,342705.9386018225,3257536.4025174794,4565991.979714258,3296483.3128990554,3325386.9114016164,125023.92902121921,4567704.597667348,513267.561654435,4572601.419136544,4542047.381917189,3277670.4546407433
deep-0202,1478563.0847137515,2466423.5757769733,2339377.170460433,3563874.5955444584,2371116.5982243973,2379217.061606878,296155.47110519774,3562610.8763523037,3898933.2807163233,3576831.3443360887,3579838.5781761925,2382188.3075627238
deep-0209,83269.39919296815,26096.09350447666,28695.58682766488,30963.567526348474,33483.01869181831,33273.873420010845,15870.671387113924,28225.21412920625,380352.57899490354,30921.6017353467,30899.60903277592,29953.89992346423
deep-0210,126883.83145743271,119433.92122865186,732212.9224137125,996025.801567322,746564.8426656094,749671.2358961505,25131.121960358138,1009339.6325223783,200737.44986527978,1004678.7938864183,1004088.7537827231,746689.0164616286
deep-0212,1019002.2057723743,1655685.931910345,1087643.6373669736,113300.19855009689,1113237.2292537845,1090804.0370504244,210595.72770217428,114202.00165536416,2879993.513459604,119152.20151475388,116246.12215176655,1106227.4676354155
deep-0222,16516167.341043225,20812613.408779856,3721504.5601087515,2447996.372924344,3753737.8650894105,3748367.9244595245,3145881.764477015,2451135.734099538,25988152.619943053,2461744.8171966556,2437704.60668362,3751574.1915895496
deep-0223,36087.000616508005,44466.4696562453,2519858.625902782,1761291.6942197706,2558164.3404349065,2550546.28091452,6723.129421920185,1774469.7471408653,139503.66417355658,1780274.9365748467,1754507.4589234027,2554087.1519525032
deep-0238,52336.891958662105,2291241.9049383993,99473.70428034048,500591.68478540314,98745.64055335848,103865.54084888527,12440.692333776187,504897.1232766911,28123565.05747753,496492.0153300155,495895.4052991746,99982.28051546727
deep-0241,41643.4640017009,23439.46058027239,3067.8507263984175,2094.387099311248,2726.347788078131,2948.158371847072,6079.058503174686,1461.495546743877,22325.271515917582,2526.1576814596588,2287.3360802995057,2800.0707116832837
deep-0242,2571149.542165147,3055223.024948887,401941.9017292849,1203660.6877247049,392340.74105488585,396212.3821267931,523802.76585320564,1198030.348441819,5895922.687285497,1219743.8844106714,1217118.6416057288,390481.97412128
deep-0246,7055657.982438192,1494847.9784767248,3708734.751326597,4626502.226456956,3770038.51954471,3772173.5468840655,1539699.6344204776,4651929.621019184,3670713.170124459,4639595.888053406,4667682.304406783,3778798.929248493
deep-0251,38225.41250374295,136577.54869819072,49852.150729485,170821.07744767834,46486.82055691923,45137.70082116463,7653.919152616559,169666.19325376058,141297.94288983388,166357.36741958166,168808.2842457703,43939.13381236904
deep-0255,29290.57987429417,15155.243319021067,6139.819420315317,19360.85918227176,5996.795134969051,6453.361690111237,5306.025434123194,19741.1127083537,219298.1981281778,17750.25060135288,18293.297443442276,5966.287585413908
deep-0258,140126.83383658226,47622.96499023282,19039.840352911757,9665.123348045441,19790.30968352643,18985.375276264105,26374.1950831693,7161.1371019129965,72495.45658022883,7027.279305672858,8129.209332421108,20912.680367630666
deep-0263,738780.1232790102,673522.1623366795,175711.28895605277,972223.8076124366,189988.19994810852,181258.86820804456,159969.5212712159,974533.2882181135,4976824.466290842,966629.74566406,972914.6413322167,184939.55282136158
deep-0267,2548772.4884800888,7358983.902832767,2324950.291801515,2957421.3506034613,2346084.7617263836,2330138.464083774,510356.62728089874,2951027.244380859,7796436.278713303,2929914.7189877518,2977635.544800653,2352314.2864454477
deep-0269,8742459.6535724,3354871.927969352,2814791.1630273326,4430455.980486821,2859780.387188062,2848638.721836211,1752293.8384777245,4409853.693674609,2589113.715955413,4390704.129046155,4449257.1580542475,2876574.05740097
deep-0274,2571063.379897489,952148.8003186138,304223.85278135043,1162887.3689428607,313575.93106530234,301625.5005164421,496453.6301010122,1178226.9397411197,3595612.2408493096,1171108.1397484352,1183281.8789481604,311851.62475681887
deep-0275,5067909.614573316,25430245.499874614,1238139.6624896887,2909386.779688956,1244314.784839288,1250623.4346146153,1039636.1266996961,2927000.890191152,25981731.994146872,2950632.607684484,2895476.642684437,1252307.294515503
deep-0283,2036165.6239675586,31657.64297522792,386664.8954741551,1182172.793739151,385574.9782267245,389621.9836559383,405659.02731038467,1178412.0907757496,36453.53342967523,1184077.1590189561,1192419.8463108134,386296.8139284387
deep-0285,293475.42347657215,227641.2833861985,2051602.1744018635,3331595.967102449,2081176.6735250838,2066686.4466756037,59845.20831506206,3362803.1528515234,1007315.0483665131,3351463.9568721405,3352762.2579643386,2077959.0677678823
deep-0286,1381455.9512715484,1842413.5419693291,949985.727114558,752247.2971681033,975073.1254393163,973506.2833738726,263334.2217401,754409.4557129643,2451177.631584377,753812.3676678994,762262.6788899222,991655.6564067515
deep-0293,53813.627606554604,844132.7827033964,378435.70546830364,64816.60274334602,382462.82893960905,379258.8271471904,10180.239192911624,62020.70084345574,8252760.540033472,59601.82515143377,58066.72046229484,370360.02668898855
deep-0296,4762183.12397973,179659.5611471844,586232.7901338605,329715.45241357584,605779.4528987823,601234.2354272419,956327.2093531692,338984.3766045322,833873.1103969078,330313.04396811756,339428.3934198849,601928.4458636448
deep-0303,563044.4671668778,349274.4634055339,3930697.5231420137,1085132.821633562,3987567.573250311,3991601.514201942,111688.25596719538,1084193.9167050964,632837.507598817,1085901.8986196532,1095914.1893792124,3967726.095483679
deep-0307,19645.91630232436,228370.78856276884,63082.74345282681,36426.55925453941,62721.66025510366,66161.39122034908,4091.0908235461293,39882.81984853319,175397.4577156821,37180.23581653465,34385.33199228162,64987.67514875651
deep-0314,221879.4612746909,185270.96936204305,1379060.0985408532,1048222.2829039452,1407280.3219574906,1414364.2847328763,43010.60338983448,1044562.0365946477,180753.1308018477,1037573.73151047,1045014.2720305936,1414975.137851018
deep-0321,521812.5198167304,502482.1911896686,100452.10446274743,83272.25202213948,99635.25390571512,97133.7123997247,93473.686759023,83162.86844626618,5078113.082803924,83572.37586999957,82111.3327432826,100165.43516548212
deep-0323,336665.4031485132,1085418.9131851427,1200240.2662953099,249530.7201872912,1219673.8789245745,1233492.516699802,74423.54915838949,249397.93115969814,2056744.1154971332,250607.3975059373,243270.35875162284,1221316.8341199006
deep-0325,351870.10411481676,74769.35363571551,87202.59766752222,56439.449926518035,89209.15878124173,90480.92718230344,70716.46311403319,55856.15891295097,459479.2221796737,54408.38729148713,58174.693302410116,87381.03388796792
deep-0327,9162366.280697465,5296709.614529434,1202567.4018082428,38992927.977284215,1203111.0763484712,1207969.3504120559,1799941.642843265,38992519.47882498,4733203.81023115,39096080.43509749,39037759.91747395,1202890.473523198
deep-0330,15112492.63691524,10869488.344263025,54954998.113684565,57031173.07602648,55722637.29094886,55703539.466896996,3018015.090867266,57077432.242272936,20449883.916069094,57321263.441323586,57353826.68564777,55639263.641111135
deep-0335,1279297.835802414,1484413.064939665,1852216.7821161419,2589885.5955055906,1878545.0721017045,1852239.7155958503,252337.51942772142,2588064.1429924774,16107707.61197113,2577493.9475269155,2598500.6299301805,1871531.6430689516
deep-0338,7315712.046891722,10468493.461203355,17120316.989364322,22093305.822488636,17371042.055525478,17399046.64157971,1400440.0653203935,22084873.883447893,17079482.0312203,22076445.97418747,22183926.433944833,17359851.294190105
deep-0340,71.79828574943932,6110.792150827604,34235.5475196521,32543.952471105677,32654.623708994437,37106.65225318054,0.0,31177.247376024585,10867.011580705514,29617.398322627323,31509.243971794873,34205.71515074254
deep-0343,2663.503023980168,14763.363855087317,882.0422962826406,496.55440811021975,1571.8699800070674,1233.4457682873674,175.8866781326081,413.3591826194542,63133.36069705425,387.46667376966093,266.27679669144055,1139.0912087753507
deep-0347,479342.8629792363,1060019.38150626,995354.4119212979,3171550.1733609173,1005119.322846996,1020566.8525257765,103799.82567873728,3205180.6678046384,3911869.3262136295,3185072.9525952106,3213623.7528151255,1016449.2207408915
deep-0351,99165.12077952435,397380.95888591977,248399.05870579852,96745.14342695691,252249.51734655153,257991.29240509644,19128.326272082315,92996.41162019833,3549851.2912833067,94320.12647203586,94336.51082098337,247322.53313715823
deep-0353,3613381.1315137222,8964147.201092796,1165606.1762195064,2307262.7012358727,1170140.198283615,1177921.8608726969,757659.2724326615,2282670.3953157202,17538787.65587004,2299267.168739126,2279678.2921243003,1186941.85626719
deep-0355,1307582.1046615988,3355795.23170622,247660.84689028587,3381555.7909848895,257858.3635370295,261756.4955851133,270404.7230217969,3402031.3208268755,3617615.875413276,3370065.2199852467,3392709.408028511,249157.30848105685
deep-0356,6673792.771833026,10453715.502339585,2097147.752790253,1630115.8421196525,2087658.3652032637,2120494.5493560648,1296730.2406799519,1618670.563847493,10460500.67964954,1632269.9707039858,1654075.661818597,2103772.7169163404
deep-0358,416075.82033142867,189747.73789021737,4304630.399256102,2827965.6367439823,4360170.208284779,4387467.804650347,85951.87251791291,2828760.9581736596,194369.26307157235,2848857.205906906,2845435.6209220556,4390237.185400422
deep-0368,24321.013854477147,30150.612431978407,96930.76540128951,18225.424065806244,100535.15465241412,95120.17564736065,4606.130299520226,19503.096683844593,34704.740651295346,20249.757665054392,18749.808793160923,97921.1364869379
deep-0373,560977.1587306681,2660507.1801058855,1088952.7480774526,817352.3481407486,1113142.1204126123,1127567.6109319953,111645.12948665349,818635.9359863178,1362737.6549975846,830700.7837293843,818131.8732406,1119835.2078540516
deep-0383,49616.9995648183,44757.971294625386,340498.77621180477,430197.7260997147,349392.50348251656,352090.426745476,9111.027453047242,424996.7121017941,78519.98095633827,421407.0315454128,432596.1210999068,348549.80632484553
deep-0391,74354886.03536798,63450006.43917289,15451104.772574287,19884117.587748144,15627127.365188876,15612504.884314323,15184790.251487944,19962670.483148985,60244120.03951523,19950989.845380187,19962977.853242107,15644153.042599637
deep-0399,467485.6552766348,120775.26040543178,475285.77237492456,130257.31647277862,477650.3495569163,478413.56504559884,93217.62040492528,137086.0026000839,627719.9898964661,144749.41473576316,136241.57818255725,475957.7798594178
deep-0410,127709.1082352387,178185.176777982,141951.70590059095,1063878.4958395779,145456.78786005627,146567.0044876053,27687.683006685045,1070622.7457432111,287873.6282613318,1067234.3539811072,1061848.962328374,144910.12976923154
deep-0416,39311.14836810133,121523.80657714391,23555.10382737319,32485.823232672607,25223.456273277076,25866.377935310677,5831.276603788104,35125.00029074993,335113.2067308766,36177.78244660533,35411.31411903127,27381.43484415537
deep-0421,5032056.232634953,3512499.654686535,336762.83960313,820214.221576503,334338.9180083932,336089.6456757382,1060117.2515702392,829141.3811637686,824663.4323697058,832054.4229971351,822253.2722088505,332938.43399407656
deep-0422,136936.04341092322,115487.03671808678,7866.676332806971,26225.318990749136,8907.117085479576,8295.052122313034,25718.74419104575,25753.431444522255,1849729.549846939,24063.10541969448,25045.971501300715,9091.13282024194
deep-0434,50305.78617490297,196105.46403427998,339137.44523863186,1745113.0020024474,340915.76929778745,341116.4798804645,11003.909900786512,1744417.68082072,229796.4042247296,1754954.44915307,1758418.3975154834,333493.7824345587
deep-0435,64714.07895560897,64913.3724935497,15478.356749855931,16635.186443681112,16407.454166202577,14341.337403629828,12437.731696602397,18813.716788652855,52123.091512338964,16614.895013942692,19170.876808982124,14331.312154497036
deep-0437,26955.476088370662,47477.22036594117,22529.90768850666,35546.24361371969,23770.4216764911,22861.098081430795,4917.9548635901165,35598.76017825831,126772.03368339872,36892.41404609958,36474.71801301845,22442.0644391123
deep-0438,2175294.487603355,117747.33540892182,154621.9035163328,16970.090938216043,166071.5890363126,158631.16583977698,435593.56074037205,19174.127541839513,498094.340625518,18608.458864605185,19513.680056037465,154300.63028407164
deep-0439,26996.599866092914,26613.802331237268,16439.399961908028,10053.305750333811,15828.130087863889,17065.799132260818,3769.8574250800093,8738.19509190551,74004.91102959233,9983.192381882007,10448.447952302344,15572.331503237212
deep-0457,519416.7575528957,144732.61525010993,456360.6462514405,76341.22500381847,459813.260031836,461237.15738596756,107208.15820955863,81081.26662463057,387820.4482408601,76260.9642788764,83362.76845450095,459086.2466506695
deep-0461,159217.4955232248,107345.84315595054,87906.66004673601,82508.79478874618,91036.2880580066,89140.91759360518,30936.620239709227,83739.66408753004,1147093.258879639,82193.81257868948,83119.79451150654,90775.66724555356
deep-0466,191238.2985125429,559605.3366343891,14941.733792045416,37558.22677220645,14933.562972464264,14204.144659407153,36867.39379710198,32665.83465001185,298482.5105860432,37989.39431127572,34492.45717183091,15373.681587564313
deep-0471,12471208.687229592,433150.5032967984,2143413.925884015,3641499.0494022197,2149693.280271113,2155791.3643245497,2585742.827150251,3678002.482671796,1228690.784480479,3676964.313405362,3671605.7401051098,2148672.3697486264
deep-0478,6738647.086898932,6252741.88436858,7210369.1509417165,21625868.283673618,7346363.53190169,7322901.023709377,1321210.8116515619,21681028.430608626,7190066.666839082,21685754.1839494,21705739.920449186,7297338.941827064
deep-0480,18794.112518201837,50622.39844038007,367772.41570148425,92930.29279314501,364880.1290368637,359403.79451408575,3615.1976630311456,98748.59782363367,82945.04606481805,89404.81916624884,91073.27450170716,373255.1645868797
deep-0483,2347346.5511828912,766304.6499359974,4982628.575595735,7868874.255911129,5028106.216623058,5047333.507762911,484679.21076365403,7849487.855104536,1190935.051344804,7894938.289970343,7954564.596779536,5017389.250692018
deep-0489,57039.03225115724,75284.95551507962,18665.85358642411,9250.390332669163,20098.079535526547,19269.640277552815,10442.15654015074,10324.053365067923,173714.42534343267,9982.453231420555,7938.054531631655,18974.08018850242
deep-0490,36142729.23885497,37726760.86455379,5250452.115204705,6801618.322177938,5343422.881533748,5336284.37405277,7381857.373014002,6812373.447084968,35573414.87029326,6837956.297328774,6842682.477945271,5327335.529253938
deep-0496,8718610.006303173,7147090.156573198,5451705.71350318,4446737.301377372,5527187.643738912,5549877.574743705,1701245.3038199577,4480224.254635951,14505322.660354527,4458714.94604774,4501716.485834143,5504142.874167556
deep-0505,1731954.14100815,1550653.684553915,498224.54219794745,691761.3570444145,512247.17025300104,506040.36664368294,369406.7606758939,683476.4431977338,958742.3201972701,688714.669846421,675329.0944725417,503079.2976171531
deep-0509,2135085.927811068,3814058.4753196537,3931389.309446876,4278486.77088861,3997303.6033507627,3985723.452482516,428508.5659313712,4265053.056040915,1374745.9012893646,4334324.631069448,4330069.81129812,3997900.2427014546
deep-0518,14823770.895715559,647294.3357477201,1069831.9241695323,146307.65365305878,1086222.0315873064,1089731.8221523517,2960070.7483988386,151927.24753308276,3898160.5905959485,149657.1069921094,145599.6833546915,1089492.3905372878
deep-0523,21756.897572874164,33690.382013305374,1563.2472687351158,1790.4340534521843,1789.953017191117,1285.4298023209267,4379.167966348009,1480.317879838345,228703.01882768553,1757.3954431265845,1100.5050430610345,2271.083423046723
deep-0527,11149395.708715716,7474919.425839598,4413890.561764197,3680284.853221048,4501392.234066145,4460768.589312429,2319228.3241756484,3697206.5598045094,11312771.537201054,3674415.595279987,3700205.9064375404,4466891.0096643055
deep-0528,4413099.488401648,7276775.791450611,1515495.4165582615,1683801.6172396985,1541852.7576854653,1541918.1067316001,902251.3764716092,1699761.5022425572,29069332.390687544,1689959.7602022963,1710013.8271221204,1538073.2968873188
deep-0535,28201156.25994028,5206400.820977946,15917680.689747976,19926797.19443335,16044403.58513888,16104276.35794154,6178224.404377883,20011182.047063407,14954274.526287848,20008224.101758108,20057592.29623965,16084627.899867695
deep-0539,1527361.1962669855,5959718.170296593,1655729.2324356455,1630414.3526697492,1679222.5254856586,1673937.640303902,325305.2502470448,1629408.6132205422,13797773.031580936,1650337.887554614,1630697.2295622968,1671853.1005941199
deep-0545,9897476.414194163,15440576.642725702,831952.2123671497,1999516.9619936491,857187.976464698,849162.790383414,2069950.6130743257,2031023.1653035688,9394237.366712203,2032835.4333207607,2015160.5871497518,854933.4652289152
deep-0549,31676.7915392361,29457.246313713018,636134.834863694,419905.4890319972,647614.4808888575,637651.9754766341,6006.239565205557,430828.44959653507,22696.175790585745,427387.3243065544,432926.41817410314,641127.2641340123
deep-0553,418533.8132357585,718467.5108610321,28445.789372870986,17554.92380325143,31619.475718373975,33078.44611191324,78737.91957710762,15754.09920592702,107184.81574339025,15939.971185761788,18198.853648443324,29646.597100301835
