gene_callers_id,pnps,ocean,depth,bin,defense_count,sample_id,Trans_abun,scg_pnps_median,scg_count,MAG_pnps_median,total_count
61306,0.8339597511174573,MED,DCM,MED-668,76.0,ERR315856,0.01540971153690322,0.09968580746241383,36.0,0.672496323291201,2611.0
62765,0.14891787245499655,MED,DCM,MED-668,76.0,ERR315856,0.01540971153690322,0.09968580746241383,36.0,0.672496323291201,2611.0
63378,0.4051689692154301,MED,DCM,MED-668,76.0,ERR315856,0.01540971153690322,0.09968580746241383,36.0,0.672496323291201,2611.0
63638,1.809844207276721,MED,DCM,MED-668,76.0,ERR315856,0.01540971153690322,0.09968580746241383,36.0,0.672496323291201,2611.0
63925,0.17128030028329358,MED,DCM,MED-668,76.0,ERR315856,0.01540971153690322,0.09968580746241383,36.0,0.672496323291201,2611.0
64014,2.0136012088763646,MED,DCM,MED-668,76.0,ERR315856,0.01540971153690322,0.09968580746241383,36.0,0.672496323291201,2611.0
60633,1.3418228312045406,MED,DCM,MED-668,76.0,ERR315856,0.01540971153690322,0.09968580746241383,36.0,0.672496323291201,2611.0
60742,1.074996290148795,MED,DCM,MED-668,76.0,ERR315856,0.01540971153690322,0.09968580746241383,36.0,0.672496323291201,2611.0
61457,0.98919992925793,MED,DCM,MED-668,76.0,ERR315856,0.01540971153690322,0.09968580746241383,36.0,0.672496323291201,2611.0
62957,0.34180583848098955,MED,DCM,MED-668,76.0,ERR315856,0.01540971153690322,0.09968580746241383,36.0,0.672496323291201,2611.0
62958,0.3952042644997391,MED,DCM,MED-668,76.0,ERR315856,0.01540971153690322,0.09968580746241383,36.0,0.672496323291201,2611.0
63077,1.1090869052103849,MED,DCM,MED-668,76.0,ERR315856,0.01540971153690322,0.09968580746241383,36.0,0.672496323291201,2611.0
63425,0.08799468074003089,MED,DCM,MED-668,76.0,ERR315856,0.01540971153690322,0.09968580746241383,36.0,0.672496323291201,2611.0
64013,0.9423781150559608,MED,DCM,MED-668,76.0,ERR315856,0.01540971153690322,0.09968580746241383,36.0,0.672496323291201,2611.0
61023,0.021794355722092262,MED,SRF,MED-668,2.0,ERR594288,0.05654091983822181,0.04195696464399285,18.0,0.0472586853325958,129.0
61250,0.051998467547808895,MED,SRF,MED-668,2.0,ERR594288,0.05654091983822181,0.04195696464399285,18.0,0.0472586853325958,129.0
61306,0.7204531668888714,MED,SRF,MED-668,2.0,ERR594288,0.05654091983822181,0.04195696464399285,18.0,0.0472586853325958,129.0
62765,0.07089109873836294,MED,SRF,MED-668,2.0,ERR594288,0.05654091983822181,0.04195696464399285,18.0,0.0472586853325958,129.0
63925,0.051403458474816886,MED,SRF,MED-668,2.0,ERR594288,0.05654091983822181,0.04195696464399285,18.0,0.0472586853325958,129.0
61023,0.0015368418100792348,MED,DCM,MED-668,11.0,ERR594405,0.10272885482266103,0.042206742383174484,24.0,0.041917345093507086,264.0
61250,0.057361528151273725,MED,DCM,MED-668,11.0,ERR594405,0.10272885482266103,0.042206742383174484,24.0,0.041917345093507086,264.0
61306,0.6810486117804042,MED,DCM,MED-668,11.0,ERR594405,0.10272885482266103,0.042206742383174484,24.0,0.041917345093507086,264.0
62765,0.10327752796157093,MED,DCM,MED-668,11.0,ERR594405,0.10272885482266103,0.042206742383174484,24.0,0.041917345093507086,264.0
63638,0.1257114947474429,MED,DCM,MED-668,11.0,ERR594405,0.10272885482266103,0.042206742383174484,24.0,0.041917345093507086,264.0
63925,0.038471657875166494,MED,DCM,MED-668,11.0,ERR594405,0.10272885482266103,0.042206742383174484,24.0,0.041917345093507086,264.0
64014,0.2896276378469596,MED,DCM,MED-668,11.0,ERR594405,0.10272885482266103,0.042206742383174484,24.0,0.041917345093507086,264.0
70648,0.2710664475602664,MED,SRF,MED-621,5.0,ERR315857,0.0018433084886325575,0.06270371897237215,12.0,0.08871710823996108,413.0
86661,1.0270192110024805,MED,SRF,MED-592,6.0,ERR599043,0.014057900312427431,0.05176443247388827,43.0,0.03816572590872835,448.0
86666,0.14230605977591532,MED,SRF,MED-592,6.0,ERR599043,0.014057900312427431,0.05176443247388827,43.0,0.03816572590872835,448.0
87609,0.028126788363123656,MED,SRF,MED-592,6.0,ERR599043,0.014057900312427431,0.05176443247388827,43.0,0.03816572590872835,448.0
87610,1.3203844345213172,MED,SRF,MED-592,6.0,ERR599043,0.014057900312427431,0.05176443247388827,43.0,0.03816572590872835,448.0
89739,0.10092184637784578,MED,SRF,MED-592,6.0,ERR599043,0.014057900312427431,0.05176443247388827,43.0,0.03816572590872835,448.0
89780,0.09709362721437204,MED,SRF,MED-592,6.0,ERR599043,0.014057900312427431,0.05176443247388827,43.0,0.03816572590872835,448.0
105025,0.6256591949195416,MED,SRF,MED-752,37.0,ERR315857,0.004182034227104945,0.09591603432304756,52.0,0.1571956072518103,2055.0
105114,0.05591329006568069,MED,SRF,MED-752,37.0,ERR315857,0.004182034227104945,0.09591603432304756,52.0,0.1571956072518103,2055.0
105156,1.3296268075275903,MED,SRF,MED-752,37.0,ERR315857,0.004182034227104945,0.09591603432304756,52.0,0.1571956072518103,2055.0
182855,0.09052003683295284,MED,SRF,MED-828,27.0,ERR315858,0.0006197435449737022,0.08806384131032509,49.0,0.10783243376464943,1671.0
182855,0.10414352419758888,MED,SRF,MED-828,29.0,ERR315861,0.0006082038014889392,0.07257648937019906,54.0,0.10804309118460062,1682.0
182855,0.07511053867709493,MED,SRF,MED-828,29.0,ERR598993,0.0005493196469646891,0.08356046070559876,64.0,0.11556311537228707,1905.0
182855,0.060181402207783063,MED,SRF,MED-828,27.0,ERR599043,0.0006598992523016066,0.08404333377480429,50.0,0.10603562493156617,1554.0
182855,0.07109457391751425,MED,DCM,MED-828,29.0,ERR594329,0.0005761767677734453,0.06788589015167583,63.0,0.11028782247303028,1867.0
182855,0.02995480562358797,MED,DCM,MED-828,5.0,ERR599073,0.0006301880185559847,0.08870917991018057,14.0,0.09398839572414837,634.0
182855,0.08173426095332427,MED,DCM,MED-828,29.0,ERR599092,0.0005899223557604826,0.0810483304665349,65.0,0.1145720983107667,1907.0
182855,0.07422457394527597,MED,DCM,MED-828,31.0,ERR599094,0.000570681292414845,0.06959075612632902,65.0,0.11503987113776533,1932.0
182855,0.06168446488479917,MED,DCM,MED-828,29.0,ERR599153,0.0005509801527817827,0.07599299893296985,62.0,0.11169569257681668,1833.0
279081,1.5988137455326898,MED,SRF,MED-841,10.0,ERR315857,0.009889244645464243,0.5054618702208016,20.0,0.5078651339961584,564.0
331473,0.18562519833005986,MED,SRF,MED-610,3.0,ERR315857,0.06153205939399816,0.0434174257337124,17.0,0.06327166212893585,95.0
331953,0.08721447999399183,MED,SRF,MED-610,3.0,ERR315857,0.06153205939399816,0.0434174257337124,17.0,0.06327166212893585,95.0
332176,0.07575507056533999,MED,SRF,MED-610,3.0,ERR315857,0.06153205939399816,0.0434174257337124,17.0,0.06327166212893585,95.0
333421,1.4151163304388183,MED,SRF,MED-610,3.0,ERR315857,0.06153205939399816,0.0434174257337124,17.0,0.06327166212893585,95.0
333997,0.37347010077280784,MED,SRF,MED-610,3.0,ERR315857,0.06153205939399816,0.0434174257337124,17.0,0.06327166212893585,95.0
334580,0.12537664008410895,MED,SRF,MED-610,3.0,ERR315857,0.06153205939399816,0.0434174257337124,17.0,0.06327166212893585,95.0
331473,0.4079236756222834,MED,SRF,MED-610,2.0,ERR594288,0.02502115240336272,0.030333524530140626,14.0,0.038435226921033364,52.0
331953,0.06612713999065778,MED,SRF,MED-610,2.0,ERR594288,0.02502115240336272,0.030333524530140626,14.0,0.038435226921033364,52.0
332176,0.040365488497192514,MED,SRF,MED-610,2.0,ERR594288,0.02502115240336272,0.030333524530140626,14.0,0.038435226921033364,52.0
333997,0.19622175725968727,MED,SRF,MED-610,2.0,ERR594288,0.02502115240336272,0.030333524530140626,14.0,0.038435226921033364,52.0
334580,0.054712021627719334,MED,SRF,MED-610,2.0,ERR594288,0.02502115240336272,0.030333524530140626,14.0,0.038435226921033364,52.0
331473,0.21122282788844007,MED,DCM,MED-610,80.0,ERR315856,0.01571889885151213,0.14515666408631564,35.0,1.0063306954626132,2697.0
331953,0.0760242516658582,MED,DCM,MED-610,80.0,ERR315856,0.01571889885151213,0.14515666408631564,35.0,1.0063306954626132,2697.0
332176,0.05284348746918785,MED,DCM,MED-610,80.0,ERR315856,0.01571889885151213,0.14515666408631564,35.0,1.0063306954626132,2697.0
333421,1.0018488073172012,MED,DCM,MED-610,80.0,ERR315856,0.01571889885151213,0.14515666408631564,35.0,1.0063306954626132,2697.0
333997,0.24530024296912156,MED,DCM,MED-610,80.0,ERR315856,0.01571889885151213,0.14515666408631564,35.0,1.0063306954626132,2697.0
334580,0.1406242986580047,MED,DCM,MED-610,80.0,ERR315856,0.01571889885151213,0.14515666408631564,35.0,1.0063306954626132,2697.0
333499,1.4549419375338426,MED,DCM,MED-610,80.0,ERR315856,0.01571889885151213,0.14515666408631564,35.0,1.0063306954626132,2697.0
333633,0.9891481305227084,MED,DCM,MED-610,80.0,ERR315856,0.01571889885151213,0.14515666408631564,35.0,1.0063306954626132,2697.0
331473,1.5974368830168908,MED,DCM,MED-610,2.0,ERR594405,0.09545063238337106,0.03016552493281626,15.0,0.05358848741637803,67.0
331953,0.056357874303200675,MED,DCM,MED-610,2.0,ERR594405,0.09545063238337106,0.03016552493281626,15.0,0.05358848741637803,67.0
332176,0.05436259979060736,MED,DCM,MED-610,2.0,ERR594405,0.09545063238337106,0.03016552493281626,15.0,0.05358848741637803,67.0
333421,0.3367142937887246,MED,DCM,MED-610,2.0,ERR594405,0.09545063238337106,0.03016552493281626,15.0,0.05358848741637803,67.0
334580,0.08721939230345699,MED,DCM,MED-610,2.0,ERR594405,0.09545063238337106,0.03016552493281626,15.0,0.05358848741637803,67.0
389432,0.06106379903213125,MED,DCM,MED-633,41.0,ERR594375,0.005143187817210933,0.02217442219086008,24.0,0.03241308955037812,1381.0
390102,1.1033367364969595,MED,DCM,MED-633,41.0,ERR594375,0.005143187817210933,0.02217442219086008,24.0,0.03241308955037812,1381.0
390253,0.09695726603325787,MED,DCM,MED-633,41.0,ERR594375,0.005143187817210933,0.02217442219086008,24.0,0.03241308955037812,1381.0
390097,0.011208779589962407,MED,DCM,MED-633,41.0,ERR594375,0.005143187817210933,0.02217442219086008,24.0,0.03241308955037812,1381.0
390255,0.034447620271192136,MED,DCM,MED-633,41.0,ERR594375,0.005143187817210933,0.02217442219086008,24.0,0.03241308955037812,1381.0
390253,0.1110856706671186,MED,SRF,MED-633,60.0,ERR594358,0.002770197293685525,0.03808663520904977,64.0,0.04507741532905017,2831.0
30173,3.4088169782634132,MED,DCM,MED-728,61.0,ERR315856,0.0035268742589929345,1.6703721836630872,19.0,1.6165082992440216,1836.0
32169,2.0228072662377308,MED,DCM,MED-728,61.0,ERR315856,0.0035268742589929345,1.6703721836630872,19.0,1.6165082992440216,1836.0
32440,3.426795719421833,MED,DCM,MED-728,61.0,ERR315856,0.0035268742589929345,1.6703721836630872,19.0,1.6165082992440216,1836.0
32562,0.4452242945088468,MED,DCM,MED-728,61.0,ERR315856,0.0035268742589929345,1.6703721836630872,19.0,1.6165082992440216,1836.0
33481,2.3388729036033897,MED,DCM,MED-728,61.0,ERR315856,0.0035268742589929345,1.6703721836630872,19.0,1.6165082992440216,1836.0
33582,1.3799311134189796,MED,DCM,MED-728,61.0,ERR315856,0.0035268742589929345,1.6703721836630872,19.0,1.6165082992440216,1836.0
120440,0.6491927579012571,MED,DCM,MED-928,89.0,ERR599094,0.0003820615333757975,0.16846532063312042,24.0,0.21807352376072744,2095.0
120826,0.00735800736813205,MED,DCM,MED-928,89.0,ERR599094,0.0003820615333757975,0.16846532063312042,24.0,0.21807352376072744,2095.0
16623,0.045692809000827984,EAC,SRF,EAC-102,15.0,ERR594359,0.004826385245960751,0.05919516558515722,13.0,0.06621732644867713,706.0
17119,0.04751478760162499,EAC,SRF,EAC-102,15.0,ERR594359,0.004826385245960751,0.05919516558515722,13.0,0.06621732644867713,706.0
17513,0.0794665950950038,EAC,SRF,EAC-102,15.0,ERR594359,0.004826385245960751,0.05919516558515722,13.0,0.06621732644867713,706.0
17972,0.018228618669949057,EAC,SRF,EAC-102,15.0,ERR594359,0.004826385245960751,0.05919516558515722,13.0,0.06621732644867713,706.0
18024,0.03163317002247265,EAC,SRF,EAC-102,15.0,ERR594359,0.004826385245960751,0.05919516558515722,13.0,0.06621732644867713,706.0
18985,0.07921006086163487,EAC,SRF,EAC-102,15.0,ERR594359,0.004826385245960751,0.05919516558515722,13.0,0.06621732644867713,706.0
16623,0.027538454150664318,EAC,SRF,EAC-102,13.0,ERR594361,0.004821379038025612,0.026041617024689285,14.0,0.06799630225889303,719.0
17119,0.03662759388029451,EAC,SRF,EAC-102,13.0,ERR594361,0.004821379038025612,0.026041617024689285,14.0,0.06799630225889303,719.0
17513,0.052644934979124806,EAC,SRF,EAC-102,13.0,ERR594361,0.004821379038025612,0.026041617024689285,14.0,0.06799630225889303,719.0
17972,0.0012883305703939435,EAC,SRF,EAC-102,13.0,ERR594361,0.004821379038025612,0.026041617024689285,14.0,0.06799630225889303,719.0
18024,0.03039451223473214,EAC,SRF,EAC-102,13.0,ERR594361,0.004821379038025612,0.026041617024689285,14.0,0.06799630225889303,719.0
18985,0.08759468577252406,EAC,SRF,EAC-102,13.0,ERR594361,0.004821379038025612,0.026041617024689285,14.0,0.06799630225889303,719.0
16623,0.039735845412275386,EAC,DCM,EAC-102,13.0,ERR594389,0.004296875284387985,0.05646755749473716,19.0,0.06360890058809915,742.0
17513,0.029982074010478463,EAC,DCM,EAC-102,13.0,ERR594389,0.004296875284387985,0.05646755749473716,19.0,0.06360890058809915,742.0
17972,0.0019279749985503226,EAC,DCM,EAC-102,13.0,ERR594389,0.004296875284387985,0.05646755749473716,19.0,0.06360890058809915,742.0
18024,0.032392170438966035,EAC,DCM,EAC-102,13.0,ERR594389,0.004296875284387985,0.05646755749473716,19.0,0.06360890058809915,742.0
18985,0.08277973107944141,EAC,DCM,EAC-102,13.0,ERR594389,0.004296875284387985,0.05646755749473716,19.0,0.06360890058809915,742.0
47740,1.8862984571179717,EAC,SRF,EAC-657,3.0,ERR599012,0.0014839239932510318,0.03931121835236075,30.0,0.03279752672818078,263.0
47740,2.4567133378214274,EAC,SRF,EAC-657,35.0,ERR599058,0.0010514926834684314,0.04471400403402437,58.0,0.07437605546403173,1366.0
95677,0.0291713644165371,EAC,SRF,EAC-632,41.0,ERR594362,0.0004072140038001787,0.04841176584543843,40.0,0.058246386028510476,1731.0
95677,0.0010762063046617582,EAC,SRF,EAC-632,37.0,ERR599376,0.00028078611201925037,0.08377149911618721,15.0,0.08158330174305903,1308.0
95677,0.001432070694195131,EAC,DCM,EAC-632,43.0,ERR594389,0.00024047181994503995,0.03838137310252058,19.0,0.07994942919838775,1893.0
188006,0.004571170832362234,EAC,DCM,EAC-16,48.0,ERR594389,0.004825247440179103,0.039513305241860114,67.0,0.04181515102685962,2401.0
189431,0.3342081263075537,EAC,DCM,EAC-16,48.0,ERR594389,0.004825247440179103,0.039513305241860114,67.0,0.04181515102685962,2401.0
190260,0.25472154963680504,EAC,DCM,EAC-16,48.0,ERR594389,0.004825247440179103,0.039513305241860114,67.0,0.04181515102685962,2401.0
213846,0.01900146863063047,EAC,DCM,EAC-695,29.0,ERR594389,0.00143658678667125,0.01590827756765539,17.0,0.036560112821545435,1383.0
211936,0.0,EAC,DCM,EAC-695,29.0,ERR594389,0.00143658678667125,0.01590827756765539,17.0,0.036560112821545435,1383.0
241589,0.3615339957878867,EAC,SRF,EAC-47,38.0,ERR594392,0.004924149023407786,0.014821028919004706,17.0,0.04569078899509702,1194.0
243169,0.0016846889906029048,EAC,SRF,EAC-47,38.0,ERR594392,0.004924149023407786,0.014821028919004706,17.0,0.04569078899509702,1194.0
276575,0.04834288651071676,EAC,SRF,EAC-50,8.0,ERR599376,0.005505456184136908,0.04738843685302114,30.0,0.03429347997398792,475.0
276605,0.032585161564771786,EAC,SRF,EAC-50,8.0,ERR599376,0.005505456184136908,0.04738843685302114,30.0,0.03429347997398792,475.0
276607,0.10939415422793232,EAC,SRF,EAC-50,8.0,ERR599376,0.005505456184136908,0.04738843685302114,30.0,0.03429347997398792,475.0
277029,0.017430342979135628,EAC,SRF,EAC-50,8.0,ERR599376,0.005505456184136908,0.04738843685302114,30.0,0.03429347997398792,475.0
277566,0.2537241879286233,EAC,SRF,EAC-50,8.0,ERR599376,0.005505456184136908,0.04738843685302114,30.0,0.03429347997398792,475.0
278793,0.06900117174992444,EAC,SRF,EAC-50,8.0,ERR599376,0.005505456184136908,0.04738843685302114,30.0,0.03429347997398792,475.0
283539,0.2529728978210107,EAC,SRF,EAC-41,22.0,ERR594362,0.03024359793142128,0.049251293648365564,48.0,0.10111225820941758,1119.0
283676,0.13846088902792775,EAC,SRF,EAC-41,22.0,ERR594362,0.03024359793142128,0.049251293648365564,48.0,0.10111225820941758,1119.0
284588,0.17349078902749354,EAC,SRF,EAC-41,22.0,ERR594362,0.03024359793142128,0.049251293648365564,48.0,0.10111225820941758,1119.0
285056,0.11460659975099526,EAC,SRF,EAC-41,22.0,ERR594362,0.03024359793142128,0.049251293648365564,48.0,0.10111225820941758,1119.0
286633,0.17755457989553394,EAC,SRF,EAC-41,22.0,ERR594362,0.03024359793142128,0.049251293648365564,48.0,0.10111225820941758,1119.0
287173,0.07001368256580587,EAC,SRF,EAC-41,22.0,ERR594362,0.03024359793142128,0.049251293648365564,48.0,0.10111225820941758,1119.0
283539,0.2514438667909988,EAC,SRF,EAC-41,20.0,ERR594392,0.032935975617924995,0.06008464289485192,47.0,0.09940641659457873,1078.0
283676,0.15318726658303658,EAC,SRF,EAC-41,20.0,ERR594392,0.032935975617924995,0.06008464289485192,47.0,0.09940641659457873,1078.0
283684,0.12714982107060738,EAC,SRF,EAC-41,20.0,ERR594392,0.032935975617924995,0.06008464289485192,47.0,0.09940641659457873,1078.0
284588,0.08448450730639864,EAC,SRF,EAC-41,20.0,ERR594392,0.032935975617924995,0.06008464289485192,47.0,0.09940641659457873,1078.0
286633,0.07574130942628512,EAC,SRF,EAC-41,20.0,ERR594392,0.032935975617924995,0.06008464289485192,47.0,0.09940641659457873,1078.0
287173,0.08669095174073037,EAC,SRF,EAC-41,20.0,ERR594392,0.032935975617924995,0.06008464289485192,47.0,0.09940641659457873,1078.0
283539,0.16835285635840858,EAC,DCM,EAC-41,15.0,ERR594382,0.02273464018750827,0.033347248216401906,38.0,0.08251779828785355,730.0
283684,0.1448290321190256,EAC,DCM,EAC-41,15.0,ERR594382,0.02273464018750827,0.033347248216401906,38.0,0.08251779828785355,730.0
286633,0.07241997139429315,EAC,DCM,EAC-41,15.0,ERR594382,0.02273464018750827,0.033347248216401906,38.0,0.08251779828785355,730.0
287173,0.07335559785541687,EAC,DCM,EAC-41,15.0,ERR594382,0.02273464018750827,0.033347248216401906,38.0,0.08251779828785355,730.0
283539,0.1244044883429364,EAC,DCM,EAC-41,18.0,ERR594389,0.0250974755777771,0.0569165357965762,49.0,0.09768335871201096,1102.0
283676,0.1812189516222491,EAC,DCM,EAC-41,18.0,ERR594389,0.0250974755777771,0.0569165357965762,49.0,0.09768335871201096,1102.0
283684,0.17067024889556387,EAC,DCM,EAC-41,18.0,ERR594389,0.0250974755777771,0.0569165357965762,49.0,0.09768335871201096,1102.0
286633,0.061902159688193875,EAC,DCM,EAC-41,18.0,ERR594389,0.0250974755777771,0.0569165357965762,49.0,0.09768335871201096,1102.0
287173,0.08226666963226968,EAC,DCM,EAC-41,18.0,ERR594389,0.0250974755777771,0.0569165357965762,49.0,0.09768335871201096,1102.0
283830,0.14908480460655782,EAC,DCM,EAC-41,18.0,ERR594389,0.0250974755777771,0.0569165357965762,49.0,0.09768335871201096,1102.0
285057,0.09641940192089037,EAC,DCM,EAC-41,18.0,ERR594389,0.0250974755777771,0.0569165357965762,49.0,0.09768335871201096,1102.0
283539,0.10208281671581447,EAC,DCM,EAC-41,14.0,ERR594414,0.021981204857240373,0.02922418862872243,35.0,0.08524104286755964,716.0
283676,0.0,EAC,DCM,EAC-41,14.0,ERR594414,0.021981204857240373,0.02922418862872243,35.0,0.08524104286755964,716.0
283684,0.2064400633996264,EAC,DCM,EAC-41,14.0,ERR594414,0.021981204857240373,0.02922418862872243,35.0,0.08524104286755964,716.0
286633,0.10977964751465896,EAC,DCM,EAC-41,14.0,ERR594414,0.021981204857240373,0.02922418862872243,35.0,0.08524104286755964,716.0
287173,0.08528651484066899,EAC,DCM,EAC-41,14.0,ERR594414,0.021981204857240373,0.02922418862872243,35.0,0.08524104286755964,716.0
284588,0.1177250691807492,EAC,SRF,EAC-41,7.0,ERR599376,0.029525085870353438,0.03902152421370314,24.0,0.07739425109185133,418.0
285056,0.059835186965042725,EAC,SRF,EAC-41,7.0,ERR599376,0.029525085870353438,0.03902152421370314,24.0,0.07739425109185133,418.0
287173,0.1037442702316232,EAC,SRF,EAC-41,7.0,ERR599376,0.029525085870353438,0.03902152421370314,24.0,0.07739425109185133,418.0
24468,0.3807272433163501,IN,SRF,IN-32,62.0,ERR599102,0.0032228819402792697,0.019014266749414442,35.0,0.05136067064371808,2085.0
79645,0.039859402136659006,IN,SRF,IN-32,62.0,ERR599102,0.0032228819402792697,0.019014266749414442,35.0,0.05136067064371808,2085.0
94772,0.16277707859961238,IN,SRF,IN-32,62.0,ERR599102,0.0032228819402792697,0.019014266749414442,35.0,0.05136067064371808,2085.0
108419,0.0237894211728598,IN,SRF,IN-32,62.0,ERR599102,0.0032228819402792697,0.019014266749414442,35.0,0.05136067064371808,2085.0
122701,0.2892137137083605,IN,SRF,IN-32,62.0,ERR599102,0.0032228819402792697,0.019014266749414442,35.0,0.05136067064371808,2085.0
24468,0.2549580917808726,IN,DCM,IN-32,39.0,ERR599026,0.006170272303696624,0.005483433919883466,13.0,0.03849002435295114,1264.0
79645,0.19006866174973555,IN,DCM,IN-32,39.0,ERR599026,0.006170272303696624,0.005483433919883466,13.0,0.03849002435295114,1264.0
94772,0.3562858048486837,IN,DCM,IN-32,39.0,ERR599026,0.006170272303696624,0.005483433919883466,13.0,0.03849002435295114,1264.0
108419,0.020482483556045688,IN,DCM,IN-32,39.0,ERR599026,0.006170272303696624,0.005483433919883466,13.0,0.03849002435295114,1264.0
122701,0.09587320906977848,IN,DCM,IN-32,39.0,ERR599026,0.006170272303696624,0.005483433919883466,13.0,0.03849002435295114,1264.0
24468,0.5709345570103517,IN,DCM,IN-32,85.0,ERR599082,0.004071619132814007,0.042827954932944716,32.0,0.05644652669690925,2943.0
79645,0.1150922164858024,IN,DCM,IN-32,85.0,ERR599082,0.004071619132814007,0.042827954932944716,32.0,0.05644652669690925,2943.0
94772,0.35261546010342115,IN,DCM,IN-32,85.0,ERR599082,0.004071619132814007,0.042827954932944716,32.0,0.05644652669690925,2943.0
108419,0.03090406097077528,IN,DCM,IN-32,85.0,ERR599082,0.004071619132814007,0.042827954932944716,32.0,0.05644652669690925,2943.0
122701,0.15351216110186608,IN,DCM,IN-32,85.0,ERR599082,0.004071619132814007,0.042827954932944716,32.0,0.05644652669690925,2943.0
24468,0.22721832575503856,IN,MES,IN-32,85.0,ERR598960,0.0040904173090132966,0.03809369790432311,56.0,0.054734612257184435,3083.0
79645,0.15881187899044902,IN,MES,IN-32,85.0,ERR598960,0.0040904173090132966,0.03809369790432311,56.0,0.054734612257184435,3083.0
94772,0.2396400005733207,IN,MES,IN-32,85.0,ERR598960,0.0040904173090132966,0.03809369790432311,56.0,0.054734612257184435,3083.0
108419,0.015660778431141442,IN,MES,IN-32,85.0,ERR598960,0.0040904173090132966,0.03809369790432311,56.0,0.054734612257184435,3083.0
122701,0.14198164309386113,IN,MES,IN-32,85.0,ERR598960,0.0040904173090132966,0.03809369790432311,56.0,0.054734612257184435,3083.0
11893,0.08141036468815505,IN,MES,IN-32,85.0,ERR598960,0.0040904173090132966,0.03809369790432311,56.0,0.054734612257184435,3083.0
79592,0.059824104657138666,IN,MES,IN-32,85.0,ERR598960,0.0040904173090132966,0.03809369790432311,56.0,0.054734612257184435,3083.0
24468,0.2653276692147277,IN,MES,IN-32,53.0,ERR599021,0.002961636776488232,0.03224314056563971,23.0,0.04317560996095191,1786.0
79645,0.0863352441194723,IN,MES,IN-32,53.0,ERR599021,0.002961636776488232,0.03224314056563971,23.0,0.04317560996095191,1786.0
94772,0.2841503020309172,IN,MES,IN-32,53.0,ERR599021,0.002961636776488232,0.03224314056563971,23.0,0.04317560996095191,1786.0
108419,0.01586112758724846,IN,MES,IN-32,53.0,ERR599021,0.002961636776488232,0.03224314056563971,23.0,0.04317560996095191,1786.0
122701,0.09235418600892394,IN,MES,IN-32,53.0,ERR599021,0.002961636776488232,0.03224314056563971,23.0,0.04317560996095191,1786.0
24468,0.21691130327289807,IN,MES,IN-32,1.0,ERR599034,0.004187337120226929,0.0398279523921006,21.0,0.021961102168700952,113.0
108419,0.014745015794558397,IN,MES,IN-32,1.0,ERR599034,0.004187337120226929,0.0398279523921006,21.0,0.021961102168700952,113.0
24468,0.30082510733749085,IN,MES,IN-32,78.0,ERR599164,0.0029948263936675425,0.0438105387767301,48.0,0.0525527457069368,2762.0
79645,0.05362294529026815,IN,MES,IN-32,78.0,ERR599164,0.0029948263936675425,0.0438105387767301,48.0,0.0525527457069368,2762.0
94772,0.2655540599593729,IN,MES,IN-32,78.0,ERR599164,0.0029948263936675425,0.0438105387767301,48.0,0.0525527457069368,2762.0
108419,0.017634423330517603,IN,MES,IN-32,78.0,ERR599164,0.0029948263936675425,0.0438105387767301,48.0,0.0525527457069368,2762.0
122701,0.13953010785958733,IN,MES,IN-32,78.0,ERR599164,0.0029948263936675425,0.0438105387767301,48.0,0.0525527457069368,2762.0
79592,0.2516233119285382,IN,MES,IN-32,78.0,ERR599164,0.0029948263936675425,0.0438105387767301,48.0,0.0525527457069368,2762.0
24468,0.3813135660694418,IN,MES,IN-32,77.0,ERR599167,0.003424291036170661,0.02835560421747782,38.0,0.04785660527182442,2683.0
79645,0.09809858493847738,IN,MES,IN-32,77.0,ERR599167,0.003424291036170661,0.02835560421747782,38.0,0.04785660527182442,2683.0
94772,0.2378165046599684,IN,MES,IN-32,77.0,ERR599167,0.003424291036170661,0.02835560421747782,38.0,0.04785660527182442,2683.0
108419,0.030935393708084163,IN,MES,IN-32,77.0,ERR599167,0.003424291036170661,0.02835560421747782,38.0,0.04785660527182442,2683.0
122701,0.055454735326881735,IN,MES,IN-32,77.0,ERR599167,0.003424291036170661,0.02835560421747782,38.0,0.04785660527182442,2683.0
11893,0.09903678621086608,IN,MES,IN-32,77.0,ERR599167,0.003424291036170661,0.02835560421747782,38.0,0.04785660527182442,2683.0
24468,1.03351145599494,IN,deep,IN-32,27.0,SRR3963498,0.005629258855864567,0.14730109443674405,30.0,0.15040296999459635,1031.0
79645,0.03253350626891488,IN,deep,IN-32,27.0,SRR3963498,0.005629258855864567,0.14730109443674405,30.0,0.15040296999459635,1031.0
94772,1.9388189935064968,IN,deep,IN-32,27.0,SRR3963498,0.005629258855864567,0.14730109443674405,30.0,0.15040296999459635,1031.0
108419,0.042004002254152524,IN,deep,IN-32,27.0,SRR3963498,0.005629258855864567,0.14730109443674405,30.0,0.15040296999459635,1031.0
79592,1.5951376807158646,IN,deep,IN-32,27.0,SRR3963498,0.005629258855864567,0.14730109443674405,30.0,0.15040296999459635,1031.0
24204,0.9774241716200072,IN,deep,IN-32,27.0,SRR3963498,0.005629258855864567,0.14730109443674405,30.0,0.15040296999459635,1031.0
24468,0.7834888568687383,IN,deep,IN-32,88.0,SRR3963982,0.003348916153560585,0.21272377371337667,55.0,0.2184307752294,3248.0
