bin,sample_id,depth,MAG_pnps_median,total_count,scg_pnps_median,scg_count,defense_pnps_median,defense_count,transposase_pnps_median,transposase_count,signal_CAZyme_abun
NAT-167,SRR3960580,deep,0.228987444483242,3713.0,0.22773578488367316,55.0,0.24606896619581786,77.0,0.1395887807983278,6.0,0.05332459454190516
NAT-176,ERR599136,SRF,0.043347463462595034,397.0,0.02515850790136278,27.0,0.052502158387646325,8.0,0.0857935177911344,2.0,0.03606983412175268
NAT-201,ERR598985,MES,0.10309755084568839,1236.0,0.04997843730999359,45.0,0.14130204061575669,50.0,0.34546528907562724,2.0,0.07278317274641638
NAT-201,ERR599047,MES,0.07263142537076725,184.0,0.08464851065306983,26.0,0.05404107067777279,5.0,0.3336150411084665,1.0,0.07489595853099182
NAT-201,ERR599166,MES,0.0999625623736042,1213.0,0.06141432972493688,46.0,0.11674075199473327,48.0,0.3162539179943587,2.0,0.07443736049866012
NAT-209,ERR598944,MES,0.05275610217234312,1106.0,0.044909255989301414,48.0,0.035223157366610816,26.0,0.12067999154461707,1.0,0.07235362654311649
NAT-209,ERR598964,MES,0.06797679069183764,419.0,0.045050294704597836,31.0,0.04981640664664945,10.0,0.10067964884923704,1.0,0.07087628554274446
NAT-209,ERR598985,MES,0.05931673331036898,263.0,0.03202219323547252,23.0,0.028893126124468486,8.0,0.15858380745575046,1.0,0.07249899420506327
NAT-209,ERR599047,MES,0.056663465884640565,188.0,0.01149457195987614,17.0,0.028522598139042833,8.0,0.08091469977611501,1.0,0.07068180814549506
NAT-209,ERR599166,MES,0.05998228390926035,257.0,0.04060124538258588,25.0,0.03933838579354573,6.0,0.09056579051660273,1.0,0.0763904616260636
NAT-209,SRR3960575,deep,0.11012225714621343,110.0,0.08264779767904662,9.0,0.11091206662818932,5.0,0.1015073896664008,1.0,0.12712853744619934
NAT-253,SRR3960580,deep,0.19531482148479173,521.0,0.1619136280019069,34.0,0.12724976588410297,8.0,0.2126497820361976,2.0,0.09705646738287547
NAT-276,ERR598985,MES,0.07033229909781373,2786.0,0.0508310560648625,61.0,0.0710306620488004,76.0,0.17580487130313768,9.0,0.05174203137268851
NAT-276,ERR599029,SRF,0.03789053434636351,483.0,0.02054640522347122,16.0,0.03548634489242922,13.0,0.19967176789785995,3.0,0.05011840087224123
NAT-3,SRR3960580,deep,0.10287240529269094,2707.0,0.08341220957292243,64.0,0.1121789431950746,49.0,0.5940704770002069,4.0,0.06432156188522561
NAT-46,ERR598985,MES,0.07782747296434647,500.0,0.06887487487229041,30.0,0.108792982811687,12.0,0.08399631942660046,3.0,0.048374525371153734
NAT-46,ERR599100,DCM,0.06301878839889516,189.0,0.04111300851796474,13.0,0.11897612519226848,5.0,0.2995447784396509,2.0,0.04767137189924022
NAT-60,ERR598944,MES,0.06049708416645405,2173.0,0.03723252622493559,49.0,0.07803237199140889,54.0,0.07552653056169598,3.0,0.05064798051117128
NAT-60,ERR598958,MES,0.05089792645096537,1918.0,0.023957197154464496,41.0,0.04824826937612611,49.0,0.0393229002560886,3.0,0.05085990012571108
NAT-60,ERR598964,MES,0.06028460587473121,2262.0,0.03190616299857613,52.0,0.07942939535719405,56.0,0.1068716059724868,3.0,0.049891187122750064
NAT-60,ERR598985,MES,0.05885966398706832,2163.0,0.032779241164386894,50.0,0.06077919477136115,55.0,0.06335044864322302,3.0,0.04949320250113519
NAT-60,ERR599047,MES,0.057102880527957284,2144.0,0.032706622678222996,44.0,0.06104856644422599,53.0,0.09265172615965757,3.0,0.05064328400535824
NAT-60,ERR599100,DCM,0.054845398966378384,1843.0,0.022923444357235583,34.0,0.0462337570391421,46.0,0.05110824201462345,3.0,0.050535441314624265
NAT-60,ERR599166,MES,0.059612422161989774,2239.0,0.02669712732063645,49.0,0.07070014175040629,54.0,0.08215284816886671,3.0,0.05109776146296212
NAT-60,SRR3960575,deep,0.1889142504295677,2221.0,0.1749988344361348,50.0,0.20252083823385542,56.0,0.07022357476575915,2.0,0.05269343343312797
NAT-60,SRR3960578,deep,0.16604587099574358,1139.0,0.16051724455883926,32.0,0.16673297408399687,26.0,0.10042758479891184,1.0,0.05100176320529374
NAT-60,SRR3960580,deep,0.17510631848201808,2068.0,0.16478777062670075,46.0,0.1697602705830611,52.0,0.15740430230360658,1.0,0.051530923960828375
NAT-64,ERR598958,MES,0.05453643911126305,355.0,0.0684755932105758,5.0,0.0784063324459742,12.0,0.05039818169654593,3.0,0.046478454425641226
NAT-64,ERR598985,MES,0.0914878168128015,733.0,0.07476100690295527,8.0,0.1815366443892264,21.0,0.0678404091888775,4.0,0.045475708899720975
NAT-70,ERR599136,SRF,0.08003030519219062,754.0,0.03245358819215733,19.0,0.07917920432401121,19.0,0.154623757599188,2.0,0.08250205071018266
NAT-75,ERR598985,MES,0.049827957571779734,1226.0,0.028408226229931024,21.0,0.043618846528234764,39.0,0.04311006796892352,9.0,0.058807626789924114
NAT-91,ERR598944,MES,0.07163552562834472,1788.0,0.06747846042344266,56.0,0.07266260575057923,44.0,0.08415020851310505,1.0,0.05895707908182241
NAT-91,ERR598964,MES,0.06656022528936023,1724.0,0.054742263153882684,54.0,0.04756042570884895,41.0,0.08988140985908473,1.0,0.060837504137199426
NAT-91,ERR598985,MES,0.04749846239529696,1075.0,0.046229475486997726,48.0,0.05336536930209003,24.0,0.10465287190141903,1.0,0.06517422713676639
NAT-91,ERR599047,MES,0.0399776628739221,189.0,0.022495003701118992,11.0,0.09539087565626131,8.0,0.09373855847888997,1.0,0.06612540733886653
NAT-91,ERR599166,MES,0.04508525512896065,391.0,0.03111455848840696,31.0,0.0726681780104831,12.0,0.07142357460526624,1.0,0.06973201706914611
NAT-92,ERR598964,MES,0.04677798863994139,214.0,0.05807096895234464,20.0,0.09707499823015317,10.0,0.25735148111164885,1.0,0.07571381582857102
NAT-92,ERR598985,MES,0.043176663867568105,542.0,0.03101829950495507,35.0,0.07330566525818845,15.0,0.06197317392480231,1.0,0.07608433671164122
SP-259,ERR598948,DCM,0.040452445583712464,1803.0,0.037132752835471086,57.0,0.0279529491173496,45.0,0.533986510859134,3.0,0.0605684946103236
SP-288,ERR598948,DCM,0.08554524255355186,1039.0,0.08577284349824993,17.0,0.07746084753637018,14.0,0.2021846871486403,7.0,0.06110692539545995
SP-3030,ERR598957,DCM,0.05991545385816652,482.0,0.05499582930485212,29.0,0.09332814252818727,16.0,0.1606561801285704,4.0,0.06839071252340669
SP-3030,ERR599072,MES,0.0637730217727098,589.0,0.07296947514456815,48.0,0.11102502078590304,19.0,0.14679140050007672,4.0,0.06949589882051695
SP-3031,ERR599072,MES,0.05469297389375263,2141.0,0.06123998327528413,27.0,0.0487924591410259,45.0,0.2037560509067726,1.0,0.0493083524176488
SP-3072,ERR599072,MES,0.03852388176096247,634.0,0.03147717079666969,29.0,0.017635699874653514,13.0,0.12427138386014627,5.0,0.13992011561861725
SP-35,ERR599020,MES,0.14560021779757745,2133.0,0.09970944119741784,38.0,0.1692140994890297,32.0,0.22814640308289003,4.0,0.03552733695701197
SP-45,ERR598957,DCM,0.033028950266168235,1083.0,0.0461817262959935,12.0,0.007830802003003429,32.0,0.14507223564322722,1.0,0.09120969000848766
SP-45,ERR599020,MES,0.031078478193508462,593.0,0.027177129485914667,4.0,0.024082377818881465,14.0,0.18205018868520995,1.0,0.09304911659773324
SP-45,ERR599072,MES,0.04183783492706984,2614.0,0.021215359509844905,42.0,0.032181411286069245,72.0,0.08795248445235171,1.0,0.09164390963448817
SP-45,ERR599132,MES,0.039136168980473174,2024.0,0.011321703341567567,24.0,0.02754031554006471,52.0,0.12049727203232136,1.0,0.09417442308801004
SP-57,SRR3962773,deep,0.09546515290682178,713.0,0.10587811423667093,9.0,0.09973844872672162,16.0,0.40320498626264,1.0,0.055720885265489226
NP-1,ERR598971,MES,0.049284963593227024,1628.0,0.030604427292912437,57.0,0.051923946808470345,38.0,0.0908346623782695,8.0,0.06650773259967517
NP-1,SRR3968062,deep,0.1573154138976429,207.0,0.06896416784340922,8.0,0.11688689416146933,8.0,0.3723367915018184,7.0,0.05713907726870875
NP-1,SRR3968063,deep,0.20555573037863478,1132.0,0.14433121331165322,31.0,0.19613018754393602,32.0,0.4783324655122656,9.0,0.05516932131398269
NP-1,SRR3968770,deep,0.18783394720269966,283.0,0.09808810256772577,8.0,0.1455080771227316,9.0,0.36277114189127524,10.0,0.05803053960404095
NP-1044,ERR599115,MES,0.16925994967118374,411.0,0.09181469272314056,2.0,0.3660509172191469,15.0,0.20278634235469012,1.0,0.043985205517609226
NP-13,SRR3961935,deep,0.14545448508799877,1100.0,0.0901992782793292,21.0,0.1008928641782332,30.0,0.11446226623247938,2.0,0.055126034186568716
NP-13,SRR3961936,deep,0.16173698800809988,2459.0,0.19091181851442776,37.0,0.13622601860468733,53.0,0.21425055643174246,4.0,0.05500649622468251
NP-13,SRR3962293,deep,0.17950804909260473,2763.0,0.18573752899043489,46.0,0.15297115334649303,59.0,0.2797264765461908,7.0,0.05541832980363353
NP-13,SRR3962771,deep,0.1710261065739319,2482.0,0.14119150422372706,37.0,0.1478510941270908,54.0,0.12970905889784867,3.0,0.05592163678984228
NP-1391,ERR599052,SRF,0.1731611539716944,1826.0,0.08863609641238948,36.0,0.20253887770340978,54.0,0.3260843534209746,1.0,0.05481380456650664
NP-15,ERR598971,MES,0.031206507332655363,502.0,0.03233895778098178,45.0,0.11888081052612141,14.0,0.0406486502296941,10.0,0.11400093178846656
NP-15,ERR598980,MES,0.02749717908474438,429.0,0.039372159587502606,38.0,0.1847443270473927,9.0,0.03805739303176348,7.0,0.1312677846801715
NP-15,ERR599015,MES,0.0413924986391124,285.0,0.041772874681946306,36.0,0.12453531654011168,10.0,0.06757049498231017,5.0,0.06092822643869145
NP-15,ERR599076,MES,0.04063930838785084,273.0,0.0426557474486229,36.0,0.19278753849154495,9.0,0.0647404803737407,4.0,0.06076205744591458
NP-15,ERR599127,MES,0.039000062474886174,281.0,0.03773501022124545,36.0,0.1238515519893802,5.0,0.06621067450344045,4.0,0.06074553112997672
NP-15,ERR599152,MES,0.04106846454772385,284.0,0.042942747893435926,34.0,0.13931657538291234,8.0,0.07202328851989051,5.0,0.06055857881079315
NP-15,SRR3968062,deep,0.03935974203876404,297.0,0.046807560747314715,41.0,0.10544877402164543,9.0,0.048693689831336484,9.0,0.09115047836142183
NP-15,SRR3968063,deep,0.04665027783638712,356.0,0.05655831189947145,41.0,0.1364576405839759,14.0,0.06586224410723311,9.0,0.09024327424271857
NP-15,SRR3968770,deep,0.04870926262583379,170.0,0.059531933607221574,32.0,0.20542120738628233,6.0,0.05587209806818767,5.0,0.10236369158057966
NP-151,ERR599115,MES,0.0417771394103059,1998.0,0.02758770640899744,31.0,0.036153006269953096,39.0,0.017682975704235673,1.0,0.05615455075878213
NP-156,ERR598980,MES,0.05563830181560095,160.0,0.0,5.0,0.04707394578496141,10.0,0.07118589605652229,3.0,0.04860844355671525
NP-156,ERR599115,MES,0.08098261693322886,186.0,0.1481574993886732,8.0,0.13019047075426096,7.0,0.09711511213841571,2.0,0.05130203727300008
NP-27,ERR598971,MES,0.0631767888039235,118.0,0.028711704144198505,5.0,0.05379189439121369,6.0,0.08984808243961334,7.0,0.04725767153850505
NP-33,SRR3962293,deep,0.1902197769481021,403.0,0.11456535801129482,23.0,0.11118319682102012,5.0,1.2310473447996861,2.0,0.12784320012621475
NP-33,SRR3962771,deep,0.2231961895320796,625.0,0.15533791859825674,43.0,0.3092745995724896,8.0,1.505205602089334,2.0,0.13165169727856774
NP-34,ERR598971,MES,0.10237629337925296,105.0,0.0,1.0,0.08111394002713156,5.0,0.1424704999028825,3.0,0.059479486804601536
NP-34,ERR599115,MES,0.07084743277268737,150.0,0.0628117092669329,7.0,0.0679638911488469,6.0,0.05129473682559643,2.0,0.0619854169083253
NP-4,ERR599115,MES,0.15567205656614072,628.0,0.13400217059238995,14.0,0.18264899498454534,15.0,0.1118509366318643,1.0,0.0525888390585298
NP-42,ERR598971,MES,0.025364794238483854,1373.0,0.040366004072713436,31.0,0.02340231877294304,43.0,0.02678243590574319,1.0,0.07588117737214006
NP-42,ERR599115,MES,0.013197816394705963,487.0,0.034106834039794566,5.0,0.025757618149320524,18.0,0.07668767041110297,1.0,0.06726648655239441
NP-42,SRR3965585,deep,0.050574105988798496,2621.0,0.09816149634956152,67.0,0.04305771516237205,81.0,0.09205027298065917,1.0,0.06880676894245642
NP-42,SRR3965586,deep,0.045365443019812365,2595.0,0.08342041025416456,66.0,0.03914148016645449,81.0,0.07930029463611142,1.0,0.06917790511822243
NP-44,ERR598971,MES,0.04578483619007672,1313.0,0.010681508727239636,22.0,0.02780428587286028,40.0,0.008968758732021971,1.0,0.05806616219728376
NP-45,ERR598971,MES,0.040114520322506335,257.0,0.04842863840794901,23.0,0.21687885945586619,8.0,0.07079870738327913,2.0,0.06549151515118172
NP-45,ERR599004,MES,0.02849380675386779,1488.0,0.0145647481052425,43.0,0.04347553692885397,29.0,0.0,1.0,0.062039707165181326
NP-45,ERR599051,MES,0.029053461429510083,1503.0,0.011457030635884515,44.0,0.027860348293189043,30.0,0.11990876999385278,2.0,0.062114762419118126
NP-45,ERR599060,MES,0.028820113644080485,1526.0,0.019129146228348562,42.0,0.03429570470265708,32.0,0.337839165656365,2.0,0.062363231498256635
NP-45,ERR599115,MES,0.0454300180124634,1451.0,0.04792346854527675,42.0,0.07677956202536408,33.0,0.06600995541649471,4.0,0.060922519634176574
NP-51,ERR599142,SRF,0.09982904802897692,979.0,0.04308695485405225,23.0,0.10612610429378043,21.0,0.0943955084728409,1.0,0.04933963769220257
NP-939,ERR598980,MES,0.04946488643916474,653.0,0.04166108789090913,8.0,0.04946488643916474,19.0,0.1616446960959637,10.0,0.04509386207622035
NP-939,ERR598995,DCM,0.05726322399072794,738.0,0.054644818476137065,8.0,0.041397876104402036,22.0,0.11888215141605707,6.0,0.04452312962737647
NP-939,ERR599115,MES,0.03937303567673215,417.0,0.03135808231489885,6.0,0.04994425749131304,12.0,0.10446567707067875,8.0,0.043227098606477714
NP-955,ERR598971,MES,0.11725495245903009,912.0,0.11788846382545223,10.0,0.15816953995250754,9.0,0.2196806769790572,3.0,0.03381067829637713
NP-964,ERR598987,DCM,0.1576074683723026,1098.0,0.15803856893096363,26.0,0.14462926217611669,33.0,0.1129798918746302,1.0,0.038592242498679964
NP-969,ERR599052,SRF,0.14213274164246875,2372.0,0.06317107072750264,58.0,0.1880180272500606,38.0,1.4183622745894222,1.0,0.05124266183537685
