0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
51829,IN-924,29040,5271,6171,CALIN,IN,0.03969494912447742,ERR599150,SRF,H,Coenzyme transport and metabolism,0,SRF,0.08425303562447298,1893.0,0.03959688578114405,67.0,0.07300437034882824,42.0,nan,nan,0.0006387727550381758
51830,IN-924,29040,6160,6745,CALIN,IN,0.06760129402504647,ERR599150,SRF,H,Coenzyme transport and metabolism,0,SRF,0.08425303562447298,1893.0,0.03959688578114405,67.0,0.07300437034882824,42.0,nan,nan,0.0006387727550381758
51831,IN-924,29040,6762,7512,CALIN,IN,0.041647927919874934,ERR599150,SRF,K!!!J,Transcription,0,SRF,0.08425303562447298,1893.0,0.03959688578114405,67.0,0.07300437034882824,42.0,nan,nan,0.0006387727550381758
51831,IN-924,29040,6762,7512,CALIN,IN,0.041647927919874934,ERR599150,SRF,K!!!J,"Translation, ribosomal structure and biogenesis",0,SRF,0.08425303562447298,1893.0,0.03959688578114405,67.0,0.07300437034882824,42.0,nan,nan,0.0006387727550381758
51828,IN-924,29040,4459,5215,CALIN,IN,0.6569489709362064,ERR599158,SRF,O,"Posttranslational modification, protein turnover, chaperones",0,SRF,0.05175805932903591,191.0,0.02150888202705394,6.0,0.15987087924398974,4.0,nan,nan,7.37717638683718e-05
51828,IN-924,29040,4459,5215,CALIN,IN,0.2498129875747445,ERR599023,DCM,O,"Posttranslational modification, protein turnover, chaperones",0,DCM,0.07267202555949437,1738.0,0.03233286138902535,60.0,0.06780177231738445,41.0,nan,nan,0.0005276531863577688
51829,IN-924,29040,5271,6171,CALIN,IN,0.035926640830158486,ERR599023,DCM,H,Coenzyme transport and metabolism,0,DCM,0.07267202555949437,1738.0,0.03233286138902535,60.0,0.06780177231738445,41.0,nan,nan,0.0005276531863577688
51830,IN-924,29040,6160,6745,CALIN,IN,0.06015435267717275,ERR599023,DCM,H,Coenzyme transport and metabolism,0,DCM,0.07267202555949437,1738.0,0.03233286138902535,60.0,0.06780177231738445,41.0,nan,nan,0.0005276531863577688
51831,IN-924,29040,6762,7512,CALIN,IN,0.013615830069507484,ERR599023,DCM,K!!!J,Transcription,0,DCM,0.07267202555949437,1738.0,0.03233286138902535,60.0,0.06780177231738445,41.0,nan,nan,0.0005276531863577688
51831,IN-924,29040,6762,7512,CALIN,IN,0.013615830069507484,ERR599023,DCM,K!!!J,"Translation, ribosomal structure and biogenesis",0,DCM,0.07267202555949437,1738.0,0.03233286138902535,60.0,0.06780177231738445,41.0,nan,nan,0.0005276531863577688
51828,IN-924,29040,4459,5215,CALIN,IN,0.2923232637277629,ERR599026,DCM,O,"Posttranslational modification, protein turnover, chaperones",0,DCM,0.08964965027420521,1877.0,0.04981647392775782,67.0,0.08857743229198688,42.0,nan,nan,0.0004131726846966663
51829,IN-924,29040,5271,6171,CALIN,IN,0.05439257697053227,ERR599026,DCM,H,Coenzyme transport and metabolism,0,DCM,0.08964965027420521,1877.0,0.04981647392775782,67.0,0.08857743229198688,42.0,nan,nan,0.0004131726846966663
51830,IN-924,29040,6160,6745,CALIN,IN,0.06173373852074721,ERR599026,DCM,H,Coenzyme transport and metabolism,0,DCM,0.08964965027420521,1877.0,0.04981647392775782,67.0,0.08857743229198688,42.0,nan,nan,0.0004131726846966663
51831,IN-924,29040,6762,7512,CALIN,IN,0.04525026731736207,ERR599026,DCM,K!!!J,Transcription,0,DCM,0.08964965027420521,1877.0,0.04981647392775782,67.0,0.08857743229198688,42.0,nan,nan,0.0004131726846966663
51831,IN-924,29040,6762,7512,CALIN,IN,0.04525026731736207,ERR599026,DCM,K!!!J,"Translation, ribosomal structure and biogenesis",0,DCM,0.08964965027420521,1877.0,0.04981647392775782,67.0,0.08857743229198688,42.0,nan,nan,0.0004131726846966663
51828,IN-924,29040,4459,5215,CALIN,IN,0.370546135953077,ERR599028,DCM,O,"Posttranslational modification, protein turnover, chaperones",0,DCM,0.08406357423382269,1617.0,0.030412828970234205,55.0,0.08135451310045079,38.0,nan,nan,0.0001073611933560144
51829,IN-924,29040,5271,6171,CALIN,IN,0.04465169484209381,ERR599028,DCM,H,Coenzyme transport and metabolism,0,DCM,0.08406357423382269,1617.0,0.030412828970234205,55.0,0.08135451310045079,38.0,nan,nan,0.0001073611933560144
51830,IN-924,29040,6160,6745,CALIN,IN,0.05019084695942196,ERR599028,DCM,H,Coenzyme transport and metabolism,0,DCM,0.08406357423382269,1617.0,0.030412828970234205,55.0,0.08135451310045079,38.0,nan,nan,0.0001073611933560144
51831,IN-924,29040,6762,7512,CALIN,IN,0.042411754543305966,ERR599028,DCM,K!!!J,Transcription,0,DCM,0.08406357423382269,1617.0,0.030412828970234205,55.0,0.08135451310045079,38.0,nan,nan,0.0001073611933560144
51831,IN-924,29040,6762,7512,CALIN,IN,0.042411754543305966,ERR599028,DCM,K!!!J,"Translation, ribosomal structure and biogenesis",0,DCM,0.08406357423382269,1617.0,0.030412828970234205,55.0,0.08135451310045079,38.0,nan,nan,0.0001073611933560144
51828,IN-924,29040,4459,5215,CALIN,IN,0.3594128753574936,ERR599082,DCM,O,"Posttranslational modification, protein turnover, chaperones",0,DCM,0.0909148705781282,1855.0,0.04509722885851848,66.0,0.08543826861935848,42.0,nan,nan,0.00013665464631821718
51829,IN-924,29040,5271,6171,CALIN,IN,0.04394149134584187,ERR599082,DCM,H,Coenzyme transport and metabolism,0,DCM,0.0909148705781282,1855.0,0.04509722885851848,66.0,0.08543826861935848,42.0,nan,nan,0.00013665464631821718
51830,IN-924,29040,6160,6745,CALIN,IN,0.05629896395161424,ERR599082,DCM,H,Coenzyme transport and metabolism,0,DCM,0.0909148705781282,1855.0,0.04509722885851848,66.0,0.08543826861935848,42.0,nan,nan,0.00013665464631821718
51831,IN-924,29040,6762,7512,CALIN,IN,0.043065957279712866,ERR599082,DCM,K!!!J,Transcription,0,DCM,0.0909148705781282,1855.0,0.04509722885851848,66.0,0.08543826861935848,42.0,nan,nan,0.00013665464631821718
51831,IN-924,29040,6762,7512,CALIN,IN,0.043065957279712866,ERR599082,DCM,K!!!J,"Translation, ribosomal structure and biogenesis",0,DCM,0.0909148705781282,1855.0,0.04509722885851848,66.0,0.08543826861935848,42.0,nan,nan,0.00013665464631821718
51828,IN-924,29040,4459,5215,CALIN,IN,0.37866736011120783,ERR599110,DCM,O,"Posttranslational modification, protein turnover, chaperones",0,DCM,0.08465209331092505,1730.0,0.056819948943557776,61.0,0.06729414462216858,39.0,nan,nan,0.0003620580339515816
51829,IN-924,29040,5271,6171,CALIN,IN,0.05940834946072737,ERR599110,DCM,H,Coenzyme transport and metabolism,0,DCM,0.08465209331092505,1730.0,0.056819948943557776,61.0,0.06729414462216858,39.0,nan,nan,0.0003620580339515816
51830,IN-924,29040,6160,6745,CALIN,IN,0.08375774712098044,ERR599110,DCM,H,Coenzyme transport and metabolism,0,DCM,0.08465209331092505,1730.0,0.056819948943557776,61.0,0.06729414462216858,39.0,nan,nan,0.0003620580339515816
51831,IN-924,29040,6762,7512,CALIN,IN,0.06557761619733513,ERR599110,DCM,K!!!J,Transcription,0,DCM,0.08465209331092505,1730.0,0.056819948943557776,61.0,0.06729414462216858,39.0,nan,nan,0.0003620580339515816
51831,IN-924,29040,6762,7512,CALIN,IN,0.06557761619733513,ERR599110,DCM,K!!!J,"Translation, ribosomal structure and biogenesis",0,DCM,0.08465209331092505,1730.0,0.056819948943557776,61.0,0.06729414462216858,39.0,nan,nan,0.0003620580339515816
51829,IN-924,29040,5271,6171,CALIN,IN,0.0,ERR598949,DCM,H,Coenzyme transport and metabolism,0,DCM,0.05400720086782768,252.0,0.003070382616910734,7.0,0.010594366862190705,10.0,nan,nan,5.8006173328209593e-05
79550,IN-32,19423,45740,46037,CALIN,IN,0.024949140330589925,ERR599062,MES,V,Defense mechanisms,0,MES,0.05653646347857419,2989.0,0.04445033679072069,40.0,0.05263710204280853,86.0,0.11792721780063845,4.0,0.013074416311896134
79551,IN-32,19423,46036,46330,CALIN,IN,0.19099640046227048,ERR599062,MES,V,Defense mechanisms,0,MES,0.05653646347857419,2989.0,0.04445033679072069,40.0,0.05263710204280853,86.0,0.11792721780063845,4.0,0.013074416311896134
79552,IN-32,19423,46426,46729,CALIN,IN,1.3547341472212546,ERR599062,MES,X,"Mobilome: prophages, transposons",0,MES,0.05653646347857419,2989.0,0.04445033679072069,40.0,0.05263710204280853,86.0,0.11792721780063845,4.0,0.013074416311896134
79550,IN-32,19423,45740,46037,CALIN,IN,0.0,SRR3963982,deep,V,Defense mechanisms,0,deep,0.2184307752294,3248.0,0.21272377371337667,55.0,0.19576849199939644,88.0,0.4027345905454997,8.0,0.012994679291834793
79551,IN-32,19423,46036,46330,CALIN,IN,0.026454807377119968,SRR3963982,deep,V,Defense mechanisms,0,deep,0.2184307752294,3248.0,0.21272377371337667,55.0,0.19576849199939644,88.0,0.4027345905454997,8.0,0.012994679291834793
79552,IN-32,19423,46426,46729,CALIN,IN,0.15082115844831198,SRR3963982,deep,X,"Mobilome: prophages, transposons",0,deep,0.2184307752294,3248.0,0.21272377371337667,55.0,0.19576849199939644,88.0,0.4027345905454997,8.0,0.012994679291834793
79551,IN-32,19423,46036,46330,CALIN,IN,1.7570968639453135,ERR598960,MES,V,Defense mechanisms,0,MES,0.054734612257184435,3083.0,0.03809369790432311,56.0,0.04866264939054527,85.0,0.14198164309386113,7.0,0.012377573209887482
79552,IN-32,19423,46426,46729,CALIN,IN,0.08644756994584295,ERR598960,MES,X,"Mobilome: prophages, transposons",0,MES,0.054734612257184435,3083.0,0.03809369790432311,56.0,0.04866264939054527,85.0,0.14198164309386113,7.0,0.012377573209887482
79552,IN-32,19423,46426,46729,CALIN,IN,0.4408041401106999,ERR599082,DCM,X,"Mobilome: prophages, transposons",0,DCM,0.05644652669690925,2943.0,0.042827954932944716,32.0,0.048162213023038664,85.0,0.15351216110186608,5.0,0.012813263911243091
132508,IN-928,44884,27651,28620,complete,IN,0.16122054257647694,ERR599112,MES,L,"Replication, recombination and repair",0,MES,0.057825888315963365,1985.0,0.02869216067771212,25.0,0.07175706545010474,50.0,0.10293122702930303,6.0,0.00608092977716254
53885,SAT-69,146374,40895,41570,complete,SAT,0.1919200799201394,ERR599044,MES,P,Inorganic ion transport and metabolism,0,MES,0.04292919808582165,1370.0,0.05722787172313671,29.0,0.03973511770868205,39.0,0.09005831630074555,4.0,0.014326834657526688
421407,SAT-69,93996,41,455,CALIN,SAT,0.0656275836800135,ERR599044,MES,K,Transcription,0,MES,0.04292919808582165,1370.0,0.05722787172313671,29.0,0.03973511770868205,39.0,0.09005831630074555,4.0,0.014326834657526688
421409,SAT-69,93996,1510,1996,CALIN,SAT,0.09505646824647317,ERR599044,MES,I,Lipid transport and metabolism,0,MES,0.04292919808582165,1370.0,0.05722787172313671,29.0,0.03973511770868205,39.0,0.09005831630074555,4.0,0.014326834657526688
421410,SAT-69,93996,2154,5115,CALIN,SAT,0.057288438140121564,ERR599044,MES,T!!!T,Signal transduction mechanisms,0,MES,0.04292919808582165,1370.0,0.05722787172313671,29.0,0.03973511770868205,39.0,0.09005831630074555,4.0,0.014326834657526688
421410,SAT-69,93996,2154,5115,CALIN,SAT,0.057288438140121564,ERR599044,MES,T!!!T,Signal transduction mechanisms,0,MES,0.04292919808582165,1370.0,0.05722787172313671,29.0,0.03973511770868205,39.0,0.09005831630074555,4.0,0.014326834657526688
128401,SAT-1462,53586,6240,8325,CALIN,SAT,0.0648986334754984,ERR598947,MES,P,Inorganic ion transport and metabolism,0,MES,0.035685931048267575,2005.0,0.03829154474841124,36.0,0.04238501309227094,71.0,0.0528058916201474,4.0,0.017478651073797005
128402,SAT-1462,53586,8504,8969,CALIN,SAT,0.013529836044774238,ERR598947,MES,M,Cell wall/membrane/envelope biogenesis,0,MES,0.035685931048267575,2005.0,0.03829154474841124,36.0,0.04238501309227094,71.0,0.0528058916201474,4.0,0.017478651073797005
128404,SAT-1462,53586,9468,12684,CALIN,SAT,0.047368261048617084,ERR598947,MES,O!!!S,"Posttranslational modification, protein turnover, chaperones",0,MES,0.035685931048267575,2005.0,0.03829154474841124,36.0,0.04238501309227094,71.0,0.0528058916201474,4.0,0.017478651073797005
128404,SAT-1462,53586,9468,12684,CALIN,SAT,0.047368261048617084,ERR598947,MES,O!!!S,Function unknown,0,MES,0.035685931048267575,2005.0,0.03829154474841124,36.0,0.04238501309227094,71.0,0.0528058916201474,4.0,0.017478651073797005
366843,SAT-1462,55601,25662,29316,CALIN,SAT,0.07760515578245396,ERR598947,MES,L,"Replication, recombination and repair",0,MES,0.035685931048267575,2005.0,0.03829154474841124,36.0,0.04238501309227094,71.0,0.0528058916201474,4.0,0.017478651073797005
366844,SAT-1462,55601,29312,30545,CALIN,SAT,0.030856312885803008,ERR598947,MES,L,"Replication, recombination and repair",0,MES,0.035685931048267575,2005.0,0.03829154474841124,36.0,0.04238501309227094,71.0,0.0528058916201474,4.0,0.017478651073797005
444953,SAT-1462,51472,158,1052,In0,SAT,1.3675359092464452,ERR598947,MES,L,"Replication, recombination and repair",0,MES,0.035685931048267575,2005.0,0.03829154474841124,36.0,0.04238501309227094,71.0,0.0528058916201474,4.0,0.017478651073797005
202549,SAT-112,194940,114614,115619,complete,SAT,1.5739142816460383,SRR3966130,deep,L,"Replication, recombination and repair",0,deep,0.06173051827396067,372.0,0.012825894314630921,7.0,0.11797854553148893,14.0,1.036400718723396,1.0,0.006350710565544118
202550,SAT-112,194940,115941,116286,complete,SAT,0.11220072573575056,ERR599148,DCM,C,Energy production and conversion,0,DCM,0.06411040708530884,17.0,0.07384289633160987,2.0,nan,nan,nan,nan,0.0047757022505862745
202550,SAT-112,194940,115941,116286,complete,SAT,0.0,ERR599000,MES,C,Energy production and conversion,0,MES,0.06368513304196834,21.0,0.12113736603532435,1.0,nan,nan,nan,nan,0.005924850269152129
202550,SAT-112,194940,115941,116286,complete,SAT,0.05601936876556963,ERR599044,MES,C,Energy production and conversion,0,MES,0.0707890189653082,46.0,0.05169244884246371,4.0,nan,nan,0.059425558024722276,1.0,0.003535836109327212
244906,SAT-26,243254,149341,150310,complete,SAT,0.5181229027382935,ERR599148,DCM,L,"Replication, recombination and repair",0,DCM,0.22919108786471526,6.0,nan,nan,nan,nan,nan,nan,0.005073008989261828
244906,SAT-26,243254,149341,150310,complete,SAT,0.2806496815304899,ERR599000,MES,L,"Replication, recombination and repair",0,MES,0.0779893621465068,15.0,nan,nan,0.14751520271932386,2.0,nan,nan,0.007300190802976417
244906,SAT-26,243254,149341,150310,complete,SAT,0.455164040089425,ERR599044,MES,L,"Replication, recombination and repair",0,MES,0.05355279145714049,11.0,nan,nan,0.05039264961101719,4.0,nan,nan,0.003302791429744471
244906,SAT-26,243254,149341,150310,complete,SAT,0.3965136987734259,ERR599159,MES,L,"Replication, recombination and repair",0,MES,0.3045705418879906,5.0,nan,nan,nan,nan,nan,nan,0.003808057029117996
244906,SAT-26,243254,149341,150310,complete,SAT,0.387463680647336,SRR3966130,deep,L,"Replication, recombination and repair",0,deep,0.387463680647336,1.0,nan,nan,nan,nan,nan,nan,0.0
244906,SAT-26,243254,149341,150310,complete,SAT,0.8561522251217498,SRR3968060,deep,L,"Replication, recombination and repair",0,deep,0.2043284930274308,4.0,nan,nan,0.24714411257161945,1.0,nan,nan,0.0
265425,SAT-109,302934,18242,18530,CALIN,SAT,0.0,ERR599000,MES,V,Defense mechanisms,0,MES,0.04460883177226508,637.0,0.06319203205837669,39.0,0.0327170565883495,12.0,0.0712309886845995,7.0,0.0006807084156940942
265426,SAT-109,302934,18540,18819,CALIN,SAT,0.049052869765943335,ERR599000,MES,V,Defense mechanisms,0,MES,0.04460883177226508,637.0,0.06319203205837669,39.0,0.0327170565883495,12.0,0.0712309886845995,7.0,0.0006807084156940942
291070,SAT-109,298324,61060,61303,CALIN,SAT,0.02301674324321199,ERR599000,MES,V,Defense mechanisms,0,MES,0.04460883177226508,637.0,0.06319203205837669,39.0,0.0327170565883495,12.0,0.0712309886845995,7.0,0.0006807084156940942
291071,SAT-109,298324,61447,61741,CALIN,SAT,0.23311353881450936,ERR599000,MES,X,"Mobilome: prophages, transposons",0,MES,0.04460883177226508,637.0,0.06319203205837669,39.0,0.0327170565883495,12.0,0.0712309886845995,7.0,0.0006807084156940942
265425,SAT-109,302934,18242,18530,CALIN,SAT,0.0,ERR599044,MES,V,Defense mechanisms,0,MES,0.046021380937701285,177.0,0.07834539149230313,24.0,0.0339390456838816,9.0,0.056721411043571424,5.0,0.0009394187530740858
265426,SAT-109,302934,18540,18819,CALIN,SAT,0.0339390456838816,ERR599044,MES,V,Defense mechanisms,0,MES,0.046021380937701285,177.0,0.07834539149230313,24.0,0.0339390456838816,9.0,0.056721411043571424,5.0,0.0009394187530740858
291070,SAT-109,298324,61060,61303,CALIN,SAT,0.03783512115638122,ERR599044,MES,V,Defense mechanisms,0,MES,0.046021380937701285,177.0,0.07834539149230313,24.0,0.0339390456838816,9.0,0.056721411043571424,5.0,0.0009394187530740858
291071,SAT-109,298324,61447,61741,CALIN,SAT,0.13835722018280736,ERR599044,MES,X,"Mobilome: prophages, transposons",0,MES,0.046021380937701285,177.0,0.07834539149230313,24.0,0.0339390456838816,9.0,0.056721411043571424,5.0,0.0009394187530740858
291070,SAT-109,298324,61060,61303,CALIN,SAT,0.0,ERR599148,DCM,V,Defense mechanisms,0,DCM,0.04036053480816286,126.0,0.08901323140105091,22.0,0.0,3.0,0.06115814507576961,1.0,0.0010260634976626763
291070,SAT-109,298324,61060,61303,CALIN,SAT,0.16575503857821916,ERR598947,MES,V,Defense mechanisms,0,MES,0.09992033686127268,7.0,nan,nan,0.13982432177920598,2.0,nan,nan,0.0017424554881277528
291070,SAT-109,298324,61060,61303,CALIN,SAT,0.13785883977404234,ERR599005,MES,V,Defense mechanisms,0,MES,0.06883034653307657,10.0,nan,nan,0.13785883977404234,1.0,nan,nan,0.0009693935652586496
291070,SAT-109,298324,61060,61303,CALIN,SAT,0.04355887489376652,ERR599159,MES,V,Defense mechanisms,0,MES,0.05407524268282757,50.0,0.08484400272144907,8.0,0.03136926698775637,4.0,0.042519047987025736,3.0,0.0008272900400337074
291071,SAT-109,298324,61447,61741,CALIN,SAT,0.1916737320491016,ERR599159,MES,X,"Mobilome: prophages, transposons",0,MES,0.05407524268282757,50.0,0.08484400272144907,8.0,0.03136926698775637,4.0,0.042519047987025736,3.0,0.0008272900400337074
291070,SAT-109,298324,61060,61303,CALIN,SAT,0.010767871269563438,SRR3966130,deep,V,Defense mechanisms,0,deep,0.10039882742221587,21.0,0.1260272493737391,2.0,0.010767871269563438,1.0,0.020271001577155008,1.0,0.004644052154690782
291070,SAT-109,298324,61060,61303,CALIN,SAT,0.038690138314355284,SRR3967025,deep,V,Defense mechanisms,0,deep,0.14018925518681524,9.0,nan,nan,0.0322715436348291,2.0,nan,nan,0.0046112331805938465
291070,SAT-109,298324,61060,61303,CALIN,SAT,0.04027289766131237,SRR3967558,deep,V,Defense mechanisms,0,deep,0.12969265130169993,8.0,nan,nan,0.11215599104848904,2.0,nan,nan,0.003688952790914288
291070,SAT-109,298324,61060,61303,CALIN,SAT,0.040890819366929385,SRR3967699,deep,V,Defense mechanisms,0,deep,0.09470046078266704,10.0,nan,nan,0.05971619675610219,2.0,nan,nan,0.0008287328181178177
291070,SAT-109,298324,61060,61303,CALIN,SAT,0.03965184183177918,SRR3968060,deep,V,Defense mechanisms,0,deep,0.07882503629211067,114.0,0.07987552690698625,21.0,0.03965184183177918,3.0,0.03045265335025632,2.0,0.0003290599868613683
291071,SAT-109,298324,61447,61741,CALIN,SAT,0.13635740035857344,SRR3968060,deep,X,"Mobilome: prophages, transposons",0,deep,0.07882503629211067,114.0,0.07987552690698625,21.0,0.03965184183177918,3.0,0.03045265335025632,2.0,0.0003290599868613683
303748,SAT-62,MHASMcontig_1891507,71092,71605,complete,SAT,0.2462995235807512,ERR599159,MES,L,"Replication, recombination and repair",0,MES,0.06697333955088118,244.0,0.042451677722648684,2.0,0.08552791649614784,12.0,0.1045475676811673,4.0,0.005402636995891398
405965,SAT-126,MHASMcontig_1419004,13571,14207,CALIN,SAT,0.5689202367503763,ERR599148,DCM,S,Function unknown,0,DCM,0.07776774638907698,61.0,nan,nan,nan,nan,nan,nan,0.0018604516052923336
405965,SAT-126,MHASMcontig_1419004,13571,14207,CALIN,SAT,1.1078519082516365,ERR599000,MES,S,Function unknown,0,MES,0.06280910608401273,22.0,nan,nan,nan,nan,nan,nan,0.0
405965,SAT-126,MHASMcontig_1419004,13571,14207,CALIN,SAT,0.8314946028593782,ERR599044,MES,S,Function unknown,0,MES,0.11576114552079425,17.0,nan,nan,nan,nan,nan,nan,0.0
416928,SAT-1,231089,75767,76070,CALIN,SAT,0.11201308396553056,ERR599148,DCM,C,Energy production and conversion,0,DCM,0.04723880172155449,2663.0,0.04093613865033949,40.0,0.0527762833840674,55.0,0.2324475076295429,5.0,0.004934240602897799
416928,SAT-1,231089,75767,76070,CALIN,SAT,0.11734356653953194,ERR599000,MES,C,Energy production and conversion,0,MES,0.05173039465591801,2822.0,0.041550342623925776,41.0,0.05720164704100924,60.0,0.1716053322931583,5.0,0.0048680792158916405
416928,SAT-1,231089,75767,76070,CALIN,SAT,0.30547312904418555,ERR599044,MES,C,Energy production and conversion,0,MES,0.0457673773585607,2725.0,0.04218517769882674,40.0,0.04747334148012999,57.0,0.1466971454888129,5.0,0.004273535755042638
416928,SAT-1,231089,75767,76070,CALIN,SAT,0.3625818732159676,ERR599159,MES,C,Energy production and conversion,0,MES,0.039393989740546566,99.0,0.07471264367816075,3.0,0.054845157508868085,4.0,0.06185894317215874,2.0,0.004452860999126629
416928,SAT-1,231089,75767,76070,CALIN,SAT,0.13155384864948758,SRR3967025,deep,C,Energy production and conversion,0,deep,0.08662583351153064,62.0,nan,nan,0.1893684192934808,3.0,nan,nan,0.005373673837749396
416928,SAT-1,231089,75767,76070,CALIN,SAT,0.99887342758544,SRR3967558,deep,C,Energy production and conversion,0,deep,0.99887342758544,1.0,nan,nan,nan,nan,nan,nan,0.0044998200643926005
416928,SAT-1,231089,75767,76070,CALIN,SAT,0.30511714752054664,SRR3967699,deep,C,Energy production and conversion,0,deep,0.16678272972798708,4.0,nan,nan,nan,nan,nan,nan,0.0049853432327732535
416928,SAT-1,231089,75767,76070,CALIN,SAT,0.4089062448494769,SRR3968060,deep,C,Energy production and conversion,0,deep,0.1886462383786462,6.0,nan,nan,nan,nan,nan,nan,0.004141198886081086
421407,SAT-69,93996,41,455,CALIN,SAT,0.0668367346938774,ERR599005,MES,K,Transcription,0,MES,0.03225222880412909,276.0,0.051460321720253534,16.0,0.03493699823201165,5.0,nan,nan,0.002391354443816769
94200,NAT-280,50855,41734,43609,CALIN,NAT,0.042295528879446674,ERR598968,SRF,J,"Translation, ribosomal structure and biogenesis",0,SRF,0.0837429030378622,515.0,0.14325304494955726,6.0,0.06362656265317335,19.0,nan,nan,0.004881388707161261
94200,NAT-280,50855,41734,43609,CALIN,NAT,0.14105735439625666,ERR598986,DCM,J,"Translation, ribosomal structure and biogenesis",0,DCM,0.04003341410035983,139.0,0.0,1.0,0.04598055489221785,6.0,nan,nan,0.006397900959674248
120963,NAT-32,MHASMcontig_1828408,1139,2534,In0,NAT,0.0912383496735932,ERR598996,DCM,L,"Replication, recombination and repair",0,DCM,0.09242698644020733,24.0,nan,nan,0.07592879080902158,2.0,0.1234049147141086,7.0,0.01535579119588775
328131,NAT-143,8753,35031,36117,CALIN,NAT,0.14679522736408193,ERR599095,DCM,E,Amino acid transport and metabolism,0,DCM,0.07889571311152656,1015.0,0.03332079946779282,29.0,0.08844863041407616,30.0,nan,nan,-1.0
336850,NAT-64,MHASMcontig_370840,1467,2433,complete,NAT,0.04030236513925645,ERR598985,MES,L,"Replication, recombination and repair",0,MES,0.0914878168128015,733.0,0.07476100690295527,8.0,0.1815366443892264,21.0,0.0678404091888775,4.0,0.004350515568622314
380506,NAT-145,2939,41922,43146,In0,NAT,0.2510403497203028,ERR598955,SRF,L,"Replication, recombination and repair",0,SRF,0.13489901427811546,856.0,0.06550391138962969,14.0,0.10538750016151148,17.0,nan,nan,0.01701105672127154
395897,NAT-30,MHASMcontig_1525306,0,8829,CALIN,NAT,0.2127647629825551,ERR598944,MES,Q,"Secondary metabolites biosynthesis, transport and catabolism",0,MES,0.07921488074414901,228.0,0.047729113822520895,19.0,0.025187552495753742,4.0,0.12904037098440613,3.0,0.00487460978527388
427557,NAT-276,MHASMcontig_270293,1109,2174,CALIN,NAT,0.08124355104495548,ERR598985,MES,X,"Mobilome: prophages, transposons",0,MES,0.07033229909781373,2786.0,0.0508310560648625,61.0,0.0710306620488004,76.0,0.17580487130313768,9.0,0.005678197357979982
433399,NAT-101,68765,11680,11887,CALIN,NAT,0.06562050590246145,ERR598986,DCM,K,Transcription,0,DCM,0.06562050590246145,1.0,nan,nan,nan,nan,nan,nan,0.0
433399,NAT-101,68765,11680,11887,CALIN,NAT,0.06777571449589558,ERR598996,DCM,K,Transcription,0,DCM,0.06777571449589558,1.0,nan,nan,nan,nan,nan,nan,0.0
433399,NAT-101,68765,11680,11887,CALIN,NAT,0.0,ERR599095,DCM,K,Transcription,0,DCM,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0
433399,NAT-101,68765,11680,11887,CALIN,NAT,0.0008022619878255285,ERR598944,MES,K,Transcription,0,MES,0.09672475229030228,1247.0,0.09448887711025834,27.0,0.06836204464824111,33.0,nan,nan,0.004371160361661936
433399,NAT-101,68765,11680,11887,CALIN,NAT,0.002399783702291405,ERR598964,MES,K,Transcription,0,MES,0.10615577974384646,1595.0,0.11996908835133335,36.0,0.0792226943225224,39.0,nan,nan,0.004508429595465191
433399,NAT-101,68765,11680,11887,CALIN,NAT,0.0041092659853516475,ERR598985,MES,K,Transcription,0,MES,0.12554823881169758,1966.0,0.10958536482283282,62.0,0.1272735844046218,44.0,0.09893522572664246,1.0,0.004995308370944697
433399,NAT-101,68765,11680,11887,CALIN,NAT,0.0010349103713707289,ERR599047,MES,K,Transcription,0,MES,0.09032269634577086,871.0,0.09670980998473612,20.0,0.08049904918675435,24.0,nan,nan,0.004285431209725615
340003,SP-133,MHASMcontig_3350026,128101,128641,complete,SP,0.0,ERR598948,DCM,X,"Mobilome: prophages, transposons",0,DCM,0.07744822007147345,17.0,0.06141270854852724,1.0,nan,nan,0.0006015834206306147,2.0,0.0009720915711400268
340003,SP-133,MHASMcontig_3350026,128101,128641,complete,SP,0.0,ERR598999,MES,X,"Mobilome: prophages, transposons",0,MES,0.004073375764631807,3.0,nan,nan,nan,nan,0.002036687882315904,2.0,0.0
340003,SP-133,MHASMcontig_3350026,128101,128641,complete,SP,0.014416699381719952,ERR599020,MES,X,"Mobilome: prophages, transposons",0,MES,0.046324904669317706,36.0,0.06860761625678853,4.0,nan,nan,0.04174455267202313,5.0,0.000203675710990728
340003,SP-133,MHASMcontig_3350026,128101,128641,complete,SP,0.0,ERR599033,MES,X,"Mobilome: prophages, transposons",0,MES,0.0,2.0,nan,nan,nan,nan,0.0,2.0,0.00015169810925571835
340003,SP-133,MHASMcontig_3350026,128101,128641,complete,SP,0.0,ERR599071,MES,X,"Mobilome: prophages, transposons",0,MES,0.007211644013116758,3.0,nan,nan,nan,nan,0.003605822006558379,2.0,0.0
340003,SP-133,MHASMcontig_3350026,128101,128641,complete,SP,0.0017246798215836865,ERR599083,MES,X,"Mobilome: prophages, transposons",0,MES,0.001734679705970138,2.0,nan,nan,nan,nan,0.001734679705970138,2.0,0.0014268604553387464
