bin,depth,size_fraction,sum_SRF,sum_DCM,sum_MES,sum_particle,sum_planktonic
EAC-647,SRF,planktonic,0.037564897949510775,0.024614070352404514,0.008630022370907433,0.0025509309754994038,0.040302503527746315
EAC-649,SRF,planktonic,0.05459321600100425,0.04700421613331653,0.00649163488638667,0.0006850789538394712,0.11909169710041674
EAC-65,SRF,planktonic,0.031034601229640482,0.013720023276058282,0.0018640488292250936,0.0013035988626221877,0.05554356340151932
EAC-650,SRF,planktonic,0.036905321430168565,0.018025944140689677,0.0030300987032207535,0.0021078355387664787,0.06254026899121096
EAC-653,SRF,planktonic,0.25486685164107264,0.09966819608892677,0.015459877065463623,0.04375564956895578,0.36355905984667214
EAC-654,DCM,planktonic,0.01120365640823327,0.03497659991894713,0.004439779644376196,0.003047583774271499,0.038480684021469584
EAC-657,SRF,planktonic,0.05569500402393966,0.03326578872780085,0.0031341976440589043,0.019570101613347563,0.07425704879652888
EAC-66,MES,planktonic,0.003804534203004426,0.026930854632521446,0.18167506217801063,0.016550021594786406,0.10364325848982424
EAC-662,DCM,planktonic,0.028585556862238418,0.033409983501130065,0.0026210941556167587,0.006869570466004679,0.06179685048786956
EAC-670,MES,mixed,0.013347273341822223,0.009908049588078205,0.030229191822283768,0.004590553887209258,0.005188410206250101
EAC-673,MES,planktonic,0.030524136409038647,0.037024315688191485,0.16150260910824052,0.015442682537088451,0.03240415271554789
EAC-674,SRF,planktonic,0.04710622268969768,0.03592968205457222,0.0043761916264516655,0.002869973953776744,0.08145713936760801
EAC-676,DCM,planktonic,0.018173854023883808,0.024730331188499658,0.001151891052881846,0.0016372949393336285,0.035509464911680236
EAC-68,MES,planktonic,0.0007909132102497996,0.0023240908509449534,0.03254588594845425,0.0020692803690483138,0.01571254749635824
EAC-682,DCM,planktonic,0.09246152683211828,0.20485458299079648,0.0036492213957056555,0.002404363574080379,0.22443551865760977
EAC-683,MES,planktonic,0.004994717002259768,0.004873042377984475,0.026457372562784832,0.003811743833647529,0.013521029924019304
EAC-69,SRF,mixed,0.005881960078738205,0.0021478380796923534,0.0032218360881077455,0.0015021786766999795,0.0008430304848433023
EAC-691,MES,planktonic,0.0019419423327996402,0.0012761587846588757,0.10486771934660401,0.0009293624730602881,0.05239164888387844
EAC-695,MES,mixed,0.06337608214304492,0.057794066035589606,0.5162110775783199,0.02187485321868609,0.03537127000875811
EAC-71,MES,planktonic,0.004025046696284019,0.009975486466624064,0.0857694359225583,0.01377419811096867,0.03320506460078977
EAC-710,unsure,particle,0.11701289797208025,0.14207701021981464,0.04413356182596632,0.17293056633605564,0.07531769482589788
EAC-713,MES,mixed,0.05755598279677831,0.07434316264731262,0.3413894121375788,0.06882882967471021,0.05056010813398586
EAC-714,SRF,planktonic,0.10025881958125003,0.06397740257238546,0.004350017771475397,0.004612218572844985,0.17399028279919584
EAC-723,MES,planktonic,0.0017532336179246469,0.0069392121724327705,0.6596317349552995,0.005817577456759845,0.28342996749365496
EAC-73,MES,planktonic,0.0017011160011317697,0.0019990827780223836,0.021867687295764163,0.0024347226441282276,0.009964468029984033
EAC-74,MES,planktonic,0.002965275595193822,0.0045570714151161535,0.028856143621203072,0.000987094397402199,0.019326907947993993
EAC-75,MES,planktonic,0.010311352017142764,0.010986373395292152,0.04481512590185471,0.006178369438263209,0.03132008305355648
EAC-76,SRF,mixed,0.01304521699756349,0.0022251422957837554,0.009977384181088842,0.002131475417635481,0.002883302062763465
EAC-77,SRF,planktonic,0.016861696481078787,0.004975832331270191,0.0061838671307073035,0.0026465713193463605,0.008754008854056593
EAC-81,DCM,mixed,0.02806188714229393,0.053623962783756494,0.004789795883960911,0.027113103690563682,0.05061954928148583
EAC-85,DCM,planktonic,0.003232994126062047,0.007844625214171532,0.001856704926179121,0.0006477733871560754,0.011300064780334428
EAC-86,MES,planktonic,0.0001891523571822825,0.001582808298190361,0.4901343943321931,0.011017857632398605,0.19245582044878684
EAC-87,unsure,mixed,0.01344832463851922,0.0038713979159351692,0.011287817668072403,0.013713417169723659,0.009118731885753113
EAC-88,MES,planktonic,0.000332103777414938,0.000625717273401709,0.028740217111424864,0.0007213672855508024,0.010245068703144185
EAC-9,SRF,planktonic,0.0601466313767473,0.039720555899179284,0.005345775578052292,0.004109085582305736,0.09263618274917858
EAC-91,MES,particle,0.0022190514987515723,0.002252522034031947,0.031923829689159175,0.002768990031381053,0.0008614220358511032
EAC-92,MES,mixed,0.010342829260883373,0.0076688596349531474,0.05875117004229913,0.003733065311578578,0.0026708922776806122
EAC-93,unsure,planktonic,0.013564681583669178,0.01042654939931597,0.006815342886486122,0.001989369438006785,0.0043384011350903915
EAC-94,SRF,mixed,0.035644470909744784,0.0036334424234182685,0.007956379684074016,0.0035135871395683303,0.0018700531979032045
EAC-95,unsure,mixed,0.004804341127003611,0.009827162109024476,0.012215069478138593,0.002966747264103271,0.0015864056272131921
EAC-97,MES,mixed,0.10426184611241042,0.12790450440863677,0.5572827863257667,0.055416352282455235,0.09286820083616074
EAC-98,MES,planktonic,0.008591503438209967,0.01367745398042713,0.14743625737033975,0.01947648675721026,0.06795670393744874
IN-1,DCM,mixed,0.009701701817004391,0.08191863011581081,0.0545284320680672,0.006095173293606795,0.0062133274256240935
IN-10,DCM,planktonic,0.06632786137690165,0.10173879195003306,0.021130670350771104,0.0025881900401879916,0.014214831557272177
IN-11,MES,mixed,0.11522117286923261,0.07768790193338744,0.26839689201704137,0.00978935836818473,0.015223147256712914
IN-12,MES,mixed,0.0710181077554449,0.01729959706615403,0.2606881763585266,0.00527243920597199,0.004161783909294986
IN-1213,SRF,planktonic,0.03516607002480335,0.014271855400864128,0.0020007688592311138,0.0014748801876160367,0.05768684002897497
IN-13,MES,mixed,0.016529625399069988,0.007123967452396202,0.1215972459697131,0.004042186280472011,0.006922245907460528
IN-1311,unsure,mixed,0.03912955992140024,0.032941749721610826,0.009774851341451632,0.03276697808934313,0.044224412778691026
IN-14,unsure,planktonic,0.03010092828022771,0.022643373156319598,0.019681079651173848,0.0033673816315496056,0.015440626484082013
IN-15,MES,mixed,0.13388828471356515,0.06721837112548189,0.2781348766582351,0.11066536377044009,0.10445597427428963
IN-16,MES,planktonic,0.013011006886345567,0.007759056867754374,0.039740944961178866,0.008785436825342878,0.02265418548201445
IN-17,MES,planktonic,0.006233958896991468,0.002957343028016335,0.013628558995637082,0.0006016638014910795,0.0023162947980738505
IN-18,MES,mixed,0.01928469856413561,0.011203842842193803,0.06623457280675439,0.0015971419741992892,0.0014250628835264325
IN-19,unsure,planktonic,0.030619029586438126,0.01935823525197402,0.03189055131070868,0.014182161611312447,0.0340958547553611
IN-2,MES,mixed,0.008908683176485016,0.015120347633696707,0.06057832805041035,0.005512633411959813,0.004051927302323313
IN-20,MES,planktonic,0.06891851314539538,0.03728116262527667,0.27793349158747027,0.02823177898463121,0.0905925104268655
IN-21,unsure,mixed,0.017229555460930118,0.007606966388834845,0.013538084820912188,0.004356485618770985,0.006592160353852859
IN-22,SRF,planktonic,0.03270359176853004,0.003308121514260811,0.007827520221152922,0.0014514943490603815,0.0039639659971119805
IN-23,MES,mixed,0.01082117663846998,0.025216219719892855,0.05992236892130396,0.006957906802648231,0.00776725284639473
IN-25,MES,planktonic,0.009580974354504583,0.006423550379970943,0.04116166326615722,0.007377468357143632,0.022533967446785926
IN-27,unsure,mixed,0.0070419353911702525,0.0033791202728242027,0.006351026492088506,0.005132639803092033,0.003059228575909241
IN-28,MES,particle,0.007603648630483466,0.0008237154953956282,0.11030235336022592,0.03947144159873325,0.0014883896190983398
IN-29,MES,mixed,0.014257707248838982,0.005568110875481423,0.02103807461074031,0.010501790414891176,0.008364973609897314
IN-3,DCM,mixed,0.0011659505629070686,0.07140908259065741,0.0021484846720202077,0.000995593548198718,0.0018272465164778456
IN-32,MES,particle,0.267118143453372,0.8232250129759121,3.9995578324937875,1.0531555064120461,0.44981681913157395
IN-35,SRF,planktonic,0.01765718530516186,0.00603873700766772,0.0012130987220577583,0.0009297725478107857,0.025146354358447046
IN-37,SRF,planktonic,0.039237494497622524,0.03285865253690995,0.002364119568506533,0.017907181968338032,0.05843341486016726
IN-40,MES,mixed,0.008003012360912895,0.006381608863224738,0.024211340749852765,0.007952997091896872,0.004747607031304641
IN-42,SRF,planktonic,0.02855089515729238,0.007989364636853106,0.00433160110865428,0.0013087810586340344,0.039145467013754515
IN-43,SRF,planktonic,0.0812247522822957,0.0535355326004785,0.007939653125548554,0.010037126173507563,0.13477582999026289
IN-47,DCM,planktonic,0.06229217122732511,0.12232468436861477,0.0030996093989769605,0.012836168484623076,0.1812458629197791
IN-48,SRF,planktonic,0.013384091395040668,0.0030804150331954863,0.0006937468100257713,0.0007325895001300455,0.02088549152729296
IN-5,SRF,mixed,0.1075052581030257,0.01290572566838787,0.08734279405028143,0.0010097500349516679,0.0010672472544117708
IN-6,MES,mixed,0.056822734089988995,0.06538289795536578,0.26651942003662976,0.05346537891243108,0.041909826017915576
IN-8,unsure,planktonic,0.013482701718560466,0.007298248851527937,0.0158523706926778,0.0012978339449078624,0.003417498787769222
IN-9,MES,mixed,0.10084057916391609,0.1756446992476775,0.4718126359318355,0.09146721971398582,0.09081560149514739
IN-912,MES,particle,0.0275528355088069,0.03557244012945034,0.17074214729396503,0.08070070420558159,0.021564421781780238
IN-918,DCM,planktonic,0.0059621206704476935,0.034018564796474846,0.0018565697422499438,0.005488937871371351,0.03135589204821498
IN-919,DCM,planktonic,0.06604780010135827,0.09157494861990928,0.0012434334958128699,0.004986118528649104,0.10124553757252316
IN-921,SRF,planktonic,0.013163324489660502,0.004886977301785239,0.001441600993088987,0.000572919315338813,0.021168505040075787
IN-922,MES,mixed,0.0073642315359444864,0.026782970978883252,0.0637780761899325,0.004925456709284041,0.004448321919236573
IN-924,SRF,planktonic,0.3999301069767943,0.22242710823728015,0.016102313903514853,0.019385623767344432,0.45192479609034614
IN-928,MES,planktonic,0.16831841746819412,0.1172985876218003,0.8876935343113744,0.0368127443605167,0.09109890520699178
IN-929,DCM,particle,0.3123531488532294,0.40583618612153594,0.0031538430608765407,0.4942461877103576,0.09045446385040286
IN-961,DCM,planktonic,0.004325226383751875,0.02576667893063154,0.003808777674285683,0.0012726790449537374,0.023065947460870134
MED-1001,unsure,planktonic,0.05380409042739988,0.05429676185572933,0.002551045594560201,0.0010532674779820466,0.08894559083087224
MED-1008,SRF,planktonic,0.02680970391925379,0.006148771195603181,0.0010077533530462412,0.007446419826415742,0.01701226820022922
MED-104,unsure,planktonic,0.41563260763840926,0.4092779070291977,0.06150761559346704,0.03280683762960061,0.7385295345675187
MED-1093,DCM,planktonic,0.02029187578584824,0.030187660950370315,0.0026150821041192713,0.002261689793371205,0.039207712963392385
MED-1094,SRF,planktonic,0.012724978441392983,0.005619625994932795,0.0006438642651571588,0.0005879457798905715,0.02295048644112616
MED-1116,SRF,planktonic,0.037769094594646724,0.024009791000185153,0.005792357986448738,0.007700451645672567,0.056846833982332645
MED-1153,SRF,planktonic,0.0502862409525551,0.030567551472960704,0.006568151761617834,0.003799575963360601,0.07689624117337092
MED-1190,SRF,planktonic,0.012726792380208605,0.0038536420721617995,0.00028900236301401724,0.004717786894585652,0.012400886311307672
MED-1227,DCM,planktonic,0.17813952832816618,0.2034329544130388,0.0026241935187342755,0.04375455382712619,0.36718853968863113
MED-1261,DCM,planktonic,0.007187879956280786,0.028396157125330685,0.002459590200955356,0.0007065105643674086,0.022579531432590415
MED-580,DCM,particle,0.0006221483705048955,0.003816942263537002,0.0005260192318354693,0.0027201207622291838,0.0008896024109327633
MED-581,SRF,planktonic,0.022796825123324184,0.007983320310327436,0.0012608853081775503,0.007029745370264829,0.02879700800850981
MED-584,SRF,planktonic,0.0332001914596627,0.015988460571391746,0.00014480961551204582,0.007887250987678363,0.051840312679908046
MED-585,SRF,planktonic,0.039733498272107766,0.01877158312560511,0.0024784138636659834,0.007445719339280463,0.05372024246121723
MED-586,DCM,planktonic,0.057957233825120524,0.08822811396223416,0.0016363288865152111,0.0026870989019550187,0.1278378863045505
MED-587,unsure,planktonic,0.022696408298988717,0.027030151748157216,0.03421675481461225,0.0021752203852198884,0.04853407990318455
MED-589,DCM,planktonic,0.007261570924834344,0.008637098438466871,0.001152294108809022,0.00046117955170354514,0.015980419623227975
MED-592,MES,planktonic,0.04035550084635868,0.02211734449794938,0.1108802981959297,0.0038180941615981686,0.07643884977469705
MED-595,SRF,planktonic,0.007117599655113549,0.0016756467346889495,4.9098444333540756e-05,0.002116593230977395,0.006852877909092538
MED-599,DCM,mixed,0.007997454813325425,0.04301818175978251,0.001975744279160379,0.034185107910624665,0.026733956294801877
MED-602,SRF,planktonic,0.08872618112674081,0.05185449500744651,0.01741898885962208,0.007195555608757134,0.08205610866294663
MED-603,DCM,mixed,0.005957211888203071,0.015704098149801463,0.00018895845016721706,0.010795863534720144,0.00795045226582376
MED-604,unsure,particle,0.030159705595558833,0.035629667069937046,0.025875146302204992,0.0580012135841355,0.00701193132530878
MED-605,unsure,planktonic,0.04050547559622959,0.0456090389558245,0.04585691811215679,0.006385226881160476,0.080641902699189
MED-606,SRF,planktonic,0.021902446337032838,0.015193504778462026,0.006038274605641399,0.0029567705014440053,0.017324082979436613
MED-608,DCM,particle,0.001175127422159614,0.005081737031755729,0.0001273427323756771,0.004175526892169266,0.000579317399409316
MED-610,MES,particle,0.07226331470366783,0.10777229186658045,0.44181035614992714,0.17289721067268618,0.058535349348306336
MED-611,DCM,mixed,0.0027641818284162966,0.004411085055891963,0.00016036188049132967,0.0011886622654497716,0.0022884207372162353
MED-613,SRF,planktonic,0.0066785885341669165,0.006453757733951264,9.670103639859942e-05,0.0019709924421413894,0.012586313669438404
MED-615,SRF,planktonic,0.02936347044830904,0.010535081715717385,0.0002562236304491181,0.0051579220120879735,0.029511082195104208
MED-616,SRF,planktonic,0.1467288673238706,0.09825237391085913,0.005271935262175873,0.007476222084984991,0.2577147914832042
MED-617,SRF,planktonic,0.027700031326428853,0.019958294703978134,0.001183533273791187,0.004700030537141219,0.03881023906292553
MED-620,SRF,planktonic,0.010036228145623747,0.0043034664602708775,0.00011295162598312532,0.004005807943404584,0.010057476966974519
MED-621,SRF,planktonic,0.036080176937681105,0.004988203783113864,0.0009312308464758426,0.0009587148769703241,0.025332141722997536
MED-624,MES,particle,0.01086098442290313,0.008568442842072026,0.01959540990319762,0.015941415515574098,0.0018383871475884266
MED-626,SRF,planktonic,0.05943507433845091,0.018482722355316082,0.00046969092914728703,0.022887772970476943,0.05695997289011805
MED-630,DCM,planktonic,0.8113137318796396,3.797230067533055,0.055625747050708885,0.4582980961009919,3.0687561264494354
MED-633,MES,mixed,0.03482232208138235,0.030204500223384428,0.2581529216454782,0.01248088168198996,0.01860159299249368
MED-635,DCM,planktonic,0.024158628522317063,0.04256901732663206,0.001138848664410974,0.010742008673800542,0.055200636331190794
MED-636,DCM,mixed,0.012923079864156809,0.02656463357584221,0.0024694245761800043,0.01731804055172316,0.013119550715261226
MED-641,DCM,planktonic,0.04371279845613578,0.15071775934376136,0.0037384568800022007,0.0025324810011235614,0.13307642517796583
MED-648,SRF,planktonic,0.16375950600276243,0.10349675029508092,0.010185283286194818,0.00355447736850674,0.2019755523373124
MED-649,SRF,planktonic,0.23262120852249454,0.08925741673195478,0.010552794288091626,0.011906453571517865,0.3084274667422686
MED-650,SRF,planktonic,0.060528152105191205,0.03552038035804767,0.0009547691431198756,0.024322972639824417,0.07023862199128178
MED-652,SRF,planktonic,0.02541095355696466,0.010730548576130932,0.0008024382269421896,0.0032992316191139213,0.031355198129851554
MED-653,unsure,mixed,0.0073964201332463175,0.0038695011711217648,0.009774103945860027,0.0030831789566483797,0.0031355801693020244
MED-657,SRF,planktonic,0.029597299816394664,0.005162384362477652,0.0008830875763199064,0.006039069011319832,0.017864225485632025
MED-660,DCM,particle,0.000993416875272773,0.009628613801195946,0.0007782710850275144,0.006675559945277947,0.0014661935357921966
MED-661,DCM,particle,0.005808056258895476,0.01573049272183531,0.0018258578099395611,0.015520057008806248,0.0015485692561602459
MED-665,SRF,particle,0.008307536777713346,0.0034315003704457558,0.0004172247880177867,0.0088479252896983,0.0007916774684493788
MED-667,DCM,planktonic,0.003552862596300775,0.013272719559605246,0.00020761710743801698,0.004556231345942189,0.010684815210405606
MED-668,MES,mixed,0.005391611207056825,0.023059176435670733,0.044988918887961665,0.012911702221377316,0.010198015875929698
MED-670,SRF,planktonic,0.037917565781957055,0.004844455806948707,0.0008078771690057471,0.0036422634229284208,0.04413512313095977
MED-672,DCM,particle,0.0015790719553924325,0.006223790083017352,0.00039227788788322025,0.004499860636547133,0.0018964159948789026
MED-674,SRF,planktonic,0.07818073244748877,0.04756910366149831,0.005764480030567574,0.006776686984307273,0.13035967113283445
MED-682,SRF,planktonic,0.1278864907005627,0.06321925502438358,0.004399993038494543,0.004513895823178005,0.22100244776735375
MED-689,SRF,planktonic,0.03398417612596523,0.02942817072578446,0.0028089028814576138,0.0057573286199254885,0.05599468777184695
MED-690,DCM,mixed,0.0006961701076398933,0.008253492684925997,7.060100055892706e-05,0.004617501016973576,0.002313604256661325
MED-692,DCM,mixed,0.004992702443231908,0.005846685617366758,0.0003513792431865706,0.003952015222542955,0.005605869805198583
MED-694,SRF,planktonic,0.004329014385698983,0.0007818547357243878,0.0011778636173153023,0.0005593824501972404,0.0014756199160369514
MED-697,unsure,mixed,0.002916617066856894,0.005985538834027519,0.00622939411039163,0.004688764429657837,0.0023727317422139655
MED-698,DCM,planktonic,0.002035978261916848,0.0053316119007400685,0.000145444924323558,0.0006591326668303726,0.0025947802246559597
MED-702,MES,planktonic,0.02051269623296911,0.022436752364695882,0.10162231073196949,0.008767459747902672,0.018043432997925764
MED-703,unsure,planktonic,0.0006455894964309503,0.01177796366811465,0.012255703929835172,0.0008491054572465365,0.00795211646092914
MED-704,DCM,planktonic,0.013936728047505014,0.026771975529876264,0.0009329632990132887,0.0021875917040238666,0.04481761699301335
MED-705,DCM,planktonic,0.0030874213620723516,0.018909324925206694,0.0022271322263752173,0.0034819603902908986,0.01114934561455698
MED-707,DCM,planktonic,0.003503420994097644,0.01100758561354801,0.0002090660532971027,0.00048486859198262845,0.009064765665349118
MED-708,DCM,particle,0.007774908356110345,0.01818230707985451,0.0005804740487365383,0.01704160419028963,0.003528166243522353
MED-715,DCM,planktonic,0.07019462922448223,0.07519012837774802,0.004268140657414066,0.013228220250969472,0.1283274269690405
MED-716,DCM,planktonic,0.001961883249875447,0.006179782009117776,0.00022120468618080236,0.0012205855773840379,0.007461712948807432
MED-717,SRF,planktonic,0.04653400727077094,0.00870523740337965,0.0004042474043172985,0.014509240424621504,0.04003161061257723
MED-719,DCM,mixed,0.015845219701018314,0.045683716105906304,0.0006142188044311503,0.025136362605911518,0.028884248371682103
MED-721,SRF,planktonic,0.014873830757145299,0.0028973747061040262,0.0004152961172267348,0.001229654845235988,0.022384112635744583
MED-725,SRF,mixed,0.010302876927323006,0.004234124020000448,0.00026632129391385053,0.004506611664214477,0.00756005230201359
MED-728,DCM,particle,0.0073961740383591155,0.013790761808714986,0.0036041829495362934,0.011220019020223484,0.005076561564245014
MED-730,SRF,planktonic,0.02761459513148975,0.01033277891292841,0.0015755051119878362,0.005168101433116643,0.03373104735775264
MED-732,SRF,planktonic,0.05213192412303848,0.014558996072839985,0.003627049367076621,0.005356811269418937,0.05817869381646869
MED-739,SRF,planktonic,0.04732830214934367,0.007304410868685643,0.000514513446112211,0.0017059175571325995,0.05044159400005702
MED-740,unsure,planktonic,0.1463667209145351,0.27617445850944333,0.1362439064568127,0.008548292920548052,0.4053522855936541
MED-743,DCM,planktonic,0.015825598040798795,0.023221883107258184,0.001750142443289454,0.0023108796492563722,0.03101158865333839
MED-745,SRF,mixed,0.07932100426663027,0.06469225184921101,0.0019351824974148779,0.07685113504167036,0.07230375288819275
MED-746,SRF,planktonic,0.061373351715335187,0.04992713016515308,0.004808522375630738,0.0006318512434292111,0.11735211262905197
MED-752,SRF,planktonic,0.00944083601802473,0.005644487987251855,0.002505963529271299,0.00048379497511678773,0.004359879910211478
MED-753,SRF,planktonic,0.004231560770028063,0.0003914067955588293,0.00017731163172534322,0.00035165988311627275,0.001363047813939405
MED-754,SRF,planktonic,0.012356038887595566,0.00821510966904156,0.0010063788043088346,0.0024837452828327714,0.017047303778756483
MED-756,DCM,particle,0.0027490066832707347,0.005577227812471198,0.0007198836664942617,0.004711920793747233,0.0015366254853893977
MED-757,DCM,planktonic,0.007113661074043063,0.0113303314415504,0.0012688612057855805,0.0004909235649842682,0.01611108631097412
MED-759,SRF,planktonic,0.012291576993730674,0.0016322556718726348,0.00023302472176338652,0.0013541629992898762,0.012759501588730852
MED-766,SRF,planktonic,0.018619117484450005,0.0077754309903423765,0.003103035071997992,0.0010822778797632561,0.027372032700853137
MED-768,DCM,planktonic,0.01049146062483711,0.020499616679616174,0.002687609795286913,0.002042696200470503,0.025598870050123353
MED-769,unsure,planktonic,0.04774013127379909,0.0647373603085011,0.023271696221100757,0.006455983162234292,0.10282981416028104
MED-775,unsure,planktonic,0.015203375432513497,0.1254415331244798,0.12466599325384205,0.021813052890307327,0.13202465067352778
MED-778,SRF,planktonic,0.008222731312221888,0.0016817465526694612,0.0003440973100067968,0.00048773711356278274,0.012777441188196731
MED-779,SRF,planktonic,0.04426329789281184,0.02411010850962199,0.0011908513729563437,0.001149971831637537,0.07419085041073326
MED-792,SRF,planktonic,0.01617885744110136,0.007327548228668959,0.002903123295399974,0.0016048613201981204,0.02465876431324209
MED-796,SRF,planktonic,0.015515364570190688,0.009014835773565454,0.0007503205400524337,0.0016074714870328993,0.02185551083249532
MED-797,DCM,planktonic,0.008400717219297218,0.02091632082950404,9.166496129507445e-05,0.0036277910617501393,0.026879707611176418
MED-801,DCM,planktonic,0.10198242566245982,0.1760888317454207,0.002161003304071264,0.012152525717518334,0.24389125953596116
MED-803,unsure,mixed,0.012487584053833118,0.013809656230373144,0.0018769190476029146,0.014863169508984123,0.008595895503511718
MED-806,DCM,planktonic,0.021929745580445196,0.03875585761639516,0.0011312998908130497,0.00034021406851464825,0.05962592602860529
MED-809,SRF,planktonic,0.012941460607391613,0.004887401147066137,9.172164316248582e-05,0.0008015880536304682,0.020302058883061344
MED-810,DCM,planktonic,0.0065112493731008915,0.013579539854572149,0.0005973226332371066,0.00367635538354663,0.010751602233116277
MED-814,SRF,planktonic,0.014872226785279346,0.003183954963389142,0.0005084760656512897,0.00488002576043651,0.013874979845029261
MED-815,DCM,planktonic,0.0052785005689403195,0.009929935158451463,0.0004817686324472158,0.0008367329686334128,0.01561761409983114
MED-818,SRF,planktonic,0.066496131700757,0.05031102510765846,0.0004305204276574584,0.007700574087021225,0.12016894202909162
MED-819,SRF,planktonic,0.13210113702794202,0.053696870881077496,0.003502088769095163,0.00784020081946187,0.16546170968551938
MED-825,SRF,mixed,0.016123663060477144,0.005347358474149616,0.00034701124401547757,0.009732363087732301,0.011210237605950985
MED-827,unsure,planktonic,0.0915823384156884,0.08704154058607713,0.01530655583315915,0.010932957994301731,0.16409572319596571
MED-828,DCM,planktonic,0.046332258094721614,0.13408623052586546,0.000580580677022476,0.014952321539906745,0.15124995460820614
MED-829,SRF,planktonic,0.01655794445569227,0.011727247202414474,0.002243131895453949,0.00047514189466814593,0.029009405139785487
MED-830,DCM,particle,0.0029190540393005007,0.008098550648516398,0.004641698017208758,0.007554537736279433,0.003291085411673522
MED-834,unsure,particle,0.0021836101630974434,0.0022525402163968,9.811322971141055e-05,0.0028953117738219052,0.0005598726553952078
MED-835,DCM,mixed,0.0024448964516859744,0.010675199136580587,0.0002912886296447903,0.006764994380244325,0.00419079420663995
MED-841,SRF,planktonic,0.011287309273697449,0.0035858891566708517,0.0019202330916110247,0.0005485230028499135,0.010153569479467002
MED-846,SRF,planktonic,0.144382458664136,0.11985196480068983,0.0024653585408156166,0.02279445583957682,0.29518042349923235
MED-850,SRF,mixed,0.03820096948559163,0.023877123847365192,0.0005673648232036827,0.026895841153511825,0.03159645426095252
MED-853,SRF,planktonic,0.020014460984365594,0.014486131056169919,0.0026234543038659085,0.002163266976003558,0.022042398244625953
MED-855,DCM,particle,0.13246849023266052,0.20421986179526783,0.0011011481343799533,0.24128799195658332,0.01625295500832438
MED-867,DCM,planktonic,0.03488507527148426,0.14904539412773057,0.0023724582129893562,0.003714295287708913,0.12234461467096601
MED-870,DCM,planktonic,0.032751116864302404,0.08506600661497929,0.0012479992930970105,0.004596393845322217,0.07158033307507519
MED-878,SRF,planktonic,0.024149560334339317,0.016798638861899414,0.0034183644114549393,0.002265593494239333,0.047503018935104536
MED-879,SRF,planktonic,0.056131984575791154,0.024625047408032875,0.0017945072506416174,0.001685843503361039,0.07048783712232846
MED-880,SRF,planktonic,0.10096799015496272,0.029627286496562544,0.003559706356707995,0.009139742509667181,0.13047567856783215
MED-899,DCM,planktonic,0.005895484776900273,0.026564231983512578,0.0007930709691589931,0.002330949791696452,0.02202965329570612
MED-921,DCM,planktonic,0.0050287789062502765,0.026861266730170766,0.0015704141324851502,0.0023535748945756833,0.02111076070373748
MED-928,DCM,planktonic,0.003520841555964508,0.012640943797724919,0.0006482614015631531,0.0036555736184669774,0.011629940842302306
MED-955,SRF,planktonic,0.15198936654818992,0.09386305515006893,0.011146404017194602,0.017007882554784866,0.18736561109556446
MED-965,DCM,planktonic,0.020038137075820847,0.0448954495032792,0.0008527779212644747,0.0031102184581309742,0.05769231504350409
MED-995,SRF,planktonic,0.10769405841945134,0.029115591821384162,0.001980889397489911,0.002622098508573387,0.09164490892978978
NAT-1,MES,mixed,0.00026722196830317575,0.00192958394523884,0.14530384103454488,0.04062107665641576,0.021365971484547885
NAT-10,MES,planktonic,0.01110095239073883,0.02619118753742814,0.044754473967992134,0.008563665851801062,0.039252107686177325
NAT-100,MES,planktonic,0.0019416262015732415,0.015614896862823942,0.5073183926304362,0.00825190526317707,0.20429996434591316
NAT-101,MES,planktonic,0.0003998065891517993,0.0006756057638026571,0.4851008104002001,0.010746040391165128,0.19085567266521977
NAT-102,DCM,planktonic,0.005180657355994045,0.023048773994247963,0.0010647287955166378,0.004116140730753391,0.02228852335240566
NAT-108,SRF,planktonic,0.05490783565624859,0.03400065025439724,0.005417226495216634,0.003077693730390414,0.07675942956893331
NAT-11,DCM,planktonic,0.013740899105084551,0.031193295182000598,0.000996815162040843,0.003676839742258509,0.0338855155979946
NAT-111,unsure,mixed,0.01458911793595836,0.003642581918864949,0.011086360446419969,0.0074991920138125214,0.006290083524399411
NAT-113,MES,mixed,0.0029789307586180246,0.005299753923141858,0.04073197819132683,0.009585486660270441,0.013975912462711826
NAT-116,MES,planktonic,0.10508135145620007,0.09093871466261719,0.5674201054188954,0.036856812459866925,0.09450941413688468
NAT-117,SRF,mixed,0.007919191692496245,0.0014859774093892576,0.0007542559856598659,0.0051093369680182054,0.0028091042202202246
NAT-118,DCM,planktonic,0.02710263950590445,0.07061616586273893,0.003759398389623405,0.0029777971845320545,0.07815882393944518
NAT-119,DCM,planktonic,0.009299319847727241,0.026293005461239628,0.005692287907364776,0.004461494126426992,0.0294489580092169
NAT-12,SRF,planktonic,0.12628328034355876,0.06068929716384204,0.0077715600883228935,0.006898706890237309,0.18017595942326187
NAT-121,unsure,planktonic,0.010239803987863649,0.006434798049915325,0.01007739831417049,0.00438595227044032,0.012747307013574759
NAT-123,unsure,mixed,0.00023261053283830105,0.00015689808888157835,0.0001751165071223015,0.00021210379534605472,0.00021683160468681
NAT-124,unsure,planktonic,0.00029360642200644245,0.00025856177240184835,0.00017519377336039046,0.00010325818253338465,0.0003764341965262782
NAT-125,SRF,planktonic,0.003735875126479805,0.0014184604507465333,0.0017088094461367774,0.0011958624632540126,0.0028128255083741146
