gene_caller_id,pnps,depth,gene_type,size_fraction
143312,0.2526001675056363,BAT,n,s
143342,0.3400409422384436,BAT,n,s
143351,0.3666069828295533,BAT,n,s
143425,0.31435096968840787,BAT,defense,s
143767,0.09526942415365211,BAT,n,s
143904,0.47527564640249526,BAT,n,s
143999,0.40328522888025564,BAT,defense,s
144000,0.4071426876642419,BAT,defense,s
144014,0.14987014912159982,BAT,n,s
144109,0.2614220471207556,BAT,n,s
144120,0.2475225719955706,BAT,n,s
144179,0.06501076744832678,BAT,n,s
144191,0.425578317973129,BAT,defense,s
144275,0.4234515901220716,BAT,defense,s
144615,0.11449981136411888,BAT,n,s
144641,0.1804631705082356,BAT,defense,s
144740,0.11060164863644767,BAT,n,s
144795,0.35432152205320006,BAT,n,s
144828,1.2423218097200526,BAT,n,s
144868,0.10187554698174525,BAT,transposase,s
144909,0.2706615169458765,BAT,defense,s
144910,0.12207573677740172,BAT,defense,s
144913,0.3654033547916293,BAT,n,s
144915,0.45924936887565604,BAT,n,s
144917,0.33383536204468633,BAT,n,s
144921,1.4179176373106928,BAT,n,s
145030,0.178043769311181,BAT,n,s
145723,0.11304665429570947,BAT,n,s
145767,0.21110258360798131,BAT,n,s
145840,0.36419652513242784,BAT,n,s
145845,0.4391037773292306,BAT,n,s
145855,0.13729094567080066,BAT,defense,s
145857,0.310254585567095,BAT,defense,s
146089,0.10057270163295219,BAT,n,s
146250,0.27341154984337984,BAT,n,s
146330,0.14016065737247638,BAT,n,s
146413,0.16933511481145044,BAT,n,s
146473,0.26844687574731535,BAT,n,s
146576,0.34824956971733656,BAT,n,s
146588,0.29167179339646876,BAT,n,s
146600,0.004209610040276666,BAT,defense,s
146634,1.9069801893457063,BAT,transposase,s
146919,0.1524382126494335,BAT,n,s
146923,0.3544768849841692,BAT,n,s
147217,0.28961751117170137,BAT,n,s
147309,0.11531828155161092,BAT,defense,s
147317,0.19894141348059233,BAT,defense,s
147319,0.08545747994184663,BAT,defense,s
147484,0.06511460735632967,BAT,n,s
147619,0.14621460928015323,BAT,n,s
147620,0.32415860641308425,BAT,defense,s
147787,0.23624417849005785,BAT,defense,s
147836,0.11736347686526659,BAT,n,s
147943,0.27951274329695086,BAT,n,s
147944,0.16738852568030393,BAT,n,s
148047,7.125092170895716,BAT,n,s
148244,0.25530453317375873,BAT,n,s
148428,0.5687061571320549,BAT,defense,s
148447,0.6061994027126479,BAT,defense,s
148485,0.21390915454374132,BAT,n,s
148647,0.32006880053405934,BAT,n,s
148765,0.8722603432173345,BAT,n,s
148860,0.40063054874086423,BAT,defense,s
148997,0.43133368484284257,BAT,n,s
149265,0.0402359443804049,BAT,n,s
149278,0.13864724887972232,BAT,n,s
149343,0.11568000785545098,BAT,defense,s
149382,1.646277729179308,BAT,n,s
149495,0.2114429649852217,BAT,defense,s
149499,0.07245270193723777,BAT,n,s
149731,0.2226311375504597,BAT,n,s
149737,0.16280557353802527,BAT,n,s
149805,0.27455338468500956,BAT,n,s
150460,0.21709464124506436,BAT,n,s
150610,0.13689169585744052,BAT,defense,s
150652,0.017860421604379617,BAT,n,s
150916,0.12636081775382998,BAT,n,s
151598,0.4728606395840179,BAT,n,s
151601,0.39356137171808075,BAT,n,s
151603,0.17296017728566646,BAT,defense,s
151635,0.05178665703409382,BAT,n,s
151660,0.128258168333298,BAT,n,s
151818,0.2240130891566138,BAT,n,s
152075,0.03978136083427122,BAT,transposase,s
152467,9.191256348318186,BAT,n,s
152485,0.7804969846177439,BAT,n,s
152596,0.12100093059891684,BAT,n,s
152598,0.11211863895881313,BAT,n,s
153328,0.36170561380107025,BAT,transposase,s
153391,0.09964763515851188,BAT,n,s
153399,0.19908020227577938,BAT,n,s
153402,0.2936649725024683,BAT,n,s
153406,0.35688024182725686,BAT,defense,s
153407,0.46045459457341964,BAT,n,s
153437,0.1277830752730304,BAT,n,s
153443,0.012092127607957222,BAT,n,s
153447,0.4502813801250908,BAT,n,s
153507,0.2838176339395113,BAT,n,s
153519,0.1988190034955241,BAT,n,s
153554,0.620580474934036,BAT,defense,s
153597,0.3727383186852288,BAT,n,s
153753,0.0840564372074565,BAT,n,s
153758,0.3834125312368721,BAT,n,s
153820,0.3524432022437234,BAT,n,s
153823,0.24268999897374233,BAT,n,s
153856,0.43921698206652293,BAT,defense,s
153914,0.08920478747106513,BAT,n,s
153916,0.2164409242728492,BAT,n,s
153919,0.3082998214300741,BAT,n,s
154058,0.13058358368534856,BAT,defense,s
154330,0.1545837281890489,BAT,n,s
154433,1.3519777562862605,BAT,defense,s
154543,0.2263309815328002,BAT,n,s
154612,0.37675717730302977,BAT,n,s
154675,2.5474778253664145,BAT,defense,s
154687,1.6339023603642568,BAT,transposase,s
154832,0.8583836523610984,BAT,n,s
154836,0.17329844657664475,BAT,n,s
154959,0.4277941206925575,BAT,n,s
154984,0.5480265019884135,BAT,defense,s
155128,0.08667533162668743,BAT,defense,s
155185,0.027450633842886783,BAT,defense,s
155245,0.27899591015219394,BAT,n,s
155261,0.05051336149961546,BAT,n,s
155361,0.5018991437115058,BAT,n,s
155391,0.5999041863019142,BAT,n,s
155399,0.21348896287805758,BAT,n,s
155487,0.554494310339204,BAT,n,s
155673,0.3076104750668315,BAT,n,s
155697,0.15441325303427791,BAT,defense,s
155746,4.947745723707454,BAT,defense,s
155860,0.11300990477876026,BAT,n,s
155922,0.1473611941156099,BAT,n,s
156055,0.1251216300003019,BAT,n,s
156063,0.10516004964419304,BAT,defense,s
156247,0.07312175048165927,BAT,n,s
156264,0.3445148042456384,BAT,n,s
156269,0.1451800390373002,BAT,n,s
156453,0.1618316805143944,BAT,n,s
156455,0.2334315777806628,BAT,n,s
156456,0.19098563894363088,BAT,n,s
156571,0.08632170072441009,BAT,defense,s
156790,0.24765107808510436,BAT,n,s
157141,0.07626008884554263,BAT,n,s
157438,0.1635384988177277,BAT,defense,s
157439,0.12955522232672828,BAT,biofilm,s
157441,0.1530042297820033,BAT,n,s
157480,0.07459712197447933,BAT,defense,s
157616,0.2357004642594036,BAT,n,s
157621,0.08458906738289532,BAT,n,s
157671,1.0838705245097513,BAT,n,s
157775,0.1273560127783018,BAT,n,s
157776,1.6674937965260481,BAT,defense,s
157787,0.5707038176464502,BAT,n,s
157799,1.5252025090423733,BAT,n,s
157837,0.06582482594540395,BAT,defense,s
158099,0.7029065211749965,BAT,n,s
158360,0.15339234103475533,BAT,n,s
158484,0.1902219327411485,BAT,n,s
158749,0.17640232180258783,BAT,n,s
158976,0.16154875310331213,BAT,defense,s
159071,0.27903284837197995,BAT,n,s
159098,0.3370918063794822,BAT,n,s
159151,0.18520865515181825,BAT,n,s
159201,0.07279621755159048,BAT,n,s
159466,0.38078572499624874,BAT,n,s
159563,0.46946857989862545,BAT,transposase,s
159774,0.2426632712643719,BAT,n,s
159818,0.8773312475033499,BAT,n,s
159929,0.14522289221546367,BAT,n,s
160000,0.5275133789354435,BAT,n,s
160142,0.37362620674585656,BAT,n,s
160219,0.15130166398282305,BAT,defense,s
160242,0.12774121427722204,BAT,n,s
160513,0.20550170347997815,BAT,n,s
160599,0.7071131311070662,BAT,n,s
160962,0.489774764981528,BAT,defense,s
161163,0.06445170949032972,BAT,n,s
161338,0.31213618422920597,BAT,defense,s
161403,0.28915141069752176,BAT,n,s
162063,0.1442055881304246,BAT,n,s
162146,0.7771534467099336,BAT,n,s
162189,0.032222724949312095,BAT,n,s
162192,1.5082442165567613,BAT,transposase,s
162339,0.12523239818516452,BAT,n,s
162369,0.05838878227139227,BAT,defense,s
162616,0.30883356925253364,BAT,n,s
162699,0.2364741988438965,BAT,n,s
162790,0.18499876826566347,BAT,n,s
162794,0.14777000242559976,BAT,n,s
162827,0.25811487391528565,BAT,n,s
162890,0.13703304341626768,BAT,defense,s
163064,0.13300315301771398,BAT,defense,s
163204,3.4045271479181567,BAT,n,s
163215,0.517829448311328,BAT,n,s
163238,0.4942323014095297,BAT,n,s
163245,0.10221254924407357,BAT,n,s
163271,0.21520468384546929,BAT,n,s
163493,0.9945893362490363,BAT,defense,s
163590,0.24840089519479028,BAT,n,s
163750,0.33759567945185837,BAT,n,s
164124,0.16803939839903057,BAT,n,s
164141,0.3007132410969698,BAT,n,s
164166,0.029637047391832202,BAT,n,s
164185,0.08542918010681536,BAT,n,s
164359,0.5499438216467119,BAT,n,s
164417,0.37879277842324743,BAT,n,s
164508,0.2803574473603138,BAT,defense,s
164705,0.32525128724240543,BAT,defense,s
164831,0.07825399485174807,BAT,n,s
164940,0.5457014689719006,BAT,n,s
165064,0.07702975176314064,BAT,n,s
165218,0.24852412914840355,BAT,n,s
165222,0.416747363509324,BAT,n,s
165375,0.09483737574416666,BAT,defense,s
165415,0.06990231305980628,BAT,n,s
165651,0.33255688066458866,BAT,transposase,s
165821,0.17250636336988828,BAT,defense,s
165822,0.16299523505901095,BAT,defense,s
165873,0.08660563122829683,BAT,n,s
166081,0.25165286805090853,BAT,n,s
166237,0.0769827857065296,BAT,n,s
166391,0.264291044936699,BAT,n,s
166761,0.04526115396975511,BAT,n,s
167000,0.569415170357778,BAT,n,s
167292,0.16729094643546083,BAT,n,s
167407,0.1328300633630521,BAT,defense,s
167657,0.060391356882691524,BAT,defense,s
167950,0.17186661862237523,BAT,n,s
168737,0.24758287141282997,BAT,n,s
168918,0.23001862540068316,BAT,n,s
169570,0.5217669747471091,BAT,n,s
169694,0.7569249156355459,BAT,n,s
170266,0.2520168451420774,BAT,n,s
50,1.2886996754549607,BAT,defense,s
99,0.35164808425987004,BAT,n,s
113,3.0292053282987674,BAT,n,s
249,0.33722090613948413,BAT,defense,s
355,0.5124952050990685,BAT,n,s
382,0.6802100435671818,BAT,defense,s
478,1.6305246649558078,BAT,n,s
566,0.33605184226629164,BAT,n,s
643,0.1736758200658044,BAT,defense,s
823,0.07291120413088562,BAT,n,s
883,0.1983622550914735,BAT,n,s
884,0.31250724569456106,BAT,n,s
960,0.3621736348229217,BAT,n,s
964,0.5894678556003459,BAT,n,s
1103,0.6927745679914977,BAT,n,s
1139,0.2180333800631689,BAT,n,s
1203,0.0470444095611744,BAT,n,s
1265,0.16917204119917564,BAT,n,s
1321,0.29116851118309056,BAT,n,s
1361,0.7469471281890504,BAT,defense,s
1362,0.6023926296086082,BAT,defense,s
1378,0.22150286753810391,BAT,n,s
1461,0.4541278924742039,BAT,n,s
1539,0.2812391797963959,BAT,n,s
1546,1.232780973457782,BAT,n,s
1637,0.3127725111614205,BAT,defense,s
1729,4.188561433353401,BAT,defense,s
1811,0.5903538540561235,BAT,defense,s
1880,0.5930341317172872,BAT,defense,s
1881,0.5537193350300612,BAT,defense,s
1936,0.3797911740529872,BAT,n,s
2010,0.5648247712370823,BAT,n,s
2152,0.45818475993255636,BAT,defense,s
2184,0.3573667711598719,BAT,n,s
2202,0.5320945859679711,BAT,n,s
2243,0.35333733176651005,BAT,n,s
2264,0.5202455554264818,BAT,n,s
2325,0.49649788544934814,BAT,defense,s
2475,0.7280067914396291,BAT,n,s
2558,0.6497992114636797,BAT,n,s
2794,1.0077888260539607,BAT,n,s
2859,0.5593726177587506,BAT,defense,s
2947,0.17209509134174814,BAT,n,s
3010,0.17409773194093064,BAT,n,s
3178,0.0980599246067856,BAT,n,s
3188,0.3715974087361071,BAT,n,s
3296,0.2571196942966909,BAT,n,s
3432,0.19958026248920188,BAT,defense,s
3457,0.21333765002911942,BAT,n,s
3465,0.35033815822506986,BAT,n,s
3477,0.9154127122877128,BAT,n,s
3479,1.1339608927413694,BAT,defense,s
3480,0.6438410200378544,BAT,defense,s
3484,1.3816455963164382,BAT,defense,s
3488,0.21316895617771814,BAT,n,s
3491,0.4491880903482419,BAT,n,s
3506,5.262234121671897,BAT,n,s
3621,0.2937841971754576,BAT,n,s
3652,0.10297765910983743,BAT,n,s
3669,1.715913715913708,BAT,n,s
3691,0.4067040027526861,BAT,n,s
3716,1.1126439873353042,BAT,defense,s
3717,0.010468760937366461,BAT,defense,s
3741,0.14796248217952204,BAT,n,s
3758,0.13844428368426223,BAT,transposase,s
3807,0.4961507218792871,BAT,n,s
3870,0.6467826864812393,BAT,defense,s
3951,0.127065211743778,BAT,n,s
3979,0.18570439886912304,BAT,n,s
3980,0.39042297470660203,BAT,n,s
4019,0.7535254297054392,BAT,transposase,s
4218,0.28241474796958826,BAT,defense,s
4307,0.325411237341377,BAT,transposase,s
4323,0.9948875841085646,BAT,defense,s
4391,0.37613507901192345,BAT,n,s
4494,1.0450520583149217,BAT,transposase,s
4558,0.26107370249903716,BAT,defense,s
4591,0.4037462764157884,BAT,biofilm,s
4593,0.5283597915773705,BAT,n,s
4634,0.1691710783485254,BAT,n,s
4667,0.058575594338720414,BAT,n,s
4733,0.18820530350928705,BAT,n,s
4770,0.667597099851758,BAT,transposase,s
4772,1.2405744400491279,BAT,n,s
4775,0.14702689430791913,BAT,transposase,s
4802,0.643524267870223,BAT,n,s
4803,0.5038548056073094,BAT,n,s
4873,0.4221648385491989,BAT,n,s
5144,0.42567536093643005,BAT,n,s
5153,0.696118663982626,BAT,n,s
5219,0.09127588926328555,BAT,n,s
5304,0.14816477272727216,BAT,n,s
5327,0.2661495986361073,BAT,n,s
5478,0.8273351399829844,BAT,n,s
5521,0.34413480592653073,BAT,n,s
5597,1.8462213088605408,BAT,n,s
5658,0.2613665480240046,BAT,n,s
5770,0.09694185780976014,BAT,n,s
5986,0.46917771960780036,BAT,n,s
6099,0.11933166823884317,BAT,n,s
6454,0.6070219228443509,BAT,n,s
6674,0.7226248872503556,BAT,defense,s
6687,0.7997445377611603,BAT,n,s
6694,1.085929142934689,BAT,defense,s
6699,1.0558881112776939,BAT,n,s
6701,0.773155527733198,BAT,n,s
6705,0.3524413218415369,BAT,n,s
6721,0.2799081937830538,BAT,n,s
6802,0.7444460028678758,BAT,defense,s
7032,0.6978416113193295,BAT,defense,s
7075,0.30303660420103784,BAT,n,s
7076,0.5291242382386173,BAT,n,s
7083,0.4058627470654299,BAT,n,s
7084,0.8401241987011574,BAT,n,s
7343,0.0858149802822066,BAT,n,s
7354,2.110621130800675,BAT,n,s
7360,1.0193472113390112,BAT,n,s
7425,0.6351508324355677,BAT,n,s
7451,0.7986029502972407,BAT,n,s
7471,0.5978585678328006,BAT,defense,s
7524,0.17775337081106526,BAT,n,s
7791,0.14885881676550114,BAT,n,s
7811,0.27693732182073216,BAT,n,s
7835,0.7335811403774839,BAT,defense,s
7978,0.688269413378556,BAT,n,s
8003,1.9995877096752972,BAT,n,s
8269,0.20401945040605873,BAT,defense,s
8285,1.432128840167823,BAT,n,s
8387,0.8513153081467866,BAT,n,s
8415,1.6386975569685585,BAT,transposase,s
8479,0.12916031813178652,BAT,n,s
8512,0.10683897081585556,BAT,n,s
8602,0.1870408402734154,BAT,n,s
8755,0.7365888930791558,BAT,defense,s
8952,1.8021439923175309,BAT,n,s
8953,0.09889019318596268,BAT,n,s
9096,0.3493878800343994,BAT,n,s
9136,0.24880344447113464,BAT,defense,s
9221,0.30196380547848983,BAT,biofilm,s
9223,0.38397748268873516,BAT,n,s
9242,0.24106199339172374,BAT,n,s
9244,0.24258150456311572,BAT,n,s
9280,0.6677523265353382,BAT,defense,s
9326,0.12492772301243772,BAT,defense,s
9387,3.1066475624425323,BAT,n,s
9630,0.08591044915970238,BAT,n,s
9651,0.0595837428337143,BAT,defense,s
9873,0.18581169121310845,BAT,n,s
10014,1.5717102626019281,BAT,n,s
10100,1.098480063592381,BAT,n,s
10117,0.2850285870173238,BAT,n,s
10137,0.3915573715823623,BAT,n,s
10405,0.31467122232221173,BAT,n,s
10538,0.23140029864698458,BAT,n,s
10598,0.30389773560461364,BAT,transposase,s
10611,1.5131852802367312,BAT,defense,s
10644,0.3192304725481417,BAT,defense,s
10647,1.0467853295307785,BAT,n,s
10649,0.1863672291985991,BAT,n,s
10651,1.0728675719020624,BAT,n,s
10652,6.159384170804311,BAT,defense,s
10736,0.7009369452138529,BAT,n,s
10784,2.904500000000038,BAT,n,s
10946,0.41623800178856796,BAT,n,s
11009,0.35421857759313347,BAT,n,s
11034,0.31423451661196544,BAT,n,s
11183,0.8462846524969062,BAT,n,s
11337,0.19510201509081523,BAT,n,s
11342,0.44103847895984727,BAT,n,s
11576,0.23462953655171076,BAT,n,s
11829,0.6270295405334461,BAT,n,s
11873,0.2585380861150736,BAT,n,s
11912,0.29663175647009266,BAT,defense,s
12055,0.47309268454952136,BAT,defense,s
12101,1.0383947130502038,BAT,n,s
12249,0.40152433635372653,BAT,n,s
12308,0.2219327370309717,BAT,n,s
12346,0.05577326176134496,BAT,n,s
12421,0.6072251186758473,BAT,n,s
12523,0.5506114686015611,BAT,n,s
12838,0.4816187736974644,BAT,n,s
12906,0.08849262606803074,BAT,n,s
13322,0.2178293642715906,BAT,n,s
13419,0.150195034637598,BAT,n,s
13477,0.6197433947122084,BAT,defense,s
13676,3.1895482840626697,BAT,defense,s
13791,0.10765918907656093,BAT,n,s
13829,0.7760934820377581,BAT,defense,s
13850,0.3230686478363315,BAT,n,s
14170,0.11944893065697712,BAT,n,s
14500,1.7137307094592549,BAT,defense,s
14558,0.7366949216705471,BAT,defense,s
14684,0.5668774998218965,BAT,defense,s
14730,0.2867132059923762,BAT,n,s
14744,0.5697945996933584,BAT,n,s
14805,0.1638631523910722,BAT,defense,s
14806,0.16998104871251152,BAT,n,s
14962,0.6602041717221683,BAT,defense,s
15017,1.4693988474951258,BAT,transposase,s
15059,0.21993088807303277,BAT,n,s
15133,0.16851271496103737,BAT,n,s
15179,0.5211351513209826,BAT,n,s
15192,2.627721239767485,BAT,n,s
15654,1.091340913326663,BAT,n,s
15729,0.5153816852897954,BAT,n,s
15741,0.33673277793952966,BAT,transposase,s
15852,0.29940213538008675,BAT,transposase,s
15881,0.21843045624251256,BAT,n,s
15956,0.42690104494325287,BAT,n,s
16171,0.6804240699228686,BAT,defense,s
16184,0.12041867744880819,BAT,n,s
16421,1.650742186957341,BAT,n,s
16513,0.32738984043698754,BAT,n,s
16567,2.9365009715410793,BAT,n,s
16568,2.1175088607595183,BAT,n,s
16686,0.04715721311770388,BAT,n,s
16687,0.15900369862095604,BAT,n,s
16694,0.18675826419187344,BAT,n,s
16696,0.2708590798745629,BAT,n,s
16723,1.2754138458870712,BAT,n,s
16765,0.6064008675947777,BAT,defense,s
16838,0.951202052264366,BAT,n,s
16863,0.6849523628604157,BAT,n,s
16864,1.1134625526174846,BAT,n,s
16950,0.529746107929334,BAT,n,s
17049,0.42492284950661297,BAT,defense,s
17096,0.685155802505163,BAT,n,s
17121,0.30953116318261603,BAT,n,s
17158,0.39158375887250985,BAT,defense,s
17165,0.16684776949348476,BAT,n,s
17208,0.35987007873371357,BAT,defense,s
17331,0.2859756376351058,BAT,n,s
17336,0.46446664314214153,BAT,defense,s
17360,0.7289269764245272,BAT,n,s
17467,0.12999264865513732,BAT,n,s
17587,0.6605679032538163,BAT,n,s
17631,0.403372854299559,BAT,n,s
17635,0.11728189969120292,BAT,n,s
17817,0.5904104796757321,BAT,n,s
17906,0.9917659307287506,BAT,defense,s
17951,0.5957285858374481,BAT,n,s
17988,0.8481997935091714,BAT,transposase,s
18010,0.45946707767249206,BAT,defense,s
18011,0.47775262641185245,BAT,defense,s
18072,0.4725543825442446,BAT,defense,s
18118,0.4778216977716883,BAT,n,s
18178,0.6683031662548192,BAT,n,s
18266,0.30620213032147797,BAT,n,s
18296,0.2063628239975804,BAT,defense,s
18303,0.1343488183517226,BAT,n,s
18378,1.72570471479075,BAT,n,s
18444,0.06543143305124974,BAT,n,s
18485,1.1594378728136636,BAT,n,s
18539,1.8828157081923897,BAT,n,s
18812,0.24735646488655735,BAT,defense,s
18848,0.2639079025664047,BAT,n,s
18960,0.8251874972780527,BAT,transposase,s
19039,0.16097904984691655,BAT,n,s
19257,0.21764562886609648,BAT,n,s
19301,1.3709360379981654,BAT,n,s
19346,2.931878794911081,BAT,n,s
19370,0.6115374027433595,BAT,defense,s
19462,0.20956943935658656,BAT,n,s
19631,0.2734056212573105,BAT,n,s
19662,0.3718645372462771,BAT,defense,s
19670,0.14592889270560888,BAT,n,s
19727,0.1287786589139436,BAT,n,s
19761,0.2515915984435985,BAT,n,s
19915,0.21038059632271608,BAT,defense,s
19992,0.23435246847284097,BAT,transposase,s
20146,0.5424729327965152,BAT,defense,s
20296,0.8824509869871622,BAT,n,s
20361,0.3464937422825614,BAT,n,s
20673,1.1095275025205975,BAT,n,s
20729,0.4098592151717737,BAT,n,s
20853,0.39928416706042863,BAT,n,s
20855,0.3182212164863994,BAT,n,s
20893,0.958597687144153,BAT,n,s
20899,2.7032869128270374,BAT,n,s
20977,0.24829516369069146,BAT,n,s
21030,0.24154530852854786,BAT,n,s
21241,0.5099335375240155,BAT,n,s
21319,0.5419716338794488,BAT,n,s
21496,1.4864884353048118,BAT,n,s
21497,0.3077304262916795,BAT,defense,s
21498,0.8732933135895209,BAT,defense,s
21583,1.4890918160132718,BAT,n,s
21694,0.03846853396991387,BAT,defense,s
21695,0.30320145450232405,BAT,defense,s
21738,0.30755766873139695,BAT,n,s
21753,0.3823648320395065,BAT,defense,s
21777,0.20650332225163298,BAT,n,s
21856,0.22799809638232366,BAT,biofilm,s
21868,5.349447999970279,BAT,n,s
21991,0.16876046427650826,BAT,n,s
22050,0.11583665099363222,BAT,defense,s
22051,0.3577433672954724,BAT,defense,s
22105,2.892768204943965,BAT,n,s
22108,0.7951609462728418,BAT,defense,s
22111,1.4322382082172367,BAT,n,s
22114,2.4461690890798287,BAT,n,s
22150,1.5008473175239274,BAT,transposase,s
22166,2.3692241226515396,BAT,n,s
22177,2.2266111454699242,BAT,n,s
22289,0.298637880611691,BAT,n,s
22360,0.2685746624626084,BAT,n,s
22371,0.27422930230298637,BAT,n,s
22476,1.3578815480974535,BAT,n,s
22479,3.0072213223490096,BAT,defense,s
22480,2.449999999999996,BAT,defense,s
22509,0.7109273096172858,BAT,transposase,s
23167,0.9248729215109208,BAT,defense,s
23175,0.12604383563828664,BAT,n,s
23205,2.4156066164797347,BAT,defense,s
23471,3.8870431893687787,BAT,n,s
23509,0.25618918201804575,BAT,n,s
23533,0.2339011068160344,BAT,n,s
23625,0.3651828062558434,BAT,n,s
23680,3.4492885726505116,BAT,n,s
23681,1.558294600350331,BAT,n,s
23692,0.829205786086475,BAT,defense,s
23804,0.16687838487558382,BAT,n,s
23927,0.2471051893342225,BAT,n,s
24217,0.1281652616674369,BAT,defense,s
24254,0.9712211745014969,BAT,defense,s
24313,1.8825438412484792,BAT,n,s
24363,0.1828994800670375,BAT,n,s
24430,0.3423605807635273,BAT,transposase,s
24457,0.5203215947161287,BAT,transposase,s
24627,0.25258493861144565,BAT,transposase,s
24909,0.3894353146496747,BAT,defense,s
25292,0.4461365072331843,BAT,n,s
25431,0.43237488872854923,BAT,n,s
25591,0.115605619655007,BAT,n,s
25645,0.1693440966934617,BAT,n,s
25682,0.3636379527137847,BAT,defense,s
26084,0.07698173412974593,BAT,n,s
26240,0.24136650448128996,BAT,defense,s
26567,0.5818194135931216,BAT,defense,s
26676,0.9354501069732747,BAT,n,s
26775,0.9955893627225766,BAT,defense,s
26879,0.1488172391177775,BAT,n,s
26947,0.7253121734387913,BAT,biofilm,s
26961,0.5247863906409299,BAT,defense,s
27105,0.6050340267069146,BAT,n,s
27156,0.2960769079358692,BAT,n,s
27169,0.805625696055267,BAT,n,s
27416,0.9619793266028265,BAT,transposase,s
27421,0.3406604375349802,BAT,n,s
27464,0.531882297686565,BAT,n,s
27503,1.1897055477176643,BAT,n,s
27841,0.6960159069150984,BAT,defense,s
27912,0.3278995443728262,BAT,defense,s
27921,0.2163130388613364,BAT,n,s
28029,0.8558068783068878,BAT,n,s
28036,0.4861583172196746,BAT,n,s
28040,0.5593411943288547,BAT,defense,s
28041,0.8793737649540719,BAT,defense,s
28048,1.0097057703519525,BAT,n,s
28050,0.6556030415865017,BAT,n,s
28060,0.8466285730679821,BAT,n,s
28128,0.17987402049215234,BAT,n,s
28240,4.900591829525265,BAT,transposase,s
28300,0.19400261276879094,BAT,n,s
28368,6.472604345275223,BAT,n,s
28390,1.58481547354379,BAT,n,s
28408,9.070016775100179,BAT,biofilm,s
28464,0.062725542996493,BAT,transposase,s
28514,0.882410267420066,BAT,defense,s
28695,0.3370088160291187,BAT,n,s
28765,0.07919249258467825,BAT,n,s
28829,0.2266363075121913,BAT,n,s
28838,0.2895013223136938,BAT,n,s
28919,0.14628385751351966,BAT,defense,s
28920,0.2396942735887602,BAT,defense,s
28945,0.41649569142388604,BAT,n,s
29041,0.15729643963852113,BAT,defense,s
29114,0.22399020329114916,BAT,n,s
29260,3.193914497478403,BAT,defense,s
29261,2.5304967863972725,BAT,defense,s
29262,1.0762548230404354,BAT,defense,s
29263,4.58584293542747,BAT,defense,s
29296,0.32724368702475776,BAT,defense,s
29389,0.8707205802867838,BAT,n,s
29390,0.6556580410391267,BAT,n,s
29408,0.2134166341272944,BAT,n,s
29604,0.5258662671731037,BAT,n,s
29989,0.1606163826713293,BAT,n,s
30028,0.8606951199680717,BAT,n,s
30080,0.22366542745253384,BAT,defense,s
30150,0.20629381514783754,BAT,n,s
30210,0.40320333639180456,BAT,n,s
30244,0.20320563653506618,BAT,n,s
30358,0.4390662462338345,BAT,n,s
30424,1.4030104039304616,BAT,n,s
30436,1.3207531889046495,BAT,n,s
30674,0.7412087815293079,BAT,transposase,s
30701,0.337526073913737,BAT,n,s
30738,0.549302860253501,BAT,n,s
30799,0.2946573751454221,BAT,defense,s
30888,0.8361907928256742,BAT,n,s
31021,1.3928770054816062,BAT,defense,s
31022,1.09622639791174,BAT,defense,s
31328,0.7906080486057544,BAT,transposase,s
31499,0.17354312315309225,BAT,n,s
31649,0.03876345293878563,BAT,n,s
31688,0.17050615290633023,BAT,n,s
31794,0.30329572043185776,BAT,defense,s
31796,0.12259637051627947,BAT,defense,s
31921,0.2643730796583696,BAT,defense,s
32011,0.2505478216035058,BAT,defense,s
32371,0.09081455292949513,BAT,n,s
32504,0.20706879053964622,BAT,n,s
32654,1.5846979721252326,BAT,n,s
32755,0.07155625791121423,BAT,defense,s
32923,0.2886167794916643,BAT,n,s
32925,0.37730467582021987,BAT,n,s
33005,0.3851341104096411,BAT,n,s
33055,0.21273361260262424,BAT,n,s
33102,0.45531874510159354,BAT,n,s
33118,0.25077816503741396,BAT,n,s
33132,0.37730223888566045,BAT,n,s
33182,0.32385837508841125,BAT,n,s
33249,0.3091511417866216,BAT,n,s
33295,0.4816983384117936,BAT,n,s
33309,0.16804970161385907,BAT,n,s
33604,1.5299221697925849,BAT,defense,s
33606,1.1738227958814027,BAT,transposase,s
33743,0.15167774230759862,BAT,n,s
33797,0.4468016227731908,BAT,n,s
33850,0.1335184370858146,BAT,n,s
33973,0.6904171890955486,BAT,n,s
34067,0.12248803337354727,BAT,n,s
34171,0.6719354244311012,BAT,n,s
34271,0.8202062906779582,BAT,n,s
34410,0.05240941148393525,BAT,n,s
34452,0.1603289673893073,BAT,n,s
34624,0.37352351947877105,BAT,n,s
34788,0.2711055065542252,BAT,n,s
34807,0.7393438508904917,BAT,n,s
34956,1.0407273453359343,BAT,n,s
34966,3.01444121133741,BAT,n,s
34974,2.132323331267183,BAT,n,s
34983,0.45561068302361746,BAT,defense,s
35018,1.149602478384727,BAT,n,s
35034,0.6463688292874216,BAT,n,s
35097,0.6922916249551138,BAT,n,s
35098,0.591870119743356,BAT,n,s
35406,0.3692409783121788,BAT,n,s
35567,0.2913581064289725,BAT,n,s
35628,1.641008678893886,BAT,n,s
35662,0.18053567280927582,BAT,defense,s
35855,0.18340281679955975,BAT,n,s
36003,0.4472885168657927,BAT,n,s
36155,0.5420947171799346,BAT,n,s
36172,0.02147601038248036,BAT,n,s
