gene_callers_id,pnps,ocean,depth,bin,sample_id,scg_pnps_median,scg_count,MAG_pnps_median,total_count,integron
527184,0.13749949117728882,NAT,deep,deep-0295,SRR3960577,0.4024871151218197,66.0,0.3945933791821616,2805.0,
527271,0.5417668002652869,NAT,deep,deep-0295,SRR3960577,0.4024871151218197,66.0,0.3945933791821616,2805.0,
526236,1.4336379703739304,NAT,deep,deep-0295,SRR3960577,0.4024871151218197,66.0,0.3945933791821616,2805.0,
524877,0.824193697315005,NAT,deep,deep-0295,SRR3960578,0.4688242262538352,66.0,0.4393557194089943,2804.0,
524859,0.9027073721863808,NAT,deep,deep-0295,SRR3960578,0.4688242262538352,66.0,0.4393557194089943,2804.0,
525104,0.2003055483091136,NAT,deep,deep-0295,SRR3960578,0.4688242262538352,66.0,0.4393557194089943,2804.0,
526856,0.2411163377020496,NAT,deep,deep-0295,SRR3960578,0.4688242262538352,66.0,0.4393557194089943,2804.0,
524515,0.7653279975737165,NAT,deep,deep-0295,SRR3960578,0.4688242262538352,66.0,0.4393557194089943,2804.0,
525651,0.3357373289561429,NAT,deep,deep-0295,SRR3960578,0.4688242262538352,66.0,0.4393557194089943,2804.0,
525258,0.7349205426952697,NAT,deep,deep-0295,SRR3960578,0.4688242262538352,66.0,0.4393557194089943,2804.0,
524632,0.7259358986900231,NAT,deep,deep-0295,SRR3960578,0.4688242262538352,66.0,0.4393557194089943,2804.0,
524469,0.28429610288001783,NAT,deep,deep-0295,SRR3960578,0.4688242262538352,66.0,0.4393557194089943,2804.0,
524711,0.8240427621550881,NAT,deep,deep-0295,SRR3960578,0.4688242262538352,66.0,0.4393557194089943,2804.0,
525447,0.5116978453706164,NAT,deep,deep-0295,SRR3960578,0.4688242262538352,66.0,0.4393557194089943,2804.0,
527279,0.2449046656596754,NAT,deep,deep-0295,SRR3960578,0.4688242262538352,66.0,0.4393557194089943,2804.0,
526266,0.2973480711444354,NAT,deep,deep-0295,SRR3960578,0.4688242262538352,66.0,0.4393557194089943,2804.0,
527184,0.13682004165763353,NAT,deep,deep-0295,SRR3960578,0.4688242262538352,66.0,0.4393557194089943,2804.0,
527271,0.4897454901803279,NAT,deep,deep-0295,SRR3960578,0.4688242262538352,66.0,0.4393557194089943,2804.0,
526236,1.2424613757601308,NAT,deep,deep-0295,SRR3960578,0.4688242262538352,66.0,0.4393557194089943,2804.0,
524877,0.0479994527809635,NP,deep,deep-0295,SRR3962293,0.1147248596226769,15.0,0.13510365904847166,1223.0,
526856,0.07665747540960728,NP,deep,deep-0295,SRR3962293,0.1147248596226769,15.0,0.13510365904847166,1223.0,
525651,0.10837017378036058,NP,deep,deep-0295,SRR3962293,0.1147248596226769,15.0,0.13510365904847166,1223.0,
525258,0.10867484176465196,NP,deep,deep-0295,SRR3962293,0.1147248596226769,15.0,0.13510365904847166,1223.0,
526266,0.05394715176887742,NP,deep,deep-0295,SRR3962293,0.1147248596226769,15.0,0.13510365904847166,1223.0,
527271,0.060648793417710574,NP,deep,deep-0295,SRR3962293,0.1147248596226769,15.0,0.13510365904847166,1223.0,
524877,0.09575002870823283,NP,deep,deep-0295,SRR3965586,0.10412864013148664,36.0,0.1228429958881237,1722.0,
524859,0.1357945098078268,NP,deep,deep-0295,SRR3965586,0.10412864013148664,36.0,0.1228429958881237,1722.0,
525104,0.0777251924277102,NP,deep,deep-0295,SRR3965586,0.10412864013148664,36.0,0.1228429958881237,1722.0,
526856,0.0,NP,deep,deep-0295,SRR3965586,0.10412864013148664,36.0,0.1228429958881237,1722.0,
525258,0.1530244605294783,NP,deep,deep-0295,SRR3965586,0.10412864013148664,36.0,0.1228429958881237,1722.0,
524469,0.11542503254355756,NP,deep,deep-0295,SRR3965586,0.10412864013148664,36.0,0.1228429958881237,1722.0,
527279,0.08359343400052388,NP,deep,deep-0295,SRR3965586,0.10412864013148664,36.0,0.1228429958881237,1722.0,
526266,0.08567436563163082,NP,deep,deep-0295,SRR3965586,0.10412864013148664,36.0,0.1228429958881237,1722.0,
527271,0.057816576788233875,NP,deep,deep-0295,SRR3965586,0.10412864013148664,36.0,0.1228429958881237,1722.0,
320498,0.4422168720512141,IN,deep,deep-0303,SRR3963982,0.6322371129320723,38.0,0.887954578137068,2383.0,
318778,0.4571417180997118,IN,deep,deep-0303,SRR3963982,0.6322371129320723,38.0,0.887954578137068,2383.0,
318946,0.9432643087338716,IN,deep,deep-0303,SRR3963982,0.6322371129320723,38.0,0.887954578137068,2383.0,
319135,0.5671833873767484,IN,deep,deep-0303,SRR3963982,0.6322371129320723,38.0,0.887954578137068,2383.0,
320803,1.4480562228914475,IN,deep,deep-0303,SRR3963982,0.6322371129320723,38.0,0.887954578137068,2383.0,
319266,1.077445239264098,IN,deep,deep-0303,SRR3963982,0.6322371129320723,38.0,0.887954578137068,2383.0,
319860,0.44538461747689706,IN,deep,deep-0303,SRR3963982,0.6322371129320723,38.0,0.887954578137068,2383.0,
321154,3.0859427654362395,IN,deep,deep-0303,SRR3963982,0.6322371129320723,38.0,0.887954578137068,2383.0,
319568,1.632949324330648,IN,deep,deep-0303,SRR3963982,0.6322371129320723,38.0,0.887954578137068,2383.0,
320369,0.7116159852717091,IN,deep,deep-0303,SRR3963982,0.6322371129320723,38.0,0.887954578137068,2383.0,
318315,1.2204644325814464,IN,deep,deep-0303,SRR3963982,0.6322371129320723,38.0,0.887954578137068,2383.0,
319299,0.26463688793978035,IN,deep,deep-0303,SRR3963982,0.6322371129320723,38.0,0.887954578137068,2383.0,
318872,1.464829927834505,IN,deep,deep-0303,SRR3963982,0.6322371129320723,38.0,0.887954578137068,2383.0,
318437,1.057723764207694,IN,deep,deep-0303,SRR3963982,0.6322371129320723,38.0,0.887954578137068,2383.0,
320051,0.5287442798225211,IN,deep,deep-0303,SRR3963982,0.6322371129320723,38.0,0.887954578137068,2383.0,
320037,2.50869433062728,IN,deep,deep-0303,SRR3963982,0.6322371129320723,38.0,0.887954578137068,2383.0,
318633,0.5866309147940827,IN,deep,deep-0303,SRR3963982,0.6322371129320723,38.0,0.887954578137068,2383.0,
69593,0.2941348340414108,NAT,deep,deep-0169,SRR3960578,0.2276874630072596,35.0,0.3234954322256305,1801.0,
68450,0.7616944993879379,NAT,deep,deep-0169,SRR3960578,0.2276874630072596,35.0,0.3234954322256305,1801.0,
68925,0.0477531415578244,NAT,deep,deep-0169,SRR3960578,0.2276874630072596,35.0,0.3234954322256305,1801.0,
69420,0.09868225763608247,NAT,deep,deep-0169,SRR3960578,0.2276874630072596,35.0,0.3234954322256305,1801.0,
71027,0.7090464757551109,NAT,deep,deep-0169,SRR3960578,0.2276874630072596,35.0,0.3234954322256305,1801.0,
68416,0.12356355506515915,NAT,deep,deep-0169,SRR3960578,0.2276874630072596,35.0,0.3234954322256305,1801.0,
70260,0.4646721588676505,NAT,deep,deep-0169,SRR3960578,0.2276874630072596,35.0,0.3234954322256305,1801.0,
68188,2.5855220741374167,NAT,deep,deep-0169,SRR3960578,0.2276874630072596,35.0,0.3234954322256305,1801.0,
70306,0.9205688044835906,NAT,deep,deep-0169,SRR3960578,0.2276874630072596,35.0,0.3234954322256305,1801.0,
136268,0.3171069276058018,NAT,deep,deep-0592,SRR3960581,0.3781427423557249,24.0,0.5564313756090039,936.0,
135632,0.8683622905380655,NAT,deep,deep-0592,SRR3960581,0.3781427423557249,24.0,0.5564313756090039,936.0,
137173,0.35360000000000114,NAT,deep,deep-0592,SRR3960581,0.3781427423557249,24.0,0.5564313756090039,936.0,
135539,0.30075000000000346,NAT,deep,deep-0592,SRR3960581,0.3781427423557249,24.0,0.5564313756090039,936.0,
138520,0.2291234522920961,NAT,deep,deep-0592,SRR3960581,0.3781427423557249,24.0,0.5564313756090039,936.0,
136268,0.4148850364588064,SP,deep,deep-0592,SRR3963456,0.6226749657580467,11.0,0.6309593809632253,903.0,
135632,0.9987161015078004,SP,deep,deep-0592,SRR3963456,0.6226749657580467,11.0,0.6309593809632253,903.0,
135539,1.2886088966836882,SP,deep,deep-0592,SRR3963456,0.6226749657580467,11.0,0.6309593809632253,903.0,
138520,0.2752450773284067,SP,deep,deep-0592,SRR3963456,0.6226749657580467,11.0,0.6309593809632253,903.0,
8213,0.6258062906535579,SAT,deep,deep-0126,SRR3967025,0.16435574531064645,26.0,0.1841443352164795,1309.0,
7993,0.248288821873324,SAT,deep,deep-0126,SRR3967025,0.16435574531064645,26.0,0.1841443352164795,1309.0,
8202,0.40642088469558,SAT,deep,deep-0126,SRR3967025,0.16435574531064645,26.0,0.1841443352164795,1309.0,
8709,0.21795107953338094,SAT,deep,deep-0126,SRR3967025,0.16435574531064645,26.0,0.1841443352164795,1309.0,
9468,0.1971908771459372,SAT,deep,deep-0126,SRR3967025,0.16435574531064645,26.0,0.1841443352164795,1309.0,
8268,1.263573251093697,SAT,deep,deep-0126,SRR3967025,0.16435574531064645,26.0,0.1841443352164795,1309.0,
9259,1.154294831043064,SAT,deep,deep-0126,SRR3967025,0.16435574531064645,26.0,0.1841443352164795,1309.0,
8564,0.10272724222801716,SAT,deep,deep-0126,SRR3967025,0.16435574531064645,26.0,0.1841443352164795,1309.0,
9678,0.2058837697834314,SAT,deep,deep-0126,SRR3967025,0.16435574531064645,26.0,0.1841443352164795,1309.0,
9096,0.9374748040640806,SAT,deep,deep-0126,SRR3967025,0.16435574531064645,26.0,0.1841443352164795,1309.0,
8213,0.1585803447905652,SAT,deep,deep-0126,SRR3967558,0.18717420805890794,29.0,0.2072525861952576,1458.0,
7993,0.19567794647919406,SAT,deep,deep-0126,SRR3967558,0.18717420805890794,29.0,0.2072525861952576,1458.0,
8202,0.20959682723680692,SAT,deep,deep-0126,SRR3967558,0.18717420805890794,29.0,0.2072525861952576,1458.0,
8709,0.9178686729713716,SAT,deep,deep-0126,SRR3967558,0.18717420805890794,29.0,0.2072525861952576,1458.0,
9468,0.2888861784526608,SAT,deep,deep-0126,SRR3967558,0.18717420805890794,29.0,0.2072525861952576,1458.0,
8268,0.8190585594453029,SAT,deep,deep-0126,SRR3967558,0.18717420805890794,29.0,0.2072525861952576,1458.0,
9259,0.32776500126568103,SAT,deep,deep-0126,SRR3967558,0.18717420805890794,29.0,0.2072525861952576,1458.0,
8564,0.0974684467255432,SAT,deep,deep-0126,SRR3967558,0.18717420805890794,29.0,0.2072525861952576,1458.0,
9678,0.2731402289255506,SAT,deep,deep-0126,SRR3967558,0.18717420805890794,29.0,0.2072525861952576,1458.0,
8213,0.4281857283202244,SAT,deep,deep-0126,SRR3967699,0.1270328711889234,30.0,0.17383132804149432,1386.0,
7993,0.3518706149862268,SAT,deep,deep-0126,SRR3967699,0.1270328711889234,30.0,0.17383132804149432,1386.0,
8202,0.37323605885657096,SAT,deep,deep-0126,SRR3967699,0.1270328711889234,30.0,0.17383132804149432,1386.0,
8709,0.08095166255258883,SAT,deep,deep-0126,SRR3967699,0.1270328711889234,30.0,0.17383132804149432,1386.0,
9468,0.14860108865031793,SAT,deep,deep-0126,SRR3967699,0.1270328711889234,30.0,0.17383132804149432,1386.0,
8268,0.7404377085994336,SAT,deep,deep-0126,SRR3967699,0.1270328711889234,30.0,0.17383132804149432,1386.0,
9259,0.1925619283478784,SAT,deep,deep-0126,SRR3967699,0.1270328711889234,30.0,0.17383132804149432,1386.0,
8564,0.15564567981980507,SAT,deep,deep-0126,SRR3967699,0.1270328711889234,30.0,0.17383132804149432,1386.0,
9678,0.37105466325071895,SAT,deep,deep-0126,SRR3967699,0.1270328711889234,30.0,0.17383132804149432,1386.0,
9096,0.9220508287900084,SAT,deep,deep-0126,SRR3967699,0.1270328711889234,30.0,0.17383132804149432,1386.0,
8213,0.3988374641030983,SAT,deep,deep-0126,SRR3968060,0.2883869765331265,42.0,0.2337678752394997,2043.0,
7993,0.1707211767606893,SAT,deep,deep-0126,SRR3968060,0.2883869765331265,42.0,0.2337678752394997,2043.0,
8202,0.39081491219698217,SAT,deep,deep-0126,SRR3968060,0.2883869765331265,42.0,0.2337678752394997,2043.0,
8709,0.4373731717866544,SAT,deep,deep-0126,SRR3968060,0.2883869765331265,42.0,0.2337678752394997,2043.0,
9468,0.28893241376160805,SAT,deep,deep-0126,SRR3968060,0.2883869765331265,42.0,0.2337678752394997,2043.0,
8268,0.9178959859378932,SAT,deep,deep-0126,SRR3968060,0.2883869765331265,42.0,0.2337678752394997,2043.0,
9259,0.8501487226440061,SAT,deep,deep-0126,SRR3968060,0.2883869765331265,42.0,0.2337678752394997,2043.0,
8564,0.1832497490973092,SAT,deep,deep-0126,SRR3968060,0.2883869765331265,42.0,0.2337678752394997,2043.0,
9678,0.33617973877836416,SAT,deep,deep-0126,SRR3968060,0.2883869765331265,42.0,0.2337678752394997,2043.0,
9096,0.7321195954894545,SAT,deep,deep-0126,SRR3968060,0.2883869765331265,42.0,0.2337678752394997,2043.0,
8213,0.16751515318113924,NP,deep,deep-0126,SRR3968062,0.05606659809632328,7.0,0.1680026782808361,222.0,
8564,0.201005515930092,NP,deep,deep-0126,SRR3968062,0.05606659809632328,7.0,0.1680026782808361,222.0,
8213,0.2835132188313866,NP,deep,deep-0126,SRR3968063,0.13945836752804835,32.0,0.21705412587692874,1570.0,
7993,0.09970134176317304,NP,deep,deep-0126,SRR3968063,0.13945836752804835,32.0,0.21705412587692874,1570.0,
8202,0.4440358802872066,NP,deep,deep-0126,SRR3968063,0.13945836752804835,32.0,0.21705412587692874,1570.0,
8709,0.4355874531096857,NP,deep,deep-0126,SRR3968063,0.13945836752804835,32.0,0.21705412587692874,1570.0,
9468,0.2887027487520674,NP,deep,deep-0126,SRR3968063,0.13945836752804835,32.0,0.21705412587692874,1570.0,
8268,1.0074179653500113,NP,deep,deep-0126,SRR3968063,0.13945836752804835,32.0,0.21705412587692874,1570.0,
9259,1.1319086242762315,NP,deep,deep-0126,SRR3968063,0.13945836752804835,32.0,0.21705412587692874,1570.0,
8564,0.1517191336430549,NP,deep,deep-0126,SRR3968063,0.13945836752804835,32.0,0.21705412587692874,1570.0,
9678,0.398792715873871,NP,deep,deep-0126,SRR3968063,0.13945836752804835,32.0,0.21705412587692874,1570.0,
9096,0.6922542564098361,NP,deep,deep-0126,SRR3968063,0.13945836752804835,32.0,0.21705412587692874,1570.0,
8213,0.4281453353751756,NP,deep,deep-0126,SRR3968770,0.09459101386126673,2.0,0.21697416496173932,273.0,
8564,0.16030744603995858,NP,deep,deep-0126,SRR3968770,0.09459101386126673,2.0,0.21697416496173932,273.0,
9678,0.3211420837782265,NP,deep,deep-0126,SRR3968770,0.09459101386126673,2.0,0.21697416496173932,273.0,
13672,0.8625444107528965,NAT,deep,deep-0166,SRR3960580,0.9623375401871368,72.0,1.3548454456512509,4634.0,
10914,1.6487884023898105,NAT,deep,deep-0166,SRR3960580,0.9623375401871368,72.0,1.3548454456512509,4634.0,
12813,1.3601517881447682,NAT,deep,deep-0166,SRR3960580,0.9623375401871368,72.0,1.3548454456512509,4634.0,
12206,1.3585958794542041,NAT,deep,deep-0166,SRR3960580,0.9623375401871368,72.0,1.3548454456512509,4634.0,
13728,1.5180520020114423,NAT,deep,deep-0166,SRR3960580,0.9623375401871368,72.0,1.3548454456512509,4634.0,
13030,1.4852945124122765,NAT,deep,deep-0166,SRR3960580,0.9623375401871368,72.0,1.3548454456512509,4634.0,
14451,2.64903575986646,NAT,deep,deep-0166,SRR3960580,0.9623375401871368,72.0,1.3548454456512509,4634.0,
15231,1.2362535372572452,NAT,deep,deep-0166,SRR3960580,0.9623375401871368,72.0,1.3548454456512509,4634.0,
11719,1.3696813481789605,NAT,deep,deep-0166,SRR3960580,0.9623375401871368,72.0,1.3548454456512509,4634.0,
13319,0.972828791712522,NAT,deep,deep-0166,SRR3960580,0.9623375401871368,72.0,1.3548454456512509,4634.0,
11900,2.414717240251192,NAT,deep,deep-0166,SRR3960580,0.9623375401871368,72.0,1.3548454456512509,4634.0,
11441,1.6957425540792062,NAT,deep,deep-0166,SRR3960580,0.9623375401871368,72.0,1.3548454456512509,4634.0,
11904,0.4338175893135122,NAT,deep,deep-0166,SRR3960580,0.9623375401871368,72.0,1.3548454456512509,4634.0,
14141,1.8716346947889813,NAT,deep,deep-0166,SRR3960580,0.9623375401871368,72.0,1.3548454456512509,4634.0,
12903,1.1834620025145752,NAT,deep,deep-0166,SRR3960580,0.9623375401871368,72.0,1.3548454456512509,4634.0,
11633,0.34072810951796034,NAT,deep,deep-0166,SRR3960580,0.9623375401871368,72.0,1.3548454456512509,4634.0,
13430,1.4917718021457176,NAT,deep,deep-0166,SRR3960580,0.9623375401871368,72.0,1.3548454456512509,4634.0,
13362,1.287430177734069,NAT,deep,deep-0166,SRR3960580,0.9623375401871368,72.0,1.3548454456512509,4634.0,
12820,0.8007597215557605,NAT,deep,deep-0166,SRR3960580,0.9623375401871368,72.0,1.3548454456512509,4634.0,
11593,1.334668917370849,NAT,deep,deep-0166,SRR3960580,0.9623375401871368,72.0,1.3548454456512509,4634.0,
11634,0.832018686639131,NAT,deep,deep-0166,SRR3960580,0.9623375401871368,72.0,1.3548454456512509,4634.0,
158122,3.225301825793549,NAT,deep,deep-0358,SRR3960575,0.3491914742544181,14.0,0.7560171731829943,1100.0,
158653,2.006938526607079,NAT,deep,deep-0358,SRR3960575,0.3491914742544181,14.0,0.7560171731829943,1100.0,
156629,0.3997845891402511,NAT,deep,deep-0358,SRR3960575,0.3491914742544181,14.0,0.7560171731829943,1100.0,
156913,0.4330443404160893,NAT,deep,deep-0358,SRR3960575,0.3491914742544181,14.0,0.7560171731829943,1100.0,
156938,1.2797910308161666,NAT,deep,deep-0358,SRR3960575,0.3491914742544181,14.0,0.7560171731829943,1100.0,
12813,1.8813975577445756,NAT,deep,deep-0166,SRR3960575,1.0420845900259577,15.0,1.1388099056085497,1381.0,
12206,0.5738665269135466,NAT,deep,deep-0166,SRR3960575,1.0420845900259577,15.0,1.1388099056085497,1381.0,
13728,1.0278552591152366,NAT,deep,deep-0166,SRR3960575,1.0420845900259577,15.0,1.1388099056085497,1381.0,
13030,1.9302026648527213,NAT,deep,deep-0166,SRR3960575,1.0420845900259577,15.0,1.1388099056085497,1381.0,
15231,3.1724540235993794,NAT,deep,deep-0166,SRR3960575,1.0420845900259577,15.0,1.1388099056085497,1381.0,
11719,3.2754428576877874,NAT,deep,deep-0166,SRR3960575,1.0420845900259577,15.0,1.1388099056085497,1381.0,
11441,0.5316954282350244,NAT,deep,deep-0166,SRR3960575,1.0420845900259577,15.0,1.1388099056085497,1381.0,
12903,0.22760024752300556,NAT,deep,deep-0166,SRR3960575,1.0420845900259577,15.0,1.1388099056085497,1381.0,
13362,1.179403187391767,NAT,deep,deep-0166,SRR3960575,1.0420845900259577,15.0,1.1388099056085497,1381.0,
12820,0.6353753489055226,NAT,deep,deep-0166,SRR3960575,1.0420845900259577,15.0,1.1388099056085497,1381.0,
11593,1.1530230932713843,NAT,deep,deep-0166,SRR3960575,1.0420845900259577,15.0,1.1388099056085497,1381.0,
11634,0.2574165105994595,NAT,deep,deep-0166,SRR3960575,1.0420845900259577,15.0,1.1388099056085497,1381.0,
735574,0.20183884197243346,NP,deep,deep-0193,SRR3968063,0.048636222190533145,2.0,0.09865078248362433,71.0,
735758,0.08507523614933325,NP,deep,deep-0193,SRR3968063,0.048636222190533145,2.0,0.09865078248362433,71.0,
250790,2.344437212053218,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
247956,1.147919308434893,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
248334,1.3447993968496221,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
248503,1.887404128426474,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
248407,1.9402254246560064,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
251491,1.1161433775066143,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
249220,3.728661464358964,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
249542,1.1209990063659645,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
248851,1.3111697202263286,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
250800,1.7532798218069676,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
252096,1.210517733817981,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
250721,0.9294972038093671,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
249969,1.1963147557524023,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
251864,1.5680587912894173,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
249970,0.9582528572178632,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
249574,2.490421490490183,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
249960,1.4646417245604182,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
249971,1.2912904693767773,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
248158,2.314128030953942,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
250083,1.3493826187278049,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
252008,1.1731369604227366,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
247209,1.4508489111781473,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
250054,1.7398294398958882,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
250126,1.5004238799322889,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
248377,1.0397342612926022,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
251181,1.369113925950636,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
251747,0.7781863791836466,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
250196,1.2410658126109002,IN,deep,deep-0269,SRR3964650,1.3982287203383117,63.0,1.692691038418468,4652.0,
250790,2.3498744893312016,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
247956,1.019146231297805,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
248334,0.9324541505030116,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
248503,1.0315608825968583,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
248407,1.815820069830292,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
251491,1.1366911205439083,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
249220,1.4947253974086738,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
249542,0.8631080165785875,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
248851,2.110854211896506,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
250800,1.2237761870694153,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
252096,1.575065885094732,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
250721,1.4437681686029484,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
249969,1.5094878207929148,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
251864,1.6093241290783165,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
249970,0.8371889942181651,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
249574,2.406510053320658,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
249960,1.4491430568666706,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
249971,0.6542906839318137,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
248158,2.1544544032690798,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
250083,1.645429290538297,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
252008,1.0127790906506056,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
247209,1.786559972396602,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
250054,1.9563916337689269,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
250126,1.3483041021434234,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
248377,0.9642410355745412,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
251181,1.1371552880676499,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
251747,1.457122781564776,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
250196,1.9334830653419648,SAT,deep,deep-0269,SRR3965809,1.4409211263851247,63.0,1.664185202233364,4677.0,
250790,2.1682604262000837,NAT,deep,deep-0269,SRR3960580,0.9716701308213886,55.0,1.5343793086274642,4124.0,
247956,1.0650491626413898,NAT,deep,deep-0269,SRR3960580,0.9716701308213886,55.0,1.5343793086274642,4124.0,
248334,0.931303137959392,NAT,deep,deep-0269,SRR3960580,0.9716701308213886,55.0,1.5343793086274642,4124.0,
248407,1.7644924453038449,NAT,deep,deep-0269,SRR3960580,0.9716701308213886,55.0,1.5343793086274642,4124.0,
251491,1.625122187016104,NAT,deep,deep-0269,SRR3960580,0.9716701308213886,55.0,1.5343793086274642,4124.0,
249220,1.1256523133904923,NAT,deep,deep-0269,SRR3960580,0.9716701308213886,55.0,1.5343793086274642,4124.0,
249542,1.2221685422522028,NAT,deep,deep-0269,SRR3960580,0.9716701308213886,55.0,1.5343793086274642,4124.0,
248851,1.6629758133686197,NAT,deep,deep-0269,SRR3960580,0.9716701308213886,55.0,1.5343793086274642,4124.0,
250800,1.6469870798571835,NAT,deep,deep-0269,SRR3960580,0.9716701308213886,55.0,1.5343793086274642,4124.0,
252096,1.3252219642129242,NAT,deep,deep-0269,SRR3960580,0.9716701308213886,55.0,1.5343793086274642,4124.0,
250721,1.3606957720833512,NAT,deep,deep-0269,SRR3960580,0.9716701308213886,55.0,1.5343793086274642,4124.0,
249969,1.0871461352097729,NAT,deep,deep-0269,SRR3960580,0.9716701308213886,55.0,1.5343793086274642,4124.0,
251864,1.477614809015123,NAT,deep,deep-0269,SRR3960580,0.9716701308213886,55.0,1.5343793086274642,4124.0,
249970,1.0635732338373185,NAT,deep,deep-0269,SRR3960580,0.9716701308213886,55.0,1.5343793086274642,4124.0,
249574,1.8839943424568213,NAT,deep,deep-0269,SRR3960580,0.9716701308213886,55.0,1.5343793086274642,4124.0,
249960,1.0743895486739656,NAT,deep,deep-0269,SRR3960580,0.9716701308213886,55.0,1.5343793086274642,4124.0,
