gene_callers_id,transposase_origin,pNpS
573496,IN,0.08853919430493047
575367,IN,0.15610875466971888
575367,IN,0.15610875466971888
586456,IN,0.4025710668365658
590595,IN,0.0141665208246821
593110,IN,0.0539317602965572
593110,IN,0.0539317602965572
593110,IN,0.0539317602965572
593110,IN,0.0539317602965572
606954,IN,0.10513514019404052
611645,IN,0.4909338735494174
618451,IN,0.06661096293950053
635123,IN,0.062052443764348
635123,IN,0.062052443764348
676851,IN,0.10083158219081892
691442,IN,0.13415247199523406
691442,IN,0.13415247199523406
691442,IN,0.13415247199523406
691442,IN,0.13415247199523406
703031,IN,0.09671996464468473
703031,IN,0.09671996464468473
703032,IN,0.1877172140912676
902811,IN,0.12715055323894073
992956,IN,0.18191042530926368
992956,IN,0.18191042530926368
997868,IN,0.5229690864476748
997868,IN,0.5229690864476748
1093482,IN,0.1745408490263751
1093482,IN,0.1745408490263751
1093482,IN,0.1745408490263751
1093482,IN,0.1745408490263751
1093482,IN,0.1745408490263751
1093482,IN,0.1745408490263751
1101162,IN,0.2734973755602878
1101162,IN,0.2734973755602878
1110940,IN,1.202263087662217
1111340,IN,0.13105521906529846
1118133,IN,0.1829116297670104
1118133,IN,0.1829116297670104
1137031,IN,0.0
1144313,IN,0.07823391599458025
1144313,IN,0.07823391599458025
1144313,IN,0.07823391599458025
1144313,IN,0.07823391599458025
1362413,IN,0.11822848844226412
1362413,IN,0.11822848844226412
1375475,IN,0.3311042587150169
1379011,IN,2.5181768372921507
1400839,IN,0.055726413143307625
1408506,IN,0.048157924035786316
1408506,IN,0.048157924035786316
1411489,IN,0.5958090778662487
1429038,IN,0.2881463819710329
1438669,IN,0.0719375087787419
1438734,IN,0.10140705263753312
1438734,IN,0.10140705263753312
1450341,IN,0.09255185705785612
1450341,IN,0.09255185705785612
1452762,IN,0.21525679646974505
1452762,IN,0.21525679646974505
1452762,IN,0.21525679646974505
1452762,IN,0.21525679646974505
1452762,IN,0.21525679646974505
1452762,IN,0.21525679646974505
1457584,IN,0.29499842392813075
1457584,IN,0.29499842392813075
1458754,IN,0.054019927020616164
1492782,IN,0.06502739342157615
1506131,IN,0.09953749373729616
1506131,IN,0.09953749373729616
1507924,IN,0.04853512478579306
1517128,IN,0.048931669773410125
1560671,IN,0.5393305512368389
1560671,IN,0.5393305512368389
1679325,IN,0.0
1688198,IN,0.08212393062654676
1688198,IN,0.08212393062654676
1688198,IN,0.08212393062654676
1688198,IN,0.08212393062654676
342388,NAT,1.085435499035898
342388,NAT,1.085435499035898
342388,NAT,1.085435499035898
695663,NAT,0.03371724498377825
777147,NAT,0.14347531542125652
1496433,NAT,0.1335701665838887
1496433,NAT,0.1335701665838887
1496459,NAT,0.02523487744930349
1496459,NAT,0.02523487744930349
1496459,NAT,0.02523487744930349
1496459,NAT,0.02523487744930349
1496459,NAT,0.02523487744930349
1498895,NAT,0.2099606313612445
1563635,NAT,0.03379366056613417
1579242,NAT,0.09964298041988708
1579242,NAT,0.09964298041988708
1624898,NAT,0.21864047713092852
1638594,NAT,0.10057514504972392
1779444,NAT,0.13632555619111056
1779444,NAT,0.13632555619111056
2002990,NAT,0.056525332387512874
2002990,NAT,0.056525332387512874
2110349,NAT,0.02344853029277176
2110349,NAT,0.02344853029277176
2115200,NAT,0.4449444249808917
2115200,NAT,0.4449444249808917
3240135,NAT,0.18736859140995868
3240135,NAT,0.18736859140995868
3240135,NAT,0.18736859140995868
3240135,NAT,0.18736859140995868
3249146,NAT,0.07003023362741559
3252391,NAT,0.13964229409086149
3252391,NAT,0.13964229409086149
3264325,NAT,0.01155718219774366
3336845,NAT,0.1914665782299514
3357232,NAT,0.30276916097427176
3357232,NAT,0.30276916097427176
3375050,NAT,0.3342312902431344
3375050,NAT,0.3342312902431344
3375050,NAT,0.3342312902431344
3375050,NAT,0.3342312902431344
3375050,NAT,0.3342312902431344
3375050,NAT,0.3342312902431344
3400702,NAT,0.0
3400720,NAT,0.07022468881979832
3400720,NAT,0.07022468881979832
3400834,NAT,0.08016631284154098
3400834,NAT,0.08016631284154098
3417241,NAT,0.2114825255158725
3510589,NAT,0.0816663157875027
3510589,NAT,0.0816663157875027
3517718,NAT,0.1228317278990592
3517718,NAT,0.1228317278990592
3537227,NAT,0.11663806250300518
3537227,NAT,0.11663806250300518
3537227,NAT,0.11663806250300518
3539194,NAT,0.28547694632513243
3539194,NAT,0.28547694632513243
3551245,NAT,0.160100432906509
3551245,NAT,0.160100432906509
3570679,NAT,0.05172912990627608
3570679,NAT,0.05172912990627608
3587635,NAT,0.029004242614632376
3592076,NAT,0.04592269705612104
3604905,NAT,0.12003190386527672
3604905,NAT,0.12003190386527672
3604905,NAT,0.12003190386527672
3610480,NAT,0.04815110489615081
3620237,NAT,0.03619871599498334
3624837,NAT,0.09301837607170743
3673162,NAT,0.27757101024714115
3722301,NAT,0.21718145563629854
3722301,NAT,0.21718145563629854
3726590,NAT,0.07967969951741974
3726590,NAT,0.07967969951741974
4031031,NAT,0.2671603891816412
4031031,NAT,0.2671603891816412
4031031,NAT,0.2671603891816412
4031031,NAT,0.2671603891816412
4031031,NAT,0.2671603891816412
4031031,NAT,0.2671603891816412
4039762,NAT,0.06648372262053193
4041568,NAT,0.16966525178468272
4041568,NAT,0.16966525178468272
4041568,NAT,0.16966525178468272
4041568,NAT,0.16966525178468272
4041568,NAT,0.16966525178468272
4041568,NAT,0.16966525178468272
4054606,NAT,0.10712734701356803
4054606,NAT,0.10712734701356803
4072721,NAT,0.00618715332491671
4072721,NAT,0.00618715332491671
4072721,NAT,0.00618715332491671
4077020,NAT,0.06757620458792472
4098690,NAT,0.3953268200441257
4098690,NAT,0.3953268200441257
4098690,NAT,0.3953268200441257
4215602,NAT,19.814866905845864
4219382,NAT,0.1146670409907272
4227394,NAT,0.18323533015772928
4227394,NAT,0.18323533015772928
4239815,NAT,0.8966243061928826
4239815,NAT,0.8966243061928826
4263480,NAT,0.0
4263480,NAT,0.0
4263480,NAT,0.0
4270984,NAT,0.538958550730406
4270984,NAT,0.538958550730406
4270984,NAT,0.538958550730406
4270984,NAT,0.538958550730406
4270984,NAT,0.538958550730406
4270984,NAT,0.538958550730406
4278791,NAT,0.11627686432296025
4285966,NAT,0.022496497839446718
4288133,NAT,0.44830500137784207
4289419,NAT,0.10768040050284844
4289420,NAT,0.03977378407348416
4289420,NAT,0.03977378407348416
4289420,NAT,0.03977378407348416
4361747,NAT,0.2811027425232512
4361747,NAT,0.2811027425232512
4361747,NAT,0.2811027425232512
4365138,NAT,0.20302276516578446
4367065,NAT,0.10359075952945136
4367065,NAT,0.10359075952945136
4454891,NAT,0.26535555177476644
4454891,NAT,0.26535555177476644
4454891,NAT,0.26535555177476644
4715083,NAT,0.1579037086313009
4715083,NAT,0.1579037086313009
17674,MED,1.0999309152879275
17675,MED,3.0852913430919133
17675,MED,3.0852913430919133
17675,MED,3.0852913430919133
17675,MED,3.0852913430919133
17675,MED,3.0852913430919133
21294,MED,1.0678522340310037
59008,MED,0.2214778740390593
59305,MED,1.7138823595483124
62997,MED,0.9620797490789476
62997,MED,0.9620797490789476
62997,MED,0.9620797490789476
188031,MED,0.17951820384572892
211021,MED,0.01753090933477045
211021,MED,0.01753090933477045
211028,MED,0.1527323989168258
211028,MED,0.1527323989168258
290100,MED,0.03234116470130609
290100,MED,0.03234116470130609
648069,MED,0.7353805890760596
648069,MED,0.7353805890760596
648069,MED,0.7353805890760596
648069,MED,0.7353805890760596
657644,MED,0.06834025849881765
657644,MED,0.06834025849881765
657644,MED,0.06834025849881765
657644,MED,0.06834025849881765
1168564,MED,2.0107595283335296
1168579,MED,2.9517411881752804
1637055,MED,0.03144265648272064
2060345,MED,0.5517370165734482
2060399,MED,4.2113036585592365
2067219,MED,0.07248888552969182
2067219,MED,0.07248888552969182
2074601,MED,0.043935373620483366
2074601,MED,0.043935373620483366
2086143,MED,0.06296087368148245
2109490,MED,0.1682803030928391
2123389,MED,0.21342573002622195
2123389,MED,0.21342573002622195
2123395,MED,0.06577637869615617
2127282,MED,0.7205494879415493
2127282,MED,0.7205494879415493
2127283,MED,0.3971145578256701
2127283,MED,0.3971145578256701
2132139,MED,1.0043019358542822
2132139,MED,1.0043019358542822
2133956,MED,2.0954878637505625
2133956,MED,2.0954878637505625
2142799,MED,10.441179295111716
2142799,MED,10.441179295111716
2148236,MED,0.4786465354244212
2157944,MED,0.7875722672118234
2158563,MED,3.812433757504991
2161439,MED,0.08873538275607222
2170425,MED,2.5843760395233626
2170425,MED,2.5843760395233626
2171677,MED,0.14969680570463115
2171677,MED,0.14969680570463115
2180024,MED,0.9662372482607592
2180024,MED,0.9662372482607592
2180024,MED,0.9662372482607592
2180024,MED,0.9662372482607592
2190731,MED,0.2086859429362276
2194590,MED,0.09438995265833226
2199551,MED,0.14215440942783047
2199803,MED,0.9565930562163121
2199803,MED,0.9565930562163121
2199804,MED,0.4824559251161426
2199804,MED,0.4824559251161426
2199804,MED,0.4824559251161426
2233553,MED,0.979649467839662
2260526,MED,0.6082831371254416
2275823,MED,1.2590024484604294
2275823,MED,1.2590024484604294
2335307,MED,0.25659410744650485
2335307,MED,0.25659410744650485
2344609,MED,2.1657962840263068
2344609,MED,2.1657962840263068
2344609,MED,2.1657962840263068
2344609,MED,2.1657962840263068
2344609,MED,2.1657962840263068
2446390,MED,0.32781699832795186
2446390,MED,0.32781699832795186
2446395,MED,0.14298292904844387
2446395,MED,0.14298292904844387
2446395,MED,0.14298292904844387
2446395,MED,0.14298292904844387
2446395,MED,0.14298292904844387
2471736,MED,0.03344097338037367
2490216,MED,0.156546359760412
2490216,MED,0.156546359760412
2490216,MED,0.156546359760412
2490216,MED,0.156546359760412
2490216,MED,0.156546359760412
2497478,MED,0.3270118122792069
2497478,MED,0.3270118122792069
2497478,MED,0.3270118122792069
2503372,MED,0.3042603338141427
2503372,MED,0.3042603338141427
2503372,MED,0.3042603338141427
2519837,MED,0.2331428016594661
2519839,MED,0.8537616179866692
2519841,MED,0.7117126598313378
2519841,MED,0.7117126598313378
2558528,MED,0.16241439265422486
2558528,MED,0.16241439265422486
2558530,MED,0.054246826777581914
2611106,MED,0.010270216327904714
2633629,MED,0.4450036272399429
2736141,MED,1.5380223779543656
2736141,MED,1.5380223779543656
2783871,MED,0.40601093277948425
2783871,MED,0.40601093277948425
2783873,MED,5.742816093363303
2788065,MED,0.2982272860086249
2788065,MED,0.2982272860086249
2788065,MED,0.2982272860086249
2788065,MED,0.2982272860086249
2788065,MED,0.2982272860086249
2790277,MED,0.1225060270927852
2790278,MED,0.18462758547828909
2813926,MED,0.11693035262027054
2813936,MED,1.7103712729464982
2813936,MED,1.7103712729464982
2813936,MED,1.7103712729464982
2894909,MED,0.07928731072805706
2919302,MED,0.4727350610409135
2919302,MED,0.4727350610409135
2955765,MED,0.4623596458437186
2972358,MED,0.10806219994131563
3152464,MED,0.523687176433563
3152464,MED,0.523687176433563
3152464,MED,0.523687176433563
3152469,MED,1.1967771291527205
3152469,MED,1.1967771291527205
3152469,MED,1.1967771291527205
3152469,MED,1.1967771291527205
3297549,MED,0.3061367935543867
3305984,MED,1.4136424044971658
3312870,MED,6.117506617088393
3312870,MED,6.117506617088393
3315603,MED,0.11059089229889496
3315603,MED,0.11059089229889496
3315603,MED,0.11059089229889496
3325192,MED,0.07709309230763896
3331298,MED,0.14723553142316667
3342456,MED,1.6523558638627118
3342456,MED,1.6523558638627118
3342456,MED,1.6523558638627118
3342456,MED,1.6523558638627118
3377311,MED,0.11034391374920877
3377311,MED,0.11034391374920877
3396500,MED,1.469920768947063
3396502,MED,0.5717627765729836
3404663,MED,3.071650249800978
3404663,MED,3.071650249800978
3467273,MED,0.05741960664490745
3513503,MED,0.4498021454324483
3647449,MED,0.09779263474277436
3714599,MED,0.13858108235053604
3714599,MED,0.13858108235053604
3714599,MED,0.13858108235053604
3714599,MED,0.13858108235053604
59504,NP,0.024988683666113138
78920,NP,0.0
152293,NP,0.2163664485731808
190143,NP,0.052622675573373065
190143,NP,0.052622675573373065
239998,NP,0.6854038146570103
241144,NP,0.7195124970468706
250638,NP,0.11139684198984412
250638,NP,0.11139684198984412
250638,NP,0.11139684198984412
261874,NP,0.2913401063896569
261874,NP,0.2913401063896569
273471,NP,0.1587143119538073
273471,NP,0.1587143119538073
289034,NP,0.0901006173172318
289050,NP,0.08783965175335204
289050,NP,0.08783965175335204
294474,NP,0.09356823648929914
294474,NP,0.09356823648929914
294474,NP,0.09356823648929914
297791,NP,0.06977581399356456
297792,NP,0.14735221897688172
297792,NP,0.14735221897688172
297792,NP,0.14735221897688172
297792,NP,0.14735221897688172
305536,NP,0.11639070094185028
308414,NP,0.321795920602491
308414,NP,0.321795920602491
320995,NP,0.09562327731872364
320995,NP,0.09562327731872364
320995,NP,0.09562327731872364
321172,NP,0.11329307037622535
325711,NP,0.14552205749238895
330809,NP,0.12114582779239523
330809,NP,0.12114582779239523
330809,NP,0.12114582779239523
332520,NP,0.2732131968321241
332520,NP,0.2732131968321241
332529,NP,0.2144659120510584
332529,NP,0.2144659120510584
335472,NP,0.338045603226696
335472,NP,0.338045603226696
343406,NP,0.05184138987431944
346872,NP,0.0915412029584102
348682,NP,0.15689656854876702
348686,NP,0.3266019023286361
350144,NP,0.06336310118302274
350144,NP,0.06336310118302274
350144,NP,0.06336310118302274
350144,NP,0.06336310118302274
350144,NP,0.06336310118302274
350144,NP,0.06336310118302274
350144,NP,0.06336310118302274
350144,NP,0.06336310118302274
359036,NP,0.09982950032703584
360210,NP,0.0662213151750092
360210,NP,0.0662213151750092
360210,NP,0.0662213151750092
360210,NP,0.0662213151750092
360210,NP,0.0662213151750092
362262,NP,0.2685822019278277
362262,NP,0.2685822019278277
362262,NP,0.2685822019278277
362262,NP,0.2685822019278277
364084,NP,0.07630524056029132
417417,NP,0.0755105409840844
428787,NP,0.3434728821985076
442512,NP,0.10153431597241787
442512,NP,0.10153431597241787
442512,NP,0.10153431597241787
477340,NP,0.11740426683359867
482387,NP,0.4166727964468982
483156,NP,0.18827957128553047
488826,NP,2.4776111678990267
489315,NP,2.155827164067289
489315,NP,2.155827164067289
489315,NP,2.155827164067289
491352,NP,0.4219837356390136
492389,NP,0.21929322703210916
505284,NP,0.2136274696215804
505284,NP,0.2136274696215804
506208,NP,0.34942272916956285
506340,NP,0.05668950384053716
506848,NP,0.039584540883998105
506848,NP,0.039584540883998105
507426,NP,1.1519910199699437
507838,NP,0.1371731219086647
513823,NP,0.18543201297369086
514873,NP,0.07423730070088741
519857,NP,0.08709771149341597
523653,NP,0.1793398788844348
523653,NP,0.1793398788844348
523884,NP,0.09823295658095003
530685,NP,0.04183896762638583
530685,NP,0.04183896762638583
537019,NP,0.1703298830370949
540201,NP,0.9001787528215593
540247,NP,0.2308965605556143
569588,NP,0.06658941515269877
569588,NP,0.06658941515269877
580404,NP,0.15575239436692884
580404,NP,0.15575239436692884
581698,NP,5.37568213910752
581698,NP,5.37568213910752
583644,NP,0.0015982105804624902
584246,NP,2.1878339867430245
589186,NP,0.02650658570637084
590618,NP,0.3049762516886728
590618,NP,0.3049762516886728
719696,NP,0.09005287473338668
719966,NP,0.3979072412151207
719966,NP,0.3979072412151207
720037,NP,0.2710526375945589
720037,NP,0.2710526375945589
720038,NP,0.4388766244496872
727903,NP,4.238118113174368
731041,NP,0.4655204179796136
732210,NP,0.038938862168274316
740733,NP,0.16657148526041285
743407,NP,0.39098590353192003
744663,NP,0.13969822109544472
744663,NP,0.13969822109544472
744665,NP,0.31125942466817824
748422,NP,0.15500725992882028
748422,NP,0.15500725992882028
748423,NP,0.11249332012699216
748423,NP,0.11249332012699216
748423,NP,0.11249332012699216
758765,NP,0.04811661403149617
774018,NP,0.07948944852112118
774025,NP,0.057629621488598064
781893,NP,0.0
781893,NP,0.0
796845,NP,0.4446142773338349
796845,NP,0.4446142773338349
796845,NP,0.4446142773338349
796845,NP,0.4446142773338349
807969,NP,0.1350592705963152
807969,NP,0.1350592705963152
807969,NP,0.1350592705963152
812646,NP,0.11682571275306293
812646,NP,0.11682571275306293
812646,NP,0.11682571275306293
812646,NP,0.11682571275306293
815083,NP,0.25708411326772385
817041,NP,0.10861304481149403
817041,NP,0.10861304481149403
817041,NP,0.10861304481149403
817041,NP,0.10861304481149403
818906,NP,0.5194669245427083
822573,NP,0.03585905093431156
822573,NP,0.03585905093431156
822599,NP,0.6352861664139838
822599,NP,0.6352861664139838
822599,NP,0.6352861664139838
822599,NP,0.6352861664139838
823988,NP,0.09165655326098816
826108,NP,0.03385268013804785
832631,NP,0.05239644727139306
834080,NP,0.08646779528879348
834080,NP,0.08646779528879348
834080,NP,0.08646779528879348
834515,NP,0.0715618724103801
834515,NP,0.0715618724103801
834515,NP,0.0715618724103801
834515,NP,0.0715618724103801
834515,NP,0.0715618724103801
834531,NP,0.1100696278549734
834531,NP,0.1100696278549734
834531,NP,0.1100696278549734
834531,NP,0.1100696278549734
834531,NP,0.1100696278549734
835835,NP,0.08978933857357105
835835,NP,0.08978933857357105
846342,NP,0.10837262738317603
846342,NP,0.10837262738317603
846342,NP,0.10837262738317603
848718,NP,0.06914440077747414
848718,NP,0.06914440077747414
852853,NP,1.3689300429820808
852853,NP,1.3689300429820808
853160,NP,0.04708957997791037
861831,NP,0.2941669253069861
862527,NP,0.2323247122324857
865012,NP,0.01929737873398974
865012,NP,0.01929737873398974
866624,NP,0.17845537516757598
867599,NP,0.10445359970321616
867599,NP,0.10445359970321616
868398,NP,0.0995661476140378
868811,NP,0.10068280320849116
870562,NP,0.08585406652500525
870562,NP,0.08585406652500525
873862,NP,0.011286310139924859
876911,NP,1.1009249879918024
877397,NP,0.1511554557094104
877669,NP,0.07526405405049941
877669,NP,0.07526405405049941
877683,NP,0.0013707489037768034
877683,NP,0.0013707489037768034
880461,NP,0.10784725578306847
880461,NP,0.10784725578306847
880463,NP,0.04954423857131577
880655,NP,0.2310519913534083
880655,NP,0.2310519913534083
882017,NP,0.06822359958900925
884576,NP,0.047648445166775535
892055,NP,0.06610214475630574
892076,NP,0.08440324786771528
892076,NP,0.08440324786771528
892076,NP,0.08440324786771528
892076,NP,0.08440324786771528
892076,NP,0.08440324786771528
892076,NP,0.08440324786771528
892076,NP,0.08440324786771528
898630,NP,0.6655931824488793
898630,NP,0.6655931824488793
898630,NP,0.6655931824488793
902384,NP,0.5111640044109078
905125,NP,0.15105328850457425
908905,NP,1.2172806967759284
908905,NP,1.2172806967759284
909855,NP,0.06615952506003117
932040,NP,0.06979519929858077
932040,NP,0.06979519929858077
932043,NP,0.20963151789247392
932043,NP,0.20963151789247392
932043,NP,0.20963151789247392
950627,NP,0.2876253762032241
950627,NP,0.2876253762032241
950627,NP,0.2876253762032241
950627,NP,0.2876253762032241
966538,NP,0.06575609636520949
966538,NP,0.06575609636520949
966540,NP,0.5844201575890196
966579,NP,0.18693591880428
966580,NP,0.29489325093742763
966727,NP,0.02683162054953672
966951,NP,0.4506939224122552
974160,NP,0.8358326914268586
974610,NP,0.36822020011234186
976073,NP,0.0
977029,NP,0.17032372115456204
977029,NP,0.17032372115456204
977791,NP,0.1801785902568448
977791,NP,0.1801785902568448
977791,NP,0.1801785902568448
977791,NP,0.1801785902568448
977791,NP,0.1801785902568448
977791,NP,0.1801785902568448
979109,NP,0.1611570436133059
979109,NP,0.1611570436133059
1005547,NP,0.0725608174844187
1005547,NP,0.0725608174844187
1009487,NP,0.029780032138464863
1009487,NP,0.029780032138464863
1009487,NP,0.029780032138464863
1015183,NP,0.04149988133016794
1015183,NP,0.04149988133016794
1021065,NP,0.04651925610411687
1021065,NP,0.04651925610411687
1022933,NP,0.003994978514121254
1022933,NP,0.003994978514121254
1023906,NP,0.0880779587672484
1024600,NP,0.1161138171126108
1024600,NP,0.1161138171126108
1024600,NP,0.1161138171126108
1033201,NP,0.36801219600142304
1041324,NP,0.2692160340866149
1041324,NP,0.2692160340866149
1041324,NP,0.2692160340866149
1041324,NP,0.2692160340866149
1041324,NP,0.2692160340866149
1041328,NP,0.1556175344014577
1042456,NP,0.2036961850517872
1042508,NP,0.016027330276765967
1042508,NP,0.016027330276765967
1054105,NP,0.02423401411854356
1056933,NP,0.1235690200358652
1056933,NP,0.1235690200358652
1060761,NP,0.12663151739657058
1074720,NP,0.1876931563388332
1074720,NP,0.1876931563388332
1074720,NP,0.1876931563388332
1186851,NP,0.1857865822579856
1243078,NP,0.026170084630336456
1497688,NP,0.05853022716180936
1497688,NP,0.05853022716180936
1607262,NP,0.08883287740730822
1607262,NP,0.08883287740730822
2107758,NP,0.16538409129620302
2111001,NP,0.1117889734638292
2137880,NP,0.11150286790712886
2137880,NP,0.11150286790712886
2142614,NP,0.16243281414068006
2152372,NP,0.09312177401841594
2166288,NP,0.14394627582704286
2176062,NP,0.16490686792802714
2177598,NP,0.7847982693412804
2177734,NP,0.017858878667858496
2205740,NP,0.2939168947581238
2247043,NP,0.0916627568374246
2273438,NP,0.4384873773462293
2311963,NP,0.2915014333183373
2315863,NP,0.6013103959347236
2343112,NP,0.17256793461767436
2348886,NP,5.108312640058161
2677136,NP,0.5889930251498067
2701740,NP,0.18243175820132126
2701741,NP,1.6350198627663313
2701741,NP,1.6350198627663313
2705666,NP,0.03996925538252366
2705666,NP,0.03996925538252366
2803269,NP,0.1576821711081265
2805288,NP,0.0018629602087408086
2822468,NP,0.18453822148156385
2826436,NP,0.18570750559360188
2826436,NP,0.18570750559360188
2829936,NP,0.058821403761902064
2910599,NP,0.017457756263726462
2914386,NP,1.407962420495559
2932704,NP,0.2635384646850879
2945367,NP,0.06061816365760723
2945367,NP,0.06061816365760723
2991496,NP,0.0138355219171549
2994169,NP,0.04500211789801874
3422641,NP,0.7685175682889718
3428600,NP,0.03361001153966047
3428600,NP,0.03361001153966047
3430207,NP,0.0378676762041986
3430207,NP,0.0378676762041986
3430873,NP,0.04702606533781138
3430914,NP,0.3573490532197364
3430914,NP,0.3573490532197364
3432988,NP,0.3383991367265164
3433038,NP,0.11599989039121884
3438640,NP,0.15772765283631876
3438640,NP,0.15772765283631876
3438657,NP,11.654440713400419
3439810,NP,0.1037764430300058
3439813,NP,0.09989414011055578
3439813,NP,0.09989414011055578
3439813,NP,0.09989414011055578
3444825,NP,0.2326136382404175
3450305,NP,0.0461770026375028
3452138,NP,0.05256508121415029
3455179,NP,0.03513076246078768
3458172,NP,0.14456568195674044
3458172,NP,0.14456568195674044
3464093,NP,0.12059137533621092
3467624,NP,0.04156797616232563
3469647,NP,1.3410757137696372
3469648,NP,0.0012920956828205085
3475285,NP,0.5862083074683339
3475286,NP,2.684865919937901
3475339,NP,0.09895978749784178
3475432,NP,0.1772133635236155
3500442,NP,0.06714584270600428
3500442,NP,0.06714584270600428
3500442,NP,0.06714584270600428
3500442,NP,0.06714584270600428
3502146,NP,0.039575280170081883
3633186,NP,0.1924435667252581
3633186,NP,0.1924435667252581
3633186,NP,0.1924435667252581
3633189,NP,0.07515777103106715
3633189,NP,0.07515777103106715
3665745,NP,0.015365609681083343
3717847,NP,0.028674895677391756
3732768,NP,0.14492012690234488
3757835,NP,0.009502334322780965
3786903,NP,0.04095949202824746
3815019,NP,0.11131124610250727
3815021,NP,0.06266354855703353
3815021,NP,0.06266354855703353
3842770,NP,0.052063386798758035
3842770,NP,0.052063386798758035
3857121,NP,0.1910431467870993
3857121,NP,0.1910431467870993
3865414,NP,0.13457254004317562
3867249,NP,0.13406207966913886
3879072,NP,0.011683113833160568
3900511,NP,0.2106856225358828
3900511,NP,0.2106856225358828
3902919,NP,0.07767845076209026
3917965,NP,0.331804715974236
3937823,NP,0.01376975495614802
3937823,NP,0.01376975495614802
3981257,NP,0.1300562820028588
3996838,NP,0.1728806123798939
3996838,NP,0.1728806123798939
4020279,NP,0.0008773831868854749
4037794,NP,0.34119763621291016
4039056,NP,0.04697180946686032
4061268,NP,0.02747446940772935
4158194,NP,0.04372943547740592
4158200,NP,0.2807622412126933
4158200,NP,0.2807622412126933
6349,RS,0.13040266940348338
42657,RS,0.2625808472372245
69134,RS,1.2148817597688941
69134,RS,1.2148817597688941
75109,RS,0.3522440330211891
88537,RS,0.0785690064663382
113023,RS,0.3304510803543482
182296,RS,0.5459853967500334
285143,RS,0.8597023739582891
298699,RS,0.08166190981490931
308785,RS,0.6736427753177697
323905,RS,0.04249858420446754
336582,RS,0.08231764587259201
407257,RS,0.8097751205541506
407257,RS,0.8097751205541506
407257,RS,0.8097751205541506
556990,RS,0.1362398032270982
784209,RS,0.14066799117293136
821329,RS,0.4125980663020356
824922,RS,0.0553574853480737
824922,RS,0.0553574853480737
890310,RS,0.2237340521516302
984008,RS,0.11421091100513404
984008,RS,0.11421091100513404
984008,RS,0.11421091100513404
1038883,RS,0.12369675349571732
1091311,RS,0.0
1091311,RS,0.0
1091311,RS,0.0
1091311,RS,0.0
1091311,RS,0.0
1353417,RS,0.12026187242160892
303049,SAT,0.12416120682421225
619006,SAT,0.117210735197395
664466,SAT,0.057272624620191635
685152,SAT,0.09912059827899318
705122,SAT,0.03958162315337132
711298,SAT,0.3231205867852983
711298,SAT,0.3231205867852983
766834,SAT,0.1305076984963859
766834,SAT,0.1305076984963859
799328,SAT,0.020214199766630598
799328,SAT,0.020214199766630598
1096778,SAT,0.033024062405789284
1096778,SAT,0.033024062405789284
1122242,SAT,0.3962436437010458
1162772,SAT,0.5537890692449805
1179203,SAT,22.813655996228906
1364645,SAT,0.2677568103922737
1364645,SAT,0.2677568103922737
1364645,SAT,0.2677568103922737
1364645,SAT,0.2677568103922737
1364645,SAT,0.2677568103922737
1401727,SAT,0.14077555181224854
1401727,SAT,0.14077555181224854
1408351,SAT,0.06544952043987881
1408351,SAT,0.06544952043987881
1420758,SAT,0.19237285786859465
1420758,SAT,0.19237285786859465
1432851,SAT,0.11816675946373198
1432851,SAT,0.11816675946373198
1456842,SAT,0.10148341729036434
1456842,SAT,0.10148341729036434
1483142,SAT,0.33453280071440344
1483142,SAT,0.33453280071440344
1485420,SAT,0.08293406398494932
1490816,SAT,0.17431739746791566
1499077,SAT,0.5463611556224338
1515668,SAT,0.25508325052316994
1515668,SAT,0.25508325052316994
1535786,SAT,4.381573720228261
1542667,SAT,0.05705635107977944
1542667,SAT,0.05705635107977944
1542667,SAT,0.05705635107977944
1545150,SAT,0.10381044965445824
1551807,SAT,0.9377015722873729
1553262,SAT,0.03711613859086554
1553262,SAT,0.03711613859086554
1553262,SAT,0.03711613859086554
1553262,SAT,0.03711613859086554
1559397,SAT,0.038010953336931635
1559397,SAT,0.038010953336931635
1559397,SAT,0.038010953336931635
1559397,SAT,0.038010953336931635
1571601,SAT,0.16048163848497185
1598168,SAT,0.14767114856133287
1598168,SAT,0.14767114856133287
1607596,SAT,0.13582990215224475
1607596,SAT,0.13582990215224475
1694892,SAT,0.15065365854864793
1701631,SAT,3.8385386041447815
1710903,SAT,0.35795661227057923
1710903,SAT,0.35795661227057923
1710918,SAT,0.18048425421926576
1725916,SAT,1.5166594708108465
1731532,SAT,1.9507521027337489
1735148,SAT,0.15852166602950427
1745753,SAT,1.208244666292792
1745753,SAT,1.208244666292792
1745760,SAT,0.03345488985253341
1745763,SAT,0.16892940512097462
1745763,SAT,0.16892940512097462
1745763,SAT,0.16892940512097462
1745763,SAT,0.16892940512097462
1747557,SAT,0.2738600942265401
1747570,SAT,0.6282764907073219
1747570,SAT,0.6282764907073219
1748109,SAT,0.2968531186648224
1748133,SAT,0.3277844911998207
1748133,SAT,0.3277844911998207
1748136,SAT,0.07120541917851253
1748136,SAT,0.07120541917851253
1756576,SAT,0.059607795032066965
1764703,SAT,0.9545326075964654
1764703,SAT,0.9545326075964654
1767833,SAT,0.10247451751049746
1772740,SAT,0.17015824798769266
1772740,SAT,0.17015824798769266
