bin,sample_id,depth,MAG_pnps_median,total_count,scg_pnps_median,scg_count,defense_pnps_median,defense_count,signal_CAZyme_abun
MED-619,ERR315857,SRF,0.4575603961904945,1257,0.4937279858985346,44,0.41388178896315675,24,0.0651277504939626
MED-619,ERR594288,SRF,0.15531734012387366,788,0.1157772646564601,19,0.1919933431854953,16,0.0655918817475823
MED-620,ERR599043,SRF,0.1313696979861085,1021,0.0744393022585254,11,0.17638797424123764,16,0.0446050339508298
MED-621,ERR315857,SRF,0.088717108239961,413,0.0627037189723721,12,0.1050735091306818,5,0.0706850797705628
MED-621,ERR594288,SRF,0.1460102736923215,1273,0.09361270438643085,36,0.1622102118931327,21,0.0643671282398731
MED-621,ERR594317,SRF,0.11934113091468074,732,0.14093162960261646,16,0.1489154680333625,15,0.0632752141438512
MED-622,ERR315857,SRF,0.37225594562746,319,0.3704318811654892,8,0.4072894889068119,5,0.0487177550598871
MED-622,ERR594288,SRF,0.1370612772957548,719,0.1076656346749221,17,0.1710213776722053,13,0.0487613046712903
MED-623,ERR315857,SRF,0.5315357610478252,911,0.1209249084249086,37,0.9497549272182952,11,0.110687337279753
MED-624,ERR315857,SRF,1.234357417754604,300,1.078026905829606,1,1.2255562613504183,6,0.045812802877258
MED-624,ERR594288,SRF,0.02211564141481795,264,0.0,4,0.0194941704822672,7,0.0449611504017658
MED-626,ERR315858,SRF,0.1145169409388214,1155,0.0466613366700082,60,0.0799489536742947,17,0.0642878667480057
MED-626,ERR315859,DCM,0.0940456575814532,329,0.1000656026632273,13,0.12835978332975606,10,0.0636321923291379
MED-626,ERR315861,SRF,0.1103456281610943,1164,0.0510271491517843,59,0.1472852271477429,18,0.0645769753186099
MED-626,ERR315862,SRF,0.12964141375723742,402,0.0920111731843578,9,0.0617686972417,8,0.0348641573246566
MED-626,ERR315863,SRF,0.1188870980958095,1173,0.0592673467934508,63,0.11007438393780075,18,0.0643339471285371
MED-626,ERR594288,SRF,0.12549919407179086,1180,0.053798170064147,57,0.121151803752702,18,0.0635594594939394
MED-626,ERR594317,SRF,0.1192607341735285,816,0.037905797765871496,26,0.120544191728777,13,0.0631894279618057
MED-626,ERR598951,SRF,0.10577593036017169,1062,0.052713761398513,49,0.1499263045727519,18,0.063249574548078
MED-626,ERR599043,SRF,0.11185937167714124,1234,0.0480843663513904,67,0.1224004555705447,21,0.0638248047452627
MED-630,ERR315856,DCM,0.09162043655807275,812,0.06067618261837235,50,0.11135718710851819,10,0.0982510597738036
MED-630,ERR315859,DCM,0.1279846890855161,1381,0.06427713643890795,62,0.10794896201797616,14,0.0794021026161872
MED-630,ERR315860,DCM,0.12712617828874428,1374,0.072980417040739,61,0.10873176148798824,14,0.0790929940125635
MED-630,ERR318618,DCM,0.1335438208517161,1357,0.0713533867241443,61,0.1036291374354015,14,0.0793910416481743
MED-630,ERR318620,DCM,0.1338191491975085,1365,0.06845734993492675,62,0.10867566001547765,14,0.078479688728848
MED-630,ERR594315,DCM,0.1486355365056352,1377,0.0869602596341896,62,0.11403459754326795,14,0.0778977280663578
MED-630,ERR594329,DCM,0.12543076796697072,1376,0.0683290549316386,61,0.1069195312963534,14,0.0776517453012654
MED-630,ERR598951,SRF,0.10681298992895841,968,0.0622364355799658,41,0.1137768527961973,13,0.0778614004357122
MED-630,ERR598993,SRF,0.125378137992454,1376,0.06343399505227676,62,0.09954120041669555,14,0.0806567160281065
MED-630,ERR599043,SRF,0.12672793151568776,1378,0.0681893314789336,61,0.1041544489660535,14,0.0772332214203217
MED-630,ERR599073,DCM,0.1244070651848796,1286,0.05200182861228535,60,0.10975229807383435,14,0.0794695782804376
MED-630,ERR599092,DCM,0.1278178927327335,1375,0.0676228222706941,61,0.10857371298072775,14,0.0797971125603252
MED-630,ERR599094,DCM,0.1281832499409044,1375,0.0624592434532213,61,0.1084439397638176,14,0.0775678898255586
MED-630,ERR599140,SRF,0.1116727726514758,1111,0.0640732526659507,51,0.0916380406882434,13,0.081513267053522
MED-630,ERR599153,DCM,0.13136677398330884,1380,0.0704940597044238,61,0.10842168594541125,14,0.0776207513801362
MED-632,ERR594329,DCM,0.0954372605690621,527,0.0407125330932044,7,0.1304897348813014,9,0.0423136308257426
MED-632,ERR599094,DCM,0.10359387556568415,1754,0.0686486597473758,29,0.107399476245568,29,0.0424383536668757
MED-633,ERR594358,SRF,0.0450774153290501,2831,0.0380866352090497,64,0.05568461180829125,60,0.0611013497080199
MED-633,ERR594375,DCM,0.0324130895503781,1381,0.02217442219086,24,0.0519050222114989,41,0.0578887848014524
MED-633,ERR594396,SRF,0.0211746475090933,955,0.03478799836502045,8,0.0152409155713962,30,0.0585513501223088
MED-636,ERR594329,DCM,0.1203793692105543,347,0.0924902973675369,4,0.2764464816545081,10,0.0700957188811197
MED-637,ERR598993,SRF,0.1254499806419874,1002,0.11913109121117976,16,0.1177933370416146,13,0.051706721178156
MED-637,ERR599092,DCM,0.1299006561187718,804,0.17096693738606014,10,0.1387182812333078,11,0.0514673070388428
MED-641,ERR599094,DCM,0.0679338591957053,637,0.0323380170834516,29,0.0739755455499809,13,0.0363847512419241
MED-645,ERR594329,DCM,0.0796927976816744,508,0.0551213635606059,16,0.0750780294263822,9,0.0390920393058873
MED-648,ERR594288,SRF,0.09323335312905484,1074,0.0552418487757729,21,0.10059873194852456,16,0.0597346771590593
MED-648,ERR594329,DCM,0.061694872865400444,630,0.0710564547387591,17,0.0912317469111238,11,0.0728553506432836
MED-648,ERR598993,SRF,0.0883507494742536,1127,0.0664932499971041,28,0.0722739145513709,17,0.0625069573659887
MED-648,ERR599092,DCM,0.0930918037735158,1339,0.07601295472068975,36,0.0752725885853519,19,0.0635149423263284
MED-649,ERR315857,SRF,0.1295851524545053,1238,0.08135512209722005,78,0.1629723335736249,20,0.0797787935713398
MED-649,ERR315862,SRF,0.1451132677382047,244,0.10501655622288164,6,0.0937001594896333,5,0.0826191833591283
MED-649,ERR318618,DCM,0.12551568646458333,644,0.0591779408285389,39,0.1343692716023153,10,0.0844589565879443
MED-649,ERR318620,DCM,0.12927584908935408,644,0.0621561556176246,39,0.1459310815851708,10,0.0850308566668184
MED-649,ERR594288,SRF,0.1356447351970108,1207,0.08779646901067485,66,0.1470249183430049,19,0.0762922136491535
MED-649,ERR594316,SRF,0.12311884822195934,716,0.06200000575097875,20,0.07297301456220015,8,0.0765245787387297
MED-649,ERR594317,SRF,0.1311634721930836,1167,0.0811925771522697,56,0.15122556130355425,18,0.0760666054081107
MED-649,ERR598993,SRF,0.0588147299347877,296,0.040864628714459,37,0.0473895592894657,5,0.0988671797023222
MED-649,ERR599092,DCM,0.0580078669085548,301,0.037846868559185,41,0.0529442387763056,5,0.1017343019899674
MED-650,ERR315857,SRF,0.10343991998255064,392,0.1074863182322632,29,0.1148791712787722,5,0.0869161987320418
MED-650,ERR594288,SRF,0.0359716374791021,417,0.0376290397607658,28,0.0567240843980416,5,0.0847806705574054
MED-650,ERR594317,SRF,0.0318429923144732,289,0.0380875401104541,19,0.0179673016342579,5,0.0861985126208036
MED-650,ERR598951,SRF,0.0295020350515448,265,0.0455062167315151,15,0.0236522513798704,5,0.0833990261003851
MED-650,ERR599043,SRF,0.043555872572045004,694,0.0404691166691546,39,0.046830252311154,15,0.0836566766019338
MED-651,ERR594288,SRF,0.1512986955312115,798,0.2467277041777585,19,0.1159427246887539,16,0.053131832459152
MED-651,ERR594317,SRF,0.11419755382578725,196,0.2257683238365683,5,0.0812010658673221,5,0.0545171323266551
MED-654,ERR315857,SRF,0.15696893960387698,1500,0.18033751920349855,52,0.206222794926125,35,0.0767920518665304
MED-654,ERR315862,SRF,0.1414263095838663,773,0.1221260155126094,19,0.1673879096253009,16,0.0738482541672551
MED-654,ERR315863,SRF,0.08082739703290709,520,0.08602297810166859,18,0.0429424459230568,11,0.0856058286215221
MED-654,ERR594288,SRF,0.10438008881749085,1202,0.11203033289535665,42,0.1162020752664169,27,0.072256559420701
MED-654,ERR594317,SRF,0.10013753936420541,828,0.0767123488673312,24,0.1108318056431098,18,0.0722745988194944
MED-655,ERR599092,DCM,0.1027594680701401,391,0.0603217332172891,6,0.0492129794611647,6,0.0991822103196115
MED-657,ERR594288,SRF,0.11768039564892124,570,0.3023963864056496,5,0.1947888636699123,11,0.0383369996303833
MED-657,ERR594317,SRF,0.09579685273235419,282,0.25054698897851563,4,0.073430505553426,6,0.0375856091094303
MED-668,ERR315856,DCM,0.672496323291201,2611,0.0996858074624138,36,0.7579763348012515,76,0.0733864451455209
MED-668,ERR315857,SRF,0.0696400715022869,509,0.0864788526246054,29,0.1209804077506974,16,0.0719298831134575
MED-668,ERR594405,DCM,0.04191734509350705,264,0.04220674238317445,24,0.0854859470812699,11,0.0774320147452452
MED-670,ERR315863,SRF,0.2010292351187595,975,0.1108370422276075,23,0.25555452675997914,10,0.1169921435456149
MED-670,ERR594288,SRF,0.134380400662955,388,0.1141857045190645,5,0.20527881657346386,6,0.1195165434190451
MED-670,ERR599043,SRF,0.1618613230671647,1005,0.1164713185934522,26,0.257231996083027,13,0.1234381526941848
MED-682,ERR315857,SRF,0.2415629594889261,2001,0.15540958905284613,62,0.23649360253191998,32,0.0528459228566061
MED-696,ERR315857,SRF,1.0358758541739563,724,0.5773204971633241,21,1.0070379958426592,10,0.1368943411896238
MED-698,ERR315856,DCM,0.3140860804876336,1653,0.27612092909594244,36,0.3390539200074651,63,0.0452562070080771
MED-702,ERR594358,SRF,0.0434820333682631,882,0.0491514845045313,57,0.0144184133690737,14,0.0657168427209113
MED-702,ERR594375,DCM,0.04104974142799235,916,0.05228926791278635,54,0.0108738592576584,17,0.0736849488500304
MED-702,ERR594396,SRF,0.039108005268885596,688,0.043701487778494405,52,0.0126331393632232,11,0.0714041194046393
MED-703,ERR594329,DCM,0.1384971686190632,1173,0.1038754513556506,28,0.0949620535198069,21,0.0445183812392082
MED-705,ERR594329,DCM,0.06735806870300565,890,0.0333257568827295,13,0.1328362175288389,13,0.0208385262760085
MED-706,ERR315856,DCM,0.0854638167760359,883,0.0592678438487889,35,0.06076245169499265,10,0.0286344022376179
MED-706,ERR594329,DCM,0.0662133859462745,349,0.02151663653457685,10,0.1705500939611464,5,0.0285098775624446
MED-712,ERR315862,SRF,0.1214752087909463,253,0.12346788617197635,4,0.04807199690379,7,0.044188515799052
MED-712,ERR594288,SRF,0.0797894332431388,191,0.1245700399093439,8,0.0283173812677802,5,0.0618096416879329
MED-712,ERR598993,SRF,0.0979551525853489,447,0.0665339148434042,11,0.10466105982845456,6,0.060005388487058
MED-712,ERR599092,DCM,0.0955353589647322,507,0.2167318454162894,9,0.14450628350868439,8,0.0591766640843451
MED-713,ERR598993,SRF,0.10851533387205795,410,0.1441308881267099,13,0.0819938116523811,5,0.0551310895974781
MED-713,ERR599092,DCM,0.1070411768981129,442,0.2522683176422429,15,0.0840034671207628,5,0.0554881059724285
MED-717,ERR315861,SRF,0.07310514307222755,214,0.1503837919690869,1,0.026070956533492,5,0.0537884634991323
MED-717,ERR315863,SRF,0.1371648876166082,1335,0.0914361537354715,48,0.0931216694629922,21,0.0541878729947743
MED-717,ERR594288,SRF,0.1026670361707542,1320,0.0613193916931341,41,0.0473430280903461,20,0.0530806675975804
MED-717,ERR594317,SRF,0.0851380363091107,443,0.0424777102243852,5,0.0334718356654121,6,0.0534271195330332
MED-717,ERR599043,SRF,0.1235202959805946,1491,0.0903676517472336,52,0.0571445610611063,23,0.053050018025252
MED-718,ERR594288,SRF,0.072074620040546,558,0.0590345752775936,52,0.06849554039729305,8,0.0704500130737998
MED-728,ERR315856,DCM,1.6165082992440216,1836,1.6703721836630872,19,1.8708908192403009,61,0.0458347075921262
MED-729,ERR598993,SRF,0.09129457749732034,192,0.0821636722875013,4,0.050882283483113896,6,0.0461045757143498
MED-729,ERR599043,SRF,0.1022358898669958,569,0.0759439221503048,19,0.0874022996197978,10,0.0467396909082167
MED-729,ERR599092,DCM,0.1098145593152968,433,0.0169378419305861,13,0.1190888716219957,6,0.0450384943365798
MED-729,ERR599094,DCM,0.10650573271701985,1134,0.0634628847486106,50,0.10133013154183235,20,0.046846187120497
MED-730,ERR315857,SRF,1.0955124078493272,1329,0.8054763463983068,68,0.8573195046469948,22,0.0701026065496746
MED-731,ERR315858,SRF,0.0882433692498966,557,0.0817552607193887,29,0.0850440756996359,6,0.0665365549128713
MED-731,ERR315861,SRF,0.0919183052434468,547,0.08716386378551824,24,0.060348011845065,7,0.0678801903135198
MED-731,ERR598993,SRF,0.1155324234853479,795,0.12354751849635234,30,0.11586539530458495,10,0.0581059051604542
MED-731,ERR599043,SRF,0.1112069743620905,786,0.1068331441788728,37,0.0939399421954225,11,0.0568984736439128
MED-731,ERR599092,DCM,0.1241863397714309,804,0.1093178561190649,30,0.1462886629722428,12,0.058041127211091
MED-731,ERR599094,DCM,0.11416173305807881,386,0.1020580618781523,11,0.07002686356978086,6,0.0590043838361568
MED-732,ERR315857,SRF,0.2754338493402394,1180,0.2323051326114791,49,0.1865404207929229,23,0.0743728513608165
MED-732,ERR315862,SRF,0.1379126774972845,1220,0.08864857501392645,40,0.12867018519635734,22,0.0701352956119478
MED-732,ERR315863,SRF,0.13053539502022538,1308,0.07819147796423115,64,0.1038684675215919,23,0.0755737663241428
MED-732,ERR594288,SRF,0.13765483238464174,930,0.0751337549186201,29,0.0696405006355181,20,0.0734539656689444
MED-732,ERR599043,SRF,0.1172311941907,1217,0.07168926876270795,46,0.0869760667216757,23,0.0723458793774652
MED-734,ERR315857,SRF,0.3135378280164456,357,0.042343663668632,7,0.0609288853761027,5,0.0538866247465287
MED-735,ERR315862,SRF,0.1195120966835531,283,0.5254154385860708,2,0.0893945127906757,7,0.0549273686411897
MED-735,ERR598993,SRF,0.0972744090147503,309,0.1102250427957073,9,0.1061252757160111,7,0.0649778626980255
MED-739,ERR315857,SRF,0.3592152308929904,1101,0.309083089795627,58,0.2665066530902907,9,0.0852726552772613
MED-739,ERR315862,SRF,0.19213475163771826,664,0.16051526416105366,22,0.1147343472842115,7,0.0714913564890782
MED-739,ERR315863,SRF,0.1616892403445397,799,0.2059707943769977,33,0.110360891939319,7,0.0863771711720597
MED-739,ERR594288,SRF,0.1599271275213385,686,0.17889226546158077,26,0.14324235858586798,8,0.0856812165986519
MED-739,ERR599043,SRF,0.108048488318656,519,0.0387460122333429,38,0.10382075266038465,6,0.0799825969387435
MED-740,ERR594315,DCM,0.0705479533211409,1107,0.04471621447869645,32,0.0823901417173605,15,0.023824547347467
MED-740,ERR594329,DCM,0.05601378295830085,1160,0.0324754598454462,33,0.063812817515654,15,0.0240084211827572
MED-740,ERR598993,SRF,0.0555504016893443,403,0.04313687434321925,8,0.0552388806306713,6,0.0226378523817476
MED-740,ERR599094,DCM,0.0554201033500679,1107,0.03156522347099065,30,0.0629681383990508,13,0.0243457554560754
MED-740,ERR599153,DCM,0.0517511006708707,804,0.0402745828697295,21,0.03165827594251745,10,0.0245310403077095
MED-741,ERR315863,SRF,0.11696420560030385,732,0.10062569309197285,14,0.1606023033727222,9,0.0940718201498626
MED-741,ERR599043,SRF,0.12961831493618975,1028,0.05455500708797545,16,0.1738961770879527,13,0.0910564255741785
MED-744,ERR599043,SRF,0.1097466756893051,1327,0.08812166549688495,52,0.0799876971517566,19,0.0494730988150772
MED-745,ERR315862,SRF,0.0716630037152103,624,0.0844706519981117,3,0.079294168811672,9,0.0438214239385718
MED-745,ERR315863,SRF,0.0643538594969653,689,0.0537865940920031,27,0.0589352395821925,14,0.0521213135717232
MED-745,ERR594288,SRF,0.0586224423971368,500,0.03527172122955305,22,0.0461808410295169,9,0.0503289629297176
MED-745,ERR598951,SRF,0.0639870778407024,713,0.0557291408239457,32,0.0715640809443516,15,0.0524639871703669
MED-745,ERR599043,SRF,0.0789975372067265,2178,0.0559051193314949,47,0.08405864701793275,32,0.0526590501484843
MED-745,ERR599094,DCM,0.0668975603256865,904,0.0338870885786518,29,0.0721369093072841,14,0.0412088081107696
MED-746,ERR598993,SRF,0.1303033511736713,837,0.0869118469788026,27,0.1838610085857294,9,0.0518231732795713
MED-746,ERR599092,DCM,0.1296206443265276,825,0.0766143624497719,27,0.1641399469641735,9,0.0522908998666192
MED-747,ERR599043,SRF,0.1365553668916321,403,0.0678192556826467,7,0.104235797717579,9,0.0526337071442575
MED-748,ERR599043,SRF,0.0447441176404476,351,0.05511098576607405,26,0.0826716020205834,9,0.0866172261619125
MED-752,ERR315857,SRF,0.1571956072518103,2055,0.0959160343230475,52,0.3043312124505546,37,0.0470484451960416
MED-752,ERR594288,SRF,0.049815084902771395,682,0.0679945054945065,7,0.0140336650489567,10,0.0440356888399114
MED-754,ERR315862,SRF,0.0803781837112939,348,0.0452001137643424,3,0.0732340303367969,7,0.0685190168931634
MED-754,ERR315863,SRF,0.07399436274693055,376,0.0350065950664782,10,0.0379318445152943,7,0.0799357581409794
MED-754,ERR599043,SRF,0.0897979657451648,557,0.10717413270994325,10,0.0883870126155201,7,0.0809364482942147
MED-759,ERR315857,SRF,0.7755649535950833,329,0.7673130871253931,9,1.1855105777702948,7,0.058730289693693
MED-762,ERR315862,SRF,0.1210450174199521,289,0.2939158453128402,2,0.22191742152806065,6,0.0972869946597708
MED-762,ERR598993,SRF,0.11441599263198425,928,0.05617627563274,27,0.14022414450465598,16,0.0981937407287842
MED-762,ERR599092,DCM,0.11665568640570585,1066,0.0852752797437328,29,0.1623209213824926,21,0.0982530467060794
MED-763,ERR315862,SRF,0.1028813003106678,221,0.0774519501247588,6,0.0446816734134141,5,0.062200392549726
MED-763,ERR594329,DCM,0.06745868674093769,170,0.0472852397578003,5,0.058603386079948805,6,0.0759172838608506
MED-763,ERR598993,SRF,0.1113892376771107,1307,0.06449839892845319,36,0.1175855634191746,25,0.0659993081981872
MED-763,ERR599092,DCM,0.09880609074667016,986,0.0821379883454766,29,0.14131715347678775,18,0.0639241131665021
MED-765,ERR599094,DCM,0.1680344760016485,387,0.13265078285343504,4,0.5885870195066676,6,0.0501154614978626
MED-766,ERR599043,SRF,0.13099067324677585,1122,0.1618488962603409,27,0.1091486308130399,16,0.0419677309121892
MED-767,ERR599043,SRF,0.09854623053633224,1478,0.0527758661216612,63,0.0833129700550002,23,0.0748203186851344
MED-769,ERR315862,SRF,0.0592556413261494,236,0.0667666177374983,8,0.05401703431294355,6,0.0523965117996402
MED-769,ERR318618,DCM,0.0617566337827727,371,0.07044229041457055,24,0.06181859460918725,8,0.0616893820354464
MED-769,ERR318620,DCM,0.061299082365805,381,0.07491664718554686,20,0.05836778763401515,8,0.063111229706144
MED-769,ERR598993,SRF,0.0572070331241195,321,0.0547439655254836,21,0.07527079678630136,6,0.0684745091096458
MED-775,ERR594315,DCM,0.1643402541272498,1121,0.1614132512556453,27,0.1255378537295545,25,0.0322352542682916
MED-775,ERR594329,DCM,0.1649432066877576,1679,0.13893391370231156,52,0.1620760371728261,31,0.031923613982868
MED-775,ERR599094,DCM,0.16155788344419242,1624,0.1355443361627381,51,0.1681966170846687,31,0.0317556873784582
MED-777,ERR315857,SRF,1.1984791373547787,1060,1.262921305397285,23,1.165374174194043,16,0.0221282371576826
MED-778,ERR599043,SRF,0.1641036279498366,737,0.070455840347854,55,0.09598806214410235,8,0.0991842885124183
MED-779,ERR598993,SRF,0.100028307126882,1025,0.11980503234126441,24,0.1245565934358444,25,0.0611166312695868
MED-779,ERR599092,DCM,0.09040577711817155,848,0.0637318081645502,17,0.08682658181001965,22,0.0592222616684588
MED-792,ERR599043,SRF,0.11294482490315375,1704,0.0608951826763666,49,0.11531470930431345,20,0.0481513521989359
MED-797,ERR598993,SRF,0.1261556931777035,1564,0.1235485486475562,16,0.09803276754397491,24,0.0549594794394047
MED-797,ERR599092,DCM,0.12544834118628995,1370,0.1391454437460672,20,0.126209726251129,23,0.0552071326755194
MED-797,ERR599094,DCM,0.12417557617695199,296,0.4687300402727316,2,0.0339825603465513,5,0.0532059587490795
MED-801,ERR315856,DCM,0.0608544057605223,603,0.054478421544996006,20,0.0381181693499107,15,0.0681881561428602
MED-801,ERR594315,DCM,0.0831857359031077,957,0.06842233099771,41,0.0894102642998421,23,0.0610237320505076
MED-801,ERR594329,DCM,0.075737325307463,1129,0.03552676225698515,52,0.06362347458696185,26,0.0612745250738413
MED-801,ERR598993,SRF,0.0718585538367302,854,0.058598241413489,35,0.08448274413351475,16,0.0626862817193234
MED-801,ERR599092,DCM,0.0695765502019347,925,0.0480458822762802,37,0.07910437622845465,18,0.0626689904563908
MED-801,ERR599094,DCM,0.08069190714711935,1058,0.0521718922983312,49,0.07374417063236341,24,0.063091843412099
MED-806,ERR598993,SRF,0.119241095856393,1980,0.06591501051180526,56,0.11095204005856475,38,0.0606922316193089
MED-806,ERR599092,DCM,0.1211738882532558,2029,0.0850190606091146,60,0.10581048578214386,40,0.0605836578069111
MED-810,ERR315856,DCM,0.5055404220081425,2228,0.2659577842567525,48,0.5308595703146601,44,0.0535975908948005
MED-813,ERR594329,DCM,0.0765703212434912,859,0.0889213579837576,23,0.0447243340566841,13,0.0345281009517362
MED-813,ERR598993,SRF,0.08387390617523191,688,0.0995552277128729,19,0.060177858149892655,10,0.0340483637060326
MED-813,ERR599092,DCM,0.08032885439798415,754,0.0706412164623834,19,0.0489456269043283,13,0.0334518725931991
MED-813,ERR599094,DCM,0.08196324843556735,426,0.03240537320835715,10,0.08734364414448835,8,0.0337894444301212
MED-814,ERR599043,SRF,0.13058543425261798,592,0.2179549924949834,11,0.1214987770075144,7,0.0488407026385129
MED-818,ERR315862,SRF,0.1457683860591092,367,0.1275821172149805,7,0.083927477544653,5,0.0527363344498807
MED-818,ERR318618,DCM,0.0943683693998795,177,0.0962116046015183,11,0.1639346972425982,5,0.0621240494934707
MED-818,ERR594329,DCM,0.08130099316029865,192,0.0387557342894414,10,0.0769829118347417,5,0.0650848149469252
MED-818,ERR598993,SRF,0.10935885659456526,590,0.0753725701459029,25,0.1470213541236987,9,0.0612294953595055
MED-819,ERR315857,SRF,0.11301735598193846,1088,0.10734136790314805,60,0.15232552886750378,20,0.0887355827982261
MED-819,ERR594288,SRF,0.10285589608735646,1044,0.081454477495345,50,0.10562987996177935,22,0.0808186478718357
MED-819,ERR594317,SRF,0.0980082641518204,868,0.1026298676622201,40,0.1194030088650874,12,0.0812906073900239
MED-819,ERR598993,SRF,0.092700208667867,1199,0.068390720105826,63,0.0694131373377274,21,0.0815030634193042
MED-819,ERR599092,DCM,0.0959211623890471,1243,0.0752614069619281,67,0.07630882643597445,22,0.0816390225878254
MED-825,ERR599043,SRF,0.143544248081693,1752,0.078893351543117,53,0.1396927203681766,45,0.0660771509013792
MED-827,ERR315862,SRF,0.0671543304682803,509,0.1066338706756516,29,0.0319396193615495,5,0.0551688608642557
MED-827,ERR315863,SRF,0.0440338727949232,346,0.07448657362721235,20,0.0037964243451687,5,0.1051383114609852
MED-827,ERR318618,DCM,0.061718347113145555,508,0.053824285851207854,28,0.045650995216151,5,0.0774817126996381
MED-827,ERR318620,DCM,0.06207813584520025,514,0.0541942615451892,29,0.0434936637792547,5,0.0761482034413722
MED-827,ERR599043,SRF,0.0569550692220491,481,0.0563259307594635,27,0.0249165238329859,5,0.0946920697826857
MED-828,ERR315858,SRF,0.1078324337646494,1671,0.088063841310325,49,0.1340447083771154,27,0.0625254215429251
MED-828,ERR315861,SRF,0.10804309118460055,1682,0.072576489370199,54,0.141200789578146,29,0.0618074364198271
MED-828,ERR594329,DCM,0.1102878224730302,1867,0.0678858901516758,63,0.107944942211471,29,0.0625193527608589
MED-828,ERR598993,SRF,0.115563115372287,1905,0.0835604607055987,64,0.1083620118035866,29,0.0622095057330101
MED-828,ERR599043,SRF,0.1060356249315661,1554,0.08404333377480425,50,0.1128641371712504,27,0.061943030768309
MED-828,ERR599073,DCM,0.09398839572414835,634,0.08870917991018051,14,0.0734150282509693,5,0.0623246941039656
MED-828,ERR599092,DCM,0.1145720983107667,1907,0.0810483304665349,65,0.1105658297366691,29,0.0623486085149634
MED-828,ERR599094,DCM,0.11503987113776526,1932,0.069590756126329,65,0.108890417876359,31,0.0625773999680273
MED-828,ERR599153,DCM,0.1116956925768166,1833,0.07599299893296979,62,0.1130966664808814,29,0.0631462518863746
MED-831,ERR599043,SRF,0.0799810133948631,1747,0.04211094455441715,66,0.0612274511013838,27,0.0792093005651478
MED-837,ERR594315,DCM,0.0773283733255263,490,0.1150556201151864,16,0.1234865092324417,17,0.0380854507911018
MED-837,ERR594329,DCM,0.07968683297430575,1698,0.0530854287844529,53,0.0822484842331903,37,0.0387758300435248
MED-837,ERR599094,DCM,0.07162127402296425,1402,0.0553244133894305,44,0.063179449059419,31,0.0374462983503357
MED-841,ERR315857,SRF,0.5078651339961584,564,0.5054618702208016,20,0.7203366678281418,10,0.0642721839797974
MED-846,ERR315856,DCM,0.09246828279759126,1102,0.0619885483063763,37,0.0849400146207359,13,0.0275172172129471
MED-846,ERR594329,DCM,0.0612127316159009,1042,0.0335646188133658,33,0.0404647264349072,13,0.0261024828800704
MED-850,ERR599043,SRF,0.03923273213071645,508,0.0336536597183518,37,0.0497660745394108,11,0.0964045777584576
MED-853,ERR315856,DCM,0.0586199254787798,1037,0.053053188106357244,32,0.0500751320328562,13,0.0288143418901776
MED-853,ERR315857,SRF,0.3086802149498764,1780,0.32026702725814826,38,0.2874156979383002,26,0.0262287526939924
MED-856,ERR315857,SRF,0.19550092644216155,1246,0.1033069686268339,45,0.1828543576787665,18,0.0779474259793279
MED-856,ERR599043,SRF,0.09958066511624765,1130,0.0413669773825578,29,0.0827412064433611,17,0.0789629122879964
MED-856,ERR599092,DCM,0.0734014360418468,615,0.0122936651352906,21,0.0882555069236839,9,0.0787173735421808
MED-867,ERR594329,DCM,0.09236686190342344,1222,0.038765468525671753,42,0.06424826199471285,34,0.0319954381994519
MED-867,ERR599094,DCM,0.0994758618053299,1166,0.0671298985378656,31,0.0824608414597097,33,0.0344284782724313
MED-870,ERR594329,DCM,0.0437307664352296,1336,0.0438666177135206,38,0.0305859828209242,17,0.0258319237431664
MED-879,ERR315857,SRF,0.1122258243878123,1133,0.0629746837196094,45,0.14616949601634255,18,0.0472822762218805
MED-880,ERR315857,SRF,0.34942245651421394,1642,0.2613535595306024,63,0.3134626028379168,24,0.0482590879816086
MED-880,ERR594288,SRF,0.1558713452907308,1529,0.083668949346375,61,0.1730442223864846,22,0.0463140236124315
MED-880,ERR594317,SRF,0.1453056134423233,895,0.0972267698572329,24,0.1741284042718383,19,0.047446925503648
MED-882,ERR594329,DCM,0.0611481065796583,905,0.0241138187555025,45,0.0796640705218563,11,0.0418545309467576
MED-882,ERR598993,SRF,0.07801263089103655,868,0.0386481061367098,43,0.11035066900648345,10,0.0415768115077303
MED-882,ERR599092,DCM,0.08135516849841755,830,0.0606681546951601,39,0.1139075831808413,9,0.0407289793826762
MED-882,ERR599094,DCM,0.0761458877314539,871,0.0354999569770663,41,0.12057853122304395,10,0.0411702573283065
MED-882,ERR599153,DCM,0.0599475085626372,442,0.0274032462071594,21,0.1273374106452221,7,0.0413117678851474
MED-899,ERR315856,DCM,0.0442162555327754,555,0.06548143638563056,18,0.0646735575169217,5,0.0290634349862183
MED-899,ERR594329,DCM,0.0597117154655038,1161,0.0500362290018292,18,0.0615174298813438,17,0.0254447454075947
MED-921,ERR594329,DCM,0.0989751419514652,1045,0.0741705985706364,18,0.07061850420004165,12,0.0259883148363848
MED-928,ERR599094,DCM,0.2180735237607274,2095,0.16846532063312042,24,0.1979679343110588,89,0.047122249589753
MED-955,ERR594329,DCM,0.0782999088154635,863,0.0561551797692913,29,0.050727865298205,13,0.0467244545945714
MED-955,ERR598993,SRF,0.0731504025330022,973,0.04600473856195965,48,0.08236845630617705,18,0.0472178860254116
