gene_callers_id,pnps,ocean,depth,bin,sample_id,scg_pnps_median,scg_count,MAG_pnps_median,total_count,integron
520374,0.03351890069791776,NAT,deep,deep-0548,SRR3960576,0.04334999650223362,9.0,0.06704677802438366,108.0,
520629,0.05430721388050363,NAT,deep,deep-0548,SRR3960576,0.04334999650223362,9.0,0.06704677802438366,108.0,
519280,0.01726939471270701,NAT,deep,deep-0548,SRR3960578,0.0863790071726523,17.0,0.0616306929644861,161.0,
520374,0.0904999696736234,NAT,deep,deep-0548,SRR3960578,0.0863790071726523,17.0,0.0616306929644861,161.0,
520629,0.06061321381001555,NAT,deep,deep-0548,SRR3960578,0.0863790071726523,17.0,0.0616306929644861,161.0,
519280,0.0,NAT,deep,deep-0548,SRR3960580,0.06569639069777926,13.0,0.06181092810550466,100.0,
520629,0.04526065977635877,NAT,deep,deep-0548,SRR3960580,0.06569639069777926,13.0,0.06181092810550466,100.0,
519280,0.06441051864712531,NP,deep,deep-0548,SRR3965585,0.08199978685306843,14.0,0.06087375279538908,117.0,
520629,0.05159818238078091,NP,deep,deep-0548,SRR3965585,0.08199978685306843,14.0,0.06087375279538908,117.0,
519280,0.049346275104454634,NP,deep,deep-0548,SRR3965586,0.06540685307764793,14.0,0.05240128252770375,131.0,
520374,0.007934873203930557,NP,deep,deep-0548,SRR3965586,0.06540685307764793,14.0,0.05240128252770375,131.0,
520629,0.05052177142899771,NP,deep,deep-0548,SRR3965586,0.06540685307764793,14.0,0.05240128252770375,131.0,
519280,0.023614252314101608,NP,deep,deep-0548,SRR3967905,0.07624120644899655,5.0,0.06706444196419557,30.0,
520629,0.051329678237610143,NP,deep,deep-0548,SRR3967905,0.07624120644899655,5.0,0.06706444196419557,30.0,
519280,0.018974671319807915,NP,deep,deep-0548,SRR3968062,0.08088534867671597,19.0,0.05971757022873745,235.0,
520374,0.06828542604178765,NP,deep,deep-0548,SRR3968062,0.08088534867671597,19.0,0.05971757022873745,235.0,
520629,0.04295180563829002,NP,deep,deep-0548,SRR3968062,0.08088534867671597,19.0,0.05971757022873745,235.0,
519280,0.029528291133942182,NP,deep,deep-0548,SRR3968063,0.09461252155742818,25.0,0.06571531827276476,333.0,
520374,0.06186999521534387,NP,deep,deep-0548,SRR3968063,0.09461252155742818,25.0,0.06571531827276476,333.0,
520629,0.044103357694939525,NP,deep,deep-0548,SRR3968063,0.09461252155742818,25.0,0.06571531827276476,333.0,
520710,0.09632119364033878,NP,deep,deep-0548,SRR3968063,0.09461252155742818,25.0,0.06571531827276476,333.0,
519280,0.002494291711178925,NP,deep,deep-0548,SRR3968770,0.08596106485859557,15.0,0.07714276283630178,165.0,
520629,0.06554033970512439,NP,deep,deep-0548,SRR3968770,0.08596106485859557,15.0,0.07714276283630178,165.0,
520810,3.0053370231515553,NP,deep,deep-0548,SRR3968770,0.08596106485859557,15.0,0.07714276283630178,165.0,
519280,0.0,NP,deep,deep-0548,SRR3968777,0.07575736164098185,9.0,0.07599977623532543,54.0,
520629,0.06907752944479094,NP,deep,deep-0548,SRR3968777,0.07575736164098185,9.0,0.07599977623532543,54.0,
520374,0.018889341697243208,NAT,deep,deep-0548,SRR3960577,0.05076181549137115,10.0,0.04540093270467674,60.0,
520629,0.045870358560038335,NAT,deep,deep-0548,SRR3960577,0.05076181549137115,10.0,0.04540093270467674,60.0,
520629,0.13592923997037218,IN,deep,deep-0548,SRR3963457,,,0.15728446561994375,2.0,
520629,0.005396445763071072,IN,deep,deep-0548,SRR3963658,,,1.5036323117859351,2.0,
520629,0.055370686175557834,IN,deep,deep-0548,SRR3964650,0.07021618046114016,9.0,0.07021618046114016,39.0,
520629,0.04756035776325171,SAT,deep,deep-0548,SRR3965676,,,0.10049670313930732,5.0,
520629,0.04268834012497032,SAT,deep,deep-0548,SRR3965809,,,0.04268834012497032,3.0,
520629,0.05296146472601735,SAT,deep,deep-0548,SRR3965875,0.17047486302028375,1.0,0.17047486302028375,5.0,
520629,0.04919844850655206,SAT,deep,deep-0548,SRR3967690,0.06971235120927675,10.0,0.07091782790874103,84.0,
520629,0.04745418138970448,SAT,deep,deep-0548,SRR3967699,0.03405992851907347,8.0,0.04954011782447113,63.0,
520629,0.0477889428003231,NAT,deep,deep-0548,SRR3960575,0.10803774223542237,8.0,0.051322138143048895,62.0,
520629,0.15518620114183282,NP,deep,deep-0548,SRR3960579,,,0.15518620114183282,1.0,
520629,0.053627627449854116,NP,deep,deep-0548,SRR3960684,0.0660127717556275,6.0,0.09422186848134884,46.0,
526176,0.5790898781871514,IN,deep,deep-0295,SRR3964650,,,0.3206995441148006,14.0,
526176,0.13304105855494516,NP,deep,deep-0295,SRR3962771,,,0.1694334053239293,35.0,
526185,1.1974158365888885,IN,deep,deep-0295,SRR3963458,0.3018431285946933,55.0,0.293483887367238,2523.0,
526252,1.5008473175239276,IN,deep,deep-0295,SRR3963458,0.3018431285946933,55.0,0.293483887367238,2523.0,
526185,1.8498455113887,IN,deep,deep-0295,SRR3963498,0.31782166577148363,62.0,0.2969359750773863,2697.0,
526252,1.7189034349989365,IN,deep,deep-0295,SRR3963498,0.31782166577148363,62.0,0.2969359750773863,2697.0,
526185,0.9144250412825228,NAT,deep,deep-0295,SRR3960572,0.3713339753041451,65.0,0.3388440532371556,2778.0,
526252,1.5554091967379085,NAT,deep,deep-0295,SRR3960572,0.3713339753041451,65.0,0.3388440532371556,2778.0,
526185,1.4777565766731615,NAT,deep,deep-0295,SRR3960576,0.2755906603146644,64.0,0.28195501364652864,2736.0,
526252,0.7247578886032174,NAT,deep,deep-0295,SRR3960576,0.2755906603146644,64.0,0.28195501364652864,2736.0,
526185,1.400717327519879,NAT,deep,deep-0295,SRR3960577,0.4024871151218197,66.0,0.3945933791821616,2805.0,
526252,1.2476426181691052,NAT,deep,deep-0295,SRR3960577,0.4024871151218197,66.0,0.3945933791821616,2805.0,
526185,1.3719539800759173,NAT,deep,deep-0295,SRR3960578,0.4688242262538352,66.0,0.4393557194089943,2804.0,
526252,1.1382931745715188,NAT,deep,deep-0295,SRR3960578,0.4688242262538352,66.0,0.4393557194089943,2804.0,
551485,0.588121417160035,IN,deep,deep-0612,SRR3963599,,,0.3055397880525185,7.0,
551485,0.16802926238395285,NP,deep,deep-0612,SRR3965585,,,0.2192365795373944,12.0,
552542,0.34055373848820786,NP,deep,deep-0612,SRR3965585,,,0.2192365795373944,12.0,
555194,0.06694526494100482,IN,deep,deep-0519,SRR3963457,,,0.2919866114862231,4.0,
555194,0.11718459663167193,IN,deep,deep-0519,SRR3963571,,,0.11718459663167193,1.0,
555194,0.27953372110166863,IN,deep,deep-0519,SRR3963599,,,0.27953372110166863,1.0,
555194,0.049494596722441324,IN,deep,deep-0519,SRR3963622,,,0.1422574990071238,3.0,
555194,0.19190406105150992,IN,deep,deep-0519,SRR3963658,,,0.19190406105150992,1.0,
555194,0.11360718667810983,SAT,deep,deep-0519,SRR3965758,,,0.6837996175846475,2.0,
555194,0.13024092014741315,SAT,deep,deep-0519,SRR3965873,0.12059369202226385,1.0,0.2159303870016928,51.0,
555194,0.14704610003069749,SAT,deep,deep-0519,SRR3967319,,,0.5815029662466689,5.0,
555194,0.18383086274395485,NAT,deep,deep-0519,SRR3960577,,,0.26044057672235305,11.0,
555194,0.17509103780405505,NAT,deep,deep-0519,SRR3960580,,,0.17509103780405505,3.0,
555194,0.10372222157452136,SP,deep,deep-0519,SRR3963449,,,0.2473941016917831,14.0,
555194,0.6086762406031816,NP,deep,deep-0519,SRR3961604,,,0.6086762406031816,3.0,
555194,0.13486054255395974,NP,deep,deep-0519,SRR3965585,,,0.1736443270795704,6.0,
555194,0.15868044681073218,NP,deep,deep-0519,SRR3968063,,,0.3575183792815377,3.0,
557905,0.35063163033831385,IN,deep,deep-0094,SRR3963458,,,0.35063163033831385,1.0,
557905,0.40707389148043016,IN,deep,deep-0094,SRR3963982,,,0.22184833421342892,2.0,
557905,0.2458788082976788,SAT,deep,deep-0094,SRR3965592,,,0.2458788082976788,1.0,
557905,0.3136087612668729,SAT,deep,deep-0094,SRR3965676,,,0.3136087612668729,1.0,
557905,0.28033144420986017,SAT,deep,deep-0094,SRR3965758,,,0.28033144420986017,1.0,
557905,0.2893819896325273,SAT,deep,deep-0094,SRR3965874,,,0.2893819896325273,1.0,
557905,0.2845220176598602,SAT,deep,deep-0094,SRR3965875,,,0.2845220176598602,1.0,
557905,2.55033444938572,NAT,deep,deep-0094,SRR3960575,0.5138552404491941,11.0,0.9171990166409544,822.0,
557905,0.2465941984448789,NAT,deep,deep-0094,SRR3960578,0.03002601906530733,1.0,0.06205188317599721,26.0,
557905,0.10572337042925434,SP,deep,deep-0094,SRR3962773,,,0.10572337042925434,1.0,
557905,0.275213689673339,NP,deep,deep-0094,SRR3961936,,,0.275213689673339,1.0,
557905,0.2691438062983089,NP,deep,deep-0094,SRR3962293,,,0.2691438062983089,1.0,
579388,1.7063972200443571,IN,deep,deep-0118,SRR3963498,,,1.7063972200443571,1.0,
579388,1.4215098887155964,SP,deep,deep-0118,SRR3962777,,,1.4215098887155964,1.0,
579388,1.6954658759489922,NP,deep,deep-0118,SRR3965585,,,0.17451678170210674,4.0,
591266,0.06071182808067192,IN,deep,deep-0344,SRR3963658,,,0.1821799801105113,3.0,
591266,0.11263054830287153,SAT,deep,deep-0344,SRR3966130,,,0.2691352164108689,6.0,
591266,0.06658311994463767,SAT,deep,deep-0344,SRR3967025,,,0.10675277207612036,2.0,
591266,0.0706653547863646,SAT,deep,deep-0344,SRR3967319,,,0.1708595049932827,81.0,
591266,0.08254138514977208,SAT,deep,deep-0344,SRR3967558,,,0.19396091016656786,5.0,
591266,0.01725266378202761,SAT,deep,deep-0344,SRR3967699,,,0.15442258086353589,3.0,
591266,0.0754520655566095,SAT,deep,deep-0344,SRR3968060,,,0.1681575355350353,3.0,
591266,0.07271794091421152,NAT,deep,deep-0344,SRR3960572,,,0.11971676525569462,2.0,
591266,0.1269889734050582,NAT,deep,deep-0344,SRR3960575,,,0.17715892865670274,88.0,
591266,0.06937931824799726,NAT,deep,deep-0344,SRR3960576,,,0.2295227422054704,4.0,
591266,0.061606120700208614,NAT,deep,deep-0344,SRR3960577,,,0.1611294966520673,46.0,
591266,0.042975913155445744,NAT,deep,deep-0344,SRR3960578,,,0.054462711505487385,2.0,
591266,0.05520115963263877,NAT,deep,deep-0344,SRR3960580,,,0.21517467356990594,3.0,
591266,0.050723307902063065,NP,deep,deep-0344,SRR3962508,,,0.09355521701149748,2.0,
591266,0.13268764478257333,NP,deep,deep-0344,SRR3968770,,,0.18402931721450705,3.0,
622047,0.15546118939024714,IN,deep,deep-0103,SRR3963982,,,0.0982176869339634,4.0,
622818,0.10504860755143028,IN,deep,deep-0103,SRR3963982,,,0.0982176869339634,4.0,
622047,0.08263213480681234,NP,deep,deep-0103,SRR3962293,,,0.050730168309564234,2.0,
622818,0.01882820181231612,NP,deep,deep-0103,SRR3962293,,,0.050730168309564234,2.0,
648890,0.10968355636256123,IN,deep,deep-0037,SRR3963622,,,0.17306978825667754,14.0,
649223,0.38517241825118254,IN,deep,deep-0037,SRR3963622,,,0.17306978825667754,14.0,
649296,0.13750778336730726,IN,deep,deep-0037,SRR3963622,,,0.17306978825667754,14.0,
648890,0.13303394618337305,NP,deep,deep-0037,SRR3965586,,,0.0909364212505538,5.0,
649296,0.10792421408039568,NP,deep,deep-0037,SRR3965586,,,0.0909364212505538,5.0,
654816,1.0669601348531037,IN,deep,deep-0028,SRR3963457,0.6726249549272715,18.0,1.0285552624304577,1416.0,
655153,1.3085832837501354,IN,deep,deep-0028,SRR3963457,0.6726249549272715,18.0,1.0285552624304577,1416.0,
655543,1.9211769395457172,IN,deep,deep-0028,SRR3963457,0.6726249549272715,18.0,1.0285552624304577,1416.0,
655554,1.0862526636558816,IN,deep,deep-0028,SRR3963457,0.6726249549272715,18.0,1.0285552624304577,1416.0,
657847,1.0279184186983157,IN,deep,deep-0028,SRR3963457,0.6726249549272715,18.0,1.0285552624304577,1416.0,
657924,0.7420599342398021,IN,deep,deep-0028,SRR3963457,0.6726249549272715,18.0,1.0285552624304577,1416.0,
658032,1.9951265253142156,IN,deep,deep-0028,SRR3963457,0.6726249549272715,18.0,1.0285552624304577,1416.0,
658034,0.9270822493496051,IN,deep,deep-0028,SRR3963457,0.6726249549272715,18.0,1.0285552624304577,1416.0,
658249,1.124754366141817,IN,deep,deep-0028,SRR3963457,0.6726249549272715,18.0,1.0285552624304577,1416.0,
655554,0.0,NP,deep,deep-0028,SRR3962293,,,0.03732729903775407,2.0,
657847,0.07465459807550814,NP,deep,deep-0028,SRR3962293,,,0.03732729903775407,2.0,
657847,0.5042737009005486,IN,deep,deep-0028,SRR3963458,,,0.5042737009005486,1.0,
669629,0.2785447227552278,IN,deep,deep-0400,SRR3963457,0.3279650467238959,63.0,0.3138251231365308,2160.0,
669662,0.25473043846250115,IN,deep,deep-0400,SRR3963457,0.3279650467238959,63.0,0.3138251231365308,2160.0,
669870,0.3425393408860077,IN,deep,deep-0400,SRR3963457,0.3279650467238959,63.0,0.3138251231365308,2160.0,
670051,0.4015871346722208,IN,deep,deep-0400,SRR3963457,0.3279650467238959,63.0,0.3138251231365308,2160.0,
669629,0.3445190736959636,IN,deep,deep-0400,SRR3963458,0.3231277366635306,49.0,0.3014256207550928,1735.0,
669662,0.2792810948116645,IN,deep,deep-0400,SRR3963458,0.3231277366635306,49.0,0.3014256207550928,1735.0,
669870,0.4020779537887793,IN,deep,deep-0400,SRR3963458,0.3231277366635306,49.0,0.3014256207550928,1735.0,
670051,0.4026506982588955,IN,deep,deep-0400,SRR3963458,0.3231277366635306,49.0,0.3014256207550928,1735.0,
669629,0.30025084212701675,IN,deep,deep-0400,SRR3963622,0.30816572306290424,55.0,0.2726821345140488,1990.0,
669662,0.2450309939244432,IN,deep,deep-0400,SRR3963622,0.30816572306290424,55.0,0.2726821345140488,1990.0,
669870,0.33711161392835737,IN,deep,deep-0400,SRR3963622,0.30816572306290424,55.0,0.2726821345140488,1990.0,
670051,0.38776455007332783,IN,deep,deep-0400,SRR3963622,0.30816572306290424,55.0,0.2726821345140488,1990.0,
669629,0.4528902445751424,IN,deep,deep-0400,SRR3963804,0.2810826061218251,44.0,0.26435326979704715,1669.0,
669662,0.2469361538478051,IN,deep,deep-0400,SRR3963804,0.2810826061218251,44.0,0.26435326979704715,1669.0,
669870,0.3190319931632664,IN,deep,deep-0400,SRR3963804,0.2810826061218251,44.0,0.26435326979704715,1669.0,
670051,0.6671669672752855,IN,deep,deep-0400,SRR3963804,0.2810826061218251,44.0,0.26435326979704715,1669.0,
669629,0.3410076238350025,IN,deep,deep-0400,SRR3963982,0.29447932802562304,53.0,0.3009157616856407,1923.0,
669662,0.26435438897825897,IN,deep,deep-0400,SRR3963982,0.29447932802562304,53.0,0.3009157616856407,1923.0,
669870,0.3179618708975074,IN,deep,deep-0400,SRR3963982,0.29447932802562304,53.0,0.3009157616856407,1923.0,
670051,0.47171336293724603,IN,deep,deep-0400,SRR3963982,0.29447932802562304,53.0,0.3009157616856407,1923.0,
669629,0.3611252260427722,SAT,deep,deep-0400,SRR3965592,0.2932922512545797,62.0,0.2725241925706764,2158.0,
669662,0.19101135428812013,SAT,deep,deep-0400,SRR3965592,0.2932922512545797,62.0,0.2725241925706764,2158.0,
669870,0.3913398477185121,SAT,deep,deep-0400,SRR3965592,0.2932922512545797,62.0,0.2725241925706764,2158.0,
670051,0.4112312618264032,SAT,deep,deep-0400,SRR3965592,0.2932922512545797,62.0,0.2725241925706764,2158.0,
669629,0.2962605669980385,SAT,deep,deep-0400,SRR3965758,0.2785035823307307,60.0,0.2692482172537072,2080.0,
669662,0.2279491495468412,SAT,deep,deep-0400,SRR3965758,0.2785035823307307,60.0,0.2692482172537072,2080.0,
669870,0.3240703730331738,SAT,deep,deep-0400,SRR3965758,0.2785035823307307,60.0,0.2692482172537072,2080.0,
670051,0.3877701700536825,SAT,deep,deep-0400,SRR3965758,0.2785035823307307,60.0,0.2692482172537072,2080.0,
669629,0.2126393171286841,SAT,deep,deep-0400,SRR3965873,0.4152877656638656,29.0,0.2468411352746073,1383.0,
669662,0.2507320475997519,SAT,deep,deep-0400,SRR3965873,0.4152877656638656,29.0,0.2468411352746073,1383.0,
669870,0.293788890355774,SAT,deep,deep-0400,SRR3965873,0.4152877656638656,29.0,0.2468411352746073,1383.0,
670051,0.334556629892986,SAT,deep,deep-0400,SRR3965873,0.4152877656638656,29.0,0.2468411352746073,1383.0,
669629,0.3140162431598248,SAT,deep,deep-0400,SRR3965874,0.3249530933485382,59.0,0.2907763301084166,2029.0,
669662,0.2249118619551608,SAT,deep,deep-0400,SRR3965874,0.3249530933485382,59.0,0.2907763301084166,2029.0,
669870,0.3532266748848638,SAT,deep,deep-0400,SRR3965874,0.3249530933485382,59.0,0.2907763301084166,2029.0,
670051,0.3767821483529919,SAT,deep,deep-0400,SRR3965874,0.3249530933485382,59.0,0.2907763301084166,2029.0,
669629,0.22387850160048836,SAT,deep,deep-0400,SRR3966130,0.2043575140530656,21.0,0.2422153334671403,1004.0,
669662,0.2360476286600226,SAT,deep,deep-0400,SRR3966130,0.2043575140530656,21.0,0.2422153334671403,1004.0,
669870,0.3086932705591268,SAT,deep,deep-0400,SRR3966130,0.2043575140530656,21.0,0.2422153334671403,1004.0,
670051,0.40040383387477657,SAT,deep,deep-0400,SRR3966130,0.2043575140530656,21.0,0.2422153334671403,1004.0,
669629,0.26981532557507376,SAT,deep,deep-0400,SRR3967319,0.29125386712186424,65.0,0.2728998360182989,2255.0,
669662,0.20537173087989588,SAT,deep,deep-0400,SRR3967319,0.29125386712186424,65.0,0.2728998360182989,2255.0,
669870,0.3881028127339441,SAT,deep,deep-0400,SRR3967319,0.29125386712186424,65.0,0.2728998360182989,2255.0,
670051,0.4132044208916885,SAT,deep,deep-0400,SRR3967319,0.29125386712186424,65.0,0.2728998360182989,2255.0,
670311,0.09176260555487052,SAT,deep,deep-0400,SRR3967319,0.29125386712186424,65.0,0.2728998360182989,2255.0,
669629,1.0705601172338426,SAT,deep,deep-0400,SRR3967558,,,0.2277096235971028,15.0,
669662,0.2069912246505303,SAT,deep,deep-0400,SRR3967558,,,0.2277096235971028,15.0,
669870,0.3817260172685644,SAT,deep,deep-0400,SRR3967558,,,0.2277096235971028,15.0,
670051,0.25944098342435445,SAT,deep,deep-0400,SRR3967558,,,0.2277096235971028,15.0,
669629,0.255162407604502,SAT,deep,deep-0400,SRR3967690,0.32152413151273995,65.0,0.31327712669104313,2176.0,
669662,0.22103414974820612,SAT,deep,deep-0400,SRR3967690,0.32152413151273995,65.0,0.31327712669104313,2176.0,
669870,0.3836778721113266,SAT,deep,deep-0400,SRR3967690,0.32152413151273995,65.0,0.31327712669104313,2176.0,
670051,0.3544991574311384,SAT,deep,deep-0400,SRR3967690,0.32152413151273995,65.0,0.31327712669104313,2176.0,
669629,0.4863549567401533,SAT,deep,deep-0400,SRR3967700,0.23871309440751884,53.0,0.2407666547455924,1867.0,
669662,0.2188387382084303,SAT,deep,deep-0400,SRR3967700,0.23871309440751884,53.0,0.2407666547455924,1867.0,
669870,0.3453851251859604,SAT,deep,deep-0400,SRR3967700,0.23871309440751884,53.0,0.2407666547455924,1867.0,
670051,0.476817691192254,SAT,deep,deep-0400,SRR3967700,0.23871309440751884,53.0,0.2407666547455924,1867.0,
669629,0.3783059053593315,SAT,deep,deep-0400,SRR3968061,0.2974075174927674,40.0,0.23956618463650545,1574.0,
669662,0.22239113691035292,SAT,deep,deep-0400,SRR3968061,0.2974075174927674,40.0,0.23956618463650545,1574.0,
669870,0.3405184982310109,SAT,deep,deep-0400,SRR3968061,0.2974075174927674,40.0,0.23956618463650545,1574.0,
670051,0.4889124132858364,SAT,deep,deep-0400,SRR3968061,0.2974075174927674,40.0,0.23956618463650545,1574.0,
669629,0.26597624232042644,NAT,deep,deep-0400,SRR3960575,0.3370729872714693,65.0,0.3055867723095695,2201.0,
669662,0.2336368477377297,NAT,deep,deep-0400,SRR3960575,0.3370729872714693,65.0,0.3055867723095695,2201.0,
669870,0.3931167017826268,NAT,deep,deep-0400,SRR3960575,0.3370729872714693,65.0,0.3055867723095695,2201.0,
670051,0.3766025902639471,NAT,deep,deep-0400,SRR3960575,0.3370729872714693,65.0,0.3055867723095695,2201.0,
669629,0.3234267471597001,NAT,deep,deep-0400,SRR3960576,0.27385194085009856,54.0,0.27513694126908184,1947.0,
669662,0.2213384087013638,NAT,deep,deep-0400,SRR3960576,0.27385194085009856,54.0,0.27513694126908184,1947.0,
669870,0.4195486975344968,NAT,deep,deep-0400,SRR3960576,0.27385194085009856,54.0,0.27513694126908184,1947.0,
670051,0.3572018021636281,NAT,deep,deep-0400,SRR3960576,0.27385194085009856,54.0,0.27513694126908184,1947.0,
669629,0.30048541631728004,NAT,deep,deep-0400,SRR3960577,0.3759035455331493,64.0,0.3415070887656544,2196.0,
669662,0.22874825551109015,NAT,deep,deep-0400,SRR3960577,0.3759035455331493,64.0,0.3415070887656544,2196.0,
669870,0.4108833957101398,NAT,deep,deep-0400,SRR3960577,0.3759035455331493,64.0,0.3415070887656544,2196.0,
670051,0.4211730628358873,NAT,deep,deep-0400,SRR3960577,0.3759035455331493,64.0,0.3415070887656544,2196.0,
669629,0.5879594265384382,NAT,deep,deep-0400,SRR3960578,0.419244032336905,10.0,0.2791130850062169,478.0,
669662,0.251880381381467,NAT,deep,deep-0400,SRR3960578,0.419244032336905,10.0,0.2791130850062169,478.0,
669870,0.4640132446350359,NAT,deep,deep-0400,SRR3960578,0.419244032336905,10.0,0.2791130850062169,478.0,
669629,0.3521701973367448,SP,deep,deep-0400,SRR3962680,0.3325399564591097,58.0,0.2613075971851748,2048.0,
669662,0.22111094041440585,SP,deep,deep-0400,SRR3962680,0.3325399564591097,58.0,0.2613075971851748,2048.0,
669870,0.3007399842353575,SP,deep,deep-0400,SRR3962680,0.3325399564591097,58.0,0.2613075971851748,2048.0,
670051,0.4373677543457924,SP,deep,deep-0400,SRR3962680,0.3325399564591097,58.0,0.2613075971851748,2048.0,
669629,0.2750649849459992,SP,deep,deep-0400,SRR3962773,0.29633469495249043,57.0,0.2468937473371979,2005.0,
669662,0.22026685483523376,SP,deep,deep-0400,SRR3962773,0.29633469495249043,57.0,0.2468937473371979,2005.0,
669870,0.3408422729564221,SP,deep,deep-0400,SRR3962773,0.29633469495249043,57.0,0.2468937473371979,2005.0,
670051,0.3338079612635927,SP,deep,deep-0400,SRR3962773,0.29633469495249043,57.0,0.2468937473371979,2005.0,
669629,0.2936156880661284,SP,deep,deep-0400,SRR3963449,0.2996531043265607,60.0,0.26704382007822675,2139.0,
669662,0.22575120003029456,SP,deep,deep-0400,SRR3963449,0.2996531043265607,60.0,0.26704382007822675,2139.0,
669870,0.33627228963776284,SP,deep,deep-0400,SRR3963449,0.2996531043265607,60.0,0.26704382007822675,2139.0,
670051,0.3674097621646436,SP,deep,deep-0400,SRR3963449,0.2996531043265607,60.0,0.26704382007822675,2139.0,
669629,0.3759424103702225,NP,deep,deep-0400,SRR3960579,0.270915484163552,62.0,0.26739813040344473,2182.0,
669662,0.2337576655065905,NP,deep,deep-0400,SRR3960579,0.270915484163552,62.0,0.26739813040344473,2182.0,
669870,0.2511732345808623,NP,deep,deep-0400,SRR3960579,0.270915484163552,62.0,0.26739813040344473,2182.0,
670051,0.3865669949473665,NP,deep,deep-0400,SRR3960579,0.270915484163552,62.0,0.26739813040344473,2182.0,
669629,0.2627412800643951,NP,deep,deep-0400,SRR3961047,0.28909383003628386,61.0,0.2628792595404681,2088.0,
669662,0.2517815236184897,NP,deep,deep-0400,SRR3961047,0.28909383003628386,61.0,0.2628792595404681,2088.0,
669870,0.27591673499079306,NP,deep,deep-0400,SRR3961047,0.28909383003628386,61.0,0.2628792595404681,2088.0,
670051,0.4745049811242822,NP,deep,deep-0400,SRR3961047,0.28909383003628386,61.0,0.2628792595404681,2088.0,
670311,2.240571751951967,NP,deep,deep-0400,SRR3961047,0.28909383003628386,61.0,0.2628792595404681,2088.0,
669629,0.3605737443230198,NP,deep,deep-0400,SRR3961906,0.1605268263541598,11.0,0.2434831908580421,777.0,
669662,0.2163177372573704,NP,deep,deep-0400,SRR3961906,0.1605268263541598,11.0,0.2434831908580421,777.0,
669870,0.3411418343783996,NP,deep,deep-0400,SRR3961906,0.1605268263541598,11.0,0.2434831908580421,777.0,
670051,0.3832970540578625,NP,deep,deep-0400,SRR3961906,0.1605268263541598,11.0,0.2434831908580421,777.0,
669629,0.3734883800435944,NP,deep,deep-0400,SRR3961935,0.3585796360965791,54.0,0.27884253261320163,1963.0,
669662,0.2273668597529605,NP,deep,deep-0400,SRR3961935,0.3585796360965791,54.0,0.27884253261320163,1963.0,
669870,0.3482481350916816,NP,deep,deep-0400,SRR3961935,0.3585796360965791,54.0,0.27884253261320163,1963.0,
670051,0.3460130519238156,NP,deep,deep-0400,SRR3961935,0.3585796360965791,54.0,0.27884253261320163,1963.0,
669629,0.28003686397802624,NP,deep,deep-0400,SRR3962293,0.29294683105756075,49.0,0.254707909062883,1843.0,
669662,0.2494615861569225,NP,deep,deep-0400,SRR3962293,0.29294683105756075,49.0,0.254707909062883,1843.0,
669870,0.3186708589970015,NP,deep,deep-0400,SRR3962293,0.29294683105756075,49.0,0.254707909062883,1843.0,
670051,0.37625230187921904,NP,deep,deep-0400,SRR3962293,0.29294683105756075,49.0,0.254707909062883,1843.0,
669629,0.2697243144367523,NP,deep,deep-0400,SRR3968062,0.23753760643143595,57.0,0.2457373345044535,2033.0,
669662,0.21737963729852605,NP,deep,deep-0400,SRR3968062,0.23753760643143595,57.0,0.2457373345044535,2033.0,
669870,0.3258999136923027,NP,deep,deep-0400,SRR3968062,0.23753760643143595,57.0,0.2457373345044535,2033.0,
670051,0.3339778706974267,NP,deep,deep-0400,SRR3968062,0.23753760643143595,57.0,0.2457373345044535,2033.0,
669629,0.3337255481904033,NP,deep,deep-0400,SRR3968063,0.29720844517163797,55.0,0.26333293377269484,2007.0,
669662,0.2312611911623261,NP,deep,deep-0400,SRR3968063,0.29720844517163797,55.0,0.26333293377269484,2007.0,
669870,0.3491731997865716,NP,deep,deep-0400,SRR3968063,0.29720844517163797,55.0,0.26333293377269484,2007.0,
670051,0.3793620363872062,NP,deep,deep-0400,SRR3968063,0.29720844517163797,55.0,0.26333293377269484,2007.0,
669629,0.2613931905179093,NP,deep,deep-0400,SRR3968777,0.2856137761828843,62.0,0.26441865502871875,2156.0,
669662,0.21314869407910556,NP,deep,deep-0400,SRR3968777,0.2856137761828843,62.0,0.26441865502871875,2156.0,
669870,0.3987007157074649,NP,deep,deep-0400,SRR3968777,0.2856137761828843,62.0,0.26441865502871875,2156.0,
670051,0.36173541345421545,NP,deep,deep-0400,SRR3968777,0.2856137761828843,62.0,0.26441865502871875,2156.0,
669662,0.12628255722178364,IN,deep,deep-0400,SRR3963599,,,0.122821875743597,6.0,
669662,0.21926452072759586,IN,deep,deep-0400,SRR3963658,,,0.2635677400348735,8.0,
669870,0.3490040884494509,IN,deep,deep-0400,SRR3963658,,,0.2635677400348735,8.0,
669662,0.09664989048552418,SAT,deep,deep-0400,SRR3965809,,,0.16415664589007678,6.0,
669662,0.1122668836194846,SAT,deep,deep-0400,SRR3967025,,,0.18672838145295872,7.0,
669870,0.06938144388718666,SAT,deep,deep-0400,SRR3967025,,,0.18672838145295872,7.0,
669662,0.19980928932982012,SAT,deep,deep-0400,SRR3967699,,,0.23679065067054264,9.0,
669870,0.4472749039951752,SAT,deep,deep-0400,SRR3967699,,,0.23679065067054264,9.0,
669662,0.15259002657090848,SAT,deep,deep-0400,SRR3968060,,,0.21714785335739306,11.0,
